#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.3070 3.8256E-02 3.8256E-02   0.40   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=141 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
133 12.466         4.8045         3.5900
134 12.566         4.8320         3.6204
135 12.666         4.8598         3.6519
136 12.766         4.8878         3.6828
137 12.866         4.9159         3.7127
138 12.966         4.9440         3.7413
139 13.066         4.9721         3.7687
140 13.166         5.0000         3.7946


#AGE= 2.000 BINS=144 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.734         0.2383         0.2383
  2 -0.634         0.4825         0.1161
  3 -0.534         0.6071         0.0042
  4 -0.434         0.6996        -0.0178
  5 -0.334         0.7778        -0.0048
  6 -0.234         0.8457         0.0059
  7 -0.134         0.9060         0.0188
  8 -0.034         0.9606         0.0327
  9  0.066         1.0104         0.0459
 10  0.166         1.0557         0.0509
 11  0.266         1.1935         0.6280
 12  0.366         1.2695         0.4754
 13  0.466         1.3433         0.5369
 14  0.566         1.3954         0.4490
 15  0.666         1.4136         0.0250
 16  0.766         1.4310         0.0269
 17  0.866         1.4478         0.0270
 18  0.966         1.4639         0.0234
 19  1.066         1.4794         0.0248
 20  1.166         1.4943         0.0232
 21  1.266         1.5087         0.0200
 22  1.366         1.5223         0.0141
 23  1.466         1.5354         0.0070
 24  1.566         1.5479         0.0002
 25  1.666         1.5632         0.1022
 26  1.766         1.6811         1.0572
 27  1.866         1.7325         0.7807
 28  1.966         1.7884         0.8703
 29  2.066         1.8985         1.2488
 30  2.166         2.1145         1.7076
 31  2.266         2.3190         1.8936
 32  2.366         2.4557         1.8872
 33  2.466         2.5547         1.8642
 34  2.566         2.6355         1.8652
 35  2.666         2.7052         1.8764
 36  2.766         2.7673         1.8915
 37  2.866         2.8202         1.8800
 38  2.966         2.8689         1.8946
 39  3.066         2.9174         1.9412
 40  3.166         2.9617         1.9479
 41  3.266         3.0001         1.9283
 42  3.366         3.0357         1.9313
 43  3.466         3.0693         1.9420
 44  3.566         3.1010         1.9485
 45  3.666         3.1311         1.9562
 46  3.766         3.1598         1.9653
 47  3.866         3.1874         1.9767
 48  3.966         3.2141         1.9906
 49  4.066         3.2399         2.0010
 50  4.166         3.2647         2.0077
 51  4.266         3.2882         2.0104
 52  4.366         3.3105         2.0092
 53  4.466         3.3315         2.0055
 54  4.566         3.3522         2.0203
 55  4.666         3.3730         2.0432
 56  4.766         3.3934         2.0563
 57  4.866         3.4131         2.0599
 58  4.966         3.4320         2.0611
 59  5.066         3.4503         2.0653
 60  5.166         3.4683         2.0776
 61  5.266         3.4859         2.0847
 62  5.366         3.5031         2.0916
 63  5.466         3.5198         2.0970
 64  5.566         3.5362         2.1043
 65  5.666         3.5521         2.1092
 66  5.766         3.5677         2.1126
 67  5.866         3.5828         2.1171
 68  5.966         3.5975         2.1207
 69  6.066         3.6119         2.1242
 70  6.166         3.6258         2.1237
 71  6.266         3.6392         2.1217
 72  6.366         3.6520         2.1161
 73  6.466         3.6643         2.1113
 74  6.566         3.6762         2.1075
 75  6.666         3.6877         2.1049
 76  6.766         3.6989         2.1035
 77  6.866         3.7098         2.1034
 78  6.966         3.7204         2.1045
 79  7.066         3.7309         2.1068
 80  7.166         3.7411         2.1104
 81  7.266         3.7513         2.1153
 82  7.366         3.7614         2.1213
 83  7.466         3.7714         2.1285
 84  7.566         3.7813         2.1368
 85  7.666         3.7913         2.1461
 86  7.766         3.8010         2.1469
 87  7.866         3.8105         2.1445
 88  7.966         3.8198         2.1465
 89  8.066         3.8291         2.1534
 90  8.166         3.8384         2.1654
 91  8.266         3.8479         2.1825
 92  8.366         3.8576         2.2048
 93  8.466         3.8677         2.2294
 94  8.566         3.8780         2.2465
 95  8.666         3.8885         2.2673
 96  8.766         3.8994         2.2928
 97  8.866         3.9106         2.3174
 98  8.966         3.9223         2.3470
 99  9.066         3.9346         2.3814
100  9.166         3.9471         2.3969
101  9.267         3.9595         2.4118
102  9.366         3.9724         2.4389
103  9.466         3.9861         2.4757
104  9.566         4.0005         2.5136
105  9.666         4.0154         2.5455
106  9.766         4.0311         2.5798
107  9.866         4.0473         2.6126
108  9.966         4.0643         2.6467
109 10.066         4.0819         2.6820
110 10.166         4.1003         2.7189
111 10.266         4.1196         2.7573
112 10.366         4.1397         2.7951
113 10.466         4.1607         2.8347
114 10.566         4.1827         2.8753
115 10.666         4.2053         2.9109
116 10.766         4.2286         2.9474
117 10.866         4.2525         2.9805
118 10.966         4.2761         3.0004
119 11.066         4.2995         3.0189
120 11.166         4.3346         3.2244
121 11.266         4.3577         3.0724
122 11.366         4.3824         3.1248
123 11.466         4.4090         3.1823
124 11.566         4.4361         3.2190
125 11.666         4.4640         3.2576
126 11.766         4.4924         3.2938
127 11.866         4.5208         3.3221
128 11.966         4.5487         3.3425
129 12.066         4.5761         3.3627
130 12.166         4.6033         3.3857
131 12.266         4.6303         3.4106
132 12.366         4.6573         3.4377
133 12.466         4.6845         3.4672
134 12.566         4.7119         3.4990
135 12.666         4.7397         3.5323
136 12.766         4.7677         3.5633
137 12.867         4.7959         3.5943
138 12.966         4.8243         3.6259
139 13.066         4.8530         3.6579
140 13.166         4.8819         3.6904
141 13.266         4.9111         3.7249
142 13.367         4.9407         3.7595
143 13.466         4.9704         3.7908
144 13.566         5.0000         3.8186


#AGE= 3.000 BINS=141 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.525         0.3232         0.3232
  2 -0.425         0.5316         0.1125
  3 -0.325         0.6571         0.0567
  4 -0.225         0.7509         0.0395
  5 -0.125         0.8268         0.0319
  6 -0.025         0.8930         0.0435
  7  0.075         0.9527         0.0614
  8  0.175         1.0076         0.0823
  9  0.275         1.0588         0.1046
 10  0.375         1.1069         0.1277
 11  0.475         1.1523         0.1492
 12  0.575         1.1956         0.1721
 13  0.675         1.2369         0.1951
 14  0.775         1.3364         0.6477
 15  0.875         1.4595         0.8517
 16  0.975         1.5041         0.4937
 17  1.075         1.5305         0.3017
 18  1.175         1.5556         0.3037
 19  1.275         1.5795         0.3084
 20  1.375         1.6023         0.3106
 21  1.475         1.6240         0.3133
 22  1.575         1.6449         0.3155
 23  1.675         1.6648         0.3158
 24  1.775         1.6836         0.3123
 25  1.875         1.7017         0.3120
 26  1.975         1.7190         0.3094
 27  2.075         1.7354         0.3059
 28  2.175         1.7512         0.3033
 29  2.275         1.7840         0.6464
 30  2.375         1.9089         1.3067
 31  2.475         1.9540         0.9475
 32  2.575         2.0124         1.1122
 33  2.675         2.1321         1.5139
 34  2.775         2.3528         1.9532
 35  2.875         2.5043         1.9735
 36  2.975         2.6194         1.9864
 37  3.075         2.7109         1.9893
 38  3.175         2.7859         1.9863
 39  3.275         2.8487         1.9776
 40  3.375         2.9035         1.9773
 41  3.475         2.9523         1.9789
 42  3.575         2.9958         1.9753
 43  3.675         3.0364         1.9869
 44  3.775         3.0748         2.0024
 45  3.875         3.1110         2.0137
 46  3.975         3.1451         2.0237
 47  4.075         3.1773         2.0312
 48  4.175         3.2076         2.0361
 49  4.275         3.2347         2.0168
 50  4.375         3.2604         2.0192
 51  4.475         3.2865         2.0516
 52  4.575         3.3114         2.0579
 53  4.675         3.3347         2.0526
 54  4.775         3.3578         2.0724
 55  4.875         3.3796         2.0702
 56  4.975         3.4007         2.0754
 57  5.075         3.4214         2.0895
 58  5.175         3.4415         2.0979
 59  5.275         3.4611         2.1055
 60  5.375         3.4801         2.1124
 61  5.475         3.4987         2.1190
 62  5.575         3.5167         2.1262
 63  5.675         3.5342         2.1312
 64  5.775         3.5512         2.1347
 65  5.875         3.5677         2.1401
 66  5.975         3.5838         2.1444
 67  6.075         3.5994         2.1471
 68  6.175         3.6144         2.1453
 69  6.275         3.6289         2.1438
 70  6.375         3.6430         2.1470
 71  6.475         3.6565         2.1439
 72  6.575         3.6695         2.1399
 73  6.675         3.6821         2.1370
 74  6.775         3.6942         2.1350
 75  6.875         3.7060         2.1342
 76  6.975         3.7175         2.1344
 77  7.075         3.7288         2.1357
 78  7.175         3.7398         2.1381
 79  7.275         3.7506         2.1416
 80  7.375         3.7612         2.1462
 81  7.475         3.7718         2.1518
 82  7.575         3.7822         2.1585
 83  7.675         3.7926         2.1658
 84  7.775         3.8027         2.1632
 85  7.875         3.8125         2.1593
 86  7.975         3.8221         2.1617
 87  8.075         3.8317         2.1709
 88  8.175         3.8414         2.1871
 89  8.275         3.8514         2.2103
 90  8.375         3.8619         2.2396
 91  8.475         3.8727         2.2634
 92  8.575         3.8838         2.2837
 93  8.675         3.8950         2.3026
 94  8.775         3.9064         2.3189
 95  8.875         3.9181         2.3446
 96  8.975         3.9306         2.3820
 97  9.075         3.9434         2.4080
 98  9.175         3.9563         2.4209
 99  9.275         3.9694         2.4434
100  9.375         3.9830         2.4696
101  9.475         3.9973         2.5107
102  9.575         4.0124         2.5446
103  9.675         4.0281         2.5788
104  9.775         4.0445         2.6136
105  9.875         4.0616         2.6467
106  9.975         4.0793         2.6811
107 10.075         4.0977         2.7164
108 10.175         4.1169         2.7533
109 10.275         4.1370         2.7926
110 10.375         4.1579         2.8295
111 10.475         4.1794         2.8634
112 10.575         4.2011         2.8877
113 10.675         4.2222         2.8993
114 10.775         4.2438         2.9293
115 10.875         4.2672         2.9865
116 10.975         4.2944         3.0774
117 11.075         4.3304         3.2317
118 11.175         4.3549         3.0938
119 11.275         4.3817         3.1595
120 11.375         4.4097         3.2045
121 11.475         4.4369         3.2200
122 11.575         4.4648         3.2582
123 11.675         4.4927         3.2878
124 11.775         4.5207         3.3161
125 11.875         4.5487         3.3440
126 11.975         4.5765         3.3689
127 12.075         4.6040         3.3920
128 12.175         4.6313         3.4163
129 12.275         4.6586         3.4426
130 12.375         4.6859         3.4708
131 12.475         4.7134         3.5011
132 12.575         4.7410         3.5304
133 12.675         4.7686         3.5583
134 12.775         4.7963         3.5878
135 12.875         4.8243         3.6191
136 12.975         4.8526         3.6522
137 13.075         4.8813         3.6874
138 13.175         4.9106         3.7254
139 13.275         4.9404         3.7615
140 13.375         4.9703         3.7934
141 13.475         5.0000         3.8205


#AGE= 4.000 BINS=140 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.332         0.2852         0.2852
  2 -0.232         0.5308         0.1663
  3 -0.132         0.6778         0.1358
  4 -0.032         0.7847         0.1235
  5  0.068         0.8703         0.1230
  6  0.168         0.9435         0.1338
  7  0.268         1.0096         0.1599
  8  0.368         1.0703         0.1857
  9  0.468         1.1266         0.2116
 10  0.568         1.1795         0.2385
 11  0.668         1.2293         0.2640
 12  0.768         1.2767         0.2910
 13  0.868         1.3227         0.3255
 14  0.968         1.3666         0.3495
 15  1.068         1.5256         1.0119
 16  1.168         1.5870         0.7070
 17  1.268         1.6155         0.4194
 18  1.368         1.6433         0.4348
 19  1.468         1.6700         0.4452
 20  1.568         1.6961         0.4625
 21  1.668         1.7231         0.5034
 22  1.768         1.7494         0.5185
 23  1.868         1.7740         0.5153
 24  1.968         1.7978         0.5252
 25  2.068         1.8209         0.5354
 26  2.168         1.8429         0.5348
 27  2.268         1.8635         0.5298
 28  2.368         1.8830         0.5261
 29  2.468         1.9016         0.5243
 30  2.568         1.9192         0.5185
 31  2.668         1.9378         0.5586
 32  2.768         2.0615         1.4557
 33  2.868         2.1039         1.0728
 34  2.968         2.1511         1.1634
 35  3.068         2.2526         1.5719
 36  3.168         2.4091         1.8898
 37  3.268         2.5598         2.0269
 38  3.368         2.6648         1.9969
 39  3.468         2.7439         1.9655
 40  3.568         2.8107         1.9642
 41  3.668         2.8708         1.9824
 42  3.768         2.9247         1.9920
 43  3.868         2.9737         2.0014
 44  3.968         3.0185         2.0100
 45  4.068         3.0601         2.0204
 46  4.168         3.0972         2.0105
 47  4.268         3.1303         1.9965
 48  4.368         3.1625         2.0165
 49  4.468         3.1922         2.0121
 50  4.568         3.2200         2.0127
 51  4.668         3.2473         2.0315
 52  4.768         3.2728         2.0303
 53  4.868         3.2967         2.0248
 54  4.968         3.3203         2.0442
 55  5.068         3.3433         2.0544
 56  5.168         3.3654         2.0624
 57  5.268         3.3869         2.0704
 58  5.368         3.4077         2.0770
 59  5.468         3.4278         2.0846
 60  5.568         3.4474         2.0917
 61  5.668         3.4664         2.0970
 62  5.768         3.4847         2.1015
 63  5.868         3.5026         2.1075
 64  5.968         3.5199         2.1123
 65  6.068         3.5367         2.1142
 66  6.168         3.5527         2.1126
 67  6.268         3.5682         2.1135
 68  6.368         3.5835         2.1206
 69  6.468         3.5986         2.1323
 70  6.568         3.6130         2.1282
 71  6.668         3.6268         2.1228
 72  6.768         3.6401         2.1187
 73  6.868         3.6529         2.1153
 74  6.968         3.6652         2.1125
 75  7.068         3.6772         2.1104
 76  7.168         3.6888         2.1090
 77  7.268         3.7000         2.1083
 78  7.368         3.7110         2.1082
 79  7.468         3.7217         2.1086
 80  7.568         3.7321         2.1046
 81  7.668         3.7422         2.1043
