#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2454 2.6063E-04 2.6063E-04  -1.80   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=125 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 83  6.526         4.1076         2.3136
 84  6.625         4.1151         2.3451
 85  6.726         4.1230         2.3809
 86  6.825         4.1316         2.4240
 87  6.925         4.1413         2.4839
 88  7.026         4.1513         2.5096
 89  7.126         4.1609         2.4985
 90  7.226         4.1600         2.4985
 91  7.325         4.1804         2.8408
 92  7.425         4.1955         2.7285
 93  7.526         4.2098         2.7228
 94  7.626         4.2232         2.7056
 95  7.726         4.2353         2.6743
 96  7.825         4.3201         3.5687
 97  7.925         4.3847         3.5252
 98  8.026         4.4203         3.3167
 99  8.126         4.4531         3.3141
100  8.226         4.4855         3.3424
101  8.325         4.5179         3.3743
102  8.425         4.5500         3.4035
103  8.526         4.5817         3.4287
104  8.626         4.6156         3.4915
105  8.726         4.6395         3.3679
106  8.825         4.6608         3.3409
107  8.925         4.6785         3.2795
108  9.026         4.6924         3.1903
109  9.126         4.7096         3.2996
110  9.226         4.7286         3.3600
111  9.325         4.7479         3.3859
112  9.425         4.7670         3.4004
113  9.526         4.7859         3.4167
114  9.626         4.8049         3.4347
115  9.726         4.8238         3.4535
116  9.825         4.8425         3.4685
117  9.925         4.8611         3.4821
118 10.026         4.8794         3.4949
119 10.126         4.8974         3.5070
120 10.226         4.9152         3.5182
121 10.325         4.9327         3.5287
122 10.425         4.9498         3.5371
123 10.526         4.9666         3.5461
124 10.626         4.9833         3.5593
125 10.726         5.0000         3.5770


#AGE= 0.100 BINS=122 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.263            NaN         3.5770
  2 -1.163            NaN         3.5770
  3 -1.063            NaN         3.5770
  4 -0.963            NaN         3.5770
  5 -0.863            NaN         3.5770
  6 -0.763            NaN         3.5770
  7 -0.663            NaN         3.5770
  8 -0.563            NaN         0.9191
  9 -0.463            NaN         1.4433
 10 -0.363            NaN         1.4896
 11 -0.263            NaN         1.4899
 12 -0.163            NaN         1.4631
 13 -0.063            NaN         1.4655
 14  0.037            NaN         1.5356
 15  0.137            NaN         1.5736
 16  0.237         1.6022         1.6317
 17  0.337         1.9669         1.7213
 18  0.437         2.1594         1.7134
 19  0.537         2.2367         1.4493
 20  0.637         2.3667         1.7793
 21  0.737         2.4566         1.7286
 22  0.837         2.5273         1.7040
 23  0.937         2.6079         1.8365
 24  1.037         2.6880         1.9145
 25  1.137         2.7798         2.0598
 26  1.237         2.8760         2.1743
 27  1.337         2.9360         2.0465
 28  1.437         2.9898         2.0565
 29  1.537         3.0390         2.0688
 30  1.637         3.0848         2.0850
 31  1.737         3.1277         2.1010
 32  1.837         3.1681         2.1172
 33  1.937         3.2016         2.0717
 34  2.037         3.2547         2.3160
 35  2.137         3.4240         2.9330
 36  2.237         3.4723         2.4938
 37  2.337         3.5001         2.2939
 38  2.437         3.5214         2.2011
 39  2.537         3.5407         2.1774
 40  2.637         3.5592         2.1801
 41  2.737         3.5769         2.1786
 42  2.837         3.5945         2.1925
 43  2.937         3.6120         2.2081
 44  3.037         3.6294         2.2239
 45  3.137         3.6469         2.2434
 46  3.237         3.6646         2.2659
 47  3.337         3.6824         2.2863
 48  3.437         3.7002         2.3035
 49  3.537         3.7136         2.1985
 50  3.637         3.7271         2.2106
 51  3.737         3.7405         2.2238
 52  3.837         3.7539         2.2372
 53  3.937         3.7673         2.2508
 54  4.037         3.7808         2.2647
 55  4.137         3.7942         2.2788
 56  4.237         3.8077         2.2931
 57  4.337         3.8212         2.3077
 58  4.437         3.8348         2.3225
 59  4.537         3.8484         2.3376
 60  4.637         3.8621         2.3529
 61  4.737         3.8758         2.3686
 62  4.837         3.8896         2.3845
 63  4.937         3.9034         2.4007
 64  5.037         3.9174         2.4171
 65  5.137         3.9314         2.4333
 66  5.237         3.9455         2.4493
 67  5.337         3.9596         2.4651
 68  5.437         3.9738         2.4812
 69  5.537         3.9884         2.5086
 70  5.637         4.0030         2.5198
 71  5.737         4.0165         2.5037
 72  5.837         4.0288         2.4744
 73  5.937         4.0403         2.4584
 74  6.037         4.0515         2.4581
 75  6.137         4.0629         2.4732
 76  6.237         4.0742         2.4866
 77  6.337         4.0855         2.4934
 78  6.437         4.0956         2.4572
 79  6.537         4.1025         2.3042
 80  6.637         4.1096         2.3198
 81  6.737         4.1170         2.3415
 82  6.837         4.1247         2.3688
 83  6.937         4.1329         2.4060
 84  7.037         4.1421         2.4645
 85  7.137         4.1506         2.4369
 86  7.237         4.1633         2.6235
 87  7.337         4.1674         2.1398
 88  7.437         4.1833         2.7390
 89  7.537         4.1988         2.7445
 90  7.637         4.2137         2.7393
 91  7.737         4.2274         2.7215
 92  7.837         4.2398         2.6884
 93  7.937         4.2514         2.6708
 94  8.037         4.3602         3.7057
 95  8.137         4.4032         3.3782
 96  8.237         4.4383         3.3284
 97  8.337         4.4725         3.3516
 98  8.437         4.5066         3.3851
 99  8.537         4.5406         3.4172
100  8.637         4.5803         3.5209
101  8.737         4.6075         3.3914
102  8.837         4.6313         3.3585
103  8.937         4.6513         3.3035
104  9.037         4.6667         3.2102
105  9.137         4.6855         3.3122
106  9.237         4.7052         3.3523
107  9.337         4.7254         3.3837
108  9.437         4.7453         3.3953
109  9.537         4.7648         3.4086
110  9.637         4.7842         3.4236
111  9.737         4.8034         3.4401
112  9.837         4.8226         3.4581
113  9.937         4.8416         3.4736
114 10.037         4.8604         3.4869
115 10.137         4.8789         3.4994
116 10.237         4.8971         3.5109
117 10.337         4.9151         3.5215
118 10.437         4.9326         3.5311
119 10.537         4.9498         3.5385
120 10.637         4.9666         3.5462
121 10.737         4.9833         3.5589
122 10.837         5.0000         3.5767


#AGE= 1.000 BINS=130 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.947         0.1445         0.1445
  2 -0.847         0.4593         0.1716
  3 -0.747         0.6453         0.1875
  4 -0.647         0.7777         0.1970
  5 -0.547         0.8795         0.1997
  6 -0.447         0.9623         0.2021
  7 -0.347         1.0325         0.2060
  8 -0.247         1.0928         0.2055
  9 -0.147         1.1458         0.2066
 10 -0.047         1.1936         0.2116
 11  0.053         1.2361         0.2050
 12  0.153         1.2747         0.2047
 13  0.253         1.3101         0.2033
 14  0.353         1.4313         0.8180
 15  0.453         1.5246         0.8108
 16  0.553         1.5729         0.5953
 17  0.653         1.5956         0.3028
 18  0.753         1.6203         0.3627
 19  0.853         1.6476         0.4328
 20  0.953         1.6784         0.5132
 21  1.053         1.7125         0.5901
 22  1.153         1.7414         0.5510
 23  1.253         1.7519         0.1275
 24  1.353         1.7499         0.1275
 25  1.453         1.9608         1.5458
 26  1.553         2.1004         1.5396
 27  1.653         2.2150         1.5803
 28  1.753         2.3135         1.6209
 29  1.853         2.3989         1.6506
 30  1.953         2.4869         1.7501
 31  2.053         2.5799         1.8649
 32  2.153         2.6712         1.9492
 33  2.253         2.7579         2.0154
 34  2.353         2.8312         2.0225
 35  2.453         2.8926         2.0127
 36  2.553         2.9506         2.0472
 37  2.653         3.0114         2.1276
 38  2.753         3.0686         2.1603
 39  2.853         3.1187         2.1559
 40  2.953         3.1642         2.1621
 41  3.053         3.2067         2.1753
 42  3.153         3.2464         2.1886
 43  3.253         3.2828         2.1874
 44  3.353         3.3143         2.1593
 45  3.453         3.3425         2.1403
 46  3.553         3.3691         2.1442
 47  3.653         3.3945         2.1479
 48  3.753         3.4186         2.1518
 49  3.853         3.4421         2.1628
 50  3.953         3.4651         2.1776
 51  4.053         3.4873         2.1852
 52  4.153         3.5087         2.1897
 53  4.253         3.5296         2.2021
 54  4.353         3.5502         2.2169
 55  4.453         3.5707         2.2330
 56  4.553         3.5909         2.2488
 57  4.653         3.6105         2.2550
 58  4.753         3.6295         2.2614
 59  4.853         3.6479         2.2661
 60  4.953         3.6658         2.2726
 61  5.053         3.6834         2.2815
 62  5.153         3.7007         2.2928
 63  5.253         3.7179         2.3066
 64  5.353         3.7350         2.3230
 65  5.453         3.7523         2.3421
 66  5.553         3.7697         2.3646
 67  5.653         3.7872         2.3847
 68  5.753         3.8047         2.4013
 69  5.853         3.8221         2.4147
 70  5.953         3.8391         2.4246
 71  6.053         3.8558         2.4311
 72  6.153         3.8719         2.4340
 73  6.253         3.8875         2.4330
 74  6.353         3.9024         2.4311
 75  6.453         3.9169         2.4350
 76  6.553         3.9312         2.4415
 77  6.653         3.9453         2.4495
 78  6.753         3.9591         2.4542
 79  6.853         3.9725         2.4539
 80  6.953         3.9855         2.4571
 81  7.053         3.9985         2.4682
 82  7.153         4.0115         2.4788
 83  7.253         4.0245         2.4948
 84  7.353         4.0374         2.5054
 85  7.453         4.0502         2.5136
 86  7.553         4.0631         2.5272
 87  7.653         4.0761         2.5479
 88  7.753         4.0894         2.5681
 89  7.853         4.1029         2.5880
 90  7.953         4.1166         2.6082
 91  8.053         4.1305         2.6285
 92  8.153         4.1445         2.6481
 93  8.253         4.1599         2.6995
 94  8.353         4.1760         2.7393
 95  8.453         4.1929         2.7732
 96  8.553         4.2115         2.8351
 97  8.653         4.2326         2.9085
 98  8.753         4.2544         2.9433
 99  8.853         4.2748         2.9379
100  8.953         4.2931         2.9083
101  9.053         4.3175         3.0554
102  9.153         4.3433         3.1029
103  9.253         4.3669         3.0902
104  9.353         4.3923         3.1476
105  9.453         4.4206         3.2206
106  9.553         4.4489         3.2481
107  9.653         4.4772         3.2779
108  9.753         4.5057         3.3088
109  9.853         4.5343         3.3389
110  9.953         4.5627         3.3642
111 10.053         4.5906         3.3845
112 10.153         4.6180         3.4044
113 10.253         4.6453         3.4296
114 10.353         4.6722         3.4510
115 10.453         4.6986         3.4684
116 10.553         4.7242         3.4817
117 10.653         4.7488         3.4907
118 10.753         4.7727         3.5010
119 10.853         4.7961         3.5159
120 10.953         4.8188         3.5263
121 11.053         4.8407         3.5320
122 11.153         4.8616         3.5330
123 11.253         4.8813         3.5295
124 11.353         4.9001         3.5267
125 11.453         4.9181         3.5267
126 11.553         4.9355         3.5290
127 11.653         4.9524         3.5331
128 11.753         4.9685         3.5306
129 11.853         4.9842         3.5354
130 11.953         5.0000         3.5522


#AGE= 2.000 BINS=152 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.808        -0.4700        -0.4700
  2 -2.708        -0.1649        -0.4619
  3 -2.608         0.0203        -0.4391
  4 -2.508         0.1578        -0.4087
  5 -2.408         0.2658        -0.3915
  6 -2.308         0.3477        -0.4168
  7 -2.208         0.4257        -0.3588
  8 -2.108         0.4987        -0.3113
  9 -2.008         0.5653        -0.2821
 10 -1.908         0.6271        -0.2505
 11 -1.808         0.6840        -0.2262
 12 -1.708         0.7363        -0.2091
 13 -1.608         0.8870         0.3542
 14 -1.508         0.9314        -0.0815
 15 -1.408         0.9702        -0.0978
 16 -1.308         1.0067        -0.0864
 17 -1.208         1.0926         0.3466
 18 -1.108         1.1273         0.0121
 19 -1.008         1.1590         0.0074
 20 -0.908         1.1902         0.0304
 21 -0.808         1.2189         0.0254
 22 -0.708         1.2468         0.0399
 23 -0.608         1.2767         0.0995
 24 -0.508         1.3069         0.1349
 25 -0.408         1.3372         0.1660
 26 -0.308         1.3673         0.1925
 27 -0.208         1.3972         0.2203
 28 -0.108         1.4267         0.2443
 29 -0.008         1.4562         0.2731
 30  0.092         1.4858         0.3045
 31  0.192         1.5157         0.3387
 32  0.292         1.5457         0.3699
 33  0.392         1.5769         0.4182
 34  0.492         1.6081         0.4484
 35  0.592         1.6383         0.4664
 36  0.692         1.6690         0.5032
 37  0.792         1.6984         0.5135
 38  0.892         1.7270         0.5326
 39  0.992         1.7550         0.5499
 40  1.092         1.7832         0.5817
 41  1.192         1.9421         1.4283
 42  1.292         1.9690         0.7481
 43  1.392         1.9961         0.7773
 44  1.492         2.0250         0.8348
 45  1.592         2.0585         0.9285
 46  1.692         2.0984         1.0418
 47  1.792         2.1461         1.1635
 48  1.892         2.2017         1.2816
 49  1.992         2.2643         1.3916
 50  2.092         2.3326         1.4957
 51  2.192         2.4040         1.5847
 52  2.292         2.4762         1.6613
 53  2.392         2.5506         1.7481
 54  2.492         2.6248         1.8209
 55  2.592         2.6979         1.8880
 56  2.692         2.7675         1.9376
 57  2.792         2.8319         1.9716
 58  2.892         2.8906         1.9922
 59  2.992         2.9446         2.0125
 60  3.092         2.9941         2.0262
 61  3.192         3.0386         2.0274
 62  3.292         3.0782         2.0183
 63  3.392         3.1146         2.0200
 64  3.492         3.1493         2.0341
 65  3.592         3.1821         2.0444
 66  3.692         3.2133         2.0544
 67  3.792         3.2435         2.0698
 68  3.892         3.2730         2.0916
 69  3.992         3.3011         2.0981
 70  4.092         3.3280         2.1060
 71  4.192         3.3542         2.1221
 72  4.292         3.3802         2.1432
 73  4.392         3.4056         2.1606
 74  4.492         3.4304         2.1746
 75  4.592         3.4542         2.1820
 76  4.692         3.4771         2.1875
 77  4.792         3.4997         2.2052
 78  4.892         3.5223         2.2275
 79  4.992         3.5449         2.2487
 80  5.092         3.5673         2.2681
 81  5.192         3.5887         2.2719
 82  5.292         3.6094         2.2770
 83  5.392         3.6295         2.2844
 84  5.492         3.6491         2.2941
 85  5.592         3.6684         2.3062
 86  5.692         3.6874         2.3186
 87  5.792         3.7060         2.3290
 88  5.892         3.7242         2.3382
 89  5.992         3.7421         2.3470
 90  6.092         3.7596         2.3561
 91  6.192         3.7767         2.3643
 92  6.292         3.7935         2.3729
 93  6.392         3.8100         2.3804
 94  6.492         3.8261         2.3876
 95  6.592         3.8419         2.3942
 96  6.692         3.8572         2.3980
 97  6.792         3.8722         2.4021
 98  6.892         3.8868         2.4053
 99  6.992         3.9010         2.4079
100  7.092         3.9152         2.4232
101  7.192         3.9294         2.4390
102  7.292         3.9436         2.4503
103  7.392         3.9576         2.4579
104  7.492         3.9714         2.4675
105  7.592         3.9854         2.4867
106  7.692         3.9996         2.5068
107  7.792         4.0139         2.5257
108  7.892         4.0286         2.5490
109  7.992         4.0436         2.5750
110  8.092         4.0584         2.5832
111  8.192         4.0751         2.6520
112  8.292         4.0949         2.7429
113  8.392         4.1165         2.8038
114  8.492         4.1390         2.8419
115  8.592         4.1612         2.8592
116  8.692         4.1821         2.8538
117  8.792         4.2006         2.8196
118  8.892         4.2189         2.8341
119  8.992         4.2397         2.9107
120  9.092         4.2655         3.0261
121  9.192         4.2937         3.0917
122  9.292         4.3213         3.1115
123  9.392         4.3494         3.1462
124  9.492         4.3776         3.1764
125  9.592         4.4057         3.2027
126  9.692         4.4341         3.2353
127  9.792         4.4627         3.2662
128  9.892         4.4908         3.2887
129  9.992         4.5187         3.3128
130 10.092         4.5463         3.3352
131 10.192         4.5734         3.3558
132 10.292         4.6004         3.3804
133 10.392         4.6272         3.4030
134 10.492         4.6534         3.4213
135 10.592         4.6789         3.4352
136 10.692         4.7035         3.4444
137 10.792         4.7274         3.4564
138 10.892         4.7509         3.4714
139 10.992         4.7736         3.4811
140 11.092         4.7954         3.4856
141 11.192         4.8161         3.4847
142 11.292         4.8357         3.4800
143 11.392         4.8544         3.4784
144 11.492         4.8723         3.4792
145 11.592         4.8897         3.4827
146 11.692         4.9065         3.4864
147 11.792         4.9227         3.4868
148 11.892         4.9386         3.4925
149 11.992         4.9542         3.5036
150 12.092         4.9696         3.5114
151 12.192         4.9848         3.5211
152 12.292         5.0000         3.5363


#AGE= 3.000 BINS=152 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.875        -0.5929        -0.5929
  2 -2.775        -0.2736        -0.5570
  3 -2.675        -0.0876        -0.5454
  4 -2.575         0.0511        -0.5123
  5 -2.475         0.1595        -0.4965
  6 -2.375         0.2527        -0.4613
  7 -2.275         0.3330        -0.4398
  8 -2.175         0.4046        -0.4131
  9 -2.075         0.4706        -0.3805
 10 -1.975         0.5308        -0.3573
 11 -1.875         0.5831        -0.3615
 12 -1.775         0.6320        -0.3414
 13 -1.675         0.6810        -0.2906
 14 -1.575         0.7289        -0.2525
 15 -1.475         0.7723        -0.2488
 16 -1.375         0.9019         0.3136
 17 -1.275         0.9420        -0.1125
 18 -1.175         0.9785        -0.1157
 19 -1.075         1.0194        -0.0266
 20 -0.975         1.0960         0.3049
 21 -0.875         1.1282        -0.0179
 22 -0.775         1.1593        -0.0023
 23 -0.675         1.1891         0.0114
 24 -0.575         1.2162        -0.0018
 25 -0.475         1.2449         0.0497
 26 -0.375         1.2746         0.0958
 27 -0.275         1.3048         0.1318
 28 -0.175         1.3351         0.1634
 29 -0.075         1.3650         0.1889
 30  0.025         1.3953         0.2229
 31  0.125         1.4251         0.2471
 32  0.225         1.4550         0.2784
 33  0.325         1.4847         0.3048
 34  0.425         1.5147         0.3383
 35  0.525         1.5452         0.3768
 36  0.625         1.5765         0.4193
 37  0.725         1.6087         0.4621
 38  0.825         1.6412         0.5000
 39  0.925         1.6729         0.5199
 40  1.025         1.7040         0.5436
 41  1.125         1.7357         0.5831
 42  1.225         1.7666         0.6036
 43  1.325         1.7964         0.6172
 44  1.425         1.8256         0.6399
 45  1.525         1.8631         0.7808
 46  1.625         2.0070         1.4572
 47  1.725         2.0473         0.9953
 48  1.825         2.0878         1.0373
 49  1.925         2.1329         1.1263
 50  2.025         2.1825         1.2156
 51  2.125         2.2373         1.3113
 52  2.225         2.2977         1.4114
 53  2.325         2.3631         1.5088
 54  2.425         2.4316         1.5956
 55  2.525         2.5019         1.6764
 56  2.625         2.5732         1.7535
 57  2.725         2.6434         1.8170
 58  2.825         2.7119         1.8758
 59  2.925         2.7751         1.9073
 60  3.025         2.8326         1.9258
 61  3.125         2.8849         1.9401
 62  3.225         2.9317         1.9403
 63  3.325         2.9747         1.9496
 64  3.425         3.0156         1.9689
 65  3.525         3.0547         1.9904
 66  3.625         3.0917         2.0038
 67  3.725         3.1275         2.0250
 68  3.825         3.1623         2.0496
 69  3.925         3.1955         2.0612
 70  4.025         3.2275         2.0789
 71  4.125         3.2589         2.1030
 72  4.225         3.2898         2.1272
 73  4.325         3.3198         2.1435
 74  4.425         3.3484         2.1538
 75  4.525         3.3760         2.1644
 76  4.625         3.4025         2.1750
 77  4.725         3.4286         2.1946
 78  4.825         3.4545         2.2178
 79  4.925         3.4801         2.2364
 80  5.025         3.5051         2.2530
 81  5.125         3.5292         2.2615
 82  5.225         3.5521         2.2641
 83  5.325         3.5745         2.2743
 84  5.425         3.5964         2.2891
 85  5.525         3.6179         2.3018
 86  5.625         3.6390         2.3138
 87  5.725         3.6596         2.3255
 88  5.825         3.6797         2.3365
 89  5.925         3.6995         2.3470
 90  6.025         3.7187         2.3565
 91  6.125         3.7376         2.3656
 92  6.225         3.7560         2.3741
 93  6.325         3.7740         2.3827
 94  6.425         3.7916         2.3904
 95  6.525         3.8088         2.3983
 96  6.625         3.8256         2.4034
 97  6.725         3.8418         2.4075
 98  6.825         3.8577         2.4115
 99  6.925         3.8730         2.4137
100  7.025         3.8882         2.4255
101  7.125         3.9034         2.4395
102  7.225         3.9186         2.4535
103  7.325         3.9335         2.4629
104  7.425         3.9482         2.4693
105  7.525         3.9629         2.4851
106  7.625         3.9778         2.5052
107  7.725         3.9928         2.5248
108  7.825         4.0080         2.5448
109  7.925         4.0235         2.5676
110  8.025         4.0399         2.6098
111  8.125         4.0581         2.6712
112  8.225         4.0778         2.7250
113  8.325         4.0987         2.7699
114  8.425         4.1203         2.8067
115  8.525         4.1423         2.8352
116  8.625         4.1641         2.8546
117  8.725         4.1853         2.8632
118  8.825         4.2055         2.8627
119  8.925         4.2261         2.8916
120  9.025         4.2510         2.9966
121  9.125         4.2776         3.0525
122  9.225         4.3076         3.1310
123  9.325         4.3378         3.1651
124  9.425         4.3667         3.1754
125  9.525         4.3955         3.2041
126  9.625         4.4245         3.2335
127  9.725         4.4533         3.2603
128  9.825         4.4818         3.2856
129  9.925         4.5099         3.3061
130 10.025         4.5374         3.3251
131 10.125         4.5644         3.3459
132 10.225         4.5913         3.3689
133 10.325         4.6180         3.3934
134 10.425         4.6443         3.4142
135 10.525         4.6701         3.4308
136 10.625         4.6951         3.4433
137 10.725         4.7198         3.4614
138 10.825         4.7440         3.4780
139 10.925         4.7675         3.4886
140 11.025         4.7899         3.4929
141 11.125         4.8112         3.4911
142 11.225         4.8315         3.4907
143 11.325         4.8510         3.4925
144 11.425         4.8697         3.4944
145 11.525         4.8877         3.4964
146 11.625         4.9049         3.4958
147 11.725         4.9215         3.4953
148 11.825         4.9377         3.5007
149 11.925         4.9537         3.5110
150 12.025         4.9693         3.5167
151 12.125         4.9846         3.5256
152 12.225         5.0000         3.5412


#AGE= 4.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.881        -0.6694        -0.6694
  2 -2.781        -0.3558        -0.6446
  3 -2.681        -0.1743        -0.6407
  4 -2.581        -0.0364        -0.6017
  5 -2.481         0.0722        -0.5830
  6 -2.381         0.1640        -0.5562
  7 -2.281         0.2434        -0.5336
  8 -2.181         0.3159        -0.4975
  9 -2.081         0.3813        -0.4729
 10 -1.981         0.4411        -0.4493
 11 -1.881         0.4982        -0.4112
 12 -1.781         0.5499        -0.4004
 13 -1.681         0.5962        -0.3990
 14 -1.581         0.6415        -0.3625
 15 -1.481         0.6874        -0.3112
 16 -1.381         0.7297        -0.3024
 17 -1.281         0.7972        -0.0451
 18 -1.181         0.8870         0.1586
 19 -1.081         0.9246        -0.1571
 20 -0.981         0.9575        -0.1789
 21 -0.881         1.0379         0.2655
 22 -0.781         1.0727        -0.0401
 23 -0.681         1.1048        -0.0435
 24 -0.581         1.1353        -0.0324
 25 -0.481         1.1640        -0.0303
 26 -0.381         1.1918        -0.0165
 27 -0.281         1.2218         0.0460
 28 -0.181         1.2522         0.0835
 29 -0.081         1.2827         0.1130
 30  0.019         1.3132         0.1449
 31  0.119         1.3439         0.1776
 32  0.219         1.3742         0.2031
 33  0.319         1.4045         0.2329
 34  0.419         1.4348         0.2641
 35  0.519         1.4651         0.2930
 36  0.619         1.4955         0.3252
 37  0.719         1.5264         0.3643
 38  0.819         1.5578         0.4002
 39  0.919         1.5904         0.4505
 40  1.019         1.6235         0.4890
 41  1.119         1.6562         0.5167
 42  1.219         1.6891         0.5515
 43  1.319         1.7219         0.5847
 44  1.419         1.7534         0.5985
 45  1.519         1.7836         0.6098
 46  1.619         1.8130         0.6299
 47  1.719         1.8435         0.6742
 48  1.819         1.8919         0.9153
 49  1.919         2.0158         1.4107
 50  2.019         2.0640         1.0849
 51  2.119         2.1145         1.1551
 52  2.219         2.1705         1.2529
 53  2.319         2.2287         1.3273
 54  2.419         2.2909         1.4159
 55  2.519         2.3562         1.5016
 56  2.619         2.4233         1.5788
 57  2.719         2.4910         1.6507
 58  2.819         2.5584         1.7159
 59  2.919         2.6245         1.7742
 60  3.019         2.6881         1.8226
 61  3.119         2.7458         1.8402
 62  3.220         2.7980         1.8523
 63  3.319         2.8469         1.8747
 64  3.419         2.8935         1.9010
 65  3.519         2.9371         1.9163
 66  3.619         2.9780         1.9317
 67  3.720         3.0183         1.9660
 68  3.819         3.0573         1.9910
 69  3.919         3.0948         2.0131
 70  4.019         3.1315         2.0400
 71  4.119         3.1673         2.0660
 72  4.220         3.2019         2.0861
 73  4.319         3.2350         2.1005
 74  4.419         3.2667         2.1145
 75  4.519         3.2973         2.1300
 76  4.619         3.3271         2.1484
 77  4.719         3.3565         2.1716
 78  4.819         3.3851         2.1908
 79  4.919         3.4129         2.2045
 80  5.019         3.4398         2.2182
 81  5.119         3.4657         2.2285
 82  5.219         3.4905         2.2346
 83  5.319         3.5147         2.2491
 84  5.419         3.5385         2.2649
 85  5.519         3.5617         2.2783
 86  5.619         3.5843         2.2901
 87  5.719         3.6065         2.3027
 88  5.819         3.6281         2.3152
 89  5.919         3.6493         2.3256
 90  6.019         3.6699         2.3359
 91  6.119         3.6900         2.3460
 92  6.219         3.7096         2.3550
 93  6.319         3.7288         2.3636
 94  6.419         3.7475         2.3721
 95  6.519         3.7657         2.3796
 96  6.619         3.7835         2.3867
 97  6.719         3.8007         2.3903
 98  6.819         3.8174         2.3945
 99  6.919         3.8337         2.3986
100  7.019         3.8497         2.4081
101  7.119         3.8657         2.4259
102  7.219         3.8816         2.4376
