#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2472 1.3443E-03 1.3443E-03  -1.10   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=134 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 92  7.163         4.1555         2.4953
 93  7.263         4.1649         2.4952
 94  7.363         4.1742         2.5007
 95  7.463         4.1832         2.4964
 96  7.563         4.1922         2.5019
 97  7.663         4.2015         2.5257
 98  7.763         4.2107         2.5340
 99  7.863         4.2193         2.5130
100  7.963         4.2820         3.4107
101  8.063         4.3438         3.4664
102  8.163         4.3953         3.4437
103  8.263         4.4350         3.3764
104  8.363         4.4682         3.3344
105  8.463         4.4968         3.3022
106  8.563         4.5222         3.2768
107  8.663         4.5451         3.2553
108  8.763         4.5661         3.2388
109  8.863         4.5858         3.2326
110  8.963         4.6048         3.2383
111  9.063         4.6238         3.2552
112  9.163         4.6422         3.2587
113  9.263         4.6600         3.2647
114  9.363         4.6763         3.2409
115  9.463         4.6904         3.1972
116  9.563         4.7056         3.2413
117  9.663         4.7204         3.2446
118  9.763         4.7349         3.2514
119  9.863         4.7493         3.2620
120  9.963         4.7636         3.2764
121 10.063         4.7781         3.2946
122 10.163         4.7929         3.3164
123 10.263         4.8080         3.3416
124 10.363         4.8236         3.3702
125 10.463         4.8397         3.4018
126 10.563         4.8563         3.4294
127 10.663         4.8728         3.4454
128 10.763         4.8895         3.4648
129 10.863         4.9064         3.4887
130 10.963         4.9238         3.5174
131 11.063         4.9418         3.5510
132 11.163         4.9607         3.5901
133 11.263         4.9803         3.6256
134 11.363         5.0000         3.6464


#AGE= 0.100 BINS=132 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.628            NaN         3.6464
  2 -1.528            NaN         3.6464
  3 -1.428            NaN         3.6464
  4 -1.328            NaN         3.6464
  5 -1.228            NaN         3.6464
  6 -1.128            NaN         3.6464
  7 -1.028            NaN         3.6464
  8 -0.928            NaN         3.6464
  9 -0.828            NaN         0.5929
 10 -0.728            NaN         1.2805
 11 -0.628         0.7420         1.4441
 12 -0.528         1.5474         1.4735
 13 -0.428         1.7969         1.4374
 14 -0.328         1.9568         1.4452
 15 -0.228         2.0655         1.4107
 16 -0.128         2.1488         1.3908
 17 -0.028         2.2247         1.4298
 18  0.072         2.2577         1.1219
 19  0.172         2.3459         1.6102
 20  0.272         2.4231         1.6347
 21  0.372         2.5340         1.8871
 22  0.472         2.6264         1.9086
 23  0.572         2.7008         1.8981
 24  0.672         2.7649         1.9026
 25  0.772         2.8215         1.9082
 26  0.872         2.8730         1.9220
 27  0.972         2.9351         2.0597
 28  1.072         2.9794         1.9653
 29  1.172         3.0183         1.9514
 30  1.272         3.0536         1.9467
 31  1.372         3.0870         1.9557
 32  1.472         3.1199         1.9837
 33  1.572         3.1544         2.0363
 34  1.672         3.1928         2.1202
 35  1.772         3.2680         2.4695
 36  1.872         3.3476         2.5719
 37  1.972         3.3845         2.2952
 38  2.072         3.4140         2.2317
 39  2.172         3.4600         2.4617
 40  2.272         3.4796         2.1253
 41  2.372         3.4991         2.1415
 42  2.472         3.5182         2.1510
 43  2.572         3.5369         2.1619
 44  2.672         3.5554         2.1751
 45  2.772         3.5736         2.1881
 46  2.872         3.5912         2.1887
 47  2.972         3.6085         2.2016
 48  3.072         3.6265         2.2354
 49  3.172         3.6457         2.2801
 50  3.272         3.6695         2.3973
 51  3.372         3.6927         2.4094
 52  3.472         3.7106         2.3150
 53  3.572         3.7267         2.2873
 54  3.672         3.7428         2.3037
 55  3.772         3.7556         2.2197
 56  3.872         3.7681         2.2231
 57  3.972         3.7808         2.2375
 58  4.072         3.7935         2.2534
 59  4.172         3.8062         2.2686
 60  4.272         3.8191         2.2824
 61  4.372         3.8319         2.2949
 62  4.472         3.8446         2.3060
 63  4.572         3.8573         2.3157
 64  4.672         3.8698         2.3240
 65  4.772         3.8822         2.3308
 66  4.872         3.8944         2.3361
 67  4.972         3.9063         2.3397
 68  5.072         3.9180         2.3439
 69  5.172         3.9296         2.3496
 70  5.272         3.9411         2.3560
 71  5.372         3.9524         2.3634
 72  5.472         3.9637         2.3718
 73  5.572         3.9749         2.3811
 74  5.672         3.9861         2.3913
 75  5.772         3.9972         2.4025
 76  5.872         4.0084         2.4140
 77  5.972         4.0196         2.4232
 78  6.072         4.0307         2.4329
 79  6.172         4.0418         2.4435
 80  6.272         4.0529         2.4550
 81  6.372         4.0640         2.4675
 82  6.472         4.0751         2.4781
 83  6.572         4.0855         2.4577
 84  6.672         4.0977         2.5392
 85  6.772         4.1072         2.4445
 86  6.872         4.1150         2.3621
 87  6.972         4.1233         2.4014
 88  7.072         4.1325         2.4537
 89  7.172         4.1422         2.4893
 90  7.272         4.1518         2.4901
 91  7.372         4.1615         2.5038
 92  7.472         4.1711         2.5112
 93  7.572         4.1804         2.5088
 94  7.672         4.1898         2.5204
 95  7.772         4.1995         2.5430
 96  7.872         4.2087         2.5308
 97  7.972         4.2170         2.4930
 98  8.072         4.2272         2.5914
 99  8.172         4.2893         3.4142
100  8.272         4.3521         3.4814
101  8.372         4.4039         3.4541
102  8.472         4.4440         3.3902
103  8.572         4.4778         3.3518
104  8.672         4.5069         3.3187
105  8.772         4.5323         3.2872
106  8.872         4.5549         3.2589
107  8.972         4.5755         3.2413
108  9.072         4.5950         3.2374
109  9.172         4.6142         3.2506
110  9.272         4.6340         3.2827
111  9.372         4.6525         3.2723
112  9.472         4.6681         3.2177
113  9.572         4.6848         3.2615
114  9.672         4.7008         3.2596
115  9.772         4.7163         3.2609
116  9.872         4.7315         3.2657
117  9.972         4.7464         3.2744
118 10.072         4.7612         3.2869
119 10.172         4.7761         3.3033
120 10.272         4.7911         3.3235
121 10.372         4.8065         3.3475
122 10.472         4.8223         3.3749
123 10.572         4.8386         3.4055
124 10.672         4.8554         3.4355
125 10.772         4.8723         3.4530
126 10.872         4.8892         3.4722
127 10.972         4.9064         3.4952
128 11.072         4.9240         3.5223
129 11.172         4.9421         3.5537
130 11.272         4.9610         3.5898
131 11.372         4.9805         3.6226
132 11.472         5.0000         3.6429


#AGE= 1.000 BINS=136 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.936         0.0731         0.0731
  2 -0.836         0.3754         0.0756
  3 -0.736         0.5528         0.0784
  4 -0.636         0.6805         0.0864
  5 -0.536         0.7791         0.0870
  6 -0.436         0.8589         0.0836
  7 -0.336         0.9254         0.0778
  8 -0.236         0.9820         0.0692
  9 -0.136         1.0311         0.0601
 10 -0.036         1.0748         0.0553
 11  0.064         1.1136         0.0459
 12  0.164         1.1489         0.0407
 13  0.264         1.1810         0.0337
 14  0.364         1.2102         0.0233
 15  0.464         1.3082         0.6135
 16  0.564         1.4170         0.7625
 17  0.664         1.4919         0.6918
 18  0.764         1.5647         0.7530
 19  0.864         1.6130         0.6359
 20  0.964         1.6302         0.2185
 21  1.064         1.6363        -0.2206
 22  1.164         1.8311         1.3893
 23  1.264         2.0121         1.5445
 24  1.364         2.1340         1.5226
 25  1.464         2.2345         1.5496
 26  1.564         2.3236         1.5919
 27  1.664         2.4056         1.6414
 28  1.764         2.4828         1.6946
 29  1.864         2.5558         1.7454
 30  1.964         2.6357         1.8609
 31  2.064         2.7040         1.8671
 32  2.164         2.7683         1.9073
 33  2.264         2.8309         1.9588
 34  2.364         2.8888         1.9852
 35  2.464         2.9428         2.0102
 36  2.564         2.9918         2.0202
 37  2.664         3.0343         2.0035
 38  2.764         3.0826         2.1047
 39  2.864         3.1257         2.1017
 40  2.964         3.1648         2.0990
 41  3.064         3.1994         2.0844
 42  3.164         3.2307         2.0724
 43  3.264         3.2601         2.0762
 44  3.364         3.2877         2.0773
 45  3.464         3.3136         2.0760
 46  3.564         3.3392         2.0970
 47  3.664         3.3607         2.0444
 48  3.764         3.3844         2.1098
 49  3.864         3.4074         2.1187
 50  3.964         3.4297         2.1302
 51  4.064         3.4515         2.1406
 52  4.164         3.4729         2.1546
 53  4.264         3.4943         2.1760
 54  4.364         3.5150         2.1835
 55  4.464         3.5352         2.1936
 56  4.564         3.5548         2.1997
 57  4.664         3.5739         2.2073
 58  4.764         3.5936         2.2410
 59  4.864         3.6130         2.2524
 60  4.964         3.6320         2.2632
 61  5.064         3.6506         2.2734
 62  5.164         3.6688         2.2830
 63  5.264         3.6867         2.2920
 64  5.364         3.7042         2.3003
 65  5.464         3.7213         2.3080
 66  5.564         3.7380         2.3151
 67  5.664         3.7543         2.3215
 68  5.764         3.7703         2.3273
 69  5.864         3.7859         2.3324
 70  5.964         3.8010         2.3368
 71  6.064         3.8158         2.3409
 72  6.164         3.8303         2.3469
 73  6.264         3.8446         2.3525
 74  6.364         3.8585         2.3571
 75  6.464         3.8721         2.3608
 76  6.564         3.8853         2.3643
 77  6.664         3.8984         2.3685
 78  6.764         3.9111         2.3736
 79  6.864         3.9237         2.3791
 80  6.964         3.9361         2.3837
 81  7.064         3.9482         2.3880
 82  7.164         3.9600         2.3891
 83  7.264         3.9716         2.3912
 84  7.364         3.9831         2.4014
 85  7.464         3.9947         2.4160
 86  7.564         4.0063         2.4257
 87  7.664         4.0178         2.4358
 88  7.764         4.0296         2.4568
 89  7.864         4.0416         2.4795
 90  7.964         4.0542         2.5076
 91  8.064         4.0669         2.5277
 92  8.164         4.0798         2.5465
 93  8.264         4.0931         2.5720
 94  8.364         4.1068         2.5992
 95  8.464         4.1210         2.6286
 96  8.564         4.1359         2.6640
 97  8.664         4.1509         2.6813
 98  8.764         4.1668         2.7218
 99  8.864         4.1843         2.7809
100  8.964         4.2034         2.8377
101  9.064         4.2232         2.8712
102  9.164         4.2431         2.8954
103  9.264         4.2636         2.9267
104  9.364         4.2848         2.9625
105  9.464         4.3069         3.0034
106  9.564         4.3298         3.0396
107  9.664         4.3510         3.0307
108  9.764         4.3735         3.0758
109  9.864         4.3986         3.1480
110  9.964         4.4254         3.2023
111 10.064         4.4526         3.2365
112 10.164         4.4794         3.2564
113 10.264         4.5065         3.2873
114 10.364         4.5334         3.3131
115 10.464         4.5600         3.3334
116 10.564         4.5859         3.3479
117 10.664         4.6108         3.3564
118 10.764         4.6348         3.3662
119 10.864         4.6582         3.3787
120 10.964         4.6811         3.3916
121 11.064         4.7035         3.4048
122 11.164         4.7255         3.4184
123 11.264         4.7471         3.4325
124 11.364         4.7683         3.4462
125 11.464         4.7890         3.4577
126 11.564         4.8093         3.4698
127 11.664         4.8294         3.4829
128 11.764         4.8491         3.4969
129 11.864         4.8686         3.5120
130 11.964         4.8880         3.5272
131 12.064         4.9071         3.5406
132 12.164         4.9260         3.5549
133 12.264         4.9447         3.5702
134 12.364         4.9632         3.5844
135 12.464         4.9816         3.5992
136 12.564         5.0000         3.6171


#AGE= 2.000 BINS=159 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.904        -0.5671        -0.5671
  2 -2.804        -0.2537        -0.5426
  3 -2.704        -0.0661        -0.5212
  4 -2.604         0.0717        -0.4940
  5 -2.504         0.1806        -0.4731
  6 -2.404         0.2726        -0.4470
  7 -2.304         0.3530        -0.4190
  8 -2.204         0.4252        -0.3895
  9 -2.104         0.4903        -0.3662
 10 -2.004         0.5509        -0.3346
 11 -1.904         0.6040        -0.3352
 12 -1.804         0.6545        -0.3047
 13 -1.704         0.7044        -0.2601
 14 -1.604         0.7521        -0.2306
 15 -1.504         0.7981        -0.1995
 16 -1.404         0.8421        -0.1738
 17 -1.304         0.8948        -0.0478
 18 -1.204         0.9532         0.0530
 19 -1.104         0.9937        -0.0568
 20 -1.004         1.0315        -0.0479
 21 -0.904         1.0676        -0.0299
 22 -0.804         1.1550         0.4159
 23 -0.704         1.2256         0.4015
 24 -0.604         1.2546         0.0654
 25 -0.504         1.2817         0.0627
 26 -0.404         1.3078         0.0734
 27 -0.304         1.3346         0.1120
 28 -0.204         1.3629         0.1631
 29 -0.104         1.3916         0.1970
 30 -0.004         1.4205         0.2294
 31  0.096         1.4493         0.2567
 32  0.196         1.4780         0.2838
 33  0.296         1.5067         0.3131
 34  0.396         1.5356         0.3438
 35  0.496         1.5646         0.3741
 36  0.596         1.5938         0.4072
 37  0.696         1.6232         0.4396
 38  0.796         1.6527         0.4706
 39  0.896         1.6825         0.5032
 40  0.996         1.7124         0.5358
 41  1.096         1.7424         0.5662
 42  1.196         1.7717         0.5873
 43  1.296         1.8008         0.6124
 44  1.396         1.8295         0.6357
 45  1.496         1.9530         1.3463
 46  1.596         2.0558         1.3796
 47  1.696         2.1658         1.5156
 48  1.796         2.2178         1.2707
 49  1.896         2.2724         1.3446
 50  1.996         2.3327         1.4452
 51  2.096         2.3944         1.5169
 52  2.196         2.4557         1.5746
 53  2.296         2.5198         1.6570
 54  2.396         2.5826         1.7123
 55  2.496         2.6443         1.7664
 56  2.596         2.7036         1.8094
 57  2.696         2.7598         1.8440
 58  2.796         2.8128         1.8731
 59  2.896         2.8626         1.8973
 60  2.996         2.9096         1.9210
 61  3.096         2.9537         1.9383
 62  3.196         2.9941         1.9429
 63  3.296         3.0310         1.9418
 64  3.396         3.0661         1.9563
 65  3.496         3.0983         1.9519
 66  3.596         3.1303         1.9820
 67  3.696         3.1614         2.0008
 68  3.796         3.1918         2.0220
 69  3.896         3.2210         2.0341
 70  3.996         3.2492         2.0467
 71  4.096         3.2768         2.0664
 72  4.196         3.3040         2.0872
 73  4.296         3.3303         2.1001
 74  4.396         3.3555         2.1069
 75  4.496         3.3797         2.1136
 76  4.596         3.4032         2.1249
 77  4.696         3.4262         2.1387
 78  4.796         3.4487         2.1512
 79  4.896         3.4711         2.1728
 80  4.996         3.4934         2.1928
 81  5.096         3.5148         2.1960
 82  5.196         3.5353         2.1992
 83  5.296         3.5556         2.2145
 84  5.396         3.5757         2.2332
 85  5.496         3.5957         2.2475
 86  5.596         3.6152         2.2575
 87  5.696         3.6341         2.2649
 88  5.796         3.6528         2.2762
 89  5.896         3.6710         2.2837
 90  5.996         3.6885         2.2864
 91  6.096         3.7054         2.2859
 92  6.196         3.7217         2.2879
 93  6.296         3.7375         2.2916
 94  6.396         3.7529         2.2958
 95  6.496         3.7680         2.2993
 96  6.596         3.7827         2.3049
 97  6.696         3.7971         2.3124
 98  6.796         3.8113         2.3184
 99  6.896         3.8252         2.3222
100  6.996         3.8387         2.3257
101  7.096         3.8519         2.3273
102  7.196         3.8647         2.3280
103  7.296         3.8773         2.3334
104  7.396         3.8899         2.3475
105  7.496         3.9025         2.3578
106  7.596         3.9150         2.3692
107  7.696         3.9276         2.3816
108  7.796         3.9404         2.4052
109  7.896         3.9537         2.4329
110  7.996         3.9673         2.4556
111  8.096         3.9812         2.4786
112  8.197         3.9954         2.5046
113  8.296         4.0096         2.5167
114  8.396         4.0236         2.5246
115  8.496         4.0392         2.5878
116  8.596         4.0553         2.6169
117  8.697         4.0719         2.6454
118  8.796         4.0898         2.6959
119  8.896         4.1102         2.7709
120  8.996         4.1313         2.8084
121  9.096         4.1521         2.8215
122  9.197         4.1730         2.8443
123  9.296         4.1945         2.8800
124  9.396         4.2176         2.9310
125  9.496         4.2431         2.9994
126  9.596         4.2689         3.0293
127  9.697         4.2908         2.9824
128  9.796         4.3147         3.0433
129  9.896         4.3405         3.1016
130  9.996         4.3674         3.1468
131 10.096         4.3952         3.1870
132 10.197         4.4233         3.2198
133 10.296         4.4505         3.2349
134 10.396         4.4771         3.2501
135 10.496         4.5031         3.2679
136 10.596         4.5286         3.2837
137 10.697         4.5533         3.2973
138 10.796         4.5774         3.3099
139 10.896         4.6010         3.3230
140 10.996         4.6240         3.3363
141 11.096         4.6465         3.3499
142 11.197         4.6686         3.3639
143 11.296         4.6903         3.3782
144 11.396         4.7115         3.3912
145 11.496         4.7324         3.4032
146 11.596         4.7529         3.4161
147 11.697         4.7730         3.4299
148 11.796         4.7929         3.4445
149 11.896         4.8127         3.4600
150 11.996         4.8322         3.4744
151 12.096         4.8514         3.4884
152 12.197         4.8704         3.5029
153 12.296         4.8893         3.5177
154 12.396         4.9079         3.5312
155 12.496         4.9264         3.5464
156 12.596         4.9449         3.5641
157 12.697         4.9633         3.5814
158 12.796         4.9817         3.5985
159 12.896         5.0000         3.6164


#AGE= 3.000 BINS=158 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.872        -0.6451        -0.6451
  2 -2.772        -0.3385        -0.6341
  3 -2.672        -0.1523        -0.6097
  4 -2.572        -0.0146        -0.5804
  5 -2.472         0.0937        -0.5627
  6 -2.372         0.1847        -0.5389
  7 -2.272         0.2663        -0.5000
  8 -2.172         0.3375        -0.4830
  9 -2.072         0.4034        -0.4475
 10 -1.972         0.4641        -0.4206
 11 -1.872         0.5203        -0.3953
 12 -1.772         0.5728        -0.3714
 13 -1.672         0.6221        -0.3467
 14 -1.572         0.6676        -0.3353
 15 -1.472         0.7126        -0.2936
 16 -1.372         0.7569        -0.2565
 17 -1.272         0.7999        -0.2258
 18 -1.172         0.8402        -0.2130
 19 -1.072         0.8928        -0.0499
 20 -0.972         0.9470         0.0168
 21 -0.872         0.9861        -0.0793
 22 -0.772         1.0229        -0.0675
 23 -0.672         1.0580        -0.0515
 24 -0.572         1.1558         0.4602
 25 -0.472         1.2197         0.3560
 26 -0.372         1.2477         0.0441
 27 -0.272         1.2751         0.0601
 28 -0.172         1.3010         0.0637
 29 -0.072         1.3268         0.0881
 30  0.028         1.3545         0.1451
 31  0.128         1.3829         0.1846
 32  0.228         1.4116         0.2175
 33  0.328         1.4404         0.2474
 34  0.428         1.4690         0.2744
 35  0.528         1.4977         0.3038
 36  0.628         1.5267         0.3360
 37  0.728         1.5557         0.3653
 38  0.828         1.5849         0.3984
 39  0.928         1.6145         0.4338
 40  1.028         1.6444         0.4675
 41  1.128         1.6748         0.5043
 42  1.228         1.7055         0.5397
 43  1.328         1.7365         0.5740
 44  1.428         1.7681         0.6152
 45  1.528         1.8013         0.6675
 46  1.628         1.8352         0.7112
 47  1.728         1.8677         0.7256
 48  1.828         1.8993         0.7452
 49  1.928         2.0636         1.5619
 50  2.028         2.1782         1.5437
 51  2.128         2.2395         1.3586
 52  2.228         2.3020         1.4297
 53  2.328         2.3659         1.5017
 54  2.428         2.4298         1.5657
 55  2.528         2.4928         1.6238
 56  2.628         2.5545         1.6759
 57  2.728         2.6144         1.7248
 58  2.828         2.6726         1.7713
 59  2.928         2.7290         1.8140
 60  3.028         2.7833         1.8535
 61  3.128         2.8322         1.8601
 62  3.228         2.8797         1.8952
 63  3.328         2.9242         1.9120
 64  3.428         2.9653         1.9212
 65  3.528         3.0041         1.9364
 66  3.628         3.0421         1.9647
 67  3.728         3.0786         1.9846
 68  3.828         3.1134         2.0010
 69  3.928         3.1472         2.0206
 70  4.028         3.1801         2.0441
 71  4.128         3.2122         2.0642
 72  4.228         3.2430         2.0782
 73  4.328         3.2723         2.0875
 74  4.428         3.3004         2.0968
 75  4.528         3.3276         2.1119
 76  4.628         3.3542         2.1271
 77  4.728         3.3801         2.1429
 78  4.828         3.4056         2.1612
 79  4.928         3.4307         2.1813
 80  5.028         3.4551         2.1925
 81  5.128         3.4785         2.1973
 82  5.228         3.5012         2.2094
 83  5.328         3.5240         2.2317
 84  5.428         3.5461         2.2420
 85  5.528         3.5675         2.2501
 86  5.628         3.5884         2.2606
 87  5.728         3.6089         2.2710
 88  5.828         3.6288         2.2809
 89  5.928         3.6481         2.2873
 90  6.028         3.6669         2.2939
 91  6.128         3.6852         2.2991
 92  6.228         3.7029         2.3048
 93  6.328         3.7201         2.3081
 94  6.428         3.7365         2.3075
 95  6.528         3.7525         2.3088
 96  6.628         3.7681         2.3173
 97  6.728         3.7836         2.3268
 98  6.828         3.7986         2.3311
 99  6.928         3.8133         2.3339
100  7.028         3.8275         2.3368
101  7.128         3.8414         2.3383
102  7.228         3.8549         2.3410
103  7.328         3.8683         2.3515
104  7.428         3.8817         2.3641
105  7.528         3.8950         2.3733
106  7.628         3.9082         2.3849
107  7.728         3.9215         2.4021
108  7.828         3.9353         2.4295
109  7.928         3.9494         2.4545
110  8.028         3.9640         2.4824
111  8.128         3.9779         2.4755
112  8.228         3.9919         2.4931
113  8.328         4.0074         2.5540
114  8.428         4.0235         2.5839
115  8.528         4.0401         2.6141
116  8.628         4.0572         2.6450
117  8.728         4.0748         2.6730
118  8.828         4.0946         2.7437
119  8.928         4.1163         2.8033
120  9.028         4.1378         2.8219
121  9.128         4.1588         2.8326
122  9.228         4.1800         2.8590
123  9.328         4.2025         2.9064
124  9.428         4.2278         2.9790
125  9.528         4.2575         3.0780
126  9.628         4.2829         3.0379
127  9.728         4.3068         3.0359
128  9.828         4.3323         3.0884
129  9.928         4.3590         3.1344
130 10.028         4.3868         3.1792
131 10.128         4.4146         3.2067
132 10.228         4.4422         3.2307
133 10.328         4.4692         3.2498
134 10.428         4.4955         3.2647
135 10.528         4.5212         3.2812
136 10.628         4.5464         3.2969
137 10.728         4.5710         3.3124
138 10.828         4.5951         3.3278
139 10.928         4.6188         3.3425
140 11.028         4.6419         3.3563
141 11.128         4.6645         3.3693
142 11.228         4.6865         3.3808
143 11.328         4.7080         3.3917
144 11.428         4.7290         3.4038
145 11.528         4.7497         3.4173
146 11.628         4.7701         3.4322
147 11.728         4.7904         3.4485
148 11.828         4.8104         3.4652
149 11.928         4.8303         3.4800
150 12.028         4.8499         3.4946
151 12.128         4.8692         3.5089
152 12.228         4.8884         3.5227
153 12.328         4.9072         3.5357
154 12.428         4.9259         3.5507
155 12.528         4.9446         3.5679
156 12.628         4.9631         3.5843
157 12.728         4.9816         3.6008
158 12.828         5.0000         3.6187


#AGE= 4.000 BINS=156 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.915            NaN         3.6187
  2 -2.815        -0.6695        -0.6681
  3 -2.715        -0.3614        -0.6555
  4 -2.615        -0.1733        -0.6272
  5 -2.515        -0.0349        -0.5989
  6 -2.415         0.0754        -0.5741
  7 -2.315         0.1677        -0.5500
  8 -2.215         0.2489        -0.5191
  9 -2.115         0.3223        -0.4863
 10 -2.015         0.3874        -0.4685
 11 -1.915         0.4480        -0.4374
 12 -1.815         0.5048        -0.4069
 13 -1.715         0.5574        -0.3850
 14 -1.615         0.6085        -0.3465
 15 -1.515         0.6558        -0.3306
 16 -1.415         0.6995        -0.3191
 17 -1.315         0.7432        -0.2766
 18 -1.215         0.7862        -0.2387
 19 -1.115         0.8284        -0.2054
 20 -1.015         0.8678        -0.1937
 21 -0.915         0.9221        -0.0079
 22 -0.815         0.9714         0.0022
 23 -0.715         1.0100        -0.0604
 24 -0.615         1.0464        -0.0477
 25 -0.515         1.0805        -0.0416
 26 -0.415         1.2096         0.6197
 27 -0.315         1.2405         0.0772
 28 -0.215         1.2694         0.0779
 29 -0.115         1.2957         0.0655
 30 -0.015         1.3218         0.0880
 31  0.085         1.3493         0.1366
 32  0.185         1.3779         0.1829
 33  0.285         1.4070         0.2182
 34  0.385         1.4360         0.2469
 35  0.485         1.4651         0.2758
 36  0.585         1.4942         0.3065
 37  0.685         1.5235         0.3379
 38  0.785         1.5529         0.3687
 39  0.885         1.5822         0.3964
 40  0.985         1.6120         0.4335
 41  1.085         1.6421         0.4675
 42  1.185         1.6725         0.5031
 43  1.285         1.7035         0.5414
 44  1.385         1.7349         0.5790
 45  1.485         1.7670         0.6190
 46  1.585         1.8004         0.6705
 47  1.685         1.8357         0.7276
 48  1.785         1.8709         0.7627
 49  1.885         1.9048         0.7800
 50  1.985         1.9377         0.8010
 51  2.085         1.9705         0.8322
 52  2.185         2.1048         1.5297
 53  2.285         2.2289         1.6245
 54  2.385         2.2928         1.4285
 55  2.485         2.3569         1.4942
 56  2.585         2.4213         1.5605
 57  2.685         2.4850         1.6199
 58  2.785         2.5472         1.6725
 59  2.885         2.6077         1.7217
 60  2.985         2.6665         1.7696
 61  3.085         2.7232         1.8108
 62  3.185         2.7781         1.8522
 63  3.285         2.8314         1.8943
 64  3.385         2.8820         1.9238
