#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2451 7.8271E-05 7.8271E-05  -2.40   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=114 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 22  1.503         2.8836         2.2094
 23  1.603         2.9485         2.0910
 24  1.703         2.9917         1.9686
 25  1.803         3.0413         2.0739
 26  1.903         3.1093         2.2709
 27  2.003         3.1510         2.1118
 28  2.103         3.2827         2.7004
 29  2.203         3.4280         2.8818
 30  2.303         3.4529         2.1999
 31  2.403         3.4742         2.1526
 32  2.503         3.4963         2.1925
 33  2.603         3.5180         2.2056
 34  2.703         3.5386         2.2051
 35  2.803         3.5583         2.2061
 36  2.903         3.5775         2.2134
 37  3.003         3.5962         2.2192
 38  3.103         3.6145         2.2311
 39  3.203         3.6330         2.2533
 40  3.303         3.6516         2.2736
 41  3.403         3.6688         2.2574
 42  3.503         3.6820         2.1579
 43  3.603         3.6950         2.1671
 44  3.703         3.7080         2.1767
 45  3.803         3.7209         2.1869
 46  3.903         3.7337         2.1977
 47  4.003         3.7465         2.2090
 48  4.103         3.7593         2.2209
 49  4.203         3.7720         2.2334
 50  4.303         3.7848         2.2466
 51  4.403         3.7976         2.2604
 52  4.503         3.8104         2.2748
 53  4.603         3.8233         2.2900
 54  4.703         3.8363         2.3059
 55  4.803         3.8494         2.3225
 56  4.903         3.8627         2.3398
 57  5.003         3.8760         2.3579
 58  5.103         3.8896         2.3767
 59  5.203         3.9033         2.3967
 60  5.303         3.9172         2.4154
 61  5.403         3.9311         2.4305
 62  5.503         3.9450         2.4418
 63  5.603         3.9588         2.4545
 64  5.703         3.9726         2.4689
 65  5.803         3.9861         2.4704
 66  5.903         3.9989         2.4604
 67  6.003         4.0111         2.4538
 68  6.103         4.0230         2.4582
 69  6.203         4.0351         2.4734
 70  6.303         4.0472         2.4846
 71  6.403         4.0592         2.4961
 72  6.503         4.0714         2.5146
 73  6.603         4.1026         2.9426
 74  6.703         4.1371         3.0202
 75  6.803         4.1613         2.8959
 76  6.903         4.0934         2.8959
 77  7.003         4.1072         2.6030
 78  7.103         4.1199         2.5775
 79  7.203         4.1322         2.5802
 80  7.303         4.1425         2.5125
 81  7.403         4.1599         2.7524
 82  7.503         4.1772         2.7689
 83  7.603         4.1945         2.7863
 84  7.703         4.2119         2.8054
 85  7.803         4.2573         3.2549
 86  7.903         4.3157         3.4148
 87  8.003         4.3699         3.4400
 88  8.103         4.4184         3.4421
 89  8.203         4.4596         3.4164
 90  8.303         4.4948         3.3863
 91  8.403         4.5262         3.3686
 92  8.503         4.5525         3.3224
 93  8.603         4.5772         3.3188
 94  8.703         4.6026         3.3576
 95  8.803         4.6264         3.3540
 96  8.903         4.6497         3.3677
 97  9.003         4.6726         3.3833
 98  9.103         4.6952         3.4006
 99  9.203         4.7177         3.4194
100  9.303         4.7398         3.4364
101  9.403         4.7616         3.4513
102  9.503         4.7830         3.4643
103  9.603         4.8039         3.4755
104  9.703         4.8242         3.4848
105  9.803         4.8440         3.4923
106  9.903         4.8631         3.4978
107 10.003         4.8816         3.5017
108 10.103         4.8995         3.5062
109 10.203         4.9170         3.5127
110 10.303         4.9341         3.5211
111 10.403         4.9510         3.5316
112 10.503         4.9675         3.5402
113 10.603         4.9838         3.5487
114 10.703         5.0000         3.5644


#AGE= 1.000 BINS=130 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.075         0.1700         0.1700
  2 -0.975         0.6057         0.4074
  3 -0.875         0.7498         0.2005
  4 -0.775         0.8646         0.2306
  5 -0.675         0.9580         0.2448
  6 -0.575         1.0366         0.2556
  7 -0.475         1.1060         0.2751
  8 -0.375         1.1676         0.2894
  9 -0.275         1.2232         0.3032
 10 -0.175         1.2735         0.3124
 11 -0.075         1.3196         0.3223
 12  0.025         1.3633         0.3442
 13  0.125         1.4028         0.3417
 14  0.225         1.4888         0.7434
 15  0.325         1.6187         1.0311
 16  0.425         1.6386         0.2908
 17  0.525         1.6565         0.2626
 18  0.625         1.6748         0.2911
 19  0.725         1.6943         0.3369
 20  0.825         1.7160         0.4024
 21  0.925         1.7407         0.4845
 22  1.025         1.7706         0.5926
 23  1.125         1.8068         0.7102
 24  1.225         1.8510         0.8364
 25  1.325         1.9046         0.9700
 26  1.425         1.9673         1.0960
 27  1.525         2.0325         1.1766
 28  1.625         2.1000         1.2580
 29  1.725         2.1826         1.4214
 30  1.825         2.2902         1.6316
 31  1.925         2.3966         1.7337
 32  2.025         2.4995         1.8236
 33  2.125         2.5941         1.8859
 34  2.225         2.6691         1.8690
 35  2.325         2.7428         1.9363
 36  2.425         2.8127         1.9849
 37  2.525         2.8787         2.0278
 38  2.625         2.9392         2.0536
 39  2.725         2.9993         2.1103
 40  2.825         3.0559         2.1432
 41  2.925         3.1066         2.1488
 42  3.025         3.1531         2.1594
 43  3.125         3.1957         2.1662
 44  3.225         3.2353         2.1761
 45  3.325         3.2720         2.1803
 46  3.425         3.3042         2.1577
 47  3.525         3.3321         2.1267
 48  3.625         3.3584         2.1275
 49  3.725         3.3838         2.1373
 50  3.825         3.4075         2.1327
 51  3.925         3.4302         2.1386
 52  4.025         3.4533         2.1660
 53  4.125         3.4754         2.1716
 54  4.225         3.4967         2.1761
 55  4.325         3.5175         2.1879
 56  4.425         3.5381         2.2041
 57  4.525         3.5583         2.2168
 58  4.625         3.5783         2.2299
 59  4.725         3.5979         2.2426
 60  4.825         3.6172         2.2559
 61  4.925         3.6362         2.2690
 62  5.025         3.6550         2.2815
 63  5.125         3.6735         2.2935
 64  5.225         3.6917         2.3050
 65  5.325         3.7096         2.3159
 66  5.425         3.7272         2.3262
 67  5.525         3.7445         2.3359
 68  5.625         3.7615         2.3450
 69  5.725         3.7781         2.3535
 70  5.825         3.7945         2.3629
 71  5.925         3.8107         2.3731
 72  6.025         3.8266         2.3827
 73  6.125         3.8423         2.3920
 74  6.225         3.8577         2.4007
 75  6.325         3.8729         2.4091
 76  6.425         3.8879         2.4175
 77  6.525         3.9026         2.4264
 78  6.625         3.9172         2.4357
 79  6.725         3.9316         2.4444
 80  6.825         3.9457         2.4512
 81  6.925         3.9597         2.4601
 82  7.025         3.9736         2.4740
 83  7.125         3.9877         2.4900
 84  7.225         4.0019         2.5096
 85  7.325         4.0160         2.5224
 86  7.425         4.0302         2.5368
 87  7.525         4.0445         2.5555
 88  7.625         4.0592         2.5800
 89  7.725         4.0742         2.6063
 90  7.825         4.0897         2.6326
 91  7.925         4.1057         2.6660
 92  8.025         4.1227         2.7057
 93  8.125         4.1406         2.7471
 94  8.225         4.1596         2.7921
 95  8.325         4.1802         2.8444
 96  8.425         4.2018         2.8884
 97  8.525         4.2240         2.9208
 98  8.625         4.2468         2.9565
 99  8.725         4.2698         2.9821
100  8.825         4.2941         3.0292
101  8.925         4.3191         3.0681
102  9.025         4.3472         3.1442
103  9.125         4.3770         3.1980
104  9.225         4.4063         3.2206
105  9.325         4.4348         3.2379
106  9.425         4.4632         3.2643
107  9.525         4.4913         3.2888
108  9.625         4.5192         3.3135
109  9.725         4.5470         3.3395
110  9.825         4.5748         3.3660
111  9.925         4.6023         3.3903
112 10.025         4.6294         3.4124
113 10.125         4.6562         3.4320
114 10.225         4.6825         3.4524
115 10.325         4.7090         3.4809
116 10.425         4.7352         3.5026
117 10.525         4.7607         3.5162
118 10.625         4.7850         3.5215
119 10.725         4.8079         3.5181
120 10.825         4.8295         3.5166
121 10.925         4.8503         3.5197
122 11.025         4.8701         3.5195
123 11.125         4.8889         3.5160
124 11.225         4.9067         3.5090
125 11.325         4.9234         3.5009
126 11.425         4.9395         3.4994
127 11.525         4.9551         3.5051
128 11.625         4.9704         3.5070
129 11.725         4.9852         3.5109
130 11.825         5.0000         3.5258


#AGE= 2.000 BINS=145 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.225        -0.3463        -0.3463
  2 -2.125        -0.0283        -0.3131
  3 -2.025         0.1550        -0.3081
  4 -1.925         0.3787        -0.0164
  5 -1.825         0.6147         0.2372
  6 -1.725         0.6769        -0.1981
  7 -1.625         0.7329        -0.1841
  8 -1.525         0.7834        -0.1762
  9 -1.425         0.8630         0.0868
 10 -1.325         0.9111        -0.0682
 11 -1.225         0.9542        -0.0710
 12 -1.125         0.9952        -0.0496
 13 -1.025         1.0348        -0.0249
 14 -0.925         1.0732         0.0011
 15 -0.825         1.1108         0.0294
 16 -0.725         1.1473         0.0538
 17 -0.625         1.1833         0.0834
 18 -0.525         1.2184         0.1080
 19 -0.425         1.2532         0.1408
 20 -0.325         1.2875         0.1671
 21 -0.225         1.3216         0.1994
 22 -0.125         1.3559         0.2367
 23 -0.025         1.3907         0.2778
 24  0.075         1.4261         0.3188
 25  0.175         1.4602         0.3388
 26  0.275         1.4918         0.3386
 27  0.375         1.5233         0.3683
 28  0.475         1.5535         0.3794
 29  0.575         1.5822         0.3893
 30  0.675         1.6114         0.4239
 31  0.775         1.6401         0.4466
 32  0.875         1.6721         0.5228
 33  0.975         1.7992         1.2037
 34  1.075         1.8245         0.5770
 35  1.175         1.8454         0.5172
 36  1.275         1.8672         0.5570
 37  1.375         1.8918         0.6331
 38  1.475         1.9208         0.7313
 39  1.575         1.9556         0.8416
 40  1.675         1.9976         0.9621
 41  1.775         2.0477         1.0855
 42  1.875         2.1064         1.2082
 43  1.975         2.1728         1.3241
 44  2.075         2.2457         1.4346
 45  2.175         2.3227         1.5336
 46  2.275         2.4030         1.6306
 47  2.375         2.4855         1.7237
 48  2.475         2.5704         1.8197
 49  2.575         2.6504         1.8764
 50  2.675         2.7233         1.9124
 51  2.775         2.7895         1.9393
 52  2.875         2.8500         1.9644
 53  2.975         2.9057         1.9865
 54  3.075         2.9575         2.0081
 55  3.175         3.0059         2.0295
 56  3.275         3.0500         2.0348
 57  3.375         3.0883         2.0143
 58  3.475         3.1231         2.0095
 59  3.575         3.1564         2.0241
 60  3.675         3.1882         2.0375
 61  3.775         3.2178         2.0361
 62  3.875         3.2465         2.0533
 63  3.975         3.2753         2.0820
 64  4.075         3.3026         2.0874
 65  4.175         3.3288         2.0961
 66  4.275         3.3544         2.1127
 67  4.375         3.3795         2.1277
 68  4.475         3.4039         2.1425
 69  4.575         3.4278         2.1570
 70  4.675         3.4512         2.1699
 71  4.775         3.4740         2.1821
 72  4.875         3.4966         2.2021
 73  4.975         3.5189         2.2190
 74  5.075         3.5410         2.2365
 75  5.175         3.5626         2.2476
 76  5.275         3.5833         2.2522
 77  5.375         3.6034         2.2591
 78  5.475         3.6230         2.2681
 79  5.575         3.6423         2.2791
 80  5.675         3.6612         2.2909
 81  5.775         3.6798         2.3013
 82  5.875         3.6980         2.3116
 83  5.975         3.7159         2.3222
 84  6.075         3.7335         2.3325
 85  6.175         3.7508         2.3421
 86  6.275         3.7678         2.3515
 87  6.375         3.7845         2.3611
 88  6.475         3.8009         2.3704
 89  6.575         3.8170         2.3797
 90  6.675         3.8329         2.3878
 91  6.775         3.8485         2.3961
 92  6.875         3.8639         2.4061
 93  6.975         3.8792         2.4171
 94  7.075         3.8945         2.4352
 95  7.175         3.9099         2.4522
 96  7.275         3.9253         2.4677
 97  7.375         3.9406         2.4793
 98  7.475         3.9560         2.4976
 99  7.575         3.9716         2.5202
100  7.675         3.9877         2.5481
101  7.775         4.0042         2.5764
102  7.875         4.0212         2.6035
103  7.975         4.0390         2.6442
104  8.075         4.0578         2.6852
105  8.175         4.0776         2.7256
106  8.275         4.0982         2.7636
107  8.375         4.1192         2.7930
108  8.475         4.1410         2.8314
109  8.575         4.1659         2.9121
110  8.675         4.1942         2.9946
111  8.775         4.2226         3.0227
112  8.875         4.2505         3.0459
113  8.975         4.2797         3.0927
114  9.075         4.3103         3.1422
115  9.175         4.3403         3.1646
116  9.275         4.3691         3.1766
117  9.375         4.3975         3.1997
118  9.475         4.4256         3.2213
119  9.575         4.4533         3.2449
120  9.675         4.4810         3.2719
121  9.775         4.5085         3.2969
122  9.875         4.5358         3.3195
123  9.975         4.5628         3.3430
124 10.075         4.5895         3.3657
125 10.175         4.6159         3.3866
126 10.275         4.6420         3.4080
127 10.375         4.6683         3.4375
128 10.475         4.6944         3.4594
129 10.575         4.7196         3.4718
130 10.675         4.7437         3.4744
131 10.775         4.7661         3.4679
132 10.875         4.7874         3.4680
133 10.975         4.8078         3.4690
134 11.075         4.8272         3.4676
135 11.175         4.8456         3.4640
136 11.275         4.8630         3.4567
137 11.375         4.8795         3.4519
138 11.475         4.8955         3.4537
139 11.575         4.9112         3.4606
140 11.675         4.9264         3.4622
141 11.775         4.9412         3.4686
142 11.875         4.9561         3.4819
143 11.975         4.9708         3.4935
144 12.075         4.9854         3.5050
145 12.175         5.0000         3.5194


#AGE= 3.000 BINS=148 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.583        -0.5312        -0.5312
  2 -2.483        -0.2214        -0.5138
  3 -2.383        -0.0338        -0.4887
  4 -2.283         0.1054        -0.4563
  5 -2.183         0.2146        -0.4386
  6 -2.083         0.3087        -0.4017
  7 -1.983         0.3886        -0.3856
  8 -1.883         0.4603        -0.3575
  9 -1.783         0.5255        -0.3305
 10 -1.683         0.6023        -0.1879
 11 -1.583         0.7551         0.2273
 12 -1.483         0.7996        -0.2113
 13 -1.383         0.8573        -0.0479
 14 -1.283         0.9056        -0.0720
 15 -1.183         0.9444        -0.1240
 16 -1.083         0.9813        -0.1076
 17 -0.983         1.0174        -0.0808
 18 -0.883         1.0527        -0.0550
 19 -0.783         1.0872        -0.0295
 20 -0.683         1.1217         0.0039
 21 -0.583         1.1555         0.0295
 22 -0.483         1.1890         0.0604
 23 -0.383         1.2222         0.0881
 24 -0.283         1.2550         0.1175
 25 -0.183         1.2876         0.1474
 26 -0.083         1.3200         0.1759
 27  0.017         1.3521         0.2046
 28  0.117         1.3841         0.2357
 29  0.217         1.4166         0.2749
 30  0.317         1.4495         0.3123
 31  0.417         1.4834         0.3596
 32  0.517         1.5168         0.3853
 33  0.617         1.5486         0.3971
 34  0.717         1.5792         0.4129
 35  0.817         1.6093         0.4344
 36  0.917         1.6389         0.4578
 37  1.017         1.6671         0.4660
 38  1.117         1.6947         0.4837
 39  1.217         1.7236         0.5327
 40  1.317         1.8042         1.0333
 41  1.417         1.8736         1.0424
 42  1.517         1.9076         0.7848
 43  1.617         1.9386         0.7767
 44  1.717         1.9718         0.8382
 45  1.817         2.0098         0.9337
 46  1.917         2.0544         1.0434
 47  2.017         2.1062         1.1570
 48  2.117         2.1650         1.2681
 49  2.217         2.2302         1.3745
 50  2.317         2.3013         1.4801
 51  2.417         2.3764         1.5775
 52  2.517         2.4545         1.6705
 53  2.617         2.5342         1.7588
 54  2.717         2.6123         1.8287
 55  2.817         2.6821         1.8540
 56  2.917         2.7459         1.8810
 57  3.017         2.8049         1.9088
 58  3.117         2.8592         1.9294
 59  3.217         2.9081         1.9360
 60  3.317         2.9517         1.9315
 61  3.417         2.9924         1.9444
 62  3.517         3.0315         1.9656
 63  3.617         3.0685         1.9812
 64  3.717         3.1031         1.9871
 65  3.817         3.1370         2.0130
 66  3.917         3.1708         2.0445
 67  4.017         3.2030         2.0576
 68  4.117         3.2339         2.0701
 69  4.217         3.2639         2.0885
 70  4.317         3.2932         2.1075
 71  4.417         3.3217         2.1247
 72  4.517         3.3495         2.1420
 73  4.617         3.3766         2.1586
 74  4.717         3.4030         2.1727
 75  4.817         3.4288         2.1914
 76  4.917         3.4542         2.2078
 77  5.017         3.4787         2.2177
 78  5.117         3.5026         2.2312
 79  5.217         3.5258         2.2423
 80  5.317         3.5481         2.2471
 81  5.417         3.5700         2.2622
 82  5.517         3.5916         2.2766
 83  5.617         3.6125         2.2852
 84  5.717         3.6330         2.2972
 85  5.817         3.6531         2.3088
 86  5.917         3.6728         2.3201
 87  6.017         3.6922         2.3306
 88  6.117         3.7111         2.3407
 89  6.217         3.7296         2.3507
 90  6.317         3.7478         2.3605
 91  6.417         3.7656         2.3706
 92  6.517         3.7832         2.3812
 93  6.617         3.8004         2.3902
 94  6.717         3.8173         2.3979
 95  6.817         3.8339         2.4079
 96  6.917         3.8502         2.4182
 97  7.017         3.8666         2.4345
 98  7.117         3.8830         2.4513
 99  7.217         3.8994         2.4690
100  7.317         3.9156         2.4800
101  7.417         3.9319         2.4962
102  7.517         3.9483         2.5172
103  7.617         3.9650         2.5422
104  7.717         3.9823         2.5732
105  7.817         3.9997         2.5957
106  7.917         4.0184         2.6422
107  8.017         4.0383         2.6889
108  8.117         4.0588         2.7229
109  8.217         4.0795         2.7468
110  8.317         4.1009         2.7842
111  8.417         4.1233         2.8250
112  8.517         4.1475         2.8811
113  8.617         4.1750         2.9632
114  8.717         4.2056         3.0375
115  8.817         4.2364         3.0717
116  8.917         4.2668         3.0975
117  9.017         4.2981         3.1397
118  9.117         4.3295         3.1728
119  9.217         4.3594         3.1823
120  9.317         4.3886         3.2024
121  9.417         4.4173         3.2235
122  9.517         4.4456         3.2447
123  9.617         4.4734         3.2655
124  9.717         4.5008         3.2884
125  9.817         4.5281         3.3117
126  9.917         4.5550         3.3347
127 10.017         4.5818         3.3578
128 10.117         4.6083         3.3804
129 10.217         4.6345         3.4023
130 10.317         4.6608         3.4310
131 10.417         4.6871         3.4557
132 10.517         4.7127         3.4701
133 10.617         4.7371         3.4738
134 10.717         4.7601         3.4733
135 10.817         4.7823         3.4802
136 10.917         4.8036         3.4828
137 11.017         4.8238         3.4808
138 11.117         4.8427         3.4740
139 11.217         4.8606         3.4659
140 11.317         4.8776         3.4626
141 11.417         4.8941         3.4650
142 11.517         4.9102         3.4698
143 11.617         4.9256         3.4698
144 11.717         4.9408         3.4756
145 11.817         4.9558         3.4877
146 11.917         4.9706         3.4966
147 12.017         4.9853         3.5069
148 12.117         5.0000         3.5215


#AGE= 4.000 BINS=151 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.782        -0.6718        -0.6718
  2 -2.682        -0.3602        -0.6509
  3 -2.582        -0.1723        -0.6269
  4 -2.482        -0.0354        -0.6033
  5 -2.382         0.0742        -0.5772
  6 -2.282         0.1674        -0.5469
  7 -2.182         0.2478        -0.5242
  8 -2.082         0.3207        -0.4902
  9 -1.982         0.3871        -0.4615
 10 -1.882         0.4470        -0.4426
 11 -1.782         0.5027        -0.4169
 12 -1.682         0.5555        -0.3861
 13 -1.582         0.6011        -0.4006
 14 -1.482         0.7398         0.1766
 15 -1.382         0.7814        -0.2580
 16 -1.282         0.8258        -0.1861
 17 -1.182         0.8782        -0.0661
 18 -1.082         0.9157        -0.1675
 19 -0.982         0.9511        -0.1551
 20 -0.882         0.9858        -0.1288
 21 -0.782         1.0199        -0.1014
 22 -0.682         1.0536        -0.0730
 23 -0.582         1.0870        -0.0439
 24 -0.482         1.1204        -0.0111
 25 -0.382         1.1532         0.0153
 26 -0.282         1.1860         0.0477
 27 -0.182         1.2185         0.0761
 28 -0.082         1.2509         0.1076
 29  0.018         1.2831         0.1379
 30  0.118         1.3151         0.1657
 31  0.218         1.3470         0.1976
 32  0.318         1.3787         0.2269
 33  0.418         1.4107         0.2611
 34  0.518         1.4434         0.3042
 35  0.618         1.4769         0.3472
 36  0.718         1.5105         0.3829
 37  0.818         1.5435         0.4075
 38  0.918         1.5751         0.4222
 39  1.018         1.6060         0.4423
 40  1.118         1.6360         0.4600
 41  1.218         1.6649         0.4745
 42  1.318         1.6931         0.4907
 43  1.418         1.7211         0.5170
 44  1.518         1.7525         0.5955
 45  1.618         1.8310         1.0496
 46  1.718         1.8912         1.0037
 47  1.818         1.9340         0.9059
 48  1.918         1.9770         0.9511
 49  2.018         2.0215         1.0098
 50  2.118         2.0701         1.0949
 51  2.218         2.1247         1.1978
 52  2.318         2.1855         1.3016
 53  2.418         2.2517         1.4022
 54  2.518         2.3217         1.4939
 55  2.618         2.3948         1.5850
 56  2.718         2.4688         1.6641
 57  2.818         2.5453         1.7536
 58  2.918         2.6150         1.7856
 59  3.018         2.6776         1.8055
 60  3.118         2.7333         1.8138
 61  3.218         2.7836         1.8223
 62  3.318         2.8307         1.8429
 63  3.418         2.8756         1.8682
 64  3.518         2.9183         1.8890
 65  3.618         2.9583         1.9029
 66  3.718         2.9971         1.9285
 67  3.818         3.0357         1.9664
 68  3.918         3.0729         1.9867
 69  4.018         3.1083         2.0024
 70  4.118         3.1428         2.0255
 71  4.218         3.1766         2.0509
 72  4.318         3.2097         2.0747
 73  4.418         3.2417         2.0937
 74  4.518         3.2728         2.1123
 75  4.618         3.3029         2.1279
 76  4.718         3.3321         2.1457
 77  4.818         3.3605         2.1615
 78  4.918         3.3878         2.1736
 79  5.018         3.4141         2.1820
 80  5.118         3.4398         2.2002
 81  5.218         3.4648         2.2126
 82  5.318         3.4889         2.2208
 83  5.418         3.5127         2.2397
 84  5.518         3.5359         2.2512
 85  5.618         3.5584         2.2616
 86  5.718         3.5804         2.2745
 87  5.818         3.6020         2.2882
 88  5.918         3.6231         2.2987
 89  6.018         3.6437         2.3094
 90  6.118         3.6638         2.3204
 91  6.218         3.6836         2.3310
 92  6.318         3.7029         2.3416
 93  6.418         3.7218         2.3520
 94  6.518         3.7404         2.3628
 95  6.618         3.7587         2.3738
 96  6.718         3.7765         2.3808
 97  6.818         3.7940         2.3900
 98  6.918         3.8113         2.4032
 99  7.018         3.8286         2.4197
100  7.118         3.8459         2.4372
101  7.218         3.8631         2.4520
102  7.318         3.8801         2.4640
103  7.418         3.8971         2.4826
104  7.518         3.9144         2.5054
105  7.618         3.9319         2.5281
106  7.718         3.9499         2.5597
107  7.818         3.9682         2.5841
108  7.918         3.9876         2.6267
109  8.018         4.0083         2.6759
110  8.118         4.0298         2.7138
111  8.218         4.0515         2.7400
112  8.318         4.0736         2.7695
113  8.418         4.0972         2.8205
114  8.518         4.1225         2.8755
115  8.618         4.1510         2.9529
116  8.718         4.1827         3.0308
117  8.818         4.2152         3.0731
118  8.918         4.2472         3.0981
119  9.018         4.2797         3.1376
120  9.118         4.3117         3.1636
121  9.218         4.3424         3.1761
122  9.318         4.3723         3.1962
123  9.418         4.4016         3.2161
124  9.518         4.4303         3.2356
125  9.618         4.4583         3.2546
126  9.718         4.4861         3.2783
127  9.818         4.5136         3.3011
128  9.918         4.5406         3.3200
129 10.018         4.5671         3.3398
130 10.118         4.5935         3.3648
131 10.218         4.6200         3.3919
132 10.318         4.6461         3.4124
