#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2575 8.1648E-03 8.1648E-03  -0.30   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=148 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 91  5.816         4.1077         2.4654
 92  5.916         4.1177         2.4779
 93  6.016         4.1279         2.4906
 94  6.116         4.1381         2.5036
 95  6.216         4.1483         2.5172
 96  6.316         4.1587         2.5307
 97  6.416         4.1691         2.5438
 98  6.516         4.1796         2.5565
 99  6.616         4.1898         2.5587
100  6.716         4.1983         2.4824
101  6.816         4.2065         2.4818
102  6.916         4.2147         2.4822
103  7.016         4.2226         2.4836
104  7.116         4.2305         2.4863
105  7.216         4.2384         2.4905
106  7.316         4.2462         2.4962
107  7.416         4.2540         2.5036
108  7.516         4.2618         2.5129
109  7.616         4.2706         2.5739
110  7.716         4.2758         2.3533
111  7.816         4.2808         2.3415
112  7.916         4.2895         2.5853
113  8.016         4.3077         2.9198
114  8.116         4.3245         2.9043
115  8.216         4.3412         2.9185
116  8.316         4.3620         3.0307
117  8.416         4.3836         3.0706
118  8.516         4.4061         3.1085
119  8.616         4.4295         3.1500
120  8.716         4.4548         3.2072
121  8.816         4.4799         3.2301
122  8.916         4.5045         3.2455
123  9.016         4.5285         3.2584
124  9.116         4.5517         3.2684
125  9.216         4.5740         3.2736
126  9.316         4.5953         3.2752
127  9.416         4.6156         3.2749
128  9.516         4.6348         3.2717
129  9.616         4.6531         3.2671
130  9.716         4.6705         3.2651
131  9.816         4.6873         3.2675
132  9.916         4.7039         3.2766
133 10.016         4.7206         3.2978
134 10.116         4.7381         3.3333
135 10.216         4.7529         3.2783
136 10.316         4.7686         3.3184
137 10.416         4.7861         3.3848
138 10.516         4.8042         3.4147
139 10.616         4.8228         3.4454
140 10.716         4.8419         3.4740
141 10.816         4.8612         3.5011
142 10.916         4.8809         3.5266
143 11.016         4.9007         3.5506
144 11.116         4.9207         3.5730
145 11.216         4.9407         3.5937
146 11.316         4.9606         3.6126
147 11.416         4.9804         3.6295
148 11.516         5.0000         3.6443


#AGE= 0.100 BINS=144 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.680         1.3602         1.3602
  2 -2.580         1.6660         1.3696
  3 -2.480         1.8450         1.3737
  4 -2.380         1.9710         1.3722
  5 -2.280         2.0671         1.3647
  6 -2.180         2.1433         1.3502
  7 -2.080         2.2000         1.2876
  8 -1.980         2.2350         1.1231
  9 -1.880         2.2590         0.9906
 10 -1.780         2.2801         0.9557
 11 -1.680         2.3043         1.0391
 12 -1.580         2.3365         1.1897
 13 -1.480         2.3821         1.3805
 14 -1.380         2.4378         1.5188
 15 -1.280         2.5034         1.6502
 16 -1.180         2.5679         1.7078
 17 -1.080         2.6165         1.6410
 18 -0.980         2.6529         1.5576
 19 -0.880         2.6803         1.4667
 20 -0.780         2.7009         1.3668
 21 -0.680         2.7159         1.2482
 22 -0.580         2.7268         1.1188
 23 -0.480         2.7349         1.0032
 24 -0.380         2.7418         0.9391
 25 -0.280         2.7742         1.6312
 26 -0.180         2.8071         1.6695
 27 -0.080         2.8376         1.6701
 28  0.020         2.8721         1.7542
 29  0.120         2.9097         1.8289
 30  0.220         2.9458         1.8472
 31  0.320         2.9792         1.8490
 32  0.420         3.0125         1.8799
 33  0.520         3.0433         1.8797
 34  0.620         3.0763         1.9397
 35  0.720         3.1117         2.0055
 36  0.820         3.1465         2.0338
 37  0.920         3.1790         2.0362
 38  1.020         3.2191         2.1648
 39  1.120         3.2679         2.2943
 40  1.220         3.3030         2.1930
 41  1.320         3.3330         2.1579
 42  1.420         3.3550         2.0487
 43  1.520         3.3763         2.0566
 44  1.620         3.3971         2.0662
 45  1.720         3.4183         2.0956
 46  1.820         3.4391         2.1101
 47  1.920         3.4597         2.1249
 48  2.020         3.4824         2.1898
 49  2.120         3.5053         2.2153
 50  2.220         3.5276         2.2274
 51  2.320         3.5494         2.2394
 52  2.420         3.5707         2.2514
 53  2.520         3.5916         2.2635
 54  2.620         3.6121         2.2756
 55  2.720         3.6322         2.2878
 56  2.820         3.6520         2.3001
 57  2.920         3.6714         2.3124
 58  3.020         3.6905         2.3247
 59  3.120         3.7094         2.3370
 60  3.220         3.7279         2.3494
 61  3.320         3.7462         2.3618
 62  3.420         3.7634         2.3519
 63  3.520         3.7803         2.3625
 64  3.620         3.7974         2.3841
 65  3.720         3.8151         2.4159
 66  3.820         3.8349         2.4838
 67  3.920         3.8524         2.4498
 68  4.020         3.8695         2.4554
 69  4.120         3.8871         2.4877
 70  4.220         3.9033         2.4662
 71  4.320         3.9175         2.4245
 72  4.420         3.9312         2.4223
 73  4.520         3.9438         2.4024
 74  4.620         3.9553         2.3699
 75  4.720         3.9667         2.3825
 76  4.820         3.9782         2.3961
 77  4.920         3.9898         2.4105
 78  5.020         4.0015         2.4256
 79  5.120         4.0133         2.4396
 80  5.220         4.0250         2.4517
 81  5.320         4.0361         2.4355
 82  5.420         4.0461         2.4028
 83  5.520         4.0561         2.4139
 84  5.620         4.0661         2.4253
 85  5.720         4.0762         2.4368
 86  5.820         4.0863         2.4487
 87  5.920         4.0965         2.4607
 88  6.020         4.1067         2.4729
 89  6.120         4.1170         2.4854
 90  6.220         4.1273         2.4981
 91  6.320         4.1377         2.5114
 92  6.420         4.1481         2.5252
 93  6.520         4.1587         2.5385
 94  6.620         4.1693         2.5513
 95  6.720         4.1799         2.5636
 96  6.820         4.1906         2.5754
 97  6.920         4.2002         2.5423
 98  7.020         4.2086         2.4893
 99  7.120         4.2167         2.4862
100  7.220         4.2247         2.4845
101  7.320         4.2325         2.4844
102  7.420         4.2403         2.4863
103  7.520         4.2479         2.4903
104  7.620         4.2558         2.5105
105  7.720         4.2631         2.4863
106  7.820         4.2676         2.2807
107  7.920         4.2727         2.3404
108  8.020         4.2788         2.4250
109  8.120         4.2858         2.4843
110  8.220         4.2967         2.6920
111  8.320         4.3145         2.9193
112  8.420         4.3356         3.0106
113  8.520         4.3580         3.0596
114  8.620         4.3822         3.1159
115  8.720         4.4091         3.1888
116  8.820         4.4359         3.2127
117  8.920         4.4624         3.2340
118  9.020         4.4884         3.2525
119  9.120         4.5138         3.2682
120  9.220         4.5385         3.2807
121  9.320         4.5623         3.2897
122  9.420         4.5851         3.2935
123  9.520         4.6066         3.2915
124  9.620         4.6269         3.2856
125  9.720         4.6459         3.2776
126  9.820         4.6639         3.2724
127  9.920         4.6812         3.2726
128 10.020         4.6982         3.2819
129 10.120         4.7155         3.3080
130 10.220         4.7320         3.3043
131 10.320         4.7463         3.2573
132 10.420         4.7638         3.3602
133 10.520         4.7817         3.3869
134 10.620         4.8000         3.4161
135 10.720         4.8189         3.4475
136 10.820         4.8382         3.4776
137 10.920         4.8580         3.5058
138 11.020         4.8780         3.5324
139 11.120         4.8983         3.5574
140 11.220         4.9187         3.5807
141 11.320         4.9392         3.6023
142 11.420         4.9596         3.6219
143 11.520         4.9799         3.6395
144 11.620         5.0000         3.6549


#AGE= 1.000 BINS=137 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.941        -0.0692        -0.0692
  2 -0.841         0.2281        -0.0766
  3 -0.741         0.4032        -0.0759
  4 -0.641         0.5266        -0.0801
  5 -0.541         0.6233        -0.0767
  6 -0.441         0.7026        -0.0747
  7 -0.341         0.7703        -0.0708
  8 -0.241         0.8291        -0.0681
  9 -0.141         0.8815        -0.0632
 10 -0.041         0.9279        -0.0660
 11  0.059         0.9698        -0.0663
 12  0.159         1.0075        -0.0729
 13  0.259         1.0419        -0.0758
 14  0.359         1.0734        -0.0830
 15  0.459         1.1021        -0.0910
 16  0.559         1.2255         0.6186
 17  0.659         1.3769         0.8457
 18  0.759         1.4331         0.5178
 19  0.859         1.6127         1.1424
 20  0.959         1.8966         1.5778
 21  1.059         2.1037         1.6827
 22  1.159         2.2527         1.7157
 23  1.259         2.3698         1.7431
 24  1.359         2.4639         1.7536
 25  1.459         2.5454         1.7788
 26  1.559         2.6189         1.8112
 27  1.659         2.6853         1.8370
 28  1.759         2.7428         1.8361
 29  1.859         2.7993         1.8856
 30  1.959         2.8535         1.9225
 31  2.059         2.9039         1.9439
 32  2.159         2.9516         1.9683
 33  2.259         2.9966         1.9899
 34  2.359         3.0389         2.0071
 35  2.459         3.0782         2.0152
 36  2.559         3.1154         2.0293
 37  2.659         3.1498         2.0310
 38  2.759         3.1815         2.0301
 39  2.859         3.2122         2.0456
 40  2.959         3.2417         2.0597
 41  3.059         3.2702         2.0732
 42  3.159         3.2978         2.0858
 43  3.259         3.3243         2.0977
 44  3.359         3.3500         2.1089
 45  3.459         3.3748         2.1193
 46  3.559         3.3988         2.1289
 47  3.659         3.4220         2.1376
 48  3.759         3.4444         2.1455
 49  3.859         3.4660         2.1538
 50  3.959         3.4873         2.1663
 51  4.059         3.5078         2.1722
 52  4.159         3.5277         2.1782
 53  4.259         3.5427         2.0736
 54  4.359         3.5632         2.2274
 55  4.459         3.5820         2.2085
 56  4.559         3.6005         2.2208
 57  4.659         3.6187         2.2323
 58  4.759         3.6367         2.2450
 59  4.859         3.6586         2.3510
 60  4.959         3.6877         2.4983
 61  5.059         3.7067         2.3376
 62  5.159         3.7213         2.2408
 63  5.259         3.7338         2.1869
 64  5.359         3.7453         2.1654
 65  5.459         3.7567         2.1677
 66  5.559         3.7682         2.1864
 67  5.659         3.7802         2.2159
 68  5.759         3.7929         2.2514
 69  5.859         3.8055         2.2623
 70  5.959         3.8177         2.2597
 71  6.059         3.8296         2.2619
 72  6.159         3.8414         2.2686
 73  6.259         3.8529         2.2732
 74  6.359         3.8644         2.2803
 75  6.459         3.8758         2.2903
 76  6.559         3.8873         2.3031
 77  6.659         3.8993         2.3349
 78  6.759         3.9121         2.3756
 79  6.859         3.9256         2.4098
 80  6.959         3.9395         2.4383
 81  7.059         3.9537         2.4614
 82  7.159         3.9680         2.4797
 83  7.259         3.9823         2.4930
 84  7.359         3.9965         2.5012
 85  7.459         4.0102         2.5041
 86  7.559         4.0235         2.5010
 87  7.659         4.0360         2.4911
 88  7.759         4.0478         2.4736
 89  7.859         4.0589         2.4622
 90  7.959         4.0698         2.4640
 91  8.059         4.0807         2.4767
 92  8.159         4.0918         2.4932
 93  8.259         4.1008         2.4101
 94  8.359         4.1114         2.4972
 95  8.459         4.1234         2.5588
 96  8.559         4.1357         2.5818
 97  8.659         4.1483         2.6043
 98  8.759         4.1611         2.6212
 99  8.859         4.1739         2.6386
100  8.959         4.1871         2.6641
101  9.059         4.2009         2.6952
102  9.159         4.2151         2.7233
103  9.259         4.2297         2.7497
104  9.359         4.2450         2.7843
105  9.459         4.2607         2.8097
106  9.559         4.2768         2.8388
107  9.659         4.2938         2.8778
108  9.759         4.3117         2.9167
109  9.859         4.3305         2.9577
110  9.959         4.3506         3.0070
111 10.059         4.3728         3.0699
112 10.159         4.3957         3.1065
113 10.259         4.4178         3.1134
114 10.359         4.4382         3.0990
115 10.459         4.4567         3.0768
116 10.559         4.4785         3.1689
117 10.659         4.5026         3.2347
118 10.759         4.5281         3.2838
119 10.859         4.5532         3.3029
120 10.959         4.5782         3.3265
121 11.059         4.6033         3.3528
122 11.159         4.6285         3.3783
123 11.259         4.6536         3.4030
124 11.359         4.6786         3.4269
125 11.459         4.7035         3.4499
126 11.559         4.7283         3.4720
127 11.659         4.7528         3.4929
128 11.759         4.7772         3.5140
129 11.859         4.8014         3.5365
130 11.959         4.8257         3.5607
131 12.059         4.8501         3.5866
132 12.159         4.8746         3.6142
133 12.259         4.8994         3.6437
134 12.359         4.9244         3.6731
135 12.459         4.9496         3.7008
136 12.559         4.9749         3.7264
137 12.659         5.0000         3.7499


#AGE= 2.000 BINS=152 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.143        -0.2454        -0.2454
  2 -2.043         0.0343        -0.2892
  3 -1.943         0.2041        -0.2859
  4 -1.843         0.3290        -0.2732
  5 -1.743         0.4299        -0.2532
  6 -1.643         0.5169        -0.2243
  7 -1.543         0.5941        -0.1942
  8 -1.443         0.6627        -0.1725
  9 -1.343         0.7247        -0.1516
 10 -1.243         0.7821        -0.1251
 11 -1.143         0.8361        -0.0962
 12 -1.043         0.8872        -0.0669
 13 -0.943         0.9359        -0.0384
 14 -0.843         0.9827        -0.0083
 15 -0.743         1.0278         0.0223
 16 -0.643         1.0701         0.0375
 17 -0.543         1.1070         0.0177
 18 -0.443         1.1452         0.0710
 19 -0.343         1.1839         0.1146
 20 -0.243         1.2211         0.1345
 21 -0.143         1.2558         0.1420
 22 -0.043         1.2878         0.1382
 23  0.057         1.4681         0.9992
 24  0.157         1.5384         0.7133
 25  0.257         1.5665         0.3635
 26  0.357         1.5915         0.3387
 27  0.457         1.6138         0.3125
 28  0.557         1.6344         0.3001
 29  0.657         1.6539         0.2970
 30  0.757         1.6726         0.2968
 31  0.857         1.6903         0.2936
 32  0.957         1.7073         0.2892
 33  1.057         1.7234         0.2851
 34  1.157         1.7387         0.2794
 35  1.257         1.7534         0.2745
 36  1.357         1.7673         0.2668
 37  1.457         1.7807         0.2622
 38  1.557         1.7934         0.2543
 39  1.657         1.8880         1.1795
 40  1.757         1.9007         0.3620
 41  1.857         1.9705         1.1422
 42  1.957         2.1735         1.7455
 43  2.057         2.3484         1.8688
 44  2.157         2.4672         1.8462
 45  2.257         2.5618         1.8538
 46  2.357         2.6370         1.8382
 47  2.457         2.7022         1.8464
 48  2.557         2.7622         1.8730
 49  2.657         2.8171         1.8915
 50  2.757         2.8682         1.9136
 51  2.857         2.9171         1.9446
 52  2.957         2.9591         1.9240
 53  3.057         2.9964         1.9120
 54  3.157         3.0341         1.9532
 55  3.257         3.0730         2.0064
 56  3.357         3.1094         2.0149
 57  3.457         3.1433         2.0180
 58  3.557         3.1758         2.0344
 59  3.657         3.2074         2.0535
 60  3.757         3.2426         2.1334
 61  3.857         3.2757         2.1414
 62  3.957         3.3020         2.0714
 63  4.057         3.3287         2.1035
 64  4.157         3.3552         2.1286
 65  4.257         3.3787         2.0989
 66  4.357         3.4006         2.0924
 67  4.457         3.4220         2.1046
 68  4.557         3.4384         2.0060
 69  4.657         3.4593         2.1333
 70  4.757         3.4808         2.1635
 71  4.857         3.5017         2.1742
 72  4.957         3.5221         2.1838
 73  5.057         3.5423         2.2002
 74  5.157         3.5626         2.2217
 75  5.257         3.5819         2.2200
 76  5.357         3.6001         2.2144
 77  5.457         3.6175         2.2107
 78  5.557         3.6341         2.2086
 79  5.657         3.6501         2.2080
 80  5.757         3.6655         2.2088
 81  5.857         3.6805         2.2104
 82  5.957         3.6950         2.2095
 83  6.057         3.7090         2.2102
 84  6.157         3.7226         2.2130
 85  6.257         3.7359         2.2150
 86  6.357         3.7489         2.2184
 87  6.457         3.7615         2.2178
 88  6.557         3.7742         2.2331
 89  6.657         3.7877         2.2753
 90  6.757         3.8021         2.3164
 91  6.857         3.8172         2.3486
 92  6.957         3.8325         2.3732
 93  7.057         3.8479         2.3905
 94  7.157         3.8632         2.4005
 95  7.257         3.8780         2.4031
 96  7.357         3.8921         2.3972
 97  7.457         3.9053         2.3816
 98  7.557         3.9175         2.3607
 99  7.657         3.9292         2.3541
100  7.757         3.9408         2.3591
101  7.857         3.9524         2.3755
102  7.957         3.9643         2.3938
103  8.057         3.9761         2.4059
104  8.157         3.9857         2.3238
105  8.257         3.9986         2.4651
106  8.357         4.0112         2.4701
107  8.457         4.0240         2.4849
108  8.557         4.0372         2.5135
109  8.657         4.0506         2.5333
110  8.757         4.0642         2.5522
111  8.857         4.0779         2.5722
112  8.957         4.0920         2.5968
113  9.057         4.1067         2.6269
114  9.157         4.1218         2.6555
115  9.257         4.1374         2.6856
116  9.357         4.1535         2.7146
117  9.457         4.1697         2.7327
118  9.557         4.1870         2.7797
119  9.657         4.2064         2.8475
120  9.757         4.2276         2.9043
121  9.857         4.2499         2.9503
122  9.957         4.2730         2.9866
123 10.057         4.2962         3.0131
124 10.157         4.3191         3.0285
125 10.257         4.3409         3.0310
126 10.357         4.3597         2.9864
127 10.457         4.3781         2.9972
128 10.557         4.3996         3.0831
129 10.657         4.4234         3.1508
130 10.757         4.4485         3.1969
131 10.857         4.4746         3.2406
132 10.957         4.5006         3.2652
133 11.057         4.5260         3.2799
134 11.157         4.5511         3.3011
135 11.257         4.5761         3.3232
136 11.357         4.6009         3.3462
137 11.457         4.6257         3.3702
138 11.557         4.6506         3.3953
139 11.657         4.6754         3.4202
140 11.757         4.7001         3.4435
141 11.857         4.7249         3.4677
142 11.957         4.7496         3.4928
143 12.057         4.7744         3.5190
144 12.157         4.7994         3.5462
145 12.257         4.8245         3.5751
146 12.357         4.8500         3.6053
147 12.457         4.8755         3.6324
148 12.557         4.9010         3.6559
149 12.657         4.9261         3.6756
150 12.757         4.9508         3.6947
151 12.857         4.9754         3.7163
152 12.957         5.0000         3.7402


#AGE= 3.000 BINS=150 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.018        -0.1768        -0.1768
  2 -1.918         0.1179        -0.1896
  3 -1.818         0.2876        -0.2027
  4 -1.718         0.4087        -0.2050
  5 -1.618         0.6398         0.2554
  6 -1.518         0.6910        -0.2625
  7 -1.418         0.7403        -0.2292
  8 -1.318         0.7876        -0.1987
  9 -1.218         0.8331        -0.1690
 10 -1.118         0.8765        -0.1454
 11 -1.018         0.9186        -0.1159
 12 -0.918         0.9599        -0.0829
 13 -0.818         0.9999        -0.0553
 14 -0.718         1.0396        -0.0190
 15 -0.618         1.0774        -0.0015
 16 -0.518         1.1114        -0.0118
 17 -0.418         1.1464         0.0348
 18 -0.318         1.1829         0.0895
 19 -0.218         1.2195         0.1271
 20 -0.118         1.2560         0.1622
 21 -0.018         1.2909         0.1784
 22  0.082         1.3291         0.2541
 23  0.182         1.4396         0.7912
 24  0.282         1.4743         0.3595
 25  0.382         1.5324         0.6302
 26  0.482         1.5705         0.4951
 27  0.582         1.5979         0.3829
 28  0.682         1.6258         0.4207
 29  0.782         1.6546         0.4619
 30  0.882         1.6841         0.5018
 31  0.982         1.7150         0.5516
 32  1.082         1.7463         0.5888
 33  1.182         1.7770         0.6102
 34  1.282         1.8075         0.6385
 35  1.382         1.8378         0.6673
 36  1.482         1.8679         0.6936
 37  1.582         1.8977         0.7198
 38  1.682         1.9272         0.7434
 39  1.782         1.9561         0.7658
 40  1.882         1.9847         0.7892
 41  1.982         2.0128         0.8096
 42  2.082         2.0403         0.8283
 43  2.182         2.0674         0.8490
 44  2.282         2.2985         1.9140
 45  2.382         2.4165         1.7930
 46  2.482         2.4936         1.7045
 47  2.582         2.5750         1.8079
 48  2.682         2.6197         1.6103
 49  2.782         2.6473         1.4362
 50  2.882         2.7097         1.8363
 51  2.982         2.7735         1.9093
 52  3.082         2.8358         1.9617
 53  3.182         2.8965         2.0121
 54  3.282         2.9514         2.0260
 55  3.382         2.9995         2.0195
 56  3.482         3.0457         2.0497
 57  3.582         3.0912         2.0891
 58  3.682         3.1334         2.1001
 59  3.782         3.1720         2.1012
 60  3.882         3.2101         2.1346
 61  3.982         3.2450         2.1325
 62  4.082         3.2736         2.0787
 63  4.182         3.2985         2.0440
 64  4.282         3.3241         2.0820
 65  4.382         3.3489         2.0933
 66  4.482         3.3677         1.9943
 67  4.582         3.3929         2.1449
 68  4.682         3.4162         2.1326
 69  4.782         3.4402         2.1717
 70  4.882         3.4636         2.1835
 71  4.982         3.4864         2.1940
 72  5.082         3.5087         2.2088
 73  5.182         3.5308         2.2257
 74  5.282         3.5524         2.2383
 75  5.382         3.5731         2.2412
 76  5.482         3.5927         2.2388
 77  5.582         3.6115         2.2384
 78  5.682         3.6295         2.2380
 79  5.782         3.6468         2.2387
 80  5.882         3.6635         2.2390
 81  5.982         3.6796         2.2409
 82  6.082         3.6952         2.2426
 83  6.182         3.7104         2.2462
 84  6.282         3.7252         2.2515
 85  6.382         3.7397         2.2571
 86  6.482         3.7540         2.2642
 87  6.582         3.7681         2.2728
 88  6.682         3.7826         2.2972
 89  6.782         3.7976         2.3299
 90  6.882         3.8130         2.3554
 91  6.982         3.8286         2.3737
 92  7.082         3.8439         2.3851
 93  7.182         3.8589         2.3895
 94  7.282         3.8733         2.3865
 95  7.382         3.8869         2.3751
 96  7.482         3.8996         2.3608
 97  7.582         3.9119         2.3580
 98  7.682         3.9241         2.3666
 99  7.782         3.9365         2.3851
100  7.882         3.9490         2.4000
101  7.982         3.9613         2.4101
102  8.082         3.9727         2.3862
103  8.182         3.9863         2.4749
104  8.282         3.9998         2.4839
105  8.382         4.0130         2.4888
106  8.482         4.0265         2.5151
107  8.582         4.0405         2.5388
108  8.682         4.0545         2.5589
109  8.782         4.0688         2.5769
110  8.882         4.0832         2.5983
111  8.982         4.0982         2.6269
112  9.082         4.1136         2.6566
113  9.182         4.1296         2.6870
114  9.282         4.1459         2.7140
115  9.382         4.1634         2.7584
116  9.482         4.1828         2.8228
117  9.582         4.2037         2.8773
118  9.682         4.2258         2.9203
119  9.782         4.2483         2.9516
120  9.882         4.2706         2.9695
121  9.982         4.2925         2.9848
122 10.082         4.3148         3.0143
123 10.182         4.3372         3.0386
124 10.282         4.3589         3.0469
125 10.382         4.3771         2.9911
126 10.482         4.3982         3.0735
127 10.582         4.4208         3.1268
128 10.682         4.4453         3.1842
129 10.782         4.4707         3.2249
130 10.882         4.4968         3.2629
131 10.982         4.5229         3.2882
132 11.082         4.5483         3.3029
133 11.182         4.5734         3.3219
134 11.282         4.5982         3.3432
135 11.382         4.6230         3.3671
136 11.482         4.6478         3.3933
137 11.582         4.6727         3.4181
138 11.682         4.6975         3.4422
139 11.782         4.7224         3.4673
140 11.882         4.7473         3.4933
141 11.982         4.7723         3.5204
142 12.082         4.7975         3.5488
143 12.182         4.8230         3.5790
144 12.282         4.8487         3.6074
145 12.382         4.8743         3.6332
146 12.482         4.8999         3.6564
147 12.582         4.9251         3.6770
148 12.682         4.9502         3.6987
149 12.782         4.9751         3.7219
150 12.882         5.0000         3.7460


#AGE= 4.000 BINS=149 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.844        -0.3137        -0.3137
  2 -1.744        -0.0081        -0.3046
  3 -1.644         0.1677        -0.3099
  4 -1.544         0.2939        -0.3044
  5 -1.444         0.4031        -0.2499
  6 -1.344         0.4713        -0.3665
  7 -1.244         0.5346        -0.3326
  8 -1.144         0.5930        -0.3074
  9 -1.044         0.6484        -0.2737
 10 -0.944         0.6999        -0.2513
 11 -0.844         0.7493        -0.2190
 12 -0.744         0.7967        -0.1891
 13 -0.644         0.8423        -0.1594
 14 -0.544         0.8867        -0.1252
 15 -0.444         0.9267        -0.1292
 16 -0.344         0.9648        -0.1105
 17 -0.244         1.0047        -0.0525
 18 -0.144         1.0446        -0.0120
 19 -0.044         1.0840         0.0225
 20  0.056         1.1215         0.0391
 21  0.156         1.1789         0.2714
 22  0.256         1.2823         0.6083
 23  0.356         1.3169         0.2009
 24  0.456         1.3503         0.2200
 25  0.556         1.4187         0.5821
 26  0.656         1.4506         0.3007
 27  0.756         1.4773         0.2536
 28  0.856         1.5057         0.3058
 29  0.956         1.5343         0.3392
 30  1.056         1.5638         0.3818
 31  1.156         1.5937         0.4170
 32  1.256         1.6241         0.4540
 33  1.356         1.6548         0.4877
 34  1.456         1.6859         0.5254
 35  1.556         1.7173         0.5610
 36  1.656         1.7491         0.5986
 37  1.756         1.7815         0.6381
 38  1.856         1.8143         0.6754
 39  1.956         1.8475         0.7152
 40  2.056         1.8816         0.7598
 41  2.156         1.9168         0.8071
 42  2.256         1.9528         0.8535
 43  2.356         1.9897         0.9008
 44  2.456         2.0268         0.9396
 45  2.556         2.0648         0.9891
 46  2.656         2.3532         2.0391
 47  2.756         2.4863         1.9078
 48  2.856         2.6042         1.9806
 49  2.956         2.6644         1.7765
 50  3.056         2.7328         1.8960
 51  3.156         2.7973         1.9374
 52  3.256         2.8329         1.7285
 53  3.356         2.8662         1.7346
