#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2457 4.2491E-04 4.2491E-04  -1.60   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=127 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
115 10.410         4.6683         3.4400
116 10.510         4.6941         3.4560
117 10.610         4.7192         3.4691
118 10.710         4.7435         3.4795
119 10.810         4.7674         3.4945
120 10.910         4.7907         3.5087
121 11.010         4.8133         3.5196
122 11.110         4.8352         3.5272
123 11.210         4.8563         3.5313
124 11.310         4.8764         3.5328
125 11.410         4.8958         3.5365
126 11.510         4.9146         3.5406
127 11.610         4.9328         3.5449
128 11.710         4.9503         3.5485
129 11.810         4.9671         3.5466
130 11.910         4.9835         3.5527
131 12.010         5.0000         3.5703


#AGE= 2.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.859        -0.4795        -0.4795
  2 -2.759        -0.1748        -0.4722
  3 -2.659         0.0100        -0.4501
  4 -2.559         0.1467        -0.4220
  5 -2.459         0.2540        -0.4056
  6 -2.359         0.3412        -0.3992
  7 -2.259         0.4219        -0.3489
  8 -2.159         0.4941        -0.3202
  9 -2.059         0.5606        -0.2877
 10 -1.959         0.6216        -0.2609
 11 -1.859         0.6778        -0.2381
 12 -1.759         0.7302        -0.2143
 13 -1.659         0.8095         0.0319
 14 -1.559         0.8603        -0.0968
 15 -1.459         0.9040        -0.1150
 16 -1.359         0.9453        -0.0972
 17 -1.259         1.0173         0.2017
 18 -1.159         1.1249         0.4660
 19 -1.059         1.1568         0.0068
 20 -0.959         1.1873         0.0198
 21 -0.859         1.2157         0.0166
 22 -0.759         1.2434         0.0343
 23 -0.659         1.2728         0.0894
 24 -0.559         1.3026         0.1238
 25 -0.459         1.3323         0.1526
 26 -0.359         1.3619         0.1798
 27 -0.259         1.3913         0.2080
 28 -0.159         1.4207         0.2359
 29 -0.059         1.4499         0.2629
 30  0.041         1.4792         0.2939
 31  0.141         1.5086         0.3249
 32  0.241         1.5380         0.3536
 33  0.341         1.5676         0.3873
 34  0.441         1.5975         0.4201
 35  0.541         1.6267         0.4404
 36  0.641         1.6566         0.4789
 37  0.741         1.6861         0.5034
 38  0.841         1.7153         0.5292
 39  0.941         1.7451         0.5666
 40  1.041         1.7739         0.5801
 41  1.141         1.8027         0.6100
 42  1.241         1.8992         1.1989
 43  1.341         2.0075         1.3512
 44  1.441         2.0382         0.8717
 45  1.541         2.0697         0.9155
 46  1.641         2.1068         1.0190
 47  1.741         2.1507         1.1344
 48  1.841         2.2024         1.2521
 49  1.941         2.2613         1.3647
 50  2.041         2.3264         1.4698
 51  2.141         2.3956         1.5642
 52  2.241         2.4658         1.6395
 53  2.341         2.5364         1.7126
 54  2.441         2.6084         1.7923
 55  2.541         2.6789         1.8545
 56  2.641         2.7473         1.9110
 57  2.741         2.8126         1.9573
 58  2.841         2.8733         1.9886
 59  2.941         2.9289         2.0093
 60  3.041         2.9799         2.0239
 61  3.141         3.0246         2.0149
 62  3.241         3.0646         2.0098
 63  3.341         3.1020         2.0179
 64  3.441         3.1376         2.0339
 65  3.541         3.1710         2.0404
 66  3.641         3.2028         2.0511
 67  3.741         3.2340         2.0759
 68  3.841         3.2640         2.0884
 69  3.941         3.2927         2.0971
 70  4.041         3.3200         2.1053
 71  4.141         3.3465         2.1193
 72  4.241         3.3726         2.1390
 73  4.341         3.3985         2.1608
 74  4.441         3.4238         2.1757
 75  4.541         3.4482         2.1858
 76  4.641         3.4714         2.1888
 77  4.741         3.4941         2.1998
 78  4.841         3.5166         2.2208
 79  4.941         3.5393         2.2455
 80  5.041         3.5619         2.2676
 81  5.141         3.5839         2.2773
 82  5.241         3.6049         2.2794
 83  5.341         3.6252         2.2851
 84  5.441         3.6451         2.2942
 85  5.541         3.6645         2.3067
 86  5.641         3.6837         2.3198
 87  5.741         3.7026         2.3307
 88  5.841         3.7210         2.3401
 89  5.941         3.7391         2.3484
 90  6.041         3.7568         2.3576
 91  6.141         3.7740         2.3654
 92  6.241         3.7909         2.3723
 93  6.341         3.8075         2.3794
 94  6.441         3.8236         2.3848
 95  6.541         3.8393         2.3905
 96  6.641         3.8546         2.3944
 97  6.741         3.8695         2.3964
 98  6.841         3.8840         2.3995
 99  6.941         3.8980         2.4018
100  7.041         3.9118         2.4063
101  7.141         3.9257         2.4231
102  7.241         3.9395         2.4364
103  7.341         3.9532         2.4444
104  7.441         3.9666         2.4495
105  7.541         3.9799         2.4587
106  7.641         3.9934         2.4787
107  7.741         4.0071         2.5002
108  7.841         4.0211         2.5216
109  7.941         4.0353         2.5428
110  8.041         4.0497         2.5634
111  8.141         4.0643         2.5824
112  8.241         4.0805         2.6457
113  8.341         4.0992         2.7237
114  8.441         4.1185         2.7576
115  8.541         4.1365         2.7435
116  8.641         4.1536         2.7413
117  8.741         4.1721         2.7924
118  8.841         4.1917         2.8359
119  8.941         4.2123         2.8772
120  9.041         4.2345         2.9321
121  9.141         4.2596         3.0088
122  9.241         4.2898         3.1176
123  9.341         4.3194         3.1385
124  9.441         4.3444         3.0920
125  9.541         4.3713         3.1498
126  9.641         4.3986         3.1839
127  9.741         4.4269         3.2262
128  9.841         4.4557         3.2628
129  9.941         4.4840         3.2835
130 10.041         4.5120         3.3079
131 10.141         4.5396         3.3291
132 10.241         4.5667         3.3481
133 10.341         4.5934         3.3699
134 10.441         4.6198         3.3896
135 10.541         4.6456         3.4064
136 10.641         4.6707         3.4204
137 10.741         4.6951         3.4321
138 10.841         4.7190         3.4485
139 10.941         4.7424         3.4630
140 11.041         4.7652         3.4736
141 11.141         4.7872         3.4803
142 11.241         4.8082         3.4830
143 11.341         4.8284         3.4846
144 11.441         4.8478         3.4886
145 11.541         4.8666         3.4928
146 11.641         4.8847         3.4973
147 11.741         4.9023         3.5006
148 11.841         4.9192         3.5021
149 11.941         4.9358         3.5086
150 12.041         4.9522         3.5202
151 12.141         4.9683         3.5289
152 12.241         4.9841         3.5391
153 12.341         5.0000         3.5549


#AGE= 3.000 BINS=152 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.826        -0.5664        -0.5664
  2 -2.726        -0.2539        -0.5437
  3 -2.626        -0.0659        -0.5202
  4 -2.526         0.0706        -0.4985
  5 -2.426         0.1789        -0.4775
  6 -2.326         0.2712        -0.4466
  7 -2.226         0.3518        -0.4193
  8 -2.126         0.4235        -0.3942
  9 -2.026         0.4885        -0.3684
 10 -1.926         0.5456        -0.3634
 11 -1.826         0.6009        -0.3215
 12 -1.726         0.6537        -0.2881
 13 -1.626         0.7036        -0.2604
 14 -1.526         0.7524        -0.2211
 15 -1.426         0.8212        -0.0134
 16 -1.326         0.8692        -0.1106
 17 -1.226         0.9109        -0.1274
 18 -1.126         0.9503        -0.1119
 19 -1.026         1.0466         0.3455
 20 -0.926         1.1224         0.3264
 21 -0.826         1.1534        -0.0072
 22 -0.726         1.1832         0.0049
 23 -0.626         1.2106        -0.0040
 24 -0.526         1.2391         0.0415
 25 -0.426         1.2686         0.0870
 26 -0.326         1.2985         0.1208
 27 -0.226         1.3284         0.1516
 28 -0.126         1.3581         0.1779
 29 -0.026         1.3879         0.2094
 30  0.074         1.4175         0.2368
 31  0.174         1.4472         0.2674
 32  0.274         1.4768         0.2961
 33  0.374         1.5066         0.3280
 34  0.474         1.5366         0.3606
 35  0.574         1.5670         0.3974
 36  0.674         1.5974         0.4277
 37  0.774         1.6286         0.4685
 38  0.874         1.6595         0.4962
 39  0.974         1.6906         0.5307
 40  1.074         1.7229         0.5784
 41  1.174         1.7565         0.6280
 42  1.274         1.7887         0.6423
 43  1.374         1.8193         0.6532
 44  1.474         1.8493         0.6738
 45  1.574         1.8814         0.7337
 46  1.674         2.0411         1.5291
 47  1.774         2.0867         1.0861
 48  1.874         2.1320         1.1274
 49  1.974         2.1821         1.2193
 50  2.074         2.2346         1.2907
 51  2.174         2.2915         1.3810
 52  2.274         2.3533         1.4760
 53  2.374         2.4186         1.5637
 54  2.474         2.4860         1.6436
 55  2.574         2.5545         1.7187
 56  2.674         2.6230         1.7872
 57  2.774         2.6900         1.8447
 58  2.874         2.7537         1.8892
 59  2.974         2.8121         1.9119
 60  3.074         2.8651         1.9247
 61  3.174         2.9139         1.9409
 62  3.274         2.9591         1.9536
 63  3.374         3.0012         1.9667
 64  3.474         3.0408         1.9808
 65  3.574         3.0791         2.0060
 66  3.674         3.1160         2.0276
 67  3.774         3.1514         2.0450
 68  3.874         3.1851         2.0570
 69  3.974         3.2175         2.0742
 70  4.074         3.2493         2.0986
 71  4.174         3.2809         2.1272
 72  4.274         3.3117         2.1477
 73  4.374         3.3413         2.1593
 74  4.474         3.3692         2.1637
 75  4.574         3.3959         2.1713
 76  4.674         3.4220         2.1869
 77  4.774         3.4479         2.2112
 78  4.874         3.4736         2.2338
 79  4.974         3.4992         2.2561
 80  5.074         3.5239         2.2664
 81  5.174         3.5473         2.2676
 82  5.274         3.5699         2.2755
 83  5.374         3.5921         2.2885
 84  5.474         3.6138         2.3023
 85  5.574         3.6351         2.3155
 86  5.674         3.6560         2.3267
 87  5.774         3.6764         2.3377
 88  5.874         3.6963         2.3483
 89  5.974         3.7158         2.3584
 90  6.074         3.7348         2.3665
 91  6.174         3.7534         2.3746
 92  6.274         3.7714         2.3820
 93  6.374         3.7891         2.3891
 94  6.474         3.8063         2.3949
 95  6.574         3.8230         2.4004
 96  6.674         3.8392         2.4035
 97  6.774         3.8550         2.4068
 98  6.874         3.8702         2.4088
 99  6.974         3.8851         2.4114
100  7.074         3.8999         2.4254
101  7.174         3.9147         2.4386
102  7.274         3.9293         2.4499
103  7.374         3.9437         2.4560
104  7.474         3.9578         2.4615
105  7.574         3.9719         2.4771
106  7.674         3.9863         2.5001
107  7.774         4.0009         2.5205
108  7.874         4.0156         2.5381
109  7.974         4.0308         2.5661
110  8.074         4.0478         2.6320
111  8.174         4.0664         2.6883
112  8.274         4.0853         2.7165
113  8.374         4.1035         2.7150
114  8.474         4.1207         2.7107
115  8.574         4.1383         2.7381
116  8.674         4.1568         2.7753
117  8.774         4.1766         2.8263
118  8.874         4.1971         2.8609
119  8.974         4.2185         2.9012
120  9.074         4.2422         2.9660
121  9.174         4.2703         3.0682
122  9.274         4.3066         3.2111
123  9.374         4.3332         3.1060
124  9.474         4.3610         3.1543
125  9.574         4.3888         3.1809
126  9.674         4.4172         3.2189
127  9.774         4.4461         3.2548
128  9.874         4.4750         3.2829
129  9.974         4.5033         3.3034
130 10.074         4.5308         3.3195
131 10.174         4.5579         3.3387
132 10.274         4.5846         3.3606
133 10.374         4.6111         3.3827
134 10.474         4.6371         3.4019
135 10.574         4.6626         3.4179
136 10.674         4.6874         3.4328
137 10.774         4.7119         3.4515
138 10.874         4.7360         3.4667
139 10.974         4.7593         3.4778
140 11.074         4.7818         3.4848
141 11.174         4.8033         3.4886
142 11.274         4.8242         3.4956
143 11.374         4.8444         3.5019
144 11.474         4.8639         3.5063
145 11.574         4.8827         3.5091
146 11.674         4.9007         3.5089
147 11.774         4.9180         3.5103
148 11.874         4.9349         3.5167
149 11.974         4.9516         3.5277
150 12.074         4.9679         3.5342
151 12.174         4.9839         3.5438
152 12.274         5.0000         3.5600


#AGE= 4.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.835        -0.6488        -0.6488
  2 -2.735        -0.3455        -0.6443
  3 -2.635        -0.1571        -0.6107
  4 -2.535        -0.0206        -0.5897
  5 -2.435         0.0889        -0.5631
  6 -2.335         0.1801        -0.5425
  7 -2.235         0.2600        -0.5146
  8 -2.135         0.3315        -0.4874
  9 -2.035         0.3976        -0.4528
 10 -1.935         0.4580        -0.4279
 11 -1.835         0.5134        -0.4086
 12 -1.735         0.5637        -0.3978
 13 -1.635         0.6133        -0.3536
 14 -1.535         0.6610        -0.3214
 15 -1.435         0.7063        -0.2976
 16 -1.335         0.7597        -0.1769
 17 -1.235         0.8166        -0.0947
 18 -1.135         0.8590        -0.1726
 19 -1.035         0.8982        -0.1648
 20 -0.935         0.9358        -0.1465
 21 -0.835         1.0645         0.4736
 22 -0.735         1.0971        -0.0435
 23 -0.635         1.1278        -0.0374
 24 -0.535         1.1566        -0.0374
 25 -0.435         1.1842        -0.0250
 26 -0.335         1.2139         0.0334
 27 -0.235         1.2440         0.0697
 28 -0.135         1.2739         0.0970
 29 -0.035         1.3040         0.1303
 30  0.065         1.3341         0.1596
 31  0.165         1.3641         0.1884
 32  0.265         1.3940         0.2178
 33  0.365         1.4241         0.2490
 34  0.465         1.4542         0.2808
 35  0.565         1.4844         0.3109
 36  0.665         1.5148         0.3452
 37  0.765         1.5456         0.3806
 38  0.865         1.5763         0.4113
 39  0.965         1.6077         0.4513
 40  1.065         1.6394         0.4864
 41  1.165         1.6717         0.5277
 42  1.265         1.7055         0.5793
 43  1.365         1.7399         0.6219
 44  1.465         1.7728         0.6351
 45  1.565         1.8042         0.6483
 46  1.665         1.8347         0.6655
 47  1.765         1.8651         0.6962
 48  1.865         1.8989         0.7734
 49  1.965         2.0439         1.4968
 50  2.065         2.0971         1.1590
 51  2.165         2.1505         1.2136
 52  2.265         2.2081         1.3022
 53  2.365         2.2687         1.3841
 54  2.465         2.3324         1.4669
 55  2.565         2.3980         1.5446
 56  2.665         2.4638         1.6119
 57  2.765         2.5291         1.6738
 58  2.865         2.5933         1.7313
 59  2.965         2.6556         1.7819
 60  3.065         2.7165         1.8334
 61  3.165         2.7733         1.8615
 62  3.265         2.8247         1.8727
 63  3.365         2.8727         1.8922
 64  3.465         2.9187         1.9207
 65  3.565         2.9619         1.9383
 66  3.665         3.0026         1.9539
 67  3.765         3.0420         1.9804
 68  3.865         3.0803         2.0066
 69  3.965         3.1179         2.0372
 70  4.065         3.1548         2.0656
 71  4.165         3.1905         2.0879
 72  4.265         3.2247         2.1030
 73  4.365         3.2570         2.1123
 74  4.465         3.2878         2.1231
 75  4.565         3.3176         2.1394
 76  4.665         3.3470         2.1634
 77  4.765         3.3761         2.1878
 78  4.865         3.4045         2.2055
 79  4.965         3.4322         2.2235
 80  5.065         3.4587         2.2311
 81  5.165         3.4840         2.2359
 82  5.265         3.5085         2.2480
 83  5.365         3.5325         2.2636
 84  5.465         3.5560         2.2783
 85  5.565         3.5790         2.2915
 86  5.665         3.6014         2.3028
 87  5.765         3.6234         2.3151
 88  5.865         3.6447         2.3266
 89  5.965         3.6656         2.3372
 90  6.065         3.6860         2.3464
 91  6.165         3.7058         2.3548
 92  6.265         3.7251         2.3628
 93  6.365         3.7438         2.3697
 94  6.465         3.7620         2.3763
 95  6.565         3.7798         2.3826
