#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2464 8.2772E-04 8.2772E-04  -1.30   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=132 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)

#AGE= 0.100 BINS=129 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.454            NaN         3.6189
  2 -1.354            NaN         3.6189
  3 -1.254            NaN        -0.4699
  4 -1.154            NaN         1.2869
  5 -1.054            NaN         1.0966
  6 -0.954         0.6890         1.0228
  7 -0.854         1.3766         1.2768
  8 -0.754         1.6456         1.3101
  9 -0.654         1.8208         1.3417
 10 -0.554         1.9540         1.3758
 11 -0.454         1.7525         1.3758
 12 -0.354         1.9214         1.4297
 13 -0.254         2.1062         1.6460
 14 -0.154         2.2491         1.6968
 15 -0.054         2.3623         1.7230
 16  0.046         2.4336         1.6134
 17  0.146         2.5007         1.6564
 18  0.246         2.5632         1.6907
 19  0.346         2.6249         1.7469
 20  0.446         2.6800         1.7562
 21  0.546         2.7547         1.9532
 22  0.646         2.8181         1.9510
 23  0.746         2.8758         1.9705
 24  0.846         2.9298         1.9981
 25  0.946         2.9774         1.9936
 26  1.046         3.0198         1.9883
 27  1.146         3.0586         1.9907
 28  1.246         3.0937         1.9834
 29  1.346         3.1269         1.9940
 30  1.446         3.1582         1.9997
 31  1.546         3.1944         2.0978
 32  1.646         3.2199         1.9766
 33  1.746         3.2437         1.9689
 34  1.846         3.2711         2.0580
 35  1.946         3.3969         2.7973
 36  2.046         3.4259         2.2361
 37  2.146         3.4503         2.1891
 38  2.246         3.4898         2.4284
 39  2.346         3.5081         2.1230
 40  2.446         3.5256         2.1218
 41  2.546         3.5427         2.1295
 42  2.646         3.5593         2.1350
 43  2.746         3.5756         2.1416
 44  2.846         3.5921         2.1633
 45  2.946         3.6092         2.1968
 46  3.046         3.6269         2.2264
 47  3.146         3.6453         2.2642
 48  3.246         3.6639         2.2864
 49  3.346         3.6820         2.2921
 50  3.446         3.6988         2.2778
 51  3.546         3.7146         2.2678
 52  3.646         3.7302         2.2772
 53  3.746         3.7444         2.2516
 54  3.846         3.7565         2.1977
 55  3.946         3.7687         2.2116
 56  4.046         3.7810         2.2258
 57  4.146         3.7933         2.2402
 58  4.246         3.8057         2.2550
 59  4.346         3.8182         2.2700
 60  4.446         3.8307         2.2853
 61  4.546         3.8434         2.3009
 62  4.646         3.8561         2.3173
 63  4.746         3.8689         2.3330
 64  4.846         3.8818         2.3466
 65  4.946         3.8946         2.3582
 66  5.046         3.9073         2.3677
 67  5.146         3.9199         2.3750
 68  5.246         3.9323         2.3815
 69  5.346         3.9446         2.3920
 70  5.446         3.9569         2.4014
 71  5.546         3.9690         2.4089
 72  5.646         3.9810         2.4147
 73  5.746         3.9927         2.4185
 74  5.846         4.0042         2.4201
 75  5.946         4.0154         2.4211
 76  6.046         4.0264         2.4256
 77  6.146         4.0374         2.4339
 78  6.246         4.0483         2.4463
 79  6.346         4.0594         2.4615
 80  6.446         4.0706         2.4731
 81  6.546         4.0824         2.5110
 82  6.646         4.0943         2.5259
 83  6.746         4.1060         2.5304
 84  6.846         4.1175         2.5347
 85  6.946         4.1265         2.4418
 86  7.046         4.1336         2.3432
 87  7.146         4.1416         2.4010
 88  7.246         4.1497         2.4165
 89  7.346         4.1577         2.4171
 90  7.446         4.1659         2.4392
 91  7.546         4.1746         2.4700
 92  7.646         4.1838         2.5094
 93  7.746         4.1945         2.5795
 94  7.846         4.2068         2.6532
 95  7.946         4.2270         2.8847
 96  8.046         4.2744         3.2891
 97  8.146         4.3203         3.3208
 98  8.246         4.3667         3.3728
 99  8.346         4.4098         3.3852
100  8.446         4.4477         3.3695
101  8.546         4.4797         3.3311
102  8.646         4.5067         3.2875
103  8.746         4.5303         3.2524
104  8.846         4.5513         3.2259
105  8.946         4.5709         3.2154
106  9.046         4.5903         3.2310
107  9.146         4.6112         3.2835
108  9.246         4.6348         3.3578
109  9.346         4.6530         3.2654
110  9.446         4.6716         3.2956
111  9.546         4.6907         3.3239
112  9.646         4.7091         3.3261
113  9.746         4.7268         3.3286
114  9.846         4.7440         3.3334
115  9.946         4.7608         3.3406
116 10.046         4.7774         3.3504
117 10.146         4.7938         3.3630
118 10.246         4.8102         3.3784
119 10.346         4.8266         3.3966
120 10.446         4.8432         3.4176
121 10.546         4.8601         3.4413
122 10.646         4.8771         3.4616
123 10.746         4.8940         3.4759
124 10.846         4.9110         3.4936
125 10.946         4.9281         3.5152
126 11.046         4.9455         3.5408
127 11.146         4.9634         3.5701
128 11.246         4.9817         3.5966
129 11.346         5.0000         3.6152


#AGE= 1.000 BINS=136 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.048         0.0754         0.0754
  2 -0.948         0.3811         0.0846
  3 -0.848         0.5628         0.0967
  4 -0.748         0.6920         0.1025
  5 -0.648         0.7933         0.1114
  6 -0.548         0.8761         0.1155
  7 -0.448         0.9459         0.1177
  8 -0.348         1.0061         0.1180
  9 -0.248         1.0585         0.1140
 10 -0.148         1.1045         0.1069
 11 -0.048         1.1457         0.1020
 12  0.052         1.1826         0.0945
 13  0.152         1.2162         0.0874
 14  0.252         1.2466         0.0763
 15  0.352         1.2746         0.0705
 16  0.452         1.3843         0.7329
 17  0.552         1.4648         0.6934
 18  0.652         1.5587         0.8476
 19  0.752         1.5912         0.4485
 20  0.852         1.6266         0.5210
 21  0.952         1.6584         0.5072
 22  1.052         1.6746         0.2382
 23  1.152         1.6805        -0.1926
 24  1.252         1.8753         1.4334
 25  1.352         2.0406         1.5411
 26  1.452         2.1561         1.5244
 27  1.552         2.2540         1.5589
 28  1.652         2.3421         1.6060
 29  1.752         2.4214         1.6441
 30  1.852         2.4948         1.6865
 31  1.952         2.5714         1.7797
 32  2.052         2.6512         1.8765
 33  2.152         2.7269         1.9306
 34  2.252         2.7965         1.9670
 35  2.352         2.8458         1.8765
 36  2.452         2.9130         2.0696
 37  2.552         2.9691         2.0523
 38  2.652         3.0188         2.0527
 39  2.752         3.0629         2.0483
 40  2.852         3.1088         2.1096
 41  2.952         3.1504         2.1117
 42  3.052         3.1891         2.1191
 43  3.152         3.2238         2.1096
 44  3.252         3.2556         2.1040
 45  3.352         3.2841         2.0877
 46  3.452         3.3108         2.0862
 47  3.552         3.3378         2.1170
 48  3.652         3.3576         2.0067
 49  3.752         3.3825         2.1283
 50  3.852         3.4059         2.1269
 51  3.952         3.4286         2.1342
 52  4.052         3.4504         2.1414
 53  4.152         3.4719         2.1552
 54  4.252         3.4930         2.1692
 55  4.352         3.5136         2.1793
 56  4.452         3.5339         2.1943
 57  4.552         3.5538         2.2047
 58  4.652         3.5729         2.2053
 59  4.752         3.5946         2.2829
 60  4.852         3.6156         2.2907
 61  4.952         3.6358         2.2924
 62  5.052         3.6551         2.2945
 63  5.152         3.6738         2.2971
 64  5.252         3.6918         2.3001
 65  5.352         3.7092         2.3037
 66  5.452         3.7261         2.3077
 67  5.552         3.7425         2.3123
 68  5.652         3.7585         2.3173
 69  5.752         3.7742         2.3228
 70  5.852         3.7895         2.3289
 71  5.952         3.8045         2.3354
 72  6.052         3.8192         2.3424
 73  6.152         3.8337         2.3499
 74  6.252         3.8479         2.3563
 75  6.352         3.8619         2.3609
 76  6.452         3.8755         2.3671
 77  6.552         3.8891         2.3751
 78  6.652         3.9024         2.3832
 79  6.752         3.9155         2.3880
 80  6.852         3.9282         2.3895
 81  6.952         3.9407         2.3927
 82  7.052         3.9531         2.4011
 83  7.152         3.9653         2.4087
 84  7.252         3.9773         2.4143
 85  7.352         3.9891         2.4175
 86  7.452         4.0009         2.4259
 87  7.552         4.0126         2.4390
 88  7.652         4.0243         2.4496
 89  7.752         4.0363         2.4721
 90  7.852         4.0487         2.4979
 91  7.952         4.0615         2.5227
 92  8.052         4.0743         2.5390
 93  8.152         4.0875         2.5633
 94  8.252         4.1012         2.5920
 95  8.352         4.1154         2.6233
 96  8.452         4.1302         2.6566
 97  8.552         4.1457         2.6889
 98  8.652         4.1604         2.6848
 99  8.752         4.1780         2.7771
100  8.852         4.1971         2.8304
101  8.952         4.2180         2.8884
102  9.052         4.2398         2.9308
103  9.152         4.2619         2.9565
104  9.252         4.2835         2.9700
105  9.352         4.3055         2.9991
106  9.452         4.3290         3.0499
107  9.552         4.3506         3.0370
108  9.652         4.3733         3.0799
109  9.752         4.3990         3.1582
110  9.852         4.4262         3.2102
111  9.952         4.4545         3.2542
112 10.052         4.4825         3.2773
113 10.152         4.5097         3.2928
114 10.252         4.5368         3.3185
115 10.352         4.5636         3.3408
116 10.452         4.5899         3.3597
117 10.552         4.6156         3.3749
118 10.652         4.6405         3.3863
119 10.752         4.6646         3.3968
120 10.852         4.6881         3.4105
121 10.952         4.7111         3.4234
122 11.052         4.7336         3.4356
123 11.152         4.7555         3.4471
124 11.252         4.7768         3.4578
125 11.352         4.7976         3.4679
126 11.452         4.8179         3.4779
127 11.552         4.8378         3.4878
128 11.652         4.8572         3.4976
129 11.752         4.8762         3.5073
130 11.852         4.8947         3.5163
131 11.952         4.9128         3.5237
132 12.052         4.9306         3.5338
133 12.152         4.9482         3.5472
134 12.252         4.9656         3.5596
135 12.352         4.9828         3.5721
136 12.452         5.0000         3.5889


#AGE= 2.000 BINS=158 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.908        -0.5649        -0.5649
  2 -2.808        -0.2483        -0.5342
  3 -2.708        -0.0614        -0.5178
  4 -2.608         0.0753        -0.4931
  5 -2.508         0.1849        -0.4668
  6 -2.408         0.2772        -0.4406
  7 -2.308         0.3579        -0.4130
  8 -2.208         0.4298        -0.3865
  9 -2.108         0.4955        -0.3574
 10 -2.008         0.5556        -0.3327
 11 -1.908         0.6111        -0.3103
 12 -1.808         0.6582        -0.3297
 13 -1.708         0.7053        -0.2832
 14 -1.608         0.7529        -0.2303
 15 -1.508         0.7989        -0.1988
 16 -1.408         0.8432        -0.1704
 17 -1.308         0.8844        -0.1587
 18 -1.208         1.0119         0.4174
 19 -1.108         1.0488        -0.0403
 20 -1.008         1.0830        -0.0373
 21 -0.908         1.1167        -0.0106
 22 -0.808         1.1898         0.3797
 23 -0.708         1.2227         0.0863
 24 -0.608         1.2521         0.0679
 25 -0.508         1.2799         0.0725
 26 -0.408         1.3061         0.0736
 27 -0.308         1.3324         0.1015
 28 -0.208         1.3602         0.1519
 29 -0.108         1.3889         0.1952
 30 -0.008         1.4178         0.2270
 31  0.092         1.4468         0.2560
 32  0.192         1.4756         0.2840
 33  0.292         1.5044         0.3104
 34  0.392         1.5332         0.3404
 35  0.492         1.5621         0.3712
 36  0.592         1.5912         0.4036
 37  0.692         1.6208         0.4384
 38  0.792         1.6505         0.4707
 39  0.892         1.6806         0.5071
 40  0.992         1.7113         0.5459
 41  1.092         1.7416         0.5699
 42  1.192         1.7710         0.5873
 43  1.292         1.7997         0.6053
 44  1.392         1.9061         1.2429
 45  1.492         2.0120         1.3473
 46  1.592         2.0955         1.3383
 47  1.692         2.1378         1.1055
 48  1.792         2.1860         1.2078
 49  1.892         2.2393         1.3018
 50  1.992         2.2996         1.4123
 51  2.092         2.3643         1.5050
 52  2.192         2.4267         1.5535
 53  2.292         2.4931         1.6448
 54  2.392         2.5591         1.7085
 55  2.492         2.6242         1.7678
 56  2.592         2.6868         1.8148
 57  2.692         2.7465         1.8548
 58  2.792         2.8035         1.8938
 59  2.892         2.8573         1.9230
 60  2.992         2.9076         1.9464
 61  3.092         2.9543         1.9626
 62  3.192         2.9958         1.9560
 63  3.292         3.0331         1.9487
 64  3.392         3.0686         1.9631
 65  3.492         3.1003         1.9484
 66  3.592         3.1327         1.9885
 67  3.692         3.1642         2.0102
 68  3.792         3.1950         2.0298
 69  3.892         3.2242         2.0378
 70  3.992         3.2523         2.0490
 71  4.092         3.2797         2.0655
 72  4.192         3.3066         2.0850
 73  4.292         3.3329         2.1028
 74  4.392         3.3585         2.1156
 75  4.492         3.3831         2.1239
 76  4.592         3.4067         2.1312
 77  4.692         3.4297         2.1414
 78  4.792         3.4522         2.1563
 79  4.892         3.4748         2.1789
 80  4.992         3.4974         2.2026
 81  5.092         3.5194         2.2142
 82  5.192         3.5404         2.2134
 83  5.292         3.5607         2.2194
 84  5.392         3.5806         2.2332
 85  5.492         3.6004         2.2499
 86  5.592         3.6200         2.2633
 87  5.692         3.6391         2.2743
 88  5.792         3.6579         2.2830
 89  5.892         3.6763         2.2952
 90  5.992         3.6944         2.3045
 91  6.092         3.7118         2.3064
 92  6.192         3.7284         2.3030
 93  6.292         3.7444         2.3036
 94  6.392         3.7601         2.3098
 95  6.492         3.7755         2.3174
 96  6.592         3.7906         2.3229
 97  6.692         3.8053         2.3275
 98  6.792         3.8196         2.3323
 99  6.892         3.8337         2.3355
100  6.992         3.8473         2.3374
101  7.092         3.8608         2.3466
102  7.192         3.8741         2.3552
103  7.292         3.8872         2.3578
104  7.392         3.9000         2.3624
105  7.492         3.9127         2.3732
106  7.592         3.9254         2.3850
107  7.692         3.9381         2.3998
108  7.792         3.9514         2.4289
109  7.892         3.9650         2.4540
110  7.992         3.9788         2.4740
111  8.092         3.9930         2.5013
112  8.192         4.0077         2.5308
113  8.292         4.0213         2.5089
114  8.392         4.0355         2.5434
115  8.492         4.0521         2.6258
116  8.592         4.0688         2.6454
117  8.692         4.0866         2.6897
118  8.792         4.1065         2.7579
119  8.892         4.1287         2.8265
120  8.992         4.1523         2.8764
121  9.092         4.1764         2.9072
122  9.192         4.1994         2.9133
123  9.292         4.2213         2.9131
124  9.392         4.2455         2.9779
125  9.492         4.2727         3.0560
126  9.592         4.2951         2.9971
127  9.692         4.3197         3.0599
128  9.792         4.3463         3.1207
129  9.892         4.3743         3.1694
130  9.992         4.4023         3.1975
131 10.092         4.4304         3.2287
132 10.192         4.4582         3.2508
133 10.292         4.4852         3.2651
134 10.392         4.5117         3.2835
135 10.492         4.5376         3.3009
136 10.592         4.5630         3.3166
137 10.692         4.5877         3.3304
138 10.792         4.6118         3.3442
139 10.892         4.6354         3.3588
140 10.992         4.6585         3.3723
141 11.092         4.6810         3.3847
142 11.192         4.7030         3.3961
143 11.292         4.7244         3.4063
144 11.392         4.7452         3.4163
145 11.492         4.7656         3.4265
146 11.592         4.7855         3.4365
147 11.692         4.8049         3.4464
148 11.792         4.8240         3.4562
149 11.892         4.8425         3.4642
150 11.992         4.8607         3.4728
151 12.092         4.8786         3.4843
152 12.192         4.8963         3.4981
153 12.292         4.9137         3.5093
154 12.392         4.9310         3.5228
155 12.492         4.9483         3.5397
156 12.592         4.9656         3.5562
157 12.692         4.9828         3.5723
158 12.792         5.0000         3.5890


#AGE= 3.000 BINS=157 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.873        -0.6379        -0.6379
  2 -2.773        -0.3297        -0.6236
  3 -2.673        -0.1414        -0.5952
  4 -2.573        -0.0053        -0.5756
  5 -2.473         0.1035        -0.5508
  6 -2.373         0.1949        -0.5269
  7 -2.273         0.2754        -0.4959
  8 -2.173         0.3469        -0.4721
  9 -2.073         0.4128        -0.4384
 10 -1.973         0.4732        -0.4132
 11 -1.873         0.5295        -0.3862
 12 -1.773         0.5825        -0.3571
 13 -1.673         0.6324        -0.3318
 14 -1.573         0.6769        -0.3343
 15 -1.473         0.7193        -0.3129
 16 -1.373         0.7628        -0.2578
 17 -1.273         0.8058        -0.2203
 18 -1.173         0.8474        -0.1920
 19 -1.073         0.8819        -0.2343
 20 -0.973         1.0075         0.4072
 21 -0.873         1.0432        -0.0597
 22 -0.773         1.0765        -0.0545
 23 -0.673         1.1061        -0.0759
 24 -0.573         1.1865         0.4142
 25 -0.473         1.2171         0.0512
 26 -0.373         1.2457         0.0489
 27 -0.273         1.2737         0.0699
 28 -0.173         1.3005         0.0779
 29 -0.073         1.3260         0.0810
 30  0.027         1.3535         0.1411
 31  0.127         1.3821         0.1866
 32  0.227         1.4111         0.2218
 33  0.327         1.4403         0.2532
 34  0.427         1.4695         0.2828
 35  0.527         1.4987         0.3114
 36  0.627         1.5280         0.3431
 37  0.727         1.5573         0.3711
 38  0.827         1.5870         0.4069
 39  0.927         1.6170         0.4414
 40  1.027         1.6477         0.4823
 41  1.127         1.6795         0.5277
 42  1.227         1.7117         0.5667
 43  1.327         1.7435         0.5927
 44  1.427         1.7755         0.6258
 45  1.527         1.8080         0.6667
 46  1.627         1.8395         0.6842
 47  1.727         1.8701         0.7027
 48  1.827         2.0311         1.5220
 49  1.927         2.1168         1.3698
 50  2.027         2.1718         1.2470
 51  2.127         2.2301         1.3299
 52  2.227         2.2914         1.4102
 53  2.327         2.3551         1.4902
 54  2.427         2.4198         1.5614
 55  2.527         2.4845         1.6255
 56  2.627         2.5484         1.6842
 57  2.727         2.6114         1.7419
 58  2.827         2.6728         1.7932
 59  2.927         2.7331         1.8457
 60  3.027         2.7867         1.8520
 61  3.127         2.8357         1.8636
 62  3.227         2.8827         1.8938
 63  3.327         2.9269         1.9124
 64  3.427         2.9679         1.9222
 65  3.527         3.0065         1.9370
 66  3.627         3.0447         1.9698
 67  3.727         3.0812         1.9877
 68  3.827         3.1158         1.9997
 69  3.927         3.1492         2.0186
 70  4.027         3.1819         2.0426
 71  4.127         3.2140         2.0663
 72  4.227         3.2452         2.0865
 73  4.327         3.2751         2.0984
 74  4.427         3.3035         2.1043
 75  4.527         3.3307         2.1131
 76  4.627         3.3571         2.1280
 77  4.727         3.3830         2.1466
 78  4.827         3.4088         2.1685
 79  4.927         3.4343         2.1903
 80  5.027         3.4592         2.2053
 81  5.127         3.4829         2.2081
 82  5.227         3.5057         2.2154
 83  5.327         3.5282         2.2306
 84  5.427         3.5503         2.2458
 85  5.527         3.5718         2.2560
 86  5.627         3.5928         2.2667
 87  5.727         3.6133         2.2774
 88  5.827         3.6334         2.2887
 89  5.927         3.6530         2.2981
 90  6.027         3.6721         2.3048
 91  6.127         3.6906         2.3117
 92  6.227         3.7086         2.3176
 93  6.327         3.7262         2.3233
 94  6.427         3.7431         2.3255
 95  6.527         3.7594         2.3273
 96  6.627         3.7754         2.3327
 97  6.727         3.7910         2.3395
 98  6.827         3.8063         2.3433
 99  6.927         3.8210         2.3444
100  7.027         3.8355         2.3517
101  7.127         3.8498         2.3612
102  7.227         3.8639         2.3665
103  7.327         3.8776         2.3696
104  7.427         3.8911         2.3781
105  7.527         3.9045         2.3884
106  7.627         3.9180         2.4014
107  7.727         3.9317         2.4239
108  7.827         3.9458         2.4522
109  7.927         3.9605         2.4826
110  8.027         3.9747         2.4799
111  8.127         3.9871         2.4392
112  8.227         4.0021         2.5318
113  8.327         4.0187         2.5916
114  8.427         4.0354         2.6138
115  8.527         4.0527         2.6445
116  8.627         4.0706         2.6768
117  8.727         4.0898         2.7262
118  8.827         4.1116         2.8012
119  8.927         4.1353         2.8606
120  9.027         4.1600         2.9018
121  9.127         4.1844         2.9225
122  9.227         4.2069         2.9090
123  9.327         4.2297         2.9381
124  9.427         4.2597         3.0847
125  9.527         4.2864         3.0622
126  9.627         4.3111         3.0527
127  9.727         4.3374         3.1079
128  9.827         4.3652         3.1564
129  9.927         4.3934         3.1930
130 10.027         4.4218         3.2230
131 10.127         4.4496         3.2417
132 10.227         4.4769         3.2621
133 10.327         4.5036         3.2794
134 10.427         4.5298         3.2970
135 10.527         4.5555         3.3139
136 10.627         4.5805         3.3294
137 10.727         4.6051         3.3455
138 10.827         4.6292         3.3615
139 10.927         4.6528         3.3758
140 11.027         4.6758         3.3885
141 11.127         4.6982         3.3996
142 11.227         4.7200         3.4102
143 11.327         4.7413         3.4215
144 11.427         4.7621         3.4324
145 11.527         4.7825         3.4429
146 11.627         4.8024         3.4529
147 11.727         4.8218         3.4622
148 11.827         4.8407         3.4703
149 11.927         4.8592         3.4800
150 12.027         4.8774         3.4915
151 12.127         4.8954         3.5039
152 12.227         4.9131         3.5139
153 12.327         4.9306         3.5269
154 12.427         4.9481         3.5434
155 12.527         4.9654         3.5588
156 12.627         4.9827         3.5743
157 12.727         5.0000         3.5910


#AGE= 4.000 BINS=155 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.915        -0.6510        -0.6510
  2 -2.815        -0.3550        -0.6611
  3 -2.715        -0.1758        -0.6469
  4 -2.615        -0.0413        -0.6157
  5 -2.515         0.0658        -0.5946
  6 -2.415         0.1574        -0.5634
  7 -2.315         0.2362        -0.5440
  8 -2.215         0.3084        -0.5062
  9 -2.115         0.3724        -0.4909
 10 -2.015         0.4323        -0.4575
 11 -1.915         0.4890        -0.4235
 12 -1.815         0.5412        -0.4050
 13 -1.715         0.5913        -0.3709
 14 -1.615         0.6392        -0.3418
 15 -1.515         0.6852        -0.3132
 16 -1.415         0.7262        -0.3186
 17 -1.315         0.7656        -0.2963
 18 -1.215         0.8063        -0.2426
 19 -1.115         0.8470        -0.2015
 20 -1.015         0.8863        -0.1763
 21 -0.915         0.9253        -0.1404
 22 -0.815         1.0355         0.3858
 23 -0.715         1.0710        -0.0337
 24 -0.615         1.1033        -0.0412
 25 -0.515         1.1422         0.0743
 26 -0.415         1.2119         0.3830
 27 -0.315         1.2425         0.0762
 28 -0.215         1.2716         0.0820
 29 -0.115         1.2990         0.0859
 30 -0.015         1.3247         0.0850
 31  0.085         1.3517         0.1315
 32  0.185         1.3803         0.1849
 33  0.285         1.4095         0.2221
 34  0.385         1.4388         0.2531
 35  0.485         1.4682         0.2838
 36  0.585         1.4976         0.3134
 37  0.685         1.5272         0.3462
 38  0.785         1.5568         0.3766
 39  0.885         1.5865         0.4064
 40  0.985         1.6165         0.4401
 41  1.085         1.6469         0.4776
 42  1.185         1.6780         0.5175
 43  1.285         1.7102         0.5649
 44  1.385         1.7436         0.6123
 45  1.485         1.7770         0.6459
 46  1.585         1.8109         0.6869
 47  1.685         1.8450         0.7234
 48  1.785         1.8778         0.7395
 49  1.885         1.9098         0.7613
 50  1.985         1.9422         0.7981
 51  2.085         2.0758         1.4990
 52  2.185         2.1715         1.4676
 53  2.285         2.2303         1.3325
 54  2.385         2.2921         1.4150
 55  2.485         2.3557         1.4896
 56  2.585         2.4200         1.5590
 57  2.685         2.4840         1.6206
 58  2.785         2.5466         1.6744
 59  2.885         2.6080         1.7280
 60  2.985         2.6676         1.7754
 61  3.085         2.7252         1.8194
 62  3.185         2.7813         1.8649
 63  3.285         2.8345         1.8966
 64  3.385         2.8836         1.9124
 65  3.485         2.9297         1.9329
 66  3.585         2.9735         1.9553
 67  3.685         3.0146         1.9704
 68  3.785         3.0540         1.9916
 69  3.885         3.0924         2.0199
 70  3.985         3.1301         2.0501
