DAh_rfratio,DAh_Mr,DAh_ug,DAh_gr,DAh_ri,DAh_iz,DAh_deltaMr,DAd_rfratio,DAd_Mr,DAd_ug,DAd_gr,DAd_ri,DAd_iz,DAd_deltaMr,DBCh_rfratio,DBCh_Mr,DBCh_ug,DBCh_gr,DBCh_ri,DBCh_iz,DBCh_deltaMr,DBCd_rfratio,DBCd_Mr,DBCd_ug,DBCd_gr,DBCd_ri,DBCd_iz,DBCd_deltaMr
2.5118864315095824,8.136148842226763,-0.48657551735744065,-0.31401304988956014,0.037993371703539225,0.06677882233277543,-0.9999999999999805,2.5118864315095824,8.136148842226763,-0.4874911888925375,-0.3125857165684387,0.21843090962161682,0.24039102683407876,-0.9999999999999805,2.5118864315095824,8.136148842226763,-0.6724408700117195,-0.3683761194365083,-0.042847373179125015,0.04416731024632625,-0.9999999999999805,2.5118864315095824,8.136148842226763,-0.6733883699477303,-0.36701853694127706,0.1503650210237062,0.23479500318824975,-0.9999999999999805
2.7542287033381747,8.163698185458546,-0.49231048317923154,-0.3354148600065443,0.02647061754201374,0.06338329469926762,-1.0999999999999766,2.7542287033381747,8.163698185458546,-0.49283145677967966,-0.33444973456585814,0.20212980822322635,0.23776936532181026,-1.0999999999999766,2.7542287033381747,8.163698185458546,-0.6779566997531674,-0.3900789688264048,-0.057449730837593194,0.039513112634040226,-1.0999999999999766,2.7542287033381747,8.163698185458546,-0.6785184658908001,-0.3891612521156631,0.13116495601897782,0.2317340330274753,-1.0999999999999766
3.019951720402019,8.189447906896348,-0.49747998953144545,-0.3556251506861088,0.01482239212243286,0.059910423330904905,-1.1999999999999744,3.019951720402019,8.189447906896348,-0.497732514552915,-0.3549833060003138,0.18511338388453424,0.23438614927119872,-1.1999999999999744,3.019951720402019,8.189447906896348,-0.6829270122088609,-0.4105619123067221,-0.07215989284853208,0.03474628930269219,-1.1999999999999744,3.019951720402019,8.189447906896348,-0.6832251918622383,-0.40995174503344955,0.11119826964398882,0.22783067006470503,-1.1999999999999744
3.3113112148259214,8.21347656545679,-0.5021456938664848,-0.37465516456459724,0.0030430892384281094,0.05622031007133543,-1.2999999999999723,3.3113112148259214,8.21347656545679,-0.5022194931698571,-0.3742378392915171,0.16759664631421245,0.23035719445010372,-1.2999999999999723,3.3113112148259214,8.21347656545679,-0.6874116755870965,-0.42983909897234085,-0.08697999655659672,0.029711066062660052,-1.2999999999999723,3.3113112148259214,8.21347656545679,-0.6875330415284466,-0.42944245854642915,0.09069386849152039,0.2232027140953221,-1.2999999999999723
3.6307805477010175,8.23586449924316,-0.5063749727495441,-0.3925133706927646,-0.008866952106512116,0.0522455546259053,-1.3999999999999702,3.6307805477010175,8.23586449924316,-0.506329979232536,-0.39225333992629174,0.14962175687137957,0.22552396088451943,-1.3999999999999702,3.6307805477010175,8.23586449924316,-0.6914757246011618,-0.44792222696061756,-0.10190656957169608,0.024330139729919154,-1.3999999999999702,3.6307805477010175,8.23586449924316,-0.691478406849626,-0.44767513500539735,0.06969643582538865,0.2176707985568811,-1.3999999999999702
3.9810717055349696,8.25669301572826,-0.5102059675835484,-0.40923984171312355,-0.020945808198575833,0.048028577196994604,-1.499999999999968,3.9810717055349696,8.25669301572826,-0.5100941430184172,-0.40907873892709645,0.13133785123552855,0.2200647606059576,-1.499999999999968,3.9810717055349696,8.25669301572826,-0.6951561257897971,-0.46485315426670226,-0.11697889113460391,0.018646865411795943,-1.499999999999968,3.9810717055349696,8.25669301572826,-0.6950905029338657,-0.4647000962374932,0.04836594699376562,0.21142015149552051,-1.499999999999968
4.365158322401666,8.276043644389116,-0.5136874802129228,-0.4248637897962908,-0.03317843056982284,0.043381639782722914,-1.599999999999966,4.365158322401666,8.276043644389116,-0.5135399688031654,-0.4247655675780848,0.11273652163904657,0.21380928829066903,-1.599999999999966,4.365158322401666,8.276043644389116,-0.6984999825257354,-0.4806634868096964,-0.1321792609232979,0.012447144919974562,-1.599999999999966,4.365158322401666,8.276043644389116,-0.6983964002972662,-0.48057018525620876,0.026692996154768167,0.2042564746327038,-1.599999999999966
4.7863009232263805,8.293997460293234,-0.5168576870627284,-0.43942488379269307,-0.045586378417979745,0.03834983681939974,-1.6999999999999638,4.7863009232263805,8.293997460293234,-0.5166933749901332,-0.4393671442774689,0.0940573199185657,0.20698025942177978,-1.6999999999999638,4.7863009232263805,8.293997460293234,-0.7015442119076596,-0.49539479207820136,-0.14753073017170948,0.005775463479174903,-1.6999999999999638,4.7863009232263805,8.293997460293234,-0.7014211476084675,-0.495339953701599,0.004936624996851435,0.19641553507722165,-1.6999999999999638
5.248074602497733,8.310634483974589,-0.519747088208657,-0.45297010053948483,-0.058065550140025124,0.03279798602098438,-1.7999999999999616,5.248074602497733,8.310634483974589,-0.5196632177864089,-0.4528500141229941,0.07528574538417487,0.19955345577217898,-1.7999999999999616,5.248074602497733,8.310634483974589,-0.7043183005812566,-0.5090955638854169,-0.1629188755146913,-0.0015238351542983253,-1.7999999999999616,5.248074602497733,8.310634483974589,-0.7042689369277007,-0.5089815277503185,-0.016918325817002255,0.18786254807323743,-1.7999999999999616
5.754399373371567,8.326033160064494,-0.5223808825137084,-0.4655511879922223,-0.07067067640964453,0.026870471236630777,-1.8999999999999595,5.754399373371567,8.326033160064494,-0.522294613754454,-0.4654521151693558,0.05654854669674947,0.19143792377424518,-1.8999999999999595,5.754399373371567,8.326033160064494,-0.7068465169328348,-0.5218187767323919,-0.17840407147658155,-0.009295377440970753,-1.8999999999999595,5.754399373371567,8.326033160064494,-0.7067921044755394,-0.5217247077380343,-0.03873352468928104,0.17848990237228435,-1.8999999999999595
6.309573444801943,8.340269914641553,-0.5247859557565242,-0.477215281529908,-0.08329969764845657,0.020496836886824354,-1.9999999999999556,6.309573444801943,8.340269914641553,-0.5247007491787379,-0.4771320673015218,0.03791798241261546,0.18286127890424453,-1.9999999999999556,6.309573444801943,8.340269914641553,-0.7091548423500491,-0.5336129471927649,-0.19387429787714083,-0.01762192197427126,-1.9999999999999556,6.309573444801943,8.340269914641553,-0.7090989223849355,-0.5335339452662886,-0.06042922565558939,0.1685411521653286,-1.9999999999999556
6.9183097091893915,8.353418789181987,-0.526982314882229,-0.48801542471433024,-0.09592957044945649,0.013687644275947264,-2.0999999999999552,6.9183097091893915,8.353418789181987,-0.5269220831306889,-0.4879215238289909,0.019460768133733097,0.1736538649133692,-2.0999999999999552,6.9183097091893915,8.353418789181987,-0.7112624975943262,-0.5445321009304749,-0.20930457907387634,-0.026497119421705406,-2.0999999999999552,6.9183097091893915,8.353418789181987,-0.7112281630703308,-0.5444429630991117,-0.08193133103206307,0.15782135375019024,-2.0999999999999552
7.585775750291851,8.365551147340803,-0.5289874090109024,-0.49800371777309493,-0.10853604389610538,0.006454017964561132,-2.1999999999999513,7.585775750291851,8.365551147340803,-0.5289307144322422,-0.4979199571617272,0.0012378620879687219,0.16404030397809422,-2.1999999999999513,7.585775750291851,8.365551147340803,-0.7131863822018296,-0.5546292476574166,-0.2246687910561178,-0.03591384970757616,-2.1999999999999513,7.585775750291851,8.365551147340803,-0.7131533732428714,-0.5545497436947748,-0.10317167660433668,0.14657344324364985,-2.1999999999999513
8.317637711026709,8.376735449561938,-0.5308178415819285,-0.5072309614407366,-0.12100115800506828,-0.00113249809371041,-2.2999999999999527,8.317637711026709,8.376735449561938,-0.5307842268342178,-0.5071358108693538,-0.016658367162843746,0.15394858905810338,-2.2999999999999527,8.317637711026709,8.376735449561938,-0.7149424680525946,-0.5639560289915586,-0.2398363897153466,-0.04579025460212449,-2.2999999999999527,8.317637711026709,8.376735449561938,-0.7149296284823414,-0.5638657222016619,-0.12404705478532208,0.13471207086955062,-2.2999999999999527
9.120108393559079,8.38703708967126,-0.5324918819099587,-0.5157429538153053,-0.13331244909453233,-0.009108049173200072,-2.399999999999949,9.120108393559079,8.38703708967126,-0.5324926415455558,-0.5156237636878096,-0.03421929099060961,0.14339178058629543,-2.399999999999949,9.120108393559079,8.38703708967126,-0.7165483371603578,-0.5725591935547563,-0.25479387143624876,-0.05617301798865881,-2.399999999999949,9.120108393559079,8.38703708967126,-0.716566584358894,-0.5724460805411908,-0.14454618285927268,0.12224512635886242,-2.399999999999949
10.0,8.396518287104435,-0.5340195896025293,-0.5235911078855722,-0.1454285647863962,-0.017290683479959768,-2.4999999999999485,10.0,8.396518287104435,-0.5340504169813087,-0.5234512642863898,-0.051401497155595166,0.13252495441316015,-2.4999999999999485,10.0,8.396518287104435,-0.7180136852494634,-0.5804906662653373,-0.26949552975474234,-0.06685228887619843,-2.4999999999999485,10.0,8.396518287104435,-0.7180590652975987,-0.5803579630818412,-0.1646193785839678,0.10934245543046117,-2.4999999999999485
10.964781961431873,8.405238028211357,-0.5354150112693432,-0.5308193511415595,-0.1573131171881741,-0.025841313732598792,-2.5999999999999446,10.964781961431873,8.405238028211357,-0.53547203451512,-0.5306619877115359,-0.06813480693382701,0.1212894507964073,-2.5999999999999446,10.964781961431873,8.405238028211357,-0.7193520240809619,-0.5877951104188526,-0.2839010696676958,-0.07801844112581335,-2.5999999999999446,10.964781961431873,8.405238028211357,-0.7194209698022149,-0.5876457925095409,-0.1841869383797139,0.09593455661540062,-2.5999999999999446
12.02264434617413,8.413252050105896,-0.5366894322657245,-0.5374713221052332,-0.16890913963765897,-0.03451656492163835,-2.6999999999999424,12.02264434617413,8.413252050105896,-0.5367901014280356,-0.5372774810471341,-0.08439166567347911,0.10983721438906713,-2.6999999999999424,12.02264434617413,8.413252050105896,-0.7205742093595369,-0.594516755637116,-0.2979468770311726,-0.08938505075680325,-2.6999999999999424,12.02264434617413,8.413252050105896,-0.7206834986825186,-0.5943328370534111,-0.20321615350017908,0.08219105937805082,-2.6999999999999424
13.182567385564102,8.420612860742693,-0.5378532034048895,-0.5435884359857575,-0.18024168639518479,-0.04346192688930728,-2.7999999999999403,13.182567385564102,8.420612860742693,-0.5380018238565185,-0.5433529890762117,-0.10017908257523445,0.0980134848899894,-2.7999999999999403,13.182567385564102,8.420612860742693,-0.7216901943932896,-0.600697561967948,-0.31166154148981207,-0.10112752536117142,-2.7999999999999403,13.182567385564102,8.420612860742693,-0.7218440300696187,-0.6004741806078471,-0.22171289232324298,0.06793134318233385,-2.7999999999999403
14.45439770745928,8.427369789252236,-0.5389158136332703,-0.5492098561075345,-0.19121573685155724,-0.052495457629913034,-2.899999999999938,14.45439770745928,8.427369789252236,-0.5391132474279026,-0.5489311776278072,-0.11544701317573569,0.08609949634229963,-2.899999999999938,14.45439770745928,8.427369789252236,-0.7227091008525584,-0.6063771944566305,-0.3249382524519042,-0.11302560196536149,-2.899999999999938,14.45439770745928,8.427369789252236,-0.7229084099249192,-0.6061128113884067,-0.23961933701912486,0.053477005013757406,-2.899999999999938
15.848931924611142,8.433569061009742,-0.539914035173588,-0.5543428330892652,-0.2018632336053976,-0.06170987559706376,-2.999999999999936,15.848931924611142,8.433569061009742,-0.5401315168902912,-0.5540506305400221,-0.13018239410874344,0.07391837105165777,-2.999999999999936,15.848931924611142,8.433569061009742,-0.7236661547033236,-0.6115648881469795,-0.3378133375719763,-0.1251923711539149,-2.999999999999936,15.848931924611142,8.433569061009742,-0.7238835061149089,-0.6112876888158709,-0.2569188699307361,0.038623236949316464,-2.999999999999936
17.378008287493802,8.439253892415685,-0.5407972303687956,-0.5590839671967665,-0.2121691730689932,-0.07098932315730266,-3.099999999999934,17.378008287493802,8.439253892415685,-0.5410567299776865,-0.558754313400371,-0.1443763141061467,0.06161494019274727,-3.099999999999934,17.378008287493802,8.439253892415685,-0.7245129243768531,-0.616354490439079,-0.3502702280629002,-0.13748829814239727,-3.099999999999934,17.378008287493802,8.439253892415685,-0.7247694481227107,-0.6160417770441953,-0.27359958111022564,0.023536652311769046,-3.099999999999934
19.054607179632484,8.444464600896033,-0.5416034267631744,-0.5634332977691052,-0.22208337988462645,-0.08026860583862216,-3.199999999999932,19.054607179632484,8.444464600896033,-0.5419001185185834,-0.563070613554121,-0.15802366819450242,0.04932163610816076,-3.199999999999932,19.054607179632484,8.444464600896033,-0.7252858296944318,-0.6207480961811456,-0.3622522921720801,-0.1498298008942882,-3.199999999999932,19.054607179632484,8.444464600896033,-0.7255770060057039,-0.6204040640507955,-0.289653916990126,0.008372651590200064,-3.199999999999932
20.892961308540407,8.449238726165273,-0.542346400822705,-0.567413736155963,-0.23164058159090573,-0.0895971012597272,-3.2999999999999297,20.892961308540407,8.449238726165273,-0.5426663381514771,-0.567032085762829,-0.17110010085065497,0.03690124879296164,-3.2999999999999297,20.892961308540407,8.449238726165273,-0.7259980734014846,-0.6247693598975737,-0.373799326057874,-0.1622774054876288,-3.2999999999999297,20.892961308540407,8.449238726165273,-0.7263106546903266,-0.6244073507568828,-0.3050526294331739,-0.00702686417606202,-3.2999999999999297
22.908676527677702,8.453611159316868,-0.5430173362089512,-0.5710693216796656,-0.2408006947203738,-0.09887353409013855,-3.3999999999999275,22.908676527677702,8.453611159316868,-0.5433621949094061,-0.5706664109111657,-0.1836537004094687,0.024529342973504953,-3.3999999999999275,22.908676527677702,8.453611159316868,-0.7266412512366074,-0.6284618426637145,-0.38486604666596946,-0.17470258172283692,-3.3999999999999275,22.908676527677702,8.453611159316868,-0.7269769181527153,-0.6280796804737676,-0.31984848739933724,-0.022456017730448252,-3.3999999999999275
25.118864315095824,8.457614276801163,-0.5436363353327458,-0.5744120092017688,-0.24942017745913958,-0.1074692655424947,-3.4999999999999236,25.118864315095824,8.457614276801163,-0.5439893691433433,-0.5740064019274698,-0.19584760669232537,0.012392911917569194,-3.4999999999999236,25.118864315095824,8.457614276801163,-0.727234484414609,-0.6318385439814129,-0.39528856041572524,-0.18631627384603533,-3.4999999999999236,25.118864315095824,8.457614276801163,-0.7275770851388117,-0.6314538362258411,-0.3342255006834485,-0.03769794419395822,-3.4999999999999236
27.54228703338175,8.461278076811034,-0.5442050314807076,-0.5774736944452634,-0.2567433051661645,-0.1137883038190779,-3.5999999999999233,27.54228703338175,8.461278076811034,-0.5445525562117126,-0.57707722190273,-0.20872920493044944,-0.002767850259843385,-3.5999999999999233,27.54228703338175,8.461278076811034,-0.7277788060391863,-0.6349312567479721,-0.40420071180885486,-0.19506504406500014,-3.5999999999999233,27.54228703338175,8.461278076811034,-0.728115636122876,-0.6345552237100556,-0.34937568896211246,-0.056706248635116197,-3.5999999999999233
30.199517204020193,8.464630316015771,-0.5447327904885242,-0.580266648005832,-0.26381532363598126,-0.120164589355376,-3.6999999999999194,30.199517204020193,8.464630316015771,-0.5450586264244492,-0.57989619311547,-0.22093646649884136,-0.017781571709480914,-3.6999999999999194,30.199517204020193,8.464630316015771,-0.7282840064170806,-0.6377530454315057,-0.4127974992843768,-0.20389432835541044,-3.6999999999999194,30.199517204020193,8.464630316015771,-0.7285996182628125,-0.6374016978632611,-0.3637525651378404,-0.07565377380879923,-3.6999999999999194
33.11311214825915,8.46769664496135,-0.5452170578781725,-0.5828193503044794,-0.27060577492201787,-0.1265462939227504,-3.7999999999999208,33.11311214825915,8.46769664496135,-0.5455220143774326,-0.5824737912465281,-0.23245451575088794,-0.03248548894080017,-3.7999999999999208,33.11311214825915,8.46769664496135,-0.728747625445866,-0.6403322412217918,-0.42104524208793137,-0.21273659546747226,-3.7999999999999208,33.11311214825915,8.46769664496135,-0.7290428346625255,-0.6400045132132419,-0.3773367095896454,-0.09433562630864145,-3.7999999999999208
36.307805477010106,8.470500740789454,-0.5456609438537328,-0.5851522478704858,-0.2771441450318797,-0.13295268804553118,-3.899999999999917,36.307805477010106,8.470500740789454,-0.5459383809788712,-0.5848384106732354,-0.24332582719861762,-0.04691443975421805,-3.899999999999917,36.307805477010106,8.470500740789454,-0.729172633694624,-0.6426894542278845,-0.42897896206440933,-0.22161760147854892,-3.899999999999917,36.307805477010106,8.470500740789454,-0.7294411174021036,-0.6423918176557706,-0.3901743706547869,-0.1127863426920328,-3.899999999999917
39.81071705534978,8.473064436220106,-0.5460746061546828,-0.5872763712226359,-0.2834057352049335,-0.13933479371303648,-3.9999999999999165,39.81071705534978,8.473064436220106,-0.5463192224662521,-0.5869997287732716,-0.2535747600639269,-0.06107679539056221,-3.9999999999999165,39.81071705534978,8.473064436220106,-0.7295687621332654,-0.6448362700257313,-0.4365714019333282,-0.23047283598776147,-3.9999999999999165,39.81071705534978,8.473064436220106,-0.7298054690761973,-0.644573913419368,-0.40229150136828906,-0.131008057347632,-3.9999999999999165
43.651583224016655,8.475407843995477,-0.5464522368563571,-0.5892181690996239,-0.2894193543984649,-0.14571273896461534,-4.099999999999913,43.651583224016655,8.475407843995477,-0.5466620033661762,-0.5889806510448103,-0.2632401571504701,-0.07489550565371417,-4.099999999999913,43.651583224016655,8.475407843995477,-0.7299304268252804,-0.6467988082089313,-0.4438567921044445,-0.2393290141463318,-4.099999999999913,43.651583224016655,8.475407843995477,-0.7301334492685001,-0.6465735597032918,-0.4137309934567135,-0.14889938319825902,-4.099999999999913
47.863009232263806,8.477549476197918,-0.5467965657802054,-0.5909932560586881,-0.29516513115178356,-0.1520405531037312,-4.1999999999999105,47.863009232263806,8.477549476197918,-0.5469721552130942,-0.590794031995248,-0.27231894059782746,-0.08834527238403567,-4.1999999999999105,47.863009232263806,8.477549476197918,-0.7302602433127454,-0.6485928309846187,-0.4508132693868738,-0.24812497421509505,-4.1999999999999105,47.863009232263806,8.477549476197918,-0.7304302440913126,-0.6484039014281393,-0.4244878931434748,-0.16641773566482243,-4.1999999999999105
52.480746024977336,8.479506358037508,-0.547109159488322,-0.5926170859479925,-0.30066041283772904,-0.15832323893710054,-4.299999999999908,52.480746024977336,8.479506358037508,-0.5472520689639069,-0.5924544062174952,-0.28085147101447205,-0.10142924165433698,-4.299999999999908,52.480746024977336,8.479506358037508,-0.730559699620688,-0.6502338716764697,-0.4574618060946136,-0.25686708926997426,-4.299999999999908,52.480746024977336,8.479506358037508,-0.7306981371104051,-0.650079600408759,-0.434607358002399,-0.1835588650106743,-4.299999999999908
57.543993733715666,8.481294135855954,-0.5473908463529611,-0.594104496962629,-0.3059206847137972,-0.16459090040828528,-4.399999999999906,57.543993733715666,8.481294135855954,-0.5475057140980581,-0.5939732325622771,-0.28887458291629997,-0.11418101775702638,-4.399999999999906,57.543993733715666,8.481294135855954,-0.7308295798085744,-0.6517368087493267,-0.4638212416623517,-0.2655936576858764,-4.399999999999906,57.543993733715666,8.481294135855954,-0.7309409259716126,-0.6516123307277901,-0.44413082319862696,-0.20035689557720104,-4.399999999999906
63.095734448019435,8.482927179218862,-0.5476464503090455,-0.59546474149084,-0.3109318159807444,-0.17075050835446248,-4.499999999999904,63.095734448019435,8.482927179218862,-0.5477339529140082,-0.5953640744034914,-0.29639032735217796,-0.1264895038754048,-4.499999999999904,63.095734448019435,8.482927179218862,-0.7310745029086227,-0.6531111578684516,-0.4698761347380014,-0.2741834140317252,-4.499999999999904,63.095734448019435,8.482927179218862,-0.7311594211047385,-0.6530156964473051,-0.45305983121276583,-0.216662229380173,-4.499999999999904
69.18309709189379,8.484418677069797,-0.5478760944697463,-0.5967109471472298,-0.31571963295211347,-0.17685006051869223,-4.599999999999902,69.18309709189379,8.484418677069797,-0.5479432659947392,-0.596633205901707,-0.30343574260437833,-0.1383960955983774,-4.599999999999902,69.18309709189379,8.484418677069797,-0.7312945775665334,-0.6543700488023525,-0.4756572156134702,-0.2826982868019208,-4.599999999999902,69.18309709189379,8.484418677069797,-0.7313598327598427,-0.6542963285098828,-0.46143645577153336,-0.23251847264504022,-4.599999999999902
75.85775750291835,8.48578072800067,-0.5480833807680412,-0.5978513943266819,-0.3202729916216498,-0.18285130303224406,-4.6999999999999,75.85775750291835,8.48578072800067,-0.5481327754448699,-0.5977937181967192,-0.31003529820108255,-0.14992002927229464,-4.6999999999999,75.85775750291835,8.48578072800067,-0.7314932521637019,-0.6555219585491763,-0.48115238387757486,-0.29108625983601755,-4.6999999999999,75.85775750291835,8.48578072800067,-0.7315413121515704,-0.6554672661103922,-0.4692884674015687,-0.24794144828440423,-4.6999999999999
83.17637711026725,8.487024424756935,-0.5482693651794541,-0.5988960975681579,-0.3246162063765645,-0.18877626541110715,-4.799999999999898,83.17637711026725,8.487024424756935,-0.5483052001353776,-0.5988538656410718,-0.31622138362280694,-0.1610202770738134,-4.799999999999898,83.17637711026725,8.487024424756935,-0.7316715320191136,-0.6565769567226916,-0.48639058794398693,-0.29937646770636306,-4.799999999999898,83.17637711026725,8.487024424756935,-0.7317064556512634,-0.6565369098950562,-0.47665297848572763,-0.2628720490910226,-4.799999999999898
91.20108393559097,8.4881599331447,-0.5484350369256852,-0.5998542140632424,-0.3287405648845336,-0.1945897044762006,-4.8999999999998956,91.20108393559097,8.4881599331447,-0.5484624577790633,-0.5998217834741162,-0.3219995336042061,-0.17168943812760418,-4.8999999999998956,91.20108393559097,8.4881599331447,-0.731830358624844,-0.6575442520981625,-0.49136244431160137,-0.30752063464597157,-4.8999999999998956,91.20108393559097,8.4881599331447,-0.7318570988068629,-0.6575134997355327,-0.4835361208548008,-0.2772906556205328,-4.8999999999998956
100.00000000000001,8.489196565543391,-0.5485833180011284,-0.6007319502372717,-0.3326618392602967,-0.20030035780282773,-4.999999999999892,100.00000000000001,8.489196565543391,-0.5486066955530191,-0.6007045008089236,-0.3274013081929361,-0.18196652980424233,-4.999999999999892,100.00000000000001,8.489196565543391,-0.7319725303712801,-0.6584302113291578,-0.4960869411859328,-0.31552989198885584,-4.999999999999892,100.00000000000001,8.489196565543391,-0.7319952980805802,-0.658404182554964,-0.4899742978041566,-0.2912404861289559,-4.999999999999892
109.64781961431875,8.490142849253683,-0.5487175880642425,-0.6015342300791922,-0.33639411486197446,-0.20591627929741207,-5.099999999999891,109.64781961431875,8.490142849253683,-0.5487379150134295,-0.6015106118992968,-0.33244830836291683,-0.19180828662383576,-5.099999999999891,109.64781961431875,8.490142849253683,-0.7321012853336981,-0.6592399445177897,-0.5005811026635456,-0.3234145730650084,-5.099999999999891,109.64781961431875,8.490142849253683,-0.7321210451347149,-0.6592175488562226,-0.49599248436851084,-0.30465886999091296,-5.099999999999891
