#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2452 1.2534E-04 1.2534E-04  -2.20   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=116 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 89  7.766         4.0835         2.5946
 90  7.866         4.0983         2.6220
 91  7.966         4.1136         2.6553
 92  8.066         4.1300         2.6980
 93  8.166         4.1471         2.7326
 94  8.266         4.1652         2.7769
 95  8.366         4.1846         2.8252
 96  8.466         4.2048         2.8632
 97  8.566         4.2261         2.9051
 98  8.666         4.2485         2.9495
 99  8.766         4.2708         2.9710
100  8.866         4.2914         2.9561
101  8.966         4.3162         3.0606
102  9.066         4.3431         3.1222
103  9.166         4.3720         3.1802
104  9.266         4.4007         3.2075
105  9.366         4.4292         3.2312
106  9.466         4.4577         3.2606
107  9.566         4.4861         3.2873
108  9.666         4.5142         3.3116
109  9.766         4.5422         3.3375
110  9.866         4.5700         3.3626
111  9.966         4.5975         3.3860
112 10.066         4.6247         3.4074
113 10.166         4.6515         3.4279
114 10.266         4.6783         3.4554
115 10.366         4.7049         3.4794
116 10.466         4.7310         3.4969
117 10.566         4.7562         3.5079
118 10.666         4.7803         3.5120
119 10.766         4.8033         3.5149
120 10.866         4.8256         3.5251
121 10.966         4.8470         3.5304
122 11.066         4.8675         3.5303
123 11.166         4.8868         3.5249
124 11.266         4.9049         3.5153
125 11.366         4.9220         3.5089
126 11.466         4.9384         3.5084
127 11.566         4.9545         3.5137
128 11.666         4.9699         3.5132
129 11.766         4.9849         3.5169
130 11.866         5.0000         3.5323


#AGE= 2.000 BINS=148 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.486        -0.3993        -0.3993
  2 -2.386        -0.0850        -0.3731
  3 -2.286         0.1002        -0.3594
  4 -2.186         0.2367        -0.3325
  5 -2.086         0.3499        -0.2893
  6 -1.986         0.5361         0.0784
  7 -1.886         0.6055        -0.2247
  8 -1.786         0.6658        -0.2217
  9 -1.686         0.7209        -0.2032
 10 -1.586         0.7716        -0.1863
 11 -1.486         0.9110         0.3496
 12 -1.386         0.9533        -0.0786
 13 -1.286         0.9921        -0.0768
 14 -1.186         1.0290        -0.0590
 15 -1.086         1.0652        -0.0324
 16 -0.986         1.1005        -0.0076
 17 -0.886         1.1350         0.0185
 18 -0.786         1.1690         0.0451
 19 -0.686         1.2026         0.0751
 20 -0.586         1.2358         0.1019
 21 -0.486         1.2686         0.1304
 22 -0.386         1.3011         0.1595
 23 -0.286         1.3334         0.1889
 24 -0.186         1.3657         0.2214
 25 -0.086         1.3982         0.2556
 26  0.014         1.4310         0.2931
 27  0.114         1.4631         0.3154
 28  0.214         1.4937         0.3271
 29  0.314         1.5248         0.3638
 30  0.414         1.5556         0.3918
 31  0.514         1.5863         0.4199
 32  0.614         1.6164         0.4427
 33  0.714         1.6468         0.4769
 34  0.814         1.6762         0.4916
 35  0.914         1.7072         0.5454
 36  1.014         1.8393         1.2582
 37  1.114         1.8695         0.6967
 38  1.214         1.8918         0.5913
 39  1.314         1.9145         0.6216
 40  1.414         1.9402         0.6986
 41  1.514         1.9703         0.7967
 42  1.614         2.0065         0.9086
 43  1.714         2.0498         1.0271
 44  1.814         2.1012         1.1492
 45  1.914         2.1608         1.2684
 46  2.014         2.2275         1.3811
 47  2.114         2.2999         1.4861
 48  2.214         2.3752         1.5774
 49  2.314         2.4535         1.6705
 50  2.414         2.5333         1.7582
 51  2.514         2.6139         1.8430
 52  2.614         2.6902         1.8976
 53  2.714         2.7601         1.9321
 54  2.814         2.8236         1.9573
 55  2.914         2.8817         1.9795
 56  3.014         2.9355         2.0018
 57  3.114         2.9858         2.0242
 58  3.214         3.0321         2.0375
 59  3.314         3.0728         2.0247
 60  3.414         3.1090         2.0113
 61  3.514         3.1432         2.0226
 62  3.614         3.1761         2.0386
 63  3.714         3.2067         2.0406
 64  3.814         3.2360         2.0495
 65  3.914         3.2652         2.0792
 66  4.014         3.2933         2.0905
 67  4.114         3.3200         2.0951
 68  4.214         3.3461         2.1110
 69  4.314         3.3717         2.1291
 70  4.414         3.3966         2.1437
 71  4.514         3.4210         2.1574
 72  4.614         3.4446         2.1691
 73  4.714         3.4676         2.1792
 74  4.814         3.4903         2.1969
 75  4.914         3.5128         2.2167
 76  5.014         3.5351         2.2338
 77  5.114         3.5571         2.2512
 78  5.214         3.5783         2.2563
 79  5.314         3.5988         2.2626
 80  5.414         3.6187         2.2706
 81  5.514         3.6382         2.2804
 82  5.614         3.6573         2.2920
 83  5.714         3.6762         2.3033
 84  5.814         3.6946         2.3136
 85  5.914         3.7127         2.3238
 86  6.014         3.7305         2.3342
 87  6.114         3.7480         2.3440
 88  6.214         3.7651         2.3531
 89  6.314         3.7820         2.3624
 90  6.414         3.7985         2.3713
 91  6.514         3.8148         2.3802
 92  6.614         3.8308         2.3882
 93  6.714         3.8464         2.3953
 94  6.814         3.8618         2.4028
 95  6.914         3.8768         2.4086
 96  7.014         3.8917         2.4204
 97  7.114         3.9068         2.4381
 98  7.214         3.9218         2.4533
 99  7.314         3.9367         2.4656
100  7.414         3.9515         2.4764
101  7.514         3.9664         2.4936
102  7.614         3.9813         2.5108
103  7.714         3.9966         2.5341
104  7.814         4.0124         2.5677
105  7.914         4.0286         2.5918
106  8.014         4.0459         2.6356
107  8.114         4.0640         2.6767
108  8.214         4.0832         2.7181
109  8.314         4.1032         2.7576
110  8.414         4.1241         2.7953
111  8.514         4.1457         2.8314
112  8.614         4.1679         2.8657
113  8.714         4.1900         2.8860
114  8.814         4.2159         2.9782
115  8.914         4.2446         3.0508
116  9.014         4.2736         3.0827
117  9.114         4.3038         3.1323
118  9.214         4.3338         3.1575
119  9.314         4.3625         3.1680
120  9.414         4.3911         3.1953
121  9.514         4.4192         3.2167
122  9.614         4.4471         3.2418
123  9.714         4.4750         3.2689
124  9.814         4.5027         3.2929
125  9.914         4.5300         3.3151
126 10.014         4.5571         3.3380
127 10.114         4.5838         3.3603
128 10.214         4.6103         3.3822
129 10.314         4.6369         3.4112
130 10.414         4.6635         3.4366
131 10.514         4.6895         3.4542
132 10.614         4.7146         3.4640
133 10.714         4.7384         3.4655
134 10.814         4.7612         3.4691
135 10.914         4.7832         3.4772
136 11.014         4.8043         3.4804
137 11.114         4.8243         3.4787
138 11.214         4.8432         3.4720
139 11.314         4.8610         3.4638
140 11.414         4.8779         3.4603
141 11.514         4.8943         3.4626
142 11.614         4.9103         3.4683
143 11.714         4.9257         3.4688
144 11.814         4.9408         3.4746
145 11.914         4.9558         3.4868
146 12.014         4.9706         3.4964
147 12.114         4.9853         3.5070
148 12.214         5.0000         3.5215


#AGE= 3.000 BINS=150 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.748        -0.5180        -0.5180
  2 -2.648        -0.2279        -0.5401
  3 -2.548        -0.0497        -0.5226
  4 -2.448         0.0830        -0.4964
  5 -2.348         0.1892        -0.4745
  6 -2.248         0.2807        -0.4405
  7 -2.148         0.3605        -0.4145
  8 -2.048         0.4311        -0.3930
  9 -1.948         0.4957        -0.3640
 10 -1.848         0.5545        -0.3430
 11 -1.748         0.6144        -0.2750
 12 -1.648         0.7156         0.0332
 13 -1.548         0.7636        -0.2163
 14 -1.448         0.8050        -0.2369
 15 -1.348         0.9195         0.2848
 16 -1.248         0.9581        -0.1122
 17 -1.148         0.9934        -0.1143
 18 -1.048         1.0276        -0.0937
 19 -0.948         1.0611        -0.0681
 20 -0.848         1.0941        -0.0414
 21 -0.748         1.1268        -0.0124
 22 -0.648         1.1591         0.0148
 23 -0.548         1.1914         0.0456
 24 -0.448         1.2233         0.0747
 25 -0.348         1.2550         0.1018
 26 -0.248         1.2866         0.1330
 27 -0.148         1.3181         0.1624
 28 -0.048         1.3492         0.1890
 29  0.052         1.3804         0.2208
 30  0.152         1.4115         0.2522
 31  0.252         1.4429         0.2857
 32  0.352         1.4748         0.3255
 33  0.452         1.5069         0.3587
 34  0.552         1.5381         0.3799
 35  0.652         1.5694         0.4107
 36  0.752         1.6009         0.4469
 37  0.852         1.6329         0.4836
 38  0.952         1.6631         0.4908
 39  1.052         1.6923         0.5055
 40  1.152         1.7208         0.5226
 41  1.252         1.7499         0.5622
 42  1.352         1.7873         0.7039
 43  1.452         1.9049         1.2800
 44  1.552         1.9425         0.8612
 45  1.652         1.9762         0.8493
 46  1.752         2.0110         0.8969
 47  1.852         2.0503         0.9874
 48  1.952         2.0960         1.0959
 49  2.052         2.1487         1.2068
 50  2.152         2.2080         1.3136
 51  2.252         2.2733         1.4186
 52  2.352         2.3436         1.5178
 53  2.452         2.4171         1.6093
 54  2.552         2.4927         1.6965
 55  2.652         2.5689         1.7752
 56  2.752         2.6442         1.8463
 57  2.852         2.7127         1.8767
 58  2.952         2.7752         1.9027
 59  3.052         2.8326         1.9247
 60  3.152         2.8839         1.9316
 61  3.252         2.9302         1.9350
 62  3.352         2.9728         1.9426
 63  3.452         3.0131         1.9614
 64  3.552         3.0515         1.9788
 65  3.652         3.0875         1.9883
 66  3.752         3.1222         2.0072
 67  3.852         3.1566         2.0380
 68  3.952         3.1897         2.0561
 69  4.052         3.2214         2.0687
 70  4.152         3.2522         2.0873
 71  4.252         3.2822         2.1065
 72  4.352         3.3113         2.1238
 73  4.452         3.3396         2.1390
 74  4.552         3.3671         2.1557
 75  4.652         3.3939         2.1694
 76  4.752         3.4201         2.1875
 77  4.852         3.4458         2.2066
 78  4.952         3.4710         2.2208
 79  5.052         3.4953         2.2309
 80  5.152         3.5191         2.2468
 81  5.252         3.5419         2.2509
 82  5.352         3.5640         2.2594
 83  5.452         3.5859         2.2769
 84  5.552         3.6072         2.2878
 85  5.652         3.6280         2.2984
 86  5.752         3.6484         2.3106
 87  5.852         3.6684         2.3216
 88  5.952         3.6880         2.3325
 89  6.052         3.7072         2.3425
 90  6.152         3.7260         2.3525
 91  6.252         3.7444         2.3621
 92  6.352         3.7624         2.3716
 93  6.452         3.7801         2.3813
 94  6.552         3.7975         2.3910
 95  6.652         3.8145         2.3983
 96  6.752         3.8311         2.4057
 97  6.852         3.8473         2.4126
 98  6.952         3.8634         2.4221
 99  7.052         3.8793         2.4375
100  7.152         3.8953         2.4537
101  7.252         3.9113         2.4690
102  7.352         3.9270         2.4776
103  7.452         3.9427         2.4923
104  7.552         3.9585         2.5106
105  7.652         3.9743         2.5283
106  7.752         3.9908         2.5619
107  7.852         4.0076         2.5864
108  7.952         4.0251         2.6225
109  8.052         4.0438         2.6682
110  8.152         4.0635         2.7115
111  8.252         4.0843         2.7524
112  8.352         4.1058         2.7912
113  8.452         4.1281         2.8276
114  8.552         4.1510         2.8618
115  8.652         4.1746         2.8964
116  8.752         4.1991         2.9390
117  8.852         4.2288         3.0491
118  8.952         4.2598         3.0985
119  9.052         4.2904         3.1230
120  9.152         4.3222         3.1708
121  9.252         4.3519         3.1717
122  9.352         4.3812         3.1954
123  9.452         4.4101         3.2198
124  9.552         4.4385         3.2404
125  9.652         4.4664         3.2594
126  9.752         4.4940         3.2839
127  9.852         4.5214         3.3076
128  9.952         4.5486         3.3313
129 10.052         4.5755         3.3550
130 10.152         4.6022         3.3775
131 10.252         4.6288         3.4023
132 10.352         4.6554         3.4297
133 10.452         4.6816         3.4495
134 10.552         4.7070         3.4615
135 10.652         4.7313         3.4662
136 10.752         4.7549         3.4780
137 10.852         4.7778         3.4879
138 10.952         4.7997         3.4914
139 11.052         4.8204         3.4884
140 11.152         4.8398         3.4803
141 11.252         4.8581         3.4750
142 11.352         4.8757         3.4734
143 11.452         4.8926         3.4757
144 11.552         4.9090         3.4781
145 11.652         4.9248         3.4770
146 11.752         4.9402         3.4823
147 11.852         4.9555         3.4933
148 11.952         4.9704         3.5005
149 12.052         4.9852         3.5099
150 12.152         5.0000         3.5247


#AGE= 4.000 BINS=151 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.749        -0.6605        -0.6605
  2 -2.649        -0.3498        -0.6415
  3 -2.549        -0.1602        -0.6114
  4 -2.449        -0.0209        -0.5826
  5 -2.349         0.0889        -0.5620
  6 -2.249         0.1825        -0.5300
  7 -2.149         0.2635        -0.5054
  8 -2.049         0.3367        -0.4732
  9 -1.949         0.4021        -0.4519
 10 -1.849         0.4628        -0.4220
 11 -1.749         0.5190        -0.3969
 12 -1.649         0.5709        -0.3771
 13 -1.549         0.6619        -0.0615
 14 -1.449         0.7136        -0.2366
 15 -1.349         0.7559        -0.2770
 16 -1.249         0.8520         0.1501
 17 -1.149         0.9014        -0.0677
 18 -1.049         0.9378        -0.1566
 19 -0.949         0.9728        -0.1382
 20 -0.849         1.0067        -0.1169
 21 -0.749         1.0404        -0.0872
 22 -0.649         1.0736        -0.0596
 23 -0.549         1.1065        -0.0308
 24 -0.449         1.1391        -0.0011
 25 -0.349         1.1717         0.0312
 26 -0.249         1.2040         0.0592
 27 -0.149         1.2362         0.0906
 28 -0.049         1.2683         0.1213
 29  0.051         1.3001         0.1487
 30  0.151         1.3319         0.1801
 31  0.251         1.3635         0.2103
 32  0.351         1.3949         0.2382
 33  0.451         1.4268         0.2770
 34  0.551         1.4590         0.3132
 35  0.651         1.4914         0.3480
 36  0.751         1.5237         0.3795
 37  0.851         1.5559         0.4089
 38  0.951         1.5884         0.4467
 39  1.051         1.6209         0.4794
 40  1.151         1.6524         0.4970
 41  1.251         1.6827         0.5105
 42  1.351         1.7120         0.5267
 43  1.451         1.7410         0.5511
 44  1.551         1.7714         0.6022
 45  1.651         1.8179         0.8243
 46  1.751         1.9148         1.2158
 47  1.851         1.9608         0.9634
 48  1.951         2.0054         0.9944
 49  2.051         2.0522         1.0619
 50  2.151         2.1037         1.1520
 51  2.251         2.1593         1.2388
 52  2.351         2.2203         1.3381
 53  2.451         2.2862         1.4349
 54  2.551         2.3554         1.5235
 55  2.651         2.4271         1.6092
 56  2.751         2.4993         1.6848
 57  2.851         2.5725         1.7628
 58  2.951         2.6398         1.7972
 59  3.051         2.7001         1.8127
 60  3.151         2.7545         1.8257
 61  3.251         2.8046         1.8412
 62  3.351         2.8516         1.8626
 63  3.451         2.8958         1.8822
 64  3.551         2.9377         1.9004
 65  3.651         2.9778         1.9234
 66  3.751         3.0171         1.9542
 67  3.851         3.0554         1.9823
 68  3.951         3.0921         2.0003
 69  4.051         3.1275         2.0215
 70  4.151         3.1621         2.0457
 71  4.251         3.1958         2.0688
 72  4.351         3.2285         2.0893
 73  4.451         3.2602         2.1078
 74  4.551         3.2909         2.1248
 75  4.651         3.3207         2.1419
 76  4.751         3.3497         2.1610
 77  4.851         3.3779         2.1757
 78  4.951         3.4049         2.1860
 79  5.051         3.4311         2.1979
 80  5.151         3.4568         2.2156
 81  5.251         3.4813         2.2215
 82  5.351         3.5054         2.2369
 83  5.451         3.5290         2.2523
 84  5.551         3.5519         2.2638
 85  5.651         3.5743         2.2754
 86  5.751         3.5962         2.2882
 87  5.851         3.6177         2.3009
 88  5.951         3.6386         2.3109
 89  6.051         3.6591         2.3221
 90  6.151         3.6791         2.3330
 91  6.251         3.6987         2.3428
 92  6.351         3.7179         2.3530
 93  6.451         3.7366         2.3631
 94  6.551         3.7550         2.3731
 95  6.651         3.7730         2.3818
 96  6.751         3.7906         2.3880
 97  6.851         3.8078         2.3967
 98  6.951         3.8247         2.4060
 99  7.051         3.8416         2.4230
100  7.151         3.8584         2.4388
101  7.251         3.8751         2.4525
102  7.351         3.8916         2.4623
103  7.451         3.9081         2.4783
104  7.551         3.9246         2.4981
105  7.651         3.9412         2.5136
106  7.751         3.9584         2.5490
107  7.851         3.9760         2.5753
108  7.951         3.9943         2.6094
109  8.051         4.0138         2.6569
110  8.151         4.0345         2.7018
111  8.251         4.0562         2.7437
112  8.351         4.0787         2.7828
113  8.451         4.1020         2.8191
114  8.551         4.1258         2.8524
115  8.651         4.1499         2.8834
116  8.751         4.1757         2.9368
117  8.851         4.2059         3.0321
118  8.951         4.2394         3.1101
119  9.051         4.2715         3.1244
120  9.151         4.3038         3.1586
121  9.251         4.3343         3.1662
122  9.351         4.3644         3.1904
123  9.451         4.3940         3.2121
