#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2453 1.7240E-04 1.7240E-04  -2.00   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=119 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 43  1.554         2.0157         0.8598
 44  1.654         2.0532         0.9710
 45  1.754         2.0982         1.0908
 46  1.854         2.1509         1.2089
 47  1.954         2.2113         1.3246
 48  2.054         2.2783         1.4333
 49  2.154         2.3500         1.5328
 50  2.254         2.4238         1.6179
 51  2.354         2.5002         1.7077
 52  2.454         2.5776         1.7905
 53  2.554         2.6547         1.8661
 54  2.654         2.7280         1.9188
 55  2.754         2.7952         1.9521
 56  2.854         2.8563         1.9737
 57  2.954         2.9121         1.9940
 58  3.054         2.9643         2.0184
 59  3.154         3.0129         2.0371
 60  3.254         3.0563         2.0342
 61  3.354         3.0940         2.0143
 62  3.454         3.1292         2.0200
 63  3.554         3.1630         2.0376
 64  3.654         3.1950         2.0469
 65  3.754         3.2248         2.0457
 66  3.854         3.2545         2.0749
 67  3.954         3.2835         2.0944
 68  4.054         3.3108         2.0955
 69  4.154         3.3372         2.1081
 70  4.254         3.3633         2.1279
 71  4.354         3.3888         2.1448
 72  4.454         3.4136         2.1586
 73  4.554         3.4378         2.1713
 74  4.654         3.4610         2.1782
 75  4.754         3.4838         2.1913
 76  4.854         3.5064         2.2125
 77  4.954         3.5288         2.2300
 78  5.054         3.5512         2.2519
 79  5.154         3.5729         2.2614
 80  5.254         3.5938         2.2662
 81  5.354         3.6141         2.2732
 82  5.454         3.6339         2.2820
 83  5.554         3.6532         2.2925
 84  5.654         3.6722         2.3046
 85  5.754         3.6909         2.3156
 86  5.854         3.7093         2.3258
 87  5.954         3.7273         2.3358
 88  6.054         3.7450         2.3458
 89  6.154         3.7623         2.3550
 90  6.254         3.7793         2.3639
 91  6.354         3.7960         2.3727
 92  6.454         3.8124         2.3809
 93  6.554         3.8285         2.3892
 94  6.654         3.8442         2.3957
 95  6.754         3.8597         2.4022
 96  6.854         3.8747         2.4070
 97  6.954         3.8894         2.4101
 98  7.054         3.9040         2.4243
 99  7.154         3.9187         2.4402
100  7.254         3.9333         2.4543
101  7.354         3.9478         2.4631
102  7.454         3.9621         2.4730
103  7.554         3.9765         2.4905
104  7.654         3.9910         2.5072
105  7.754         4.0057         2.5264
106  7.854         4.0208         2.5550
107  7.954         4.0365         2.5871
108  8.054         4.0524         2.6090
109  8.154         4.0699         2.6661
110  8.254         4.0893         2.7283
111  8.354         4.1101         2.7806
112  8.454         4.1320         2.8247
113  8.554         4.1547         2.8612
114  8.654         4.1777         2.8903
115  8.754         4.2006         2.9115
116  8.854         4.2230         2.9236
117  8.954         4.2443         2.9250
118  9.054         4.2668         2.9700
119  9.154         4.2982         3.1415
120  9.254         4.3276         3.1435
121  9.354         4.3561         3.1592
122  9.454         4.3849         3.1923
123  9.554         4.4134         3.2166
124  9.654         4.4418         3.2425
125  9.754         4.4700         3.2681
126  9.854         4.4979         3.2914
127  9.954         4.5255         3.3151
128 10.054         4.5528         3.3381
129 10.154         4.5798         3.3601
130 10.254         4.6068         3.3863
131 10.354         4.6337         3.4129
132 10.454         4.6603         3.4334
133 10.554         4.6861         3.4478
134 10.654         4.7109         3.4559
135 10.754         4.7347         3.4609
136 10.854         4.7579         3.4743
137 10.954         4.7804         3.4831
138 11.054         4.8019         3.4860
139 11.154         4.8222         3.4828
140 11.254         4.8413         3.4745
141 11.354         4.8593         3.4680
142 11.454         4.8765         3.4662
143 11.554         4.8932         3.4692
144 11.654         4.9095         3.4740
145 11.754         4.9251         3.4743
146 11.854         4.9404         3.4799
147 11.954         4.9556         3.4911
148 12.054         4.9705         3.4991
149 12.154         4.9853         3.5088
150 12.254         5.0000         3.5236


#AGE= 3.000 BINS=151 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.812        -0.5825        -0.5825
  2 -2.712        -0.2676        -0.5553
  3 -2.612        -0.0803        -0.5357
  4 -2.512         0.0566        -0.5114
  5 -2.412         0.1665        -0.4842
  6 -2.312         0.2598        -0.4540
  7 -2.212         0.3407        -0.4290
  8 -2.112         0.4130        -0.4010
  9 -2.012         0.4785        -0.3752
 10 -1.912         0.5391        -0.3462
 11 -1.812         0.5954        -0.3197
 12 -1.712         0.6481        -0.2938
 13 -1.612         0.6976        -0.2701
 14 -1.512         0.7450        -0.2412
 15 -1.412         0.8337         0.1007
 16 -1.312         0.9547         0.3405
 17 -1.212         0.9898        -0.1203
 18 -1.112         1.0233        -0.1062
 19 -1.012         1.0560        -0.0829
 20 -0.912         1.0884        -0.0557
 21 -0.812         1.1204        -0.0280
 22 -0.712         1.1521        -0.0001
 23 -0.612         1.1837         0.0295
 24 -0.512         1.2152         0.0612
 25 -0.412         1.2465         0.0884
 26 -0.312         1.2777         0.1175
 27 -0.212         1.3087         0.1480
 28 -0.112         1.3396         0.1762
 29 -0.012         1.3703         0.2039
 30  0.088         1.4010         0.2352
 31  0.188         1.4315         0.2633
 32  0.288         1.4620         0.2926
 33  0.388         1.4924         0.3233
 34  0.488         1.5230         0.3547
 35  0.588         1.5544         0.3984
 36  0.688         1.5869         0.4457
 37  0.788         1.6212         0.5008
 38  0.888         1.6539         0.5152
 39  0.988         1.6849         0.5231
 40  1.088         1.7149         0.5386
 41  1.188         1.7439         0.5546
 42  1.288         1.7726         0.5785
 43  1.388         1.8028         0.6293
 44  1.488         1.9297         1.3337
 45  1.588         1.9731         0.9509
 46  1.688         2.0103         0.9244
 47  1.788         2.0471         0.9572
 48  1.888         2.0880         1.0419
 49  1.988         2.1351         1.1463
 50  2.088         2.1886         1.2534
 51  2.188         2.2483         1.3565
 52  2.288         2.3138         1.4600
 53  2.388         2.3833         1.5530
 54  2.488         2.4552         1.6388
 55  2.588         2.5287         1.7211
 56  2.688         2.6017         1.7913
 57  2.788         2.6746         1.8634
 58  2.888         2.7420         1.8996
 59  2.988         2.8035         1.9244
 60  3.088         2.8591         1.9386
 61  3.188         2.9076         1.9316
 62  3.288         2.9515         1.9348
 63  3.388         2.9934         1.9563
 64  3.488         3.0334         1.9787
 65  3.588         3.0709         1.9880
 66  3.688         3.1063         1.9997
 67  3.788         3.1415         2.0336
 68  3.888         3.1757         2.0547
 69  3.988         3.2081         2.0650
 70  4.088         3.2396         2.0841
 71  4.188         3.2704         2.1056
 72  4.288         3.3003         2.1235
 73  4.388         3.3292         2.1384
 74  4.488         3.3573         2.1533
 75  4.588         3.3844         2.1663
 76  4.688         3.4108         2.1821
 77  4.788         3.4370         2.2034
 78  4.888         3.4626         2.2211
 79  4.988         3.4875         2.2332
 80  5.088         3.5118         2.2484
 81  5.188         3.5352         2.2549
 82  5.288         3.5577         2.2611
 83  5.388         3.5798         2.2742
 84  5.488         3.6015         2.2897
 85  5.588         3.6227         2.3001
 86  5.688         3.6434         2.3116
 87  5.788         3.6637         2.3232
 88  5.888         3.6835         2.3340
 89  5.988         3.7030         2.3446
 90  6.088         3.7220         2.3545
 91  6.188         3.7407         2.3642
 92  6.288         3.7589         2.3731
 93  6.388         3.7768         2.3821
 94  6.488         3.7943         2.3914
 95  6.588         3.8115         2.3993
 96  6.688         3.8282         2.4060
 97  6.788         3.8446         2.4120
 98  6.888         3.8604         2.4154
 99  6.988         3.8761         2.4261
100  7.088         3.8917         2.4399
101  7.188         3.9074         2.4562
102  7.288         3.9229         2.4674
103  7.388         3.9381         2.4747
104  7.488         3.9533         2.4898
105  7.588         3.9686         2.5071
106  7.688         3.9838         2.5227
107  7.788         3.9995         2.5491
108  7.888         4.0156         2.5773
109  7.988         4.0324         2.6093
110  8.088         4.0493         2.6325
111  8.188         4.0663         2.6508
112  8.288         4.0835         2.6726
113  8.388         4.1011         2.6994
114  8.488         4.1193         2.7332
115  8.588         4.1386         2.7767
116  8.688         4.1596         2.8335
117  8.788         4.1833         2.9083
118  8.888         4.2114         3.0087
119  8.988         4.2474         3.1472
120  9.088         4.2827         3.1756
121  9.188         4.3155         3.1770
122  9.288         4.3446         3.1562
123  9.388         4.3740         3.1898
124  9.488         4.4034         3.2200
125  9.588         4.4322         3.2397
126  9.688         4.4605         3.2603
127  9.788         4.4885         3.2843
128  9.888         4.5162         3.3073
129  9.988         4.5437         3.3304
130 10.088         4.5708         3.3531
131 10.188         4.5977         3.3760
132 10.288         4.6246         3.4028
133 10.388         4.6512         3.4256
134 10.488         4.6773         3.4427
135 10.588         4.7025         3.4539
136 10.688         4.7270         3.4660
137 10.788         4.7511         3.4833
138 10.888         4.7744         3.4933
139 10.988         4.7967         3.4960
140 11.088         4.8177         3.4910
141 11.188         4.8374         3.4841
142 11.288         4.8561         3.4813
143 11.388         4.8740         3.4810
144 11.488         4.8914         3.4833
145 11.588         4.9080         3.4840
146 11.688         4.9240         3.4830
147 11.788         4.9397         3.4880
148 11.888         4.9551         3.4983
149 11.988         4.9702         3.5039
150 12.088         4.9851         3.5128
151 12.188         5.0000         3.5279


#AGE= 4.000 BINS=152 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.815        -0.6659        -0.6659
  2 -2.715        -0.3561        -0.6485
  3 -2.615        -0.1694        -0.6260
  4 -2.515        -0.0317        -0.5976
  5 -2.415         0.0783        -0.5719
  6 -2.315         0.1701        -0.5499
  7 -2.215         0.2513        -0.5169
  8 -2.115         0.3242        -0.4866
  9 -2.015         0.3898        -0.4639
 10 -1.915         0.4504        -0.4344
 11 -1.815         0.5071        -0.4053
 12 -1.715         0.5602        -0.3792
 13 -1.615         0.6103        -0.3518
 14 -1.515         0.6581        -0.3245
 15 -1.415         0.7038        -0.2969
 16 -1.315         0.7453        -0.2946
 17 -1.215         0.8877         0.3343
 18 -1.115         0.9347        -0.0545
 19 -1.015         0.9690        -0.1513
 20 -0.915         1.0022        -0.1299
 21 -0.815         1.0350        -0.1038
 22 -0.715         1.0673        -0.0775
 23 -0.615         1.0995        -0.0460
 24 -0.515         1.1312        -0.0211
 25 -0.415         1.1632         0.0141
 26 -0.315         1.1949         0.0423
 27 -0.215         1.2264         0.0722
 28 -0.115         1.2580         0.1032
 29 -0.015         1.2893         0.1323
 30  0.085         1.3206         0.1627
 31  0.185         1.3519         0.1945
 32  0.285         1.3828         0.2190
 33  0.385         1.4138         0.2522
 34  0.485         1.4448         0.2833
 35  0.585         1.4758         0.3134
 36  0.685         1.5069         0.3463
 37  0.785         1.5386         0.3864
 38  0.885         1.5715         0.4345
 39  0.985         1.6059         0.4876
 40  1.085         1.6397         0.5147
 41  1.185         1.6721         0.5283
 42  1.285         1.7032         0.5422
 43  1.385         1.7330         0.5554
 44  1.485         1.7622         0.5753
 45  1.585         1.7915         0.6049
 46  1.685         1.8245         0.6901
 47  1.785         1.9366         1.2935
 48  1.885         1.9871         1.0271
 49  1.985         2.0333         1.0376
 50  2.085         2.0822         1.1100
 51  2.185         2.1366         1.2073
 52  2.285         2.1930         1.2780
 53  2.385         2.2541         1.3727
 54  2.485         2.3196         1.4654
 55  2.585         2.3879         1.5509
 56  2.685         2.4582         1.6326
 57  2.785         2.5288         1.7049
 58  2.885         2.5990         1.7728
 59  2.985         2.6644         1.8099
 60  3.085         2.7225         1.8207
 61  3.185         2.7756         1.8361
 62  3.285         2.8253         1.8596
 63  3.385         2.8722         1.8825
 64  3.485         2.9159         1.8966
 65  3.585         2.9569         1.9120
 66  3.685         2.9975         1.9478
 67  3.785         3.0372         1.9782
 68  3.885         3.0749         1.9950
 69  3.985         3.1113         2.0165
 70  4.085         3.1468         2.0416
 71  4.185         3.1814         2.0649
 72  4.285         3.2148         2.0849
 73  4.385         3.2472         2.1032
 74  4.485         3.2785         2.1213
 75  4.585         3.3088         2.1372
 76  4.685         3.3384         2.1573
 77  4.785         3.3673         2.1759
 78  4.885         3.3952         2.1888
 79  4.985         3.4219         2.1984
 80  5.085         3.4482         2.2167
 81  5.185         3.4734         2.2244
 82  5.285         3.4978         2.2345
 83  5.385         3.5217         2.2515
 84  5.485         3.5451         2.2653
 85  5.585         3.5679         2.2763
 86  5.685         3.5902         2.2889
 87  5.785         3.6120         2.3021
 88  5.885         3.6333         2.3131
 89  5.985         3.6541         2.3233
 90  6.085         3.6744         2.3348
 91  6.185         3.6943         2.3446
 92  6.285         3.7137         2.3541
 93  6.385         3.7327         2.3641
 94  6.485         3.7512         2.3734
 95  6.585         3.7694         2.3822
 96  6.685         3.7871         2.3888
 97  6.785         3.8044         2.3947
 98  6.885         3.8212         2.4004
 99  6.985         3.8377         2.4092
100  7.085         3.8542         2.4262
101  7.185         3.8707         2.4408
102  7.285         3.8869         2.4519
103  7.385         3.9028         2.4595
104  7.485         3.9188         2.4754
105  7.585         3.9348         2.4942
106  7.685         3.9508         2.5077
107  7.785         3.9671         2.5351
108  7.885         3.9840         2.5649
109  7.985         4.0014         2.5964
110  8.085         4.0193         2.6234
111  8.185         4.0373         2.6463
112  8.285         4.0556         2.6726
113  8.385         4.0745         2.7036
114  8.485         4.0942         2.7410
115  8.585         4.1151         2.7869
116  8.685         4.1378         2.8443
