#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2467 1.0499E-03 1.0499E-03  -1.20   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=133 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 46  2.599         3.5839         2.1452
 47  2.699         3.5996         2.1503
 48  2.799         3.6155         2.1714
 49  2.899         3.6322         2.2097
 50  2.999         3.6495         2.2412
 51  3.099         3.6701         2.3349
 52  3.199         3.6905         2.3516
 53  3.299         3.7078         2.2994
 54  3.399         3.7235         2.2735
 55  3.499         3.7383         2.2661
 56  3.599         3.7533         2.2841
 57  3.699         3.7662         2.2301
 58  3.799         3.7783         2.2168
 59  3.899         3.7904         2.2310
 60  3.999         3.8026         2.2455
 61  4.099         3.8149         2.2602
 62  4.199         3.8273         2.2757
 63  4.299         3.8397         2.2913
 64  4.399         3.8522         2.3054
 65  4.499         3.8647         2.3179
 66  4.599         3.8772         2.3289
 67  4.699         3.8896         2.3382
 68  4.799         3.9018         2.3458
 69  4.899         3.9139         2.3517
 70  4.999         3.9258         2.3565
 71  5.099         3.9375         2.3638
 72  5.199         3.9491         2.3716
 73  5.299         3.9607         2.3795
 74  5.399         3.9721         2.3875
 75  5.499         3.9835         2.3957
 76  5.599         3.9948         2.4041
 77  5.699         4.0060         2.4126
 78  5.799         4.0171         2.4198
 79  5.899         4.0281         2.4262
 80  5.999         4.0391         2.4344
 81  6.099         4.0500         2.4443
 82  6.199         4.0609         2.4561
 83  6.299         4.0719         2.4710
 84  6.399         4.0830         2.4836
 85  6.499         4.0941         2.4954
 86  6.599         4.1052         2.5095
 87  6.699         4.1156         2.4895
 88  6.799         4.1274         2.5538
 89  6.899         4.1355         2.4039
 90  6.999         4.1443         2.4480
 91  7.099         4.1527         2.4329
 92  7.199         4.1608         2.4300
 93  7.299         4.1690         2.4374
 94  7.399         4.1771         2.4454
 95  7.499         4.1855         2.4691
 96  7.599         4.1946         2.5101
 97  7.699         4.2049         2.5752
 98  7.799         4.2244         2.8671
 99  7.899         4.2742         3.3090
100  7.999         4.3226         3.3458
101  8.099         4.3674         3.3583
102  8.199         4.4098         3.3785
103  8.299         4.4465         3.3552
104  8.399         4.4784         3.3283
105  8.499         4.5063         3.3005
106  8.599         4.5308         3.2708
107  8.699         4.5528         3.2463
108  8.799         4.5730         3.2303
109  8.899         4.5921         3.2256
110  8.999         4.6108         3.2364
111  9.099         4.6301         3.2669
112  9.199         4.6508         3.3200
113  9.299         4.6706         3.3185
114  9.399         4.6860         3.2278
115  9.499         4.7026         3.2767
116  9.599         4.7186         3.2778
117  9.699         4.7342         3.2820
118  9.799         4.7495         3.2893
119  9.899         4.7647         3.2999
120  9.999         4.7798         3.3140
121 10.099         4.7950         3.3316
122 10.199         4.8104         3.3524
123 10.299         4.8261         3.3766
124 10.399         4.8422         3.4038
125 10.499         4.8588         3.4323
126 10.599         4.8754         3.4491
127 10.699         4.8920         3.4662
128 10.799         4.9088         3.4875
129 10.899         4.9259         3.5134
130 10.999         4.9436         3.5441
131 11.099         4.9620         3.5797
132 11.199         4.9810         3.6122
133 11.299         5.0000         3.6322


#AGE= 0.100 BINS=131 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.591            NaN         3.6322
  2 -1.491            NaN         3.6322
  3 -1.391            NaN         3.6322
  4 -1.291            NaN         3.6322
  5 -1.191            NaN         3.6322
  6 -1.091            NaN         1.1696
  7 -0.991            NaN         1.3772
  8 -0.891         0.9554         1.3901
  9 -0.791         1.5213         1.3836
 10 -0.691         1.7368         1.3292
 11 -0.591         1.8459         1.1923
 12 -0.491         1.9796         1.4027
 13 -0.391         2.1609         1.6942
 14 -0.291         2.2644         1.5907
 15 -0.191         2.1041         1.5907
 16 -0.091         2.2144         1.5650
 17  0.009         2.3279         1.6899
 18  0.109         2.4213         1.7076
 19  0.209         2.4944         1.6845
 20  0.309         2.5656         1.7453
 21  0.409         2.6374         1.8205
 22  0.509         2.7221         1.9706
 23  0.609         2.7898         1.9489
 24  0.709         2.8475         1.9429
 25  0.809         2.9000         1.9562
 26  0.909         2.9458         1.9461
 27  1.009         2.9892         1.9678
 28  1.109         3.0295         1.9762
 29  1.209         3.0756         2.0788
 30  1.309         3.1119         2.0168
 31  1.409         3.1432         1.9854
 32  1.509         3.1720         1.9785
 33  1.609         3.2002         1.9988
 34  1.709         3.2305         2.0597
 35  1.809         3.2675         2.1788
 36  1.909         3.3816         2.7455
 37  2.009         3.4172         2.3124
 38  2.109         3.4399         2.1473
 39  2.209         3.4807         2.4334
 40  2.309         3.5029         2.2009
 41  2.409         3.5209         2.1300
 42  2.509         3.5384         2.1346
 43  2.609         3.5556         2.1436
 44  2.709         3.5724         2.1516
 45  2.809         3.5887         2.1542
 46  2.909         3.6050         2.1724
 47  3.009         3.6221         2.2087
 48  3.109         3.6398         2.2424
 49  3.209         3.6605         2.3267
 50  3.309         3.6808         2.3405
 51  3.409         3.6983         2.2955
 52  3.509         3.7142         2.2699
 53  3.609         3.7294         2.2656
 54  3.709         3.7447         2.2854
 55  3.809         3.7570         2.2010
 56  3.909         3.7693         2.2148
 57  4.009         3.7816         2.2288
 58  4.109         3.7940         2.2430
 59  4.209         3.8064         2.2576
 60  4.309         3.8190         2.2724
 61  4.409         3.8316         2.2882
 62  4.509         3.8443         2.3034
 63  4.609         3.8570         2.3169
 64  4.709         3.8696         2.3287
 65  4.809         3.8823         2.3388
 66  4.909         3.8947         2.3471
 67  5.009         3.9071         2.3536
 68  5.109         3.9192         2.3584
 69  5.209         3.9311         2.3650
 70  5.309         3.9430         2.3728
 71  5.409         3.9547         2.3806
 72  5.509         3.9663         2.3885
 73  5.609         3.9779         2.3966
 74  5.709         3.9893         2.4048
 75  5.809         4.0007         2.4131
 76  5.909         4.0120         2.4197
 77  6.009         4.0231         2.4263
 78  6.109         4.0341         2.4348
 79  6.209         4.0452         2.4452
 80  6.309         4.0563         2.4575
 81  6.409         4.0674         2.4705
 82  6.509         4.0785         2.4820
 83  6.609         4.0898         2.4980
 84  6.709         4.1010         2.5067
 85  6.809         4.1136         2.5705
 86  6.909         4.1224         2.4262
 87  7.009         4.1313         2.4358
 88  7.109         4.1405         2.4640
 89  7.209         4.1493         2.4476
 90  7.309         4.1578         2.4484
 91  7.409         4.1663         2.4529
 92  7.509         4.1747         2.4581
 93  7.609         4.1834         2.4821
 94  7.709         4.1930         2.5325
 95  7.809         4.2040         2.6024
 96  7.909         4.2152         2.6192
 97  8.009         4.2344         2.8709
 98  8.109         4.2819         3.2972
 99  8.209         4.3312         3.3617
100  8.309         4.3795         3.4017
101  8.409         4.4223         3.3954
102  8.509         4.4588         3.3643
103  8.609         4.4901         3.3325
104  8.709         4.5171         3.2982
105  8.809         4.5410         3.2683
106  8.909         4.5625         3.2473
107  9.009         4.5827         3.2402
108  9.109         4.6026         3.2531
109  9.209         4.6234         3.2929
110  9.309         4.6449         3.3295
111  9.409         4.6619         3.2462
112  9.509         4.6800         3.2920
113  9.609         4.6975         3.2939
114  9.709         4.7144         3.2937
115  9.809         4.7306         3.2963
116  9.909         4.7465         3.3021
117 10.009         4.7622         3.3112
118 10.109         4.7777         3.3238
119 10.209         4.7933         3.3399
120 10.309         4.8090         3.3594
121 10.409         4.8250         3.3823
122 10.509         4.8413         3.4085
123 10.609         4.8581         3.4372
124 10.709         4.8750         3.4561
125 10.809         4.8918         3.4730
126 10.909         4.9089         3.4935
127 11.009         4.9262         3.5180
128 11.109         4.9439         3.5465
129 11.209         4.9623         3.5793
130 11.309         4.9811         3.6091
131 11.409         5.0000         3.6286


#AGE= 1.000 BINS=136 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.992         0.0721         0.0721
  2 -0.892         0.3795         0.0848
  3 -0.792         0.5594         0.0898
  4 -0.692         0.6880         0.0966
  5 -0.592         0.7880         0.1013
  6 -0.492         0.8696         0.1031
  7 -0.392         0.9379         0.1008
  8 -0.292         0.9964         0.0972
  9 -0.192         1.0470         0.0880
 10 -0.092         1.0917         0.0824
 11  0.008         1.1317         0.0764
 12  0.108         1.1676         0.0662
 13  0.208         1.2001         0.0584
 14  0.308         1.2300         0.0534
 15  0.408         1.2573         0.0415
 16  0.508         1.4009         0.8506
 17  0.608         1.4741         0.6644
 18  0.708         1.5663         0.8480
 19  0.808         1.6034         0.5162
 20  0.908         1.6363         0.5006
 21  1.008         1.6531         0.2316
 22  1.108         1.6591        -0.2046
 23  1.208         1.8522         1.4071
 24  1.308         2.0259         1.5441
 25  1.408         2.1444         1.5222
 26  1.508         2.2435         1.5532
 27  1.608         2.3320         1.5975
 28  1.708         2.4127         1.6425
 29  1.808         2.4879         1.6890
 30  1.908         2.5616         1.7552
 31  2.008         2.6426         1.8736
 32  2.108         2.7187         1.9248
 33  2.208         2.7778         1.8824
 34  2.308         2.8430         1.9868
 35  2.408         2.9018         2.0044
 36  2.508         2.9555         2.0212
 37  2.608         3.0049         2.0369
 38  2.708         3.0482         2.0254
 39  2.808         3.0953         2.1066
 40  2.908         3.1378         2.1073
 41  3.008         3.1769         2.1123
 42  3.108         3.2117         2.0978
 43  3.208         3.2434         2.0914
 44  3.308         3.2727         2.0867
 45  3.408         3.2998         2.0819
 46  3.508         3.3256         2.0868
 47  3.608         3.3481         2.0505
 48  3.708         3.3717         2.0962
 49  3.808         3.3952         2.1163
 50  3.908         3.4180         2.1275
 51  4.008         3.4402         2.1374
 52  4.108         3.4618         2.1469
 53  4.208         3.4832         2.1659
 54  4.308         3.5042         2.1770
 55  4.408         3.5246         2.1882
 56  4.508         3.5447         2.1985
 57  4.608         3.5639         2.2011
 58  4.708         3.5841         2.2417
 59  4.808         3.6050         2.2758
 60  4.908         3.6251         2.2802
 61  5.008         3.6445         2.2848
 62  5.108         3.6632         2.2895
 63  5.208         3.6814         2.2943
 64  5.308         3.6991         2.2993
 65  5.408         3.7162         2.3044
 66  5.508         3.7329         2.3097
 67  5.608         3.7492         2.3151
 68  5.708         3.7651         2.3207
 69  5.808         3.7807         2.3264
 70  5.908         3.7959         2.3323
 71  6.008         3.8107         2.3383
 72  6.108         3.8253         2.3445
 73  6.208         3.8396         2.3496
 74  6.308         3.8536         2.3544
 75  6.408         3.8673         2.3601
 76  6.508         3.8808         2.3667
 77  6.608         3.8941         2.3734
 78  6.708         3.9072         2.3788
 79  6.808         3.9200         2.3828
 80  6.908         3.9325         2.3865
 81  7.008         3.9448         2.3921
 82  7.108         3.9570         2.3981
 83  7.208         3.9689         2.4013
 84  7.308         3.9806         2.4036
 85  7.408         3.9922         2.4135
 86  7.508         4.0039         2.4277
 87  7.608         4.0154         2.4356
 88  7.708         4.0272         2.4532
 89  7.808         4.0392         2.4755
 90  7.908         4.0517         2.5033
 91  8.008         4.0644         2.5255
 92  8.108         4.0773         2.5425
 93  8.208         4.0905         2.5686
 94  8.308         4.1042         2.5964
 95  8.408         4.1185         2.6273
 96  8.508         4.1333         2.6596
 97  8.608         4.1484         2.6823
 98  8.708         4.1637         2.7024
 99  8.808         4.1814         2.7824
100  8.908         4.2008         2.8410
101  9.008         4.2215         2.8902
102  9.108         4.2426         2.9174
103  9.208         4.2634         2.9330
104  9.308         4.2845         2.9605
105  9.408         4.3065         3.0009
106  9.508         4.3298         3.0483
107  9.608         4.3513         3.0342
108  9.708         4.3738         3.0769
109  9.808         4.3992         3.1543
110  9.908         4.4263         3.2082
111 10.008         4.4542         3.2478
112 10.108         4.4814         3.2651
113 10.208         4.5085         3.2901
114 10.308         4.5355         3.3161
115 10.408         4.5622         3.3377
116 10.508         4.5884         3.3548
117 10.608         4.6137         3.3673
118 10.708         4.6381         3.3760
119 10.808         4.6619         3.3882
120 10.908         4.6851         3.4010
121 11.008         4.7077         3.4138
122 11.108         4.7299         3.4264
123 11.208         4.7516         3.4390
124 11.308         4.7728         3.4514
125 11.408         4.7936         3.4627
126 11.508         4.8139         3.4738
127 11.608         4.8338         3.4852
128 11.708         4.8533         3.4970
129 11.808         4.8726         3.5093
130 11.908         4.8915         3.5214
131 12.008         4.9101         3.5319
132 12.108         4.9284         3.5441
133 12.208         4.9465         3.5584
134 12.308         4.9645         3.5717
135 12.408         4.9822         3.5853
136 12.508         5.0000         3.6027


#AGE= 2.000 BINS=158 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.856        -0.5506        -0.5506
  2 -2.756        -0.2402        -0.5321
  3 -2.656        -0.0527        -0.5079
  4 -2.556         0.0853        -0.4800
  5 -2.456         0.1952        -0.4552
  6 -2.356         0.2879        -0.4281
  7 -2.256         0.3685        -0.4031
  8 -2.156         0.4407        -0.3739
  9 -2.056         0.5062        -0.3480
 10 -1.956         0.5661        -0.3232
 11 -1.856         0.6171        -0.3384
 12 -1.756         0.6671        -0.2972
 13 -1.656         0.7169        -0.2477
 14 -1.556         0.7652        -0.2128
 15 -1.456         0.8113        -0.1853
 16 -1.356         0.8549        -0.1657
 17 -1.256         0.9484         0.2356
 18 -1.156         0.9970         0.0221
 19 -1.056         1.0349        -0.0436
 20 -0.956         1.0706        -0.0319
 21 -0.856         1.1064         0.0053
 22 -0.756         1.2066         0.5203
 23 -0.656         1.2371         0.0678
 24 -0.556         1.2654         0.0661
 25 -0.456         1.2917         0.0600
 26 -0.356         1.3174         0.0772
 27 -0.256         1.3445         0.1266
 28 -0.156         1.3732         0.1786
 29 -0.056         1.4021         0.2111
 30  0.044         1.4311         0.2418
 31  0.144         1.4600         0.2690
 32  0.244         1.4890         0.2979
 33  0.344         1.5178         0.3258
 34  0.444         1.5469         0.3577
 35  0.544         1.5760         0.3878
 36  0.644         1.6055         0.4232
 37  0.744         1.6352         0.4562
 38  0.844         1.6651         0.4870
 39  0.944         1.6954         0.5250
 40  1.044         1.7260         0.5586
 41  1.144         1.7561         0.5813
 42  1.244         1.7856         0.6029
 43  1.344         1.8143         0.6206
 44  1.444         1.9285         1.2926
 45  1.544         2.0294         1.3460
 46  1.644         2.1314         1.4521
 47  1.744         2.1787         1.1923
 48  1.844         2.2299         1.2760
 49  1.944         2.2868         1.3760
 50  2.044         2.3497         1.4793
 51  2.144         2.4112         1.5323
 52  2.244         2.4744         1.6058
 53  2.344         2.5394         1.6828
 54  2.444         2.6033         1.7390
 55  2.544         2.6654         1.7903
 56  2.644         2.7248         1.8311
 57  2.744         2.7808         1.8642
 58  2.844         2.8344         1.8991
 59  2.944         2.8845         1.9215
 60  3.044         2.9316         1.9440
 61  3.144         2.9752         1.9549
 62  3.244         3.0141         1.9474
 63  3.344         3.0502         1.9510
 64  3.444         3.0833         1.9488
 65  3.544         3.1153         1.9669
 66  3.644         3.1469         1.9933
 67  3.744         3.1780         2.0175
 68  3.844         3.2079         2.0314
 69  3.944         3.2366         2.0419
 70  4.044         3.2644         2.0563
 71  4.144         3.2917         2.0768
 72  4.244         3.3185         2.0953
 73  4.344         3.3444         2.1075
 74  4.444         3.3693         2.1155
 75  4.544         3.3933         2.1233
 76  4.644         3.4165         2.1339
 77  4.744         3.4393         2.1470
 78  4.844         3.4617         2.1637
 79  4.944         3.4843         2.1879
 80  5.044         3.5065         2.2052
 81  5.144         3.5277         2.2047
 82  5.244         3.5480         2.2094
 83  5.344         3.5682         2.2240
 84  5.444         3.5882         2.2419
 85  5.544         3.6079         2.2560
 86  5.644         3.6273         2.2669
 87  5.744         3.6462         2.2751
 88  5.844         3.6648         2.2875
 89  5.944         3.6830         2.2962
 90  6.044         3.7005         2.2980
 91  6.144         3.7173         2.2945
 92  6.244         3.7334         2.2942
 93  6.344         3.7490         2.2991
 94  6.444         3.7644         2.3062
 95  6.544         3.7795         2.3117
 96  6.644         3.7942         2.3173
 97  6.744         3.8087         2.3233
 98  6.844         3.8228         2.3277
 99  6.944         3.8365         2.3303
100  7.044         3.8500         2.3349
101  7.144         3.8633         2.3411
102  7.244         3.8762         2.3429
103  7.344         3.8888         2.3474
104  7.444         3.9015         2.3603
105  7.544         3.9141         2.3706
106  7.644         3.9267         2.3832
107  7.744         3.9395         2.4019
108  7.844         3.9528         2.4320
109  7.944         3.9664         2.4546
110  8.044         3.9802         2.4763
111  8.144         3.9945         2.5062
112  8.244         4.0090         2.5231
113  8.344         4.0221         2.4967
114  8.444         4.0374         2.5756
115  8.544         4.0537         2.6217
116  8.644         4.0704         2.6471
117  8.744         4.0883         2.6937
118  8.844         4.1088         2.7722
119  8.944         4.1312         2.8323
120  9.044         4.1540         2.8636
121  9.144         4.1758         2.8646
122  9.244         4.1968         2.8709
123  9.344         4.2188         2.9120
124  9.444         4.2441         2.9980
125  9.544         4.2712         3.0530
126  9.644         4.2933         2.9892
127  9.744         4.3176         3.0522
128  9.844         4.3439         3.1128
129  9.944         4.3714         3.1593
130 10.044         4.3992         3.1924
131 10.144         4.4274         3.2252
132 10.244         4.4550         3.2443
133 10.344         4.4817         3.2577
134 10.444         4.5079         3.2760
135 10.544         4.5336         3.2925
136 10.644         4.5587         3.3072
137 10.744         4.5831         3.3204
138 10.844         4.6069         3.3341
139 10.944         4.6301         3.3477
140 11.044         4.6529         3.3610
141 11.144         4.6752         3.3739
142 11.244         4.6970         3.3865
143 11.344         4.7183         3.3985
144 11.444         4.7391         3.4098
145 11.544         4.7595         3.4212
146 11.644         4.7795         3.4331
147 11.744         4.7992         3.4453
148 11.844         4.8185         3.4579
149 11.944         4.8375         3.4690
150 12.044         4.8562         3.4804
151 12.144         4.8746         3.4934
152 12.244         4.8929         3.5077
153 12.344         4.9109         3.5200
154 12.444         4.9288         3.5344
155 12.544         4.9467         3.5517
156 12.644         4.9645         3.5686
157 12.744         4.9823         3.5852
158 12.844         5.0000         3.6025


#AGE= 3.000 BINS=157 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.823        -0.6402        -0.6402
  2 -2.723        -0.3249        -0.6122
  3 -2.623        -0.1389        -0.5966
  4 -2.523        -0.0027        -0.5727
  5 -2.423         0.1085        -0.5375
  6 -2.323         0.2004        -0.5192
  7 -2.223         0.2813        -0.4885
  8 -2.123         0.3542        -0.4570
  9 -2.023         0.4199        -0.4327
 10 -1.923         0.4805        -0.4049
 11 -1.823         0.5367        -0.3790
 12 -1.723         0.5898        -0.3491
 13 -1.623         0.6382        -0.3390
 14 -1.523         0.6821        -0.3347
 15 -1.423         0.7273        -0.2773
 16 -1.323         0.7719        -0.2384
 17 -1.223         0.8152        -0.2080
 18 -1.123         0.8534        -0.2218
 19 -1.023         0.9489         0.2442
 20 -0.923         0.9912        -0.0409
 21 -0.823         1.0279        -0.0635
 22 -0.723         1.0624        -0.0541
 23 -0.623         1.0974        -0.0148
 24 -0.523         1.2013         0.5295
 25 -0.423         1.2305         0.0434
 26 -0.323         1.2585         0.0531
 27 -0.223         1.2854         0.0641
 28 -0.123         1.3104         0.0578
 29 -0.023         1.3369         0.1098
 30  0.077         1.3650         0.1628
 31  0.177         1.3939         0.2018
 32  0.277         1.4230         0.2343
 33  0.377         1.4521         0.2641
 34  0.477         1.4811         0.2915
 35  0.577         1.5103         0.3231
 36  0.677         1.5394         0.3516
 37  0.777         1.5688         0.3850
 38  0.877         1.5985         0.4186
 39  0.977         1.6286         0.4539
 40  1.077         1.6593         0.4935
 41  1.177         1.6907         0.5345
 42  1.277         1.7222         0.5671
 43  1.377         1.7539         0.6006
 44  1.477         1.7864         0.6446
 45  1.577         1.8198         0.6892
 46  1.677         1.8519         0.7042
 47  1.777         1.8829         0.7214
 48  1.877         2.0429         1.5317
 49  1.977         2.1450         1.4661
 50  2.077         2.2037         1.3059
 51  2.177         2.2645         1.3804
 52  2.277         2.3277         1.4593
 53  2.377         2.3919         1.5302
 54  2.477         2.4562         1.5948
 55  2.577         2.5195         1.6521
 56  2.677         2.5815         1.7051
 57  2.777         2.6422         1.7575
 58  2.877         2.7010         1.8037
 59  2.977         2.7587         1.8532
 60  3.077         2.8088         1.8464
 61  3.177         2.8575         1.8831
 62  3.277         2.9033         1.9042
 63  3.377         2.9461         1.9180
 64  3.477         2.9858         1.9271
 65  3.577         3.0242         1.9515
 66  3.677         3.0616         1.9787
 67  3.777         3.0972         1.9930
 68  3.877         3.1313         2.0093
 69  3.977         3.1646         2.0323
 70  4.077         3.1971         2.0551
 71  4.177         3.2288         2.0759
 72  4.277         3.2591         2.0882
 73  4.377         3.2880         2.0969
 74  4.477         3.3156         2.1054
 75  4.577         3.3425         2.1203
 76  4.677         3.3687         2.1364
 77  4.777         3.3945         2.1552
 78  4.877         3.4199         2.1754
 79  4.977         3.4451         2.1946
 80  5.077         3.4692         2.2017
 81  5.177         3.4923         2.2063
 82  5.277         3.5149         2.2204
 83  5.377         3.5374         2.2402
 84  5.477         3.5591         2.2486
 85  5.577         3.5804         2.2587
 86  5.677         3.6011         2.2692
 87  5.777         3.6213         2.2800
 88  5.877         3.6411         2.2899
 89  5.977         3.6603         2.2966
 90  6.077         3.6790         2.3036
 91  6.177         3.6972         2.3088
 92  6.277         3.7148         2.3145
 93  6.377         3.7318         2.3171
 94  6.477         3.7482         2.3171
 95  6.577         3.7642         2.3210
 96  6.677         3.7799         2.3299
 97  6.777         3.7952         2.3364
 98  6.877         3.8101         2.3384
 99  6.977         3.8247         2.3418
100  7.077         3.8389         2.3487
101  7.177         3.8529         2.3518
102  7.277         3.8665         2.3550
103  7.377         3.8799         2.3652
104  7.477         3.8933         2.3755
105  7.577         3.9066         2.3866
106  7.677         3.9200         2.4002
107  7.777         3.9337         2.4279
108  7.877         3.9479         2.4534
109  7.977         3.9626         2.4852
110  8.077         3.9762         2.4664
111  8.177         3.9892         2.4568
112  8.277         4.0047         2.5512
113  8.377         4.0210         2.5877
114  8.477         4.0378         2.6147
115  8.577         4.0550         2.6453
116  8.677         4.0728         2.6757
117  8.777         4.0925         2.7392
118  8.877         4.1147         2.8132
119  8.977         4.1382         2.8594
120  9.077         4.1612         2.8740
121  9.177         4.1825         2.8634
122  9.277         4.2038         2.8824
123  9.377         4.2277         2.9573
124  9.477         4.2592         3.1040
125  9.577         4.2851         3.0481
126  9.677         4.3094         3.0435
127  9.777         4.3353         3.0994
128  9.877         4.3626         3.1467
129  9.977         4.3906         3.1866
130 10.077         4.4187         3.2153
131 10.177         4.4464         3.2369
132 10.277         4.4736         3.2571
133 10.377         4.5001         3.2727
134 10.477         4.5261         3.2896
135 10.577         4.5515         3.3056
136 10.677         4.5763         3.3210
137 10.777         4.6006         3.3369
138 10.877         4.6244         3.3519
139 10.977         4.6477         3.3658
140 11.077         4.6705         3.3785
141 11.177         4.6927         3.3901
142 11.277         4.7143         3.4012
143 11.377         4.7355         3.4127
144 11.477         4.7562         3.4247
145 11.577         4.7766         3.4372
146 11.677         4.7966         3.4503
147 11.777         4.8163         3.4633
148 11.877         4.8357         3.4750
149 11.977         4.8547         3.4872
150 12.077         4.8735         3.5002
151 12.177         4.8920         3.5132
152 12.277         4.9103         3.5247
153 12.377         4.9284         3.5387
154 12.477         4.9464         3.5555
155 12.577         4.9643         3.5712
156 12.677         4.9822         3.5872
157 12.777         5.0000         3.6045


#AGE= 4.000 BINS=155 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.866        -0.6772        -0.6772
  2 -2.766        -0.3669        -0.6589
  3 -2.666        -0.1801        -0.6366
  4 -2.566        -0.0418        -0.6061
  5 -2.466         0.0669        -0.5880
  6 -2.366         0.1587        -0.5611
  7 -2.266         0.2409        -0.5226
  8 -2.166         0.3119        -0.5097
  9 -2.066         0.3782        -0.4706
 10 -1.966         0.4391        -0.4441
 11 -1.866         0.4953        -0.4204
 12 -1.766         0.5484        -0.3904
 13 -1.666         0.5987        -0.3627
 14 -1.566         0.6467        -0.3332
 15 -1.466         0.6912        -0.3203
 16 -1.366         0.7324        -0.3116
 17 -1.266         0.7741        -0.2638
 18 -1.166         0.8160        -0.2208
 19 -1.066         0.8568        -0.1908
 20 -0.966         0.8932        -0.2016
 21 -0.866         0.9804         0.2403
 22 -0.766         1.0227        -0.0094
 23 -0.666         1.0585        -0.0431
 24 -0.566         1.0920        -0.0380
 25 -0.466         1.1783         0.4345
 26 -0.366         1.2279         0.2604
 27 -0.266         1.2574         0.0758
 28 -0.166         1.2856         0.0827
 29 -0.066         1.3107         0.0612
 30  0.034         1.3367         0.1014
 31  0.134         1.3647         0.1601
 32  0.234         1.3937         0.2035
 33  0.334         1.4228         0.2348
 34  0.434         1.4520         0.2649
 35  0.534         1.4813         0.2952
 36  0.634         1.5106         0.3255
 37  0.734         1.5402         0.3588
 38  0.834         1.5696         0.3852
 39  0.934         1.5993         0.4193
 40  1.034         1.6293         0.4542
 41  1.134         1.6598         0.4920
 42  1.234         1.6909         0.5306
 43  1.334         1.7229         0.5740
 44  1.434         1.7556         0.6157
 45  1.534         1.7889         0.6569
 46  1.634         1.8235         0.7073
 47  1.734         1.8583         0.7457
 48  1.834         1.8918         0.7622
 49  1.934         1.9243         0.7822
 50  2.034         1.9569         0.8160
 51  2.134         2.0891         1.5081
 52  2.234         2.2001         1.5532
 53  2.334         2.2614         1.3812
 54  2.434         2.3245         1.4555
 55  2.534         2.3886         1.5257
 56  2.634         2.4527         1.5906
 57  2.734         2.5158         1.6463
 58  2.834         2.5773         1.6982
 59  2.934         2.6374         1.7486
 60  3.034         2.6955         1.7935
 61  3.134         2.7517         1.8356
 62  3.234         2.8064         1.8794
 63  3.334         2.8582         1.9098
 64  3.434         2.9063         1.9266
 65  3.534         2.9517         1.9480
 66  3.634         2.9944         1.9658
 67  3.734         3.0347         1.9822
 68  3.834         3.0736         2.0073
