#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2461 6.6437E-04 6.6437E-04  -1.40   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=130 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
100  8.485         4.4706         3.3320
101  8.585         4.4988         3.2970
102  8.685         4.5228         3.2548
103  8.785         4.5438         3.2171
104  8.885         4.5629         3.1977
105  8.985         4.5818         3.2091
106  9.085         4.6020         3.2608
107  9.185         4.6239         3.3143
108  9.285         4.6441         3.3024
109  9.385         4.6624         3.2791
110  9.485         4.6819         3.3233
111  9.585         4.7012         3.3387
112  9.685         4.7202         3.3532
113  9.785         4.7388         3.3610
114  9.885         4.7570         3.3696
115  9.985         4.7748         3.3794
116 10.085         4.7924         3.3907
117 10.185         4.8098         3.4036
118 10.285         4.8271         3.4180
119 10.385         4.8443         3.4340
120 10.485         4.8615         3.4517
121 10.585         4.8788         3.4694
122 10.685         4.8958         3.4815
123 10.785         4.9128         3.4961
124 10.885         4.9298         3.5144
125 10.985         4.9470         3.5365
126 11.085         4.9646         3.5617
127 11.185         4.9823         3.5842
128 11.285         5.0000         3.6019


#AGE= 1.000 BINS=135 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.001         0.0755         0.0755
  2 -0.901         0.3892         0.1004
  3 -0.801         0.5722         0.1085
  4 -0.701         0.7028         0.1173
  5 -0.601         0.8041         0.1223
  6 -0.501         0.8873         0.1285
  7 -0.401         0.9575         0.1320
  8 -0.301         1.0181         0.1326
  9 -0.201         1.0710         0.1303
 10 -0.101         1.1175         0.1246
 11 -0.001         1.1591         0.1199
 12  0.099         1.1962         0.1094
 13  0.199         1.2301         0.1056
 14  0.299         1.2609         0.0966
 15  0.399         1.3475         0.6042
 16  0.499         1.4442         0.7443
 17  0.599         1.5214         0.7336
 18  0.699         1.5693         0.5877
 19  0.799         1.6015         0.4560
 20  0.899         1.6370         0.5317
 21  0.999         1.6685         0.5127
 22  1.099         1.6840         0.2314
 23  1.199         1.6898        -0.1932
 24  1.299         1.8976         1.4777
 25  1.399         2.0539         1.5343
 26  1.499         2.1672         1.5282
 27  1.599         2.2646         1.5676
 28  1.699         2.3527         1.6165
 29  1.799         2.4305         1.6456
 30  1.899         2.5041         1.6968
 31  1.999         2.5847         1.8134
 32  2.099         2.6628         1.8793
 33  2.199         2.7356         1.9239
 34  2.299         2.8048         1.9729
 35  2.399         2.8703         2.0163
 36  2.499         2.9151         1.9063
 37  2.599         2.9814         2.1329
 38  2.699         3.0334         2.0859
 39  2.799         3.0781         2.0685
 40  2.899         3.1226         2.1108
 41  2.999         3.1638         2.1205
 42  3.099         3.2017         2.1243
 43  3.199         3.2365         2.1223
 44  3.299         3.2670         2.0989
 45  3.399         3.2948         2.0863
 46  3.499         3.3214         2.0956
 47  3.599         3.3462         2.0913
 48  3.699         3.3694         2.0844
 49  3.799         3.3934         2.1237
 50  3.899         3.4165         2.1317
 51  3.999         3.4388         2.1375
 52  4.099         3.4604         2.1463
 53  4.199         3.4816         2.1600
 54  4.299         3.5023         2.1703
 55  4.399         3.5228         2.1860
 56  4.499         3.5430         2.2004
 57  4.599         3.5626         2.2086
 58  4.699         3.5823         2.2279
 59  4.799         3.6024         2.2594
 60  4.899         3.6221         2.2683
 61  4.999         3.6413         2.2776
 62  5.099         3.6601         2.2865
 63  5.199         3.6784         2.2951
 64  5.299         3.6964         2.3034
 65  5.399         3.7139         2.3113
 66  5.499         3.7311         2.3189
 67  5.599         3.7478         2.3262
 68  5.699         3.7642         2.3331
 69  5.799         3.7803         2.3396
 70  5.899         3.7960         2.3459
 71  5.999         3.8113         2.3517
 72  6.099         3.8263         2.3572
 73  6.199         3.8410         2.3623
 74  6.299         3.8553         2.3674
 75  6.399         3.8694         2.3732
 76  6.499         3.8832         2.3792
 77  6.599         3.8968         2.3859
 78  6.699         3.9102         2.3924
 79  6.799         3.9233         2.3951
 80  6.899         3.9360         2.3946
 81  6.999         3.9484         2.3997
 82  7.099         3.9608         2.4104
 83  7.199         3.9731         2.4193
 84  7.299         3.9853         2.4282
 85  7.399         3.9973         2.4311
 86  7.499         4.0091         2.4397
 87  7.599         4.0210         2.4519
 88  7.699         4.0330         2.4687
 89  7.799         4.0454         2.4936
 90  7.899         4.0581         2.5190
 91  7.999         4.0710         2.5366
 92  8.099         4.0841         2.5572
 93  8.199         4.0977         2.5867
 94  8.299         4.1118         2.6171
 95  8.399         4.1267         2.6537
 96  8.499         4.1422         2.6869
 97  8.599         4.1577         2.7014
 98  8.699         4.1746         2.7560
 99  8.799         4.1932         2.8180
100  8.899         4.2137         2.8758
101  8.999         4.2356         2.9270
102  9.099         4.2583         2.9664
103  9.199         4.2813         2.9930
104  9.299         4.3040         3.0108
105  9.399         4.3274         3.0469
106  9.499         4.3492         3.0409
107  9.599         4.3724         3.0873
108  9.699         4.3983         3.1606
109  9.799         4.4255         3.2099
110  9.899         4.4541         3.2573
111  9.999         4.4827         3.2871
112 10.099         4.5103         3.3001
113 10.199         4.5375         3.3210
114 10.299         4.5644         3.3435
115 10.399         4.5909         3.3633
116 10.499         4.6169         3.3802
117 10.599         4.6421         3.3941
118 10.699         4.6666         3.4052
119 10.799         4.6905         3.4188
120 10.899         4.7138         3.4329
121 10.999         4.7366         3.4455
122 11.099         4.7588         3.4564
123 11.199         4.7804         3.4657
124 11.299         4.8013         3.4734
125 11.399         4.8216         3.4817
126 11.499         4.8414         3.4901
127 11.599         4.8607         3.4980
128 11.699         4.8794         3.5054
129 11.799         4.8977         3.5117
130 11.899         4.9153         3.5161
131 11.999         4.9326         3.5242
132 12.099         4.9498         3.5367
133 12.199         4.9666         3.5481
134 12.299         4.9833         3.5595
135 12.399         5.0000         3.5758


#AGE= 2.000 BINS=157 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.857        -0.5408        -0.5408
  2 -2.757        -0.2320        -0.5254
  3 -2.657        -0.0455        -0.5025
  4 -2.557         0.0910        -0.4779
  5 -2.457         0.2009        -0.4498
  6 -2.357         0.2935        -0.4229
  7 -2.257         0.3738        -0.3992
  8 -2.157         0.4456        -0.3712
  9 -2.057         0.5114        -0.3410
 10 -1.957         0.5713        -0.3182
 11 -1.857         0.6269        -0.2935
 12 -1.757         0.6754        -0.3011
 13 -1.657         0.7233        -0.2575
 14 -1.557         0.7710        -0.2124
 15 -1.457         0.8168        -0.1823
 16 -1.357         0.8607        -0.1564
 17 -1.257         0.9442         0.1868
 18 -1.157         1.0508         0.3886
 19 -1.057         1.0844        -0.0430
 20 -0.957         1.1167        -0.0283
 21 -0.857         1.1602         0.1389
 22 -0.757         1.1993         0.1344
 23 -0.657         1.2297         0.0594
 24 -0.557         1.2592         0.0765
 25 -0.457         1.2876         0.0889
 26 -0.357         1.3150         0.1027
 27 -0.257         1.3429         0.1365
 28 -0.157         1.3717         0.1786
 29 -0.057         1.4008         0.2128
 30  0.043         1.4300         0.2433
 31  0.143         1.4591         0.2710
 32  0.243         1.4882         0.2997
 33  0.343         1.5171         0.3252
 34  0.443         1.5462         0.3576
 35  0.543         1.5751         0.3848
 36  0.643         1.6046         0.4214
 37  0.743         1.6342         0.4528
 38  0.843         1.6639         0.4843
 39  0.943         1.6947         0.5298
 40  1.043         1.7250         0.5545
 41  1.143         1.7544         0.5701
 42  1.243         1.7830         0.5867
 43  1.343         1.8883         1.2216
 44  1.443         1.9990         1.3509
 45  1.543         2.0565         1.1500
 46  1.643         2.0949         1.0230
 47  1.743         2.1399         1.1323
 48  1.843         2.1906         1.2331
 49  1.943         2.2483         1.3430
 50  2.043         2.3124         1.4496
 51  2.143         2.3781         1.5259
 52  2.243         2.4450         1.5993
 53  2.343         2.5128         1.6730
 54  2.443         2.5807         1.7414
 55  2.543         2.6469         1.7968
 56  2.643         2.7104         1.8443
 57  2.743         2.7712         1.8872
 58  2.843         2.8289         1.9236
 59  2.943         2.8825         1.9479
 60  3.043         2.9322         1.9659
 61  3.143         2.9763         1.9614
 62  3.243         3.0153         1.9487
 63  3.343         3.0519         1.9597
 64  3.443         3.0865         1.9708
 65  3.543         3.1191         1.9774
 66  3.643         3.1508         1.9983
 67  3.743         3.1822         2.0267
 68  3.843         3.2122         2.0358
 69  3.943         3.2407         2.0438
 70  4.043         3.2682         2.0563
 71  4.143         3.2951         2.0730
 72  4.243         3.3215         2.0922
 73  4.343         3.3474         2.1113
 74  4.443         3.3726         2.1237
 75  4.543         3.3969         2.1313
 76  4.643         3.4201         2.1372
 77  4.743         3.4428         2.1490
 78  4.843         3.4653         2.1683
 79  4.943         3.4879         2.1942
 80  5.043         3.5105         2.2154
 81  5.143         3.5322         2.2205
 82  5.243         3.5530         2.2217
 83  5.343         3.5731         2.2289
 84  5.443         3.5929         2.2419
 85  5.543         3.6125         2.2572
 86  5.643         3.6318         2.2695
 87  5.743         3.6507         2.2802
 88  5.843         3.6692         2.2890
 89  5.943         3.6874         2.3002
 90  6.043         3.7052         2.3091
 91  6.143         3.7224         2.3119
 92  6.243         3.7389         2.3121
 93  6.343         3.7550         2.3157
 94  6.443         3.7708         2.3222
 95  6.543         3.7862         2.3285
 96  6.643         3.8012         2.3327
 97  6.743         3.8158         2.3358
 98  6.843         3.8301         2.3393
 99  6.943         3.8440         2.3414
100  7.043         3.8575         2.3458
101  7.143         3.8711         2.3602
102  7.243         3.8846         2.3689
103  7.343         3.8978         2.3731
104  7.443         3.9107         2.3776
105  7.543         3.9235         2.3871
106  7.643         3.9364         2.4021
107  7.743         3.9495         2.4248
108  7.843         3.9632         2.4532
109  7.943         3.9770         2.4723
110  8.043         3.9911         2.4958
111  8.143         4.0057         2.5260
112  8.243         4.0203         2.5388
113  8.343         4.0345         2.5416
114  8.444         4.0507         2.6145
115  8.543         4.0675         2.6459
116  8.643         4.0851         2.6848
117  8.743         4.1043         2.7399
118  8.843         4.1258         2.8097
119  8.943         4.1491         2.8681
120  9.043         4.1737         2.9139
121  9.143         4.1987         2.9465
122  9.243         4.2232         2.9629
123  9.343         4.2474         2.9802
124  9.443         4.2734         3.0377
125  9.543         4.2963         3.0069
126  9.643         4.3213         3.0689
127  9.743         4.3481         3.1262
128  9.843         4.3765         3.1768
129  9.943         4.4047         3.2043
130 10.043         4.4329         3.2313
131 10.143         4.4608         3.2547
132 10.243         4.4880         3.2715
133 10.343         4.5147         3.2900
134 10.443         4.5409         3.3087
135 10.543         4.5666         3.3254
136 10.643         4.5917         3.3401
137 10.743         4.6160         3.3534
138 10.843         4.6400         3.3689
139 10.943         4.6634         3.3835
140 11.043         4.6862         3.3960
141 11.143         4.7085         3.4066
142 11.243         4.7300         3.4151
143 11.343         4.7509         3.4225
144 11.443         4.7712         3.4311
145 11.543         4.7910         3.4394
146 11.643         4.8102         3.4472
147 11.743         4.8290         3.4546
148 11.843         4.8471         3.4597
149 11.943         4.8648         3.4657
150 12.043         4.8822         3.4757
151 12.143         4.8994         3.4888
152 12.243         4.9163         3.4987
153 12.343         4.9331         3.5114
154 12.443         4.9499         3.5281
155 12.543         4.9666         3.5444
156 12.643         4.9833         3.5600
157 12.743         5.0000         3.5763


#AGE= 3.000 BINS=157 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.921        -0.6374        -0.6374
  2 -2.821        -0.3336        -0.6319
  3 -2.721        -0.1453        -0.5989
  4 -2.621        -0.0088        -0.5782
  5 -2.521         0.0986        -0.5605
  6 -2.421         0.1903        -0.5300
  7 -2.321         0.2702        -0.5043
  8 -2.221         0.3420        -0.4753
  9 -2.121         0.4065        -0.4537
 10 -2.021         0.4672        -0.4172
 11 -1.921         0.5234        -0.3924
 12 -1.821         0.5759        -0.3681
 13 -1.721         0.6260        -0.3366
 14 -1.621         0.6731        -0.3145
 15 -1.521         0.7158        -0.3130
 16 -1.421         0.7578        -0.2773
 17 -1.321         0.8002        -0.2315
 18 -1.221         0.8415        -0.2012
 19 -1.121         0.8812        -0.1776
 20 -1.021         0.9760         0.2685
 21 -0.921         1.0574         0.2901
 22 -0.821         1.0895        -0.0581
 23 -0.721         1.1199        -0.0503
 24 -0.621         1.1685         0.1934
 25 -0.521         1.2023         0.0766
 26 -0.421         1.2317         0.0481
 27 -0.321         1.2604         0.0669
 28 -0.221         1.2888         0.0891
 29 -0.121         1.3162         0.1036
 30 -0.021         1.3434         0.1267
 31  0.079         1.3718         0.1735
 32  0.179         1.4008         0.2106
 33  0.279         1.4300         0.2430
 34  0.379         1.4593         0.2738
 35  0.479         1.4887         0.3044
 36  0.579         1.5181         0.3336
 37  0.679         1.5473         0.3610
 38  0.779         1.5770         0.3969
 39  0.879         1.6071         0.4327
 40  0.979         1.6377         0.4710
 41  1.079         1.6694         0.5173
 42  1.179         1.7026         0.5684
 43  1.279         1.7349         0.5913
 44  1.379         1.7666         0.6136
 45  1.479         1.7982         0.6439
 46  1.579         1.8290         0.6654
 47  1.679         1.8596         0.6915
 48  1.779         2.0251         1.5261
 49  1.879         2.0923         1.2489
 50  1.979         2.1437         1.1912
 51  2.079         2.1996         1.2812
 52  2.179         2.2578         1.3563
 53  2.279         2.3200         1.4452
 54  2.379         2.3844         1.5241
 55  2.479         2.4500         1.5964
 56  2.579         2.5154         1.6609
 57  2.679         2.5807         1.7260
 58  2.779         2.6446         1.7803
 59  2.879         2.7070         1.8339
 60  2.979         2.7641         1.8547
 61  3.079         2.8148         1.8563
 62  3.179         2.8629         1.8835
 63  3.279         2.9082         1.9046
 64  3.379         2.9506         1.9188
 65  3.479         2.9900         1.9280
 66  3.579         3.0283         1.9553
 67  3.679         3.0657         1.9816
 68  3.779         3.1010         1.9936
 69  3.879         3.1346         2.0065
 70  3.979         3.1673         2.0279
 71  4.079         3.1995         2.0535
 72  4.179         3.2312         2.0793
 73  4.279         3.2620         2.0967
 74  4.379         3.2913         2.1056
 75  4.479         3.3190         2.1100
 76  4.579         3.3456         2.1197
 77  4.679         3.3717         2.1370
 78  4.779         3.3975         2.1595
 79  4.879         3.4232         2.1817
 80  4.979         3.4487         2.2048
 81  5.079         3.4731         2.2109
 82  5.179         3.4964         2.2140
 83  5.279         3.5190         2.2237
 84  5.379         3.5412         2.2391
 85  5.479         3.5629         2.2519
 86  5.579         3.5842         2.2635
 87  5.679         3.6050         2.2744
 88  5.779         3.6253         2.2852
 89  5.879         3.6452         2.2965
 90  5.979         3.6646         2.3050
 91  6.079         3.6835         2.3122
 92  6.179         3.7018         2.3189
 93  6.279         3.7197         2.3256
 94  6.379         3.7371         2.3309
 95  6.479         3.7539         2.3339
 96  6.579         3.7703         2.3377
 97  6.679         3.7862         2.3423
 98  6.779         3.8017         2.3465
 99  6.879         3.8167         2.3484
100  6.979         3.8313         2.3511
101  7.079         3.8459         2.3636
102  7.179         3.8603         2.3737
103  7.279         3.8745         2.3809
104  7.379         3.8883         2.3844
105  7.479         3.9019         2.3915
106  7.579         3.9155         2.4038
107  7.679         3.9292         2.4218
108  7.779         3.9434         2.4509
109  7.879         3.9579         2.4755
110  7.979         3.9726         2.4924
111  8.079         3.9861         2.4740
112  8.179         4.0004         2.5112
113  8.279         4.0167         2.5827
114  8.379         4.0336         2.6136
115  8.479         4.0509         2.6435
116  8.579         4.0688         2.6757
117  8.679         4.0876         2.7151
118  8.779         4.1086         2.7808
119  8.879         4.1316         2.8451
120  8.979         4.1563         2.8978
121  9.079         4.1818         2.9392
122  9.179         4.2076         2.9677
123  9.279         4.2323         2.9754
124  9.379         4.2603         3.0560
125  9.479         4.2870         3.0627
126  9.579         4.3123         3.0649
127  9.679         4.3391         3.1156
128  9.779         4.3672         3.1639
129  9.879         4.3957         3.1992
130  9.979         4.4243         3.2292
131 10.079         4.4523         3.2464
132 10.179         4.4796         3.2652
133 10.279         4.5065         3.2841
134 10.379         4.5329         3.3036
135 10.479         4.5588         3.3219
136 10.579         4.5842         3.3382
137 10.679         4.6090         3.3535
138 10.779         4.6334         3.3705
139 10.879         4.6573         3.3858
140 10.979         4.6806         3.3988
141 11.079         4.7032         3.4096
142 11.179         4.7252         3.4186
143 11.279         4.7467         3.4295
144 11.379         4.7676         3.4396
145 11.479         4.7879         3.4483
146 11.579         4.8077         3.4557
147 11.679         4.8268         3.4616
148 11.779         4.8453         3.4660
149 11.879         4.8634         3.4730
150 11.979         4.8811         3.4832
151 12.079         4.8986         3.4950
152 12.179         4.9158         3.5037
153 12.279         4.9327         3.5158
154 12.379         4.9496         3.5319
155 12.479         4.9665         3.5468
156 12.579         4.9832         3.5616
157 12.679         5.0000         3.5779


#AGE= 4.000 BINS=155 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.963        -0.7963        -0.7963
  2 -2.863        -0.4214        -0.6593
  3 -2.763        -0.2182        -0.6459
  4 -2.663        -0.0742        -0.6237
  5 -2.563         0.0385        -0.6023
  6 -2.463         0.1337        -0.5722
  7 -2.363         0.2149        -0.5531
  8 -2.263         0.2883        -0.5204
  9 -2.163         0.3544        -0.4956
 10 -2.063         0.4155        -0.4663
 11 -1.963         0.4724        -0.4388
 12 -1.863         0.5254        -0.4140
 13 -1.763         0.5762        -0.3813
 14 -1.663         0.6243        -0.3544
 15 -1.563         0.6704        -0.3266
 16 -1.463         0.7150        -0.2962
 17 -1.363         0.7550        -0.3002
 18 -1.263         0.7948        -0.2624
 19 -1.163         0.8351        -0.2176
 20 -1.063         0.8745        -0.1873
 21 -0.963         0.9126        -0.1633
 22 -0.863         1.0311         0.4091
 23 -0.763         1.0789         0.0972
 24 -0.663         1.1107        -0.0404
 25 -0.563         1.1451         0.0272
 26 -0.463         1.1918         0.2000
 27 -0.363         1.2236         0.0720
 28 -0.263         1.2531         0.0708
 29 -0.163         1.2823         0.0950
 30 -0.063         1.3100         0.1017
 31  0.037         1.3375         0.1242
 32  0.137         1.3658         0.1667
 33  0.237         1.3949         0.2067
 34  0.337         1.4243         0.2399
 35  0.437         1.4539         0.2729
 36  0.537         1.4835         0.3020
 37  0.637         1.5132         0.3331
 38  0.737         1.5432         0.3676
 39  0.837         1.5729         0.3934
 40  0.937         1.6029         0.4267
 41  1.037         1.6333         0.4642
 42  1.137         1.6645         0.5045
 43  1.237         1.6967         0.5514
 44  1.337         1.7306         0.6056
 45  1.437         1.7644         0.6393
 46  1.537         1.7978         0.6677
 47  1.637         1.8310         0.6968
 48  1.737         1.8629         0.7142
 49  1.837         1.8944         0.7384
 50  1.937         1.9266         0.7803
 51  2.037         2.0761         1.5405
 52  2.137         2.1435         1.3010
 53  2.237         2.2002         1.2880
 54  2.337         2.2603         1.3719
 55  2.437         2.3232         1.4528
 56  2.537         2.3877         1.5277
 57  2.637         2.4524         1.5938
 58  2.737         2.5163         1.6524
 59  2.837         2.5790         1.7075
 60  2.937         2.6400         1.7575
 61  3.037         2.6992         1.8039
 62  3.137         2.7569         1.8517
 63  3.237         2.8115         1.8841
 64  3.337         2.8615         1.8980
 65  3.437         2.9083         1.9176
 66  3.537         2.9530         1.9432
 67  3.637         2.9951         1.9604
 68  3.737         3.0349         1.9773
 69  3.837         3.0735         2.0033
 70  3.937         3.1115         2.0348
 71  4.037         3.1488         2.0644
 72  4.137         3.1849         2.0864
 73  4.237         3.2194         2.1020
 74  4.337         3.2519         2.1106
 75  4.437         3.2829         2.1203
 76  4.537         3.3129         2.1376
