#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2459 5.4651E-04 5.4651E-04  -1.50   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=127 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 94  7.857         4.2300         2.7413
 95  7.957         4.2858         3.3664
 96  8.057         4.3439         3.4416
 97  8.157         4.3971         3.4592
 98  8.257         4.4412         3.4255
 99  8.357         4.4776         3.3827
100  8.457         4.5085         3.3465
101  8.557         4.5356         3.3160
102  8.657         4.5597         3.2917
103  8.757         4.5818         3.2788
104  8.857         4.6033         3.2869
105  8.957         4.6251         3.3145
106  9.057         4.6475         3.3489
107  9.157         4.6690         3.3526
108  9.257         4.6881         3.3222
109  9.357         4.7070         3.3355
110  9.457         4.7265         3.3705
111  9.557         4.7459         3.3864
112  9.657         4.7653         3.4038
113  9.757         4.7846         3.4228
114  9.857         4.8037         3.4394
115  9.957         4.8227         3.4538
116 10.057         4.8415         3.4678
117 10.157         4.8600         3.4813
118 10.257         4.8784         3.4943
119 10.357         4.8964         3.5068
120 10.457         4.9143         3.5188
121 10.557         4.9318         3.5297
122 10.657         4.9491         3.5390
123 10.757         4.9661         3.5508
124 10.857         4.9830         3.5657
125 10.957         5.0000         3.5839


#AGE= 1.000 BINS=132 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.055         0.1194         0.1194
  2 -0.955         0.4356         0.1493
  3 -0.855         0.6210         0.1618
  4 -0.755         0.7526         0.1700
  5 -0.655         0.8551         0.1777
  6 -0.555         0.9392         0.1848
  7 -0.455         1.0104         0.1904
  8 -0.355         1.0722         0.1948
  9 -0.255         1.1263         0.1951
 10 -0.155         1.1744         0.1948
 11 -0.055         1.2173         0.1907
 12  0.045         1.2557         0.1835
 13  0.145         1.2905         0.1763
 14  0.245         1.3223         0.1707
 15  0.345         1.3515         0.1647
 16  0.445         1.4908         0.9294
 17  0.545         1.5557         0.6977
 18  0.645         1.6140         0.7130
 19  0.745         1.6416         0.4324
 20  0.845         1.6730         0.5164
 21  0.945         1.7079         0.5955
 22  1.045         1.7384         0.5690
 23  1.145         1.7532         0.2783
 24  1.245         1.7587        -0.1368
 25  1.345         1.9737         1.5652
 26  1.445         2.1198         1.5757
 27  1.545         2.2306         1.5832
 28  1.645         2.3272         1.6269
 29  1.745         2.4146         1.6754
 30  1.845         2.4906         1.6964
 31  1.945         2.5657         1.7666
 32  2.045         2.6508         1.9011
 33  2.145         2.7270         1.9333
 34  2.245         2.7965         1.9662
 35  2.345         2.8628         2.0143
 36  2.445         2.9292         2.0808
 37  2.545         2.9841         2.0588
 38  2.645         3.0398         2.1200
 39  2.745         3.0961         2.1813
 40  2.845         3.1424         2.1466
 41  2.945         3.1858         2.1642
 42  3.045         3.2264         2.1773
 43  3.145         3.2643         2.1866
 44  3.245         3.2977         2.1672
 45  3.345         3.3268         2.1377
 46  3.445         3.3543         2.1421
 47  3.545         3.3808         2.1533
 48  3.645         3.4055         2.1471
 49  3.745         3.4293         2.1564
 50  3.845         3.4531         2.1815
 51  3.945         3.4759         2.1844
 52  4.045         3.4978         2.1890
 53  4.145         3.5191         2.1997
 54  4.245         3.5400         2.2113
 55  4.345         3.5605         2.2249
 56  4.445         3.5809         2.2420
 57  4.545         3.6010         2.2564
 58  4.645         3.6206         2.2647
 59  4.745         3.6395         2.2693
 60  4.845         3.6581         2.2805
 61  4.945         3.6766         2.2971
 62  5.045         3.6950         2.3127
 63  5.145         3.7132         2.3275
 64  5.245         3.7313         2.3413
 65  5.345         3.7492         2.3542
 66  5.445         3.7668         2.3662
 67  5.545         3.7841         2.3773
 68  5.645         3.8012         2.3874
 69  5.745         3.8180         2.3965
 70  5.845         3.8344         2.4046
 71  5.945         3.8505         2.4117
 72  6.045         3.8663         2.4177
 73  6.145         3.8816         2.4225
 74  6.245         3.8966         2.4262
 75  6.345         3.9112         2.4318
 76  6.445         3.9256         2.4392
 77  6.545         3.9397         2.4431
 78  6.645         3.9534         2.4459
 79  6.745         3.9668         2.4491
 80  6.845         3.9798         2.4495
 81  6.945         3.9924         2.4489
 82  7.045         4.0049         2.4577
 83  7.145         4.0174         2.4691
 84  7.245         4.0298         2.4797
 85  7.345         4.0422         2.4901
 86  7.445         4.0543         2.4948
 87  7.545         4.0664         2.5036
 88  7.645         4.0785         2.5182
 89  7.745         4.0909         2.5411
 90  7.845         4.1036         2.5641
 91  7.945         4.1166         2.5842
 92  8.045         4.1296         2.6015
 93  8.145         4.1431         2.6293
 94  8.245         4.1571         2.6585
 95  8.345         4.1719         2.6961
 96  8.445         4.1874         2.7335
 97  8.545         4.2036         2.7650
 98  8.645         4.2205         2.8028
 99  8.745         4.2386         2.8489
100  8.845         4.2581         2.9010
101  8.945         4.2793         2.9567
102  9.045         4.3018         3.0057
103  9.145         4.3254         3.0480
104  9.245         4.3495         3.0830
105  9.345         4.3740         3.1119
106  9.445         4.3961         3.0931
107  9.545         4.4198         3.1440
108  9.645         4.4458         3.2108
109  9.745         4.4731         3.2573
110  9.845         4.5016         3.3055
111  9.945         4.5306         3.3406
112 10.045         4.5590         3.3603
113 10.145         4.5864         3.3727
114 10.245         4.6135         3.3950
115 10.345         4.6402         3.4153
116 10.445         4.6663         3.4334
117 10.545         4.6919         3.4490
118 10.645         4.7168         3.4621
119 10.745         4.7409         3.4741
120 10.845         4.7646         3.4900
121 10.945         4.7878         3.5040
122 11.045         4.8104         3.5152
123 11.145         4.8323         3.5238
124 11.245         4.8534         3.5297
125 11.345         4.8738         3.5344
126 11.445         4.8935         3.5409
127 11.545         4.9126         3.5469
128 11.645         4.9312         3.5523
129 11.745         4.9491         3.5564
130 11.845         4.9663         3.5556
131 11.945         4.9831         3.5629
132 12.045         5.0000         3.5809


#AGE= 2.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.828        -0.4809        -0.4809
  2 -2.728        -0.1703        -0.4620
  3 -2.628         0.0160        -0.4413
  4 -2.528         0.1532        -0.4142
  5 -2.428         0.2630        -0.3879
  6 -2.328         0.3556        -0.3611
  7 -2.228         0.4358        -0.3370
  8 -2.128         0.5078        -0.3086
  9 -2.028         0.5734        -0.2797
 10 -1.928         0.6334        -0.2554
 11 -1.828         0.6893        -0.2291
 12 -1.728         0.7422        -0.1980
 13 -1.628         0.7920        -0.1730
 14 -1.528         0.8396        -0.1447
 15 -1.428         0.8848        -0.1203
 16 -1.328         0.9280        -0.0954
 17 -1.228         1.0353         0.3756
 18 -1.128         1.1301         0.4227
 19 -1.028         1.1619         0.0096
 20 -0.928         1.1927         0.0290
 21 -0.828         1.2230         0.0511
 22 -0.728         1.2531         0.0798
 23 -0.628         1.2831         0.1073
 24 -0.528         1.3129         0.1337
 25 -0.428         1.3425         0.1615
 26 -0.328         1.3719         0.1886
 27 -0.228         1.4014         0.2186
 28 -0.128         1.4308         0.2468
 29 -0.028         1.4602         0.2764
 30  0.072         1.4896         0.3056
 31  0.172         1.5190         0.3344
 32  0.272         1.5482         0.3616
 33  0.372         1.5774         0.3893
 34  0.472         1.6065         0.4192
 35  0.572         1.6356         0.4467
 36  0.672         1.6651         0.4822
 37  0.772         1.6945         0.5111
 38  0.872         1.7243         0.5464
 39  0.972         1.7548         0.5858
 40  1.072         1.7842         0.6000
 41  1.172         1.8128         0.6163
 42  1.272         1.8975         1.1461
 43  1.372         2.0033         1.3383
 44  1.472         2.0615         1.1593
 45  1.572         2.0954         0.9711
 46  1.672         2.1350         1.0754
 47  1.772         2.1816         1.1896
 48  1.872         2.2356         1.3032
 49  1.972         2.2963         1.4116
 50  2.072         2.3625         1.5130
 51  2.172         2.4317         1.5998
 52  2.272         2.5009         1.6692
 53  2.372         2.5708         1.7429
 54  2.472         2.6410         1.8151
 55  2.572         2.7092         1.8717
 56  2.672         2.7750         1.9223
 57  2.772         2.8377         1.9667
 58  2.872         2.8961         1.9955
 59  2.972         2.9498         2.0159
 60  3.072         2.9982         2.0210
 61  3.172         3.0401         2.0042
 62  3.272         3.0786         2.0063
 63  3.372         3.1153         2.0247
 64  3.472         3.1504         2.0396
 65  3.572         3.1828         2.0404
 66  3.672         3.2145         2.0618
 67  3.772         3.2456         2.0854
 68  3.872         3.2751         2.0914
 69  3.972         3.3032         2.1003
 70  4.072         3.3303         2.1120
 71  4.172         3.3567         2.1277
 72  4.272         3.3828         2.1490
 73  4.372         3.4086         2.1690
 74  4.472         3.4336         2.1820
 75  4.572         3.4576         2.1882
 76  4.672         3.4806         2.1927
 77  4.772         3.5031         2.2074
 78  4.872         3.5257         2.2296
 79  4.972         3.5484         2.2553
 80  5.072         3.5709         2.2753
 81  5.172         3.5925         2.2786
 82  5.272         3.6133         2.2813
 83  5.372         3.6333         2.2883
 84  5.472         3.6530         2.2996
 85  5.572         3.6725         2.3135
 86  5.672         3.6915         2.3251
 87  5.772         3.7103         2.3353
 88  5.872         3.7286         2.3441
 89  5.972         3.7465         2.3532
 90  6.072         3.7641         2.3622
 91  6.172         3.7812         2.3686
 92  6.272         3.7979         2.3751
 93  6.372         3.8142         2.3809
 94  6.472         3.8301         2.3851
 95  6.572         3.8456         2.3898
 96  6.672         3.8606         2.3925
 97  6.772         3.8752         2.3945
 98  6.872         3.8894         2.3977
 99  6.972         3.9033         2.3992
100  7.072         3.9169         2.4062
101  7.172         3.9306         2.4233
102  7.272         3.9442         2.4334
103  7.372         3.9576         2.4397
104  7.472         3.9707         2.4443
105  7.572         3.9837         2.4537
106  7.672         3.9969         2.4725
107  7.772         4.0104         2.4981
108  7.872         4.0243         2.5208
109  7.972         4.0383         2.5399
110  8.072         4.0526         2.5639
111  8.172         4.0673         2.5891
112  8.272         4.0827         2.6246
113  8.372         4.0988         2.6596
114  8.472         4.1155         2.6913
115  8.572         4.1327         2.7216
116  8.672         4.1509         2.7653
117  8.772         4.1707         2.8189
118  8.872         4.1923         2.8778
119  8.972         4.2155         2.9326
120  9.072         4.2403         2.9836
121  9.172         4.2663         3.0309
122  9.272         4.2933         3.0744
123  9.372         4.3203         3.1003
124  9.472         4.3437         3.0626
125  9.572         4.3689         3.1204
126  9.672         4.3957         3.1719
127  9.772         4.4238         3.2213
128  9.872         4.4526         3.2597
129  9.972         4.4808         3.2800
130 10.072         4.5088         3.3045
131 10.172         4.5364         3.3249
132 10.272         4.5634         3.3430
133 10.372         4.5899         3.3635
134 10.472         4.6160         3.3821
135 10.572         4.6416         3.3984
136 10.672         4.6665         3.4125
137 10.772         4.6908         3.4259
138 10.872         4.7146         3.4427
139 10.972         4.7380         3.4569
140 11.072         4.7607         3.4680
141 11.172         4.7827         3.4760
142 11.272         4.8038         3.4808
143 11.372         4.8242         3.4861
144 11.472         4.8440         3.4925
145 11.572         4.8632         3.4985
146 11.672         4.8818         3.5040
147 11.772         4.8997         3.5078
148 11.872         4.9171         3.5105
149 11.972         4.9341         3.5178
150 12.072         4.9509         3.5299
151 12.172         4.9674         3.5393
152 12.272         4.9837         3.5500
153 12.372         5.0000         3.5661


#AGE= 3.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.895        -0.5715        -0.5715
  2 -2.795        -0.2640        -0.5586
  3 -2.695        -0.0775        -0.5347
  4 -2.595         0.0581        -0.5134
  5 -2.495         0.1661        -0.4911
  6 -2.395         0.2576        -0.4635
  7 -2.295         0.3370        -0.4401
  8 -2.195         0.4085        -0.4105
  9 -2.095         0.4730        -0.3870
 10 -1.995         0.5333        -0.3537
 11 -1.895         0.5893        -0.3281
 12 -1.795         0.6417        -0.3026
 13 -1.695         0.6914        -0.2745
 14 -1.595         0.7390        -0.2447
 15 -1.495         0.7847        -0.2162
 16 -1.395         0.8286        -0.1882
 17 -1.295         0.8712        -0.1591
 18 -1.195         0.9121        -0.1342
 19 -1.095         0.9514        -0.1115
 20 -0.995         1.0725         0.4586
 21 -0.895         1.1387         0.2892
 22 -0.795         1.1692         0.0004
 23 -0.695         1.1990         0.0208
 24 -0.595         1.2286         0.0475
 25 -0.495         1.2580         0.0747
 26 -0.395         1.2874         0.1029
 27 -0.295         1.3168         0.1320
 28 -0.195         1.3460         0.1600
 29 -0.095         1.3752         0.1881
 30  0.005         1.4045         0.2186
 31  0.105         1.4338         0.2480
 32  0.205         1.4632         0.2791
 33  0.305         1.4926         0.3092
 34  0.405         1.5222         0.3403
 35  0.505         1.5518         0.3719
 36  0.605         1.5815         0.4016
 37  0.705         1.6111         0.4293
 38  0.805         1.6412         0.4674
 39  0.905         1.6718         0.5048
 40  1.005         1.7032         0.5455
 41  1.105         1.7360         0.5980
 42  1.205         1.7698         0.6447
 43  1.305         1.8021         0.6576
 44  1.405         1.8332         0.6731
 45  1.505         1.8637         0.6940
 46  1.605         1.8943         0.7268
 47  1.705         2.0216         1.4266
 48  1.805         2.1094         1.3719
 49  1.905         2.1573         1.1762
 50  2.005         2.2099         1.2674
 51  2.105         2.2638         1.3305
 52  2.205         2.3221         1.4212
 53  2.305         2.3846         1.5116
 54  2.405         2.4498         1.5942
 55  2.505         2.5164         1.6696
 56  2.605         2.5837         1.7402
 57  2.705         2.6505         1.8047
 58  2.805         2.7155         1.8585
 59  2.905         2.7767         1.8952
 60  3.005         2.8325         1.9136
 61  3.105         2.8831         1.9249
 62  3.205         2.9303         1.9434
 63  3.305         2.9748         1.9628
 64  3.405         3.0161         1.9739
 65  3.505         3.0549         1.9869
 66  3.605         3.0931         2.0185
 67  3.705         3.1299         2.0393
 68  3.805         3.1645         2.0492
 69  3.905         3.1976         2.0630
 70  4.005         3.2299         2.0849
 71  4.105         3.2618         2.1116
 72  4.205         3.2933         2.1391
 73  4.305         3.3239         2.1558
 74  4.405         3.3529         2.1632
 75  4.505         3.3803         2.1667
 76  4.605         3.4066         2.1760
 77  4.705         3.4325         2.1954
 78  4.805         3.4584         2.2205
 79  4.905         3.4841         2.2431
 80  5.005         3.5096         2.2653
 81  5.105         3.5338         2.2678
 82  5.205         3.5569         2.2713
 83  5.305         3.5793         2.2815
 84  5.405         3.6013         2.2954
 85  5.505         3.6229         2.3089
 86  5.605         3.6441         2.3215
 87  5.705         3.6648         2.3322
 88  5.805         3.6850         2.3430
 89  5.905         3.7048         2.3541
 90  6.005         3.7241         2.3628
 91  6.105         3.7430         2.3704
 92  6.205         3.7613         2.3775
 93  6.305         3.7792         2.3847
 94  6.405         3.7966         2.3904
 95  6.505         3.8135         2.3952
 96  6.605         3.8299         2.3994
 97  6.705         3.8458         2.4021
 98  6.805         3.8613         2.4051
 99  6.905         3.8762         2.4064
100  7.005         3.8909         2.4111
101  7.105         3.9055         2.4261
102  7.205         3.9201         2.4374
103  7.305         3.9344         2.4467
104  7.405         3.9484         2.4508
105  7.505         3.9622         2.4575
106  7.605         3.9761         2.4723
107  7.705         3.9902         2.4956
108  7.805         4.0047         2.5205
109  7.905         4.0193         2.5391
110  8.005         4.0342         2.5612
111  8.105         4.0493         2.5833
112  8.205         4.0650         2.6155
113  8.305         4.0815         2.6520
114  8.405         4.0986         2.6854
115  8.505         4.1163         2.7179
116  8.605         4.1346         2.7516
117  8.705         4.1541         2.7958
118  8.805         4.1751         2.8490
119  8.905         4.1977         2.9024
120  9.005         4.2219         2.9562
121  9.105         4.2478         3.0114
122  9.205         4.2757         3.0691
123  9.305         4.3059         3.1324
124  9.405         4.3336         3.1245
125  9.505         4.3593         3.1198
126  9.605         4.3862         3.1646
127  9.705         4.4142         3.2093
128  9.805         4.4430         3.2502
129  9.905         4.4718         3.2796
130 10.005         4.5002         3.3009
131 10.105         4.5277         3.3164
132 10.205         4.5547         3.3351
133 10.305         4.5814         3.3562
134 10.405         4.6077         3.3771
135 10.505         4.6336         3.3953
136 10.605         4.6588         3.4110
137 10.705         4.6836         3.4271
138 10.805         4.7079         3.4447
139 10.905         4.7318         3.4594
140 11.005         4.7550         3.4710
141 11.105         4.7774         3.4794
142 11.205         4.7991         3.4866
143 11.305         4.8202         3.4964
144 11.405         4.8407         3.5045
145 11.505         4.8605         3.5104
146 11.605         4.8797         3.5143
147 11.705         4.8981         3.5155
148 11.805         4.9158         3.5186
149 11.905         4.9332         3.5261
150 12.005         4.9503         3.5374
151 12.105         4.9670         3.5445
152 12.205         4.9835         3.5547
153 12.305         5.0000         3.5712


#AGE= 4.000 BINS=154 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.906        -0.6603        -0.6603
  2 -2.806        -0.3516        -0.6452
  3 -2.706        -0.1676        -0.6293
  4 -2.606        -0.0325        -0.6055
  5 -2.506         0.0743        -0.5871
  6 -2.406         0.1665        -0.5520
  7 -2.306         0.2449        -0.5370
  8 -2.206         0.3165        -0.5019
  9 -2.106         0.3810        -0.4787
 10 -2.006         0.4412        -0.4469
 11 -1.906         0.4972        -0.4199
 12 -1.806         0.5492        -0.3989
 13 -1.706         0.5991        -0.3646
 14 -1.606         0.6470        -0.3349
 15 -1.506         0.6922        -0.3120
 16 -1.406         0.7364        -0.2781
 17 -1.306         0.7790        -0.2508
 18 -1.206         0.8202        -0.2234
 19 -1.106         0.8605        -0.1921
 20 -1.006         0.8992        -0.1695
 21 -0.906         0.9722         0.1615
 22 -0.806         1.0802         0.4230
 23 -0.706         1.1118        -0.0415
 24 -0.606         1.1421        -0.0298
 25 -0.506         1.1720        -0.0052
 26 -0.406         1.2017         0.0218
 27 -0.306         1.2314         0.0521
 28 -0.206         1.2609         0.0780
 29 -0.106         1.2905         0.1087
 30 -0.006         1.3200         0.1378
 31  0.094         1.3495         0.1668
 32  0.194         1.3790         0.1964
 33  0.294         1.4086         0.2277
 34  0.394         1.4383         0.2581
 35  0.494         1.4682         0.2918
 36  0.594         1.4981         0.3205
 37  0.694         1.5282         0.3549
 38  0.794         1.5586         0.3880
 39  0.894         1.5888         0.4159
 40  0.994         1.6193         0.4514
 41  1.094         1.6504         0.4900
 42  1.194         1.6826         0.5364
 43  1.294         1.7167         0.5941
 44  1.394         1.7512         0.6350
 45  1.494         1.7844         0.6514
 46  1.594         1.8164         0.6679
 47  1.694         1.8475         0.6864
 48  1.794         1.8783         0.7141
 49  1.894         1.9106         0.7655
 50  1.994         2.0585         1.5189
 51  2.094         2.1163         1.2117
 52  2.194         2.1716         1.2495
 53  2.294         2.2303         1.3316
 54  2.394         2.2921         1.4154
 55  2.494         2.3565         1.4957
 56  2.594         2.4220         1.5679
 57  2.694         2.4871         1.6306
 58  2.794         2.5511         1.6880
 59  2.894         2.6137         1.7414
 60  2.994         2.6743         1.7892
 61  3.094         2.7336         1.8399
 62  3.194         2.7896         1.8725
 63  3.294         2.8406         1.8848
 64  3.394         2.8880         1.9024
 65  3.494         2.9335         1.9313
 66  3.594         2.9764         1.9499
 67  3.694         3.0167         1.9644
 68  3.794         3.0556         1.9882
 69  3.894         3.0937         2.0183
 70  3.994         3.1314         2.0505
 71  4.094         3.1681         2.0772
 72  4.194         3.2035         2.0972
 73  4.294         3.2371         2.1088
 74  4.394         3.2687         2.1155
 75  4.494         3.2991         2.1277
 76  4.594         3.3286         2.1468
 77  4.694         3.3579         2.1729
 78  4.794         3.3868         2.1956
 79  4.894         3.4151         2.2146
 80  4.994         3.4426         2.2307
 81  5.094         3.4686         2.2327
 82  5.194         3.4936         2.2416
 83  5.294         3.5180         2.2548
 84  5.394         3.5419         2.2706
 85  5.494         3.5653         2.2851
 86  5.594         3.5881         2.2971
 87  5.694         3.6103         2.3085
 88  5.794         3.6321         2.3210
 89  5.894         3.6533         2.3321
 90  5.994         3.6740         2.3417
 91  6.094         3.6942         2.3501
 92  6.194         3.7137         2.3577
