#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2553 6.5808E-03 6.5808E-03  -0.40   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=148 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 95  6.143         4.1374         2.5094
 96  6.243         4.1477         2.5187
 97  6.343         4.1580         2.5280
 98  6.443         4.1683         2.5371
 99  6.543         4.1786         2.5462
100  6.643         4.1888         2.5553
101  6.743         4.1990         2.5643
102  6.843         4.2091         2.5732
103  6.943         4.2181         2.5308
104  7.043         4.2249         2.4116
105  7.143         4.2313         2.4000
106  7.243         4.2378         2.4074
107  7.343         4.2446         2.4338
108  7.443         4.2517         2.4664
109  7.543         4.2593         2.4957
110  7.643         4.2670         2.5112
111  7.743         4.2724         2.3655
112  7.843         4.2891         2.8663
113  7.943         4.3085         2.9489
114  8.043         4.3260         2.9211
115  8.143         4.3466         3.0135
116  8.243         4.3695         3.0808
117  8.343         4.3929         3.1110
118  8.443         4.4165         3.1412
119  8.543         4.4410         3.1791
120  8.643         4.4653         3.2007
121  8.743         4.4893         3.2214
122  8.843         4.5131         3.2397
123  8.943         4.5364         3.2541
124  9.043         4.5591         3.2654
125  9.143         4.5810         3.2729
126  9.243         4.6018         3.2731
127  9.343         4.6214         3.2651
128  9.443         4.6397         3.2563
129  9.543         4.6571         3.2496
130  9.643         4.6737         3.2470
131  9.743         4.6898         3.2520
132  9.843         4.7061         3.2718
133  9.943         4.7232         3.3117
134 10.043         4.7381         3.2642
135 10.143         4.7540         3.3115
136 10.243         4.7710         3.3543
137 10.343         4.7883         3.3794
138 10.443         4.8060         3.4066
139 10.543         4.8241         3.4357
140 10.643         4.8427         3.4661
141 10.743         4.8618         3.4950
142 10.843         4.8812         3.5222
143 10.943         4.9009         3.5475
144 11.043         4.9208         3.5711
145 11.143         4.9407         3.5926
146 11.243         4.9606         3.6121
147 11.343         4.9804         3.6293
148 11.443         5.0000         3.6441


#AGE= 0.100 BINS=144 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.752         1.4132         1.4132
  2 -2.652         1.7183         1.4213
  3 -2.552         1.8946         1.4179
  4 -2.452         2.0150         1.3993
  5 -2.352         2.0874         1.2733
  6 -2.252         2.1369         1.1697
  7 -2.152         2.1890         1.2419
  8 -2.052         2.2584         1.4279
  9 -1.952         2.3500         1.6290
 10 -1.852         2.4377         1.7000
 11 -1.752         2.5005         1.6290
 12 -1.652         2.5471         1.5555
 13 -1.552         2.5827         1.4787
 14 -1.452         2.6118         1.4225
 15 -1.352         2.6339         1.3296
 16 -1.252         2.6511         1.2412
 17 -1.152         2.6649         1.1590
 18 -1.052         2.6762         1.0855
 19 -0.952         2.6863         1.0468
 20 -0.852         2.6954         1.0135
 21 -0.752         2.7044         1.0194
 22 -0.652         2.7138         1.0411
 23 -0.552         2.7236         1.0724
 24 -0.452         2.7348         1.1421
 25 -0.352         2.7477         1.2127
 26 -0.252         2.7871         1.7252
 27 -0.152         2.8340         1.8444
 28 -0.052         2.8711         1.7839
 29  0.048         2.9065         1.8002
 30  0.148         2.9424         1.8425
 31  0.248         2.9796         1.8937
 32  0.348         3.0136         1.8906
 33  0.448         3.0471         1.9168
 34  0.548         3.0793         1.9336
 35  0.648         3.1518         2.3386
 36  0.748         3.1834         2.0307
 37  0.848         3.2121         2.0178
 38  0.948         3.2384         2.0068
 39  1.048         3.2688         2.0990
 40  1.148         3.3042         2.1981
 41  1.248         3.3396         2.2326
 42  1.348         3.3621         2.0663
 43  1.448         3.3831         2.0556
 44  1.548         3.4036         2.0691
 45  1.648         3.4239         2.0825
 46  1.748         3.4439         2.0967
 47  1.848         3.4637         2.1123
 48  1.948         3.4828         2.1182
 49  2.048         3.5026         2.1506
 50  2.148         3.5222         2.1669
 51  2.248         3.5416         2.1829
 52  2.348         3.5608         2.1966
 53  2.448         3.5797         2.2091
 54  2.548         3.5984         2.2223
 55  2.648         3.6169         2.2362
 56  2.748         3.6352         2.2509
 57  2.848         3.6534         2.2664
 58  2.948         3.6715         2.2826
 59  3.048         3.6895         2.2997
 60  3.148         3.7076         2.3176
 61  3.248         3.7257         2.3367
 62  3.348         3.7436         2.3495
 63  3.448         3.7610         2.3541
 64  3.548         3.7782         2.3686
 65  3.648         3.7958         2.3951
 66  3.748         3.8143         2.4333
 67  3.848         3.8311         2.4122
 68  3.948         3.8477         2.4218
 69  4.048         3.8646         2.4455
 70  4.148         3.8832         2.5051
 71  4.248         3.8990         2.4519
 72  4.348         3.9138         2.4397
 73  4.448         3.9260         2.3674
 74  4.548         3.9377         2.3628
 75  4.648         3.9494         2.3727
 76  4.748         3.9610         2.3828
 77  4.848         3.9726         2.3931
 78  4.948         3.9841         2.4036
 79  5.048         3.9957         2.4144
 80  5.148         4.0072         2.4254
 81  5.248         4.0187         2.4368
 82  5.348         4.0302         2.4476
 83  5.448         4.0417         2.4575
 84  5.548         4.0531         2.4662
 85  5.648         4.0640         2.4574
 86  5.748         4.0747         2.4628
 87  5.848         4.0854         2.4716
 88  5.948         4.0961         2.4804
 89  6.048         4.1067         2.4893
 90  6.148         4.1172         2.4982
 91  6.248         4.1278         2.5071
 92  6.348         4.1383         2.5160
 93  6.448         4.1487         2.5250
 94  6.548         4.1591         2.5339
 95  6.648         4.1695         2.5427
 96  6.748         4.1799         2.5516
 97  6.848         4.1902         2.5604
 98  6.948         4.2004         2.5692
 99  7.048         4.2107         2.5779
100  7.148         4.2207         2.5773
101  7.248         4.2271         2.3979
102  7.348         4.2333         2.3786
103  7.448         4.2394         2.3904
104  7.548         4.2461         2.4301
105  7.648         4.2533         2.4681
106  7.748         4.2595         2.4110
107  7.848         4.2648         2.3487
108  7.948         4.2719         2.4796
109  8.048         4.2811         2.6059
110  8.148         4.3012         2.9548
111  8.248         4.3233         3.0197
112  8.348         4.3471         3.0742
113  8.448         4.3713         3.1048
114  8.548         4.3963         3.1449
115  8.648         4.4219         3.1795
116  8.748         4.4474         3.2039
117  8.848         4.4728         3.2271
118  8.948         4.4980         3.2478
119  9.048         4.5226         3.2643
120  9.148         4.5466         3.2772
121  9.248         4.5698         3.2857
122  9.348         4.5919         3.2885
123  9.448         4.6126         3.2800
124  9.548         4.6318         3.2671
125  9.648         4.6497         3.2565
126  9.748         4.6667         3.2513
127  9.848         4.6833         3.2576
128  9.948         4.7006         3.2918
129 10.048         4.7169         3.2815
130 10.148         4.7322         3.2717
131 10.248         4.7493         3.3366
132 10.348         4.7666         3.3589
133 10.448         4.7842         3.3833
134 10.548         4.8022         3.4098
135 10.648         4.8206         3.4384
136 10.748         4.8395         3.4690
137 10.848         4.8589         3.4991
138 10.948         4.8787         3.5273
139 11.048         4.8987         3.5536
140 11.148         4.9190         3.5780
141 11.248         4.9394         3.6003
142 11.348         4.9597         3.6206
143 11.448         4.9800         3.6385
144 11.548         5.0000         3.6538


#AGE= 1.000 BINS=136 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.907        -0.0343        -0.0343
  2 -0.807         0.2655        -0.0366
  3 -0.707         0.4408        -0.0379
  4 -0.607         0.5649        -0.0399
  5 -0.507         0.6618        -0.0373
  6 -0.407         0.7408        -0.0378
  7 -0.307         0.8083        -0.0338
  8 -0.207         0.8674        -0.0284
  9 -0.107         0.9190        -0.0311
 10 -0.007         0.9651        -0.0316
 11  0.093         1.0065        -0.0355
 12  0.193         1.0436        -0.0434
 13  0.293         1.0772        -0.0505
 14  0.393         1.1082        -0.0533
 15  0.493         1.1368        -0.0595
 16  0.593         1.3572         0.9572
 17  0.693         1.4325         0.6344
 18  0.793         1.4755         0.4500
 19  0.893         1.7048         1.3178
 20  0.993         1.9642         1.6171
 21  1.093         2.1450         1.6771
 22  1.193         2.2813         1.7116
 23  1.293         2.3870         1.7216
 24  1.393         2.4769         1.7489
 25  1.493         2.5560         1.7774
 26  1.593         2.6283         1.8142
 27  1.693         2.6942         1.8426
 28  1.793         2.7519         1.8467
 29  1.893         2.8087         1.8971
 30  1.993         2.8633         1.9358
 31  2.093         2.9138         1.9544
 32  2.193         2.9617         1.9809
 33  2.293         3.0073         2.0054
 34  2.393         3.0501         2.0230
 35  2.493         3.0898         2.0304
 36  2.593         3.1266         2.0365
 37  2.693         3.1604         2.0351
 38  2.793         3.1928         2.0492
 39  2.893         3.2238         2.0624
 40  2.993         3.2536         2.0749
 41  3.093         3.2822         2.0870
 42  3.193         3.3098         2.0985
 43  3.293         3.3363         2.1094
 44  3.393         3.3619         2.1197
 45  3.493         3.3866         2.1295
 46  3.593         3.4105         2.1386
 47  3.693         3.4336         2.1471
 48  3.793         3.4558         2.1549
 49  3.893         3.4775         2.1648
 50  3.993         3.4985         2.1726
 51  4.093         3.5189         2.1797
 52  4.193         3.5371         2.1502
 53  4.293         3.5566         2.2006
 54  4.393         3.5758         2.2108
 55  4.493         3.5947         2.2238
 56  4.593         3.6132         2.2348
 57  4.693         3.6316         2.2473
 58  4.793         3.6494         2.2534
 59  4.893         3.6703         2.3421
 60  4.993         3.6907         2.3534
 61  5.093         3.7093         2.3307
 62  5.193         3.7263         2.3124
 63  5.293         3.7423         2.2985
 64  5.393         3.7573         2.2890
 65  5.493         3.7717         2.2838
 66  5.593         3.7855         2.2826
 67  5.693         3.7990         2.2853
 68  5.793         3.8123         2.2914
 69  5.893         3.8255         2.3007
 70  5.993         3.8386         2.3125
 71  6.093         3.8515         2.3170
 72  6.193         3.8640         2.3178
 73  6.293         3.8762         2.3196
 74  6.393         3.8882         2.3224
 75  6.493         3.9000         2.3261
 76  6.593         3.9114         2.3275
 77  6.693         3.9227         2.3325
 78  6.793         3.9339         2.3393
 79  6.893         3.9450         2.3452
 80  6.993         3.9565         2.3762
 81  7.093         3.9692         2.4292
 82  7.193         3.9828         2.4715
 83  7.293         3.9969         2.5003
 84  7.393         4.0110         2.5166
 85  7.493         4.0248         2.5204
 86  7.593         4.0379         2.5102
 87  7.693         4.0499         2.4843
 88  7.793         4.0611         2.4666
 89  7.893         4.0721         2.4713
 90  7.993         4.0834         2.4935
 91  8.093         4.0949         2.5105
 92  8.193         4.1050         2.4661
 93  8.293         4.1172         2.5600
 94  8.393         4.1295         2.5761
 95  8.493         4.1421         2.5991
 96  8.593         4.1550         2.6191
 97  8.693         4.1679         2.6352
 98  8.793         4.1810         2.6530
 99  8.893         4.1944         2.6784
100  8.993         4.2084         2.7085
101  9.093         4.2228         2.7359
102  9.193         4.2375         2.7624
103  9.293         4.2530         2.7961
104  9.393         4.2688         2.8226
105  9.493         4.2852         2.8532
106  9.593         4.3024         2.8926
107  9.693         4.3205         2.9315
108  9.793         4.3395         2.9712
109  9.893         4.3595         3.0119
110  9.993         4.3811         3.0670
111 10.093         4.4035         3.1044
112 10.193         4.4243         3.0951
113 10.293         4.4437         3.0849
114 10.393         4.4645         3.1341
115 10.493         4.4875         3.2002
116 10.593         4.5122         3.2544
117 10.693         4.5378         3.2947
118 10.793         4.5628         3.3120
119 10.893         4.5876         3.3319
120 10.993         4.6124         3.3554
121 11.093         4.6370         3.3788
122 11.193         4.6616         3.4020
123 11.293         4.6861         3.4251
124 11.393         4.7105         3.4479
125 11.493         4.7348         3.4705
126 11.593         4.7590         3.4927
127 11.693         4.7830         3.5141
128 11.793         4.8069         3.5362
129 11.893         4.8308         3.5593
130 11.993         4.8547         3.5835
131 12.093         4.8787         3.6088
132 12.193         4.9028         3.6353
133 12.293         4.9271         3.6620
134 12.393         4.9514         3.6877
135 12.493         4.9757         3.7121
136 12.593         5.0000         3.7352


#AGE= 2.000 BINS=152 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.207        -0.3261        -0.3261
  2 -2.107        -0.0250        -0.3260
  3 -2.007         0.1562        -0.3108
  4 -1.907         0.2892        -0.2896
  5 -1.807         0.3952        -0.2691
  6 -1.707         0.4860        -0.2386
  7 -1.607         0.5657        -0.2095
  8 -1.507         0.6365        -0.1861
  9 -1.407         0.7008        -0.1605
 10 -1.307         0.7603        -0.1329
 11 -1.207         0.8159        -0.1040
 12 -1.107         0.8684        -0.0755
 13 -1.007         0.9183        -0.0458
 14 -0.907         0.9662        -0.0151
 15 -0.807         1.0123         0.0154
 16 -0.707         1.0564         0.0417
 17 -0.607         1.0967         0.0436
 18 -0.507         1.1348         0.0588
 19 -0.407         1.1737         0.1069
 20 -0.307         1.2121         0.1395
 21 -0.207         1.2477         0.1437
 22 -0.107         1.2788         0.1188
 23 -0.007         1.4540         0.9751
 24  0.093         1.5166         0.6441
 25  0.193         1.5491         0.4075
 26  0.293         1.5784         0.3929
 27  0.393         1.6043         0.3677
 28  0.493         1.6276         0.3450
 29  0.593         1.6491         0.3336
 30  0.693         1.6697         0.3342
 31  0.793         1.6892         0.3316
 32  0.893         1.7077         0.3283
 33  0.993         1.7253         0.3236
 34  1.093         1.7420         0.3190
 35  1.193         1.7579         0.3147
 36  1.293         1.7731         0.3085
 37  1.393         1.7875         0.3018
 38  1.493         1.8013         0.2968
 39  1.593         1.9159         1.2811
 40  1.693         1.9305         0.4501
 41  1.793         1.9542         0.6804
 42  1.893         2.0817         1.4873
 43  1.993         2.2678         1.8101
 44  2.093         2.4060         1.8412
 45  2.193         2.5102         1.8392
 46  2.293         2.5972         1.8563
 47  2.393         2.6689         1.8509
 48  2.493         2.7325         1.8671
 49  2.593         2.7914         1.8942
 50  2.693         2.8455         1.9142
 51  2.793         2.8958         1.9351
 52  2.893         2.9433         1.9589
 53  2.993         2.9874         1.9722
 54  3.093         3.0258         1.9532
 55  3.193         3.0618         1.9619
 56  3.293         3.0969         1.9868
 57  3.393         3.1323         2.0269
 58  3.493         3.1655         2.0312
 59  3.593         3.1968         2.0392
 60  3.693         3.2267         2.0507
 61  3.793         3.2555         2.0625
 62  3.893         3.2887         2.1548
 63  3.993         3.3164         2.1081
 64  4.093         3.3434         2.1227
 65  4.193         3.3677         2.1048
 66  4.293         3.3908         2.1040
 67  4.393         3.4134         2.1188
 68  4.493         3.4333         2.0843
 69  4.593         3.4547         2.1363
 70  4.693         3.4761         2.1585
 71  4.793         3.4975         2.1797
 72  4.893         3.5184         2.1910
 73  4.993         3.5389         2.2013
 74  5.093         3.5591         2.2170
 75  5.193         3.5794         2.2389
 76  5.293         3.5989         2.2411
 77  5.393         3.6176         2.2426
 78  5.493         3.6356         2.2445
 79  5.593         3.6530         2.2465
 80  5.693         3.6698         2.2485
 81  5.793         3.6860         2.2505
 82  5.893         3.7017         2.2524
 83  5.993         3.7169         2.2544
 84  6.093         3.7317         2.2558
 85  6.193         3.7460         2.2572
 86  6.293         3.7600         2.2592
 87  6.393         3.7735         2.2616
 88  6.493         3.7868         2.2634
 89  6.593         3.7997         2.2659
 90  6.693         3.8122         2.2667
 91  6.793         3.8244         2.2665
 92  6.893         3.8371         2.2970
 93  6.993         3.8510         2.3497
 94  7.093         3.8657         2.3888
 95  7.193         3.8807         2.4115
 96  7.293         3.8955         2.4185
 97  7.393         3.9094         2.4087
 98  7.493         3.9221         2.3818
 99  7.593         3.9340         2.3660
100  7.693         3.9457         2.3701
101  7.793         3.9579         2.4001
102  7.893         3.9709         2.4425
103  7.993         3.9819         2.3763
104  8.093         3.9927         2.3863
105  8.193         4.0064         2.4970
106  8.293         4.0194         2.4882
107  8.393         4.0325         2.5061
108  8.493         4.0460         2.5318
109  8.593         4.0597         2.5517
110  8.693         4.0735         2.5696
111  8.793         4.0875         2.5899
112  8.893         4.1019         2.6145
113  8.993         4.1168         2.6431
114  9.093         4.1320         2.6708
115  9.193         4.1478         2.6994
116  9.293         4.1640         2.7269
117  9.393         4.1804         2.7500
118  9.493         4.1979         2.7954
119  9.593         4.2170         2.8512
120  9.693         4.2375         2.9004
121  9.793         4.2590         2.9432
122  9.893         4.2813         2.9795
123  9.993         4.3039         3.0091
124 10.093         4.3264         3.0308
125 10.193         4.3484         3.0417
126 10.293         4.3674         2.9979
127 10.393         4.3882         3.0588
128 10.493         4.4111         3.1226
129 10.593         4.4355         3.1716
130 10.693         4.4608         3.2139
131 10.793         4.4869         3.2524
132 10.893         4.5127         3.2746
133 10.993         4.5378         3.2878
134 11.093         4.5626         3.3067
135 11.193         4.5872         3.3270
136 11.293         4.6115         3.3486
137 11.393         4.6359         3.3717
138 11.493         4.6602         3.3963
139 11.593         4.6846         3.4219
140 11.693         4.7089         3.4455
141 11.793         4.7332         3.4692
142 11.893         4.7575         3.4933
143 11.993         4.7819         3.5180
144 12.093         4.8062         3.5431
145 12.193         4.8307         3.5692
146 12.293         4.8553         3.5971
147 12.393         4.8800         3.6225
148 12.493         4.9046         3.6446
149 12.593         4.9288         3.6632
150 12.693         4.9527         3.6809
151 12.793         4.9764         3.7012
152 12.893         5.0000         3.7242


#AGE= 3.000 BINS=151 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.182        -0.1024        -0.1024
  2 -2.082         0.2985         0.0786
  3 -1.982         0.3925        -0.3180
  4 -1.882         0.4708        -0.3120
  5 -1.782         0.5398        -0.2931
  6 -1.682         0.6016        -0.2756
  7 -1.582         0.6587        -0.2507
  8 -1.482         0.7122        -0.2243
  9 -1.382         0.7635        -0.1890
 10 -1.282         0.8123        -0.1615
 11 -1.182         0.8592        -0.1309
 12 -1.082         0.9038        -0.1060
 13 -0.982         0.9475        -0.0721
 14 -0.882         0.9900        -0.0399
 15 -0.782         1.0315        -0.0096
 16 -0.682         1.0722         0.0245
 17 -0.582         1.1100         0.0305
 18 -0.482         1.1461         0.0480
 19 -0.382         1.1830         0.0937
 20 -0.282         1.2204         0.1378
 21 -0.182         1.2576         0.1718
 22 -0.082         1.2945         0.2047
 23  0.018         1.3280         0.1991
 24  0.118         1.4488         0.8340
 25  0.218         1.4990         0.5374
 26  0.318         1.5390         0.4834
 27  0.418         1.5733         0.4540
 28  0.518         1.6013         0.3956
 29  0.618         1.6289         0.4191
 30  0.718         1.6572         0.4566
 31  0.818         1.6859         0.4924
 32  0.918         1.7153         0.5315
 33  1.018         1.7455         0.5720
 34  1.118         1.7756         0.6008
 35  1.218         1.8055         0.6299
 36  1.318         1.8358         0.6640
 37  1.418         1.8662         0.6961
 38  1.518         1.8966         0.7261
 39  1.618         1.9269         0.7565
 40  1.718         1.9573         0.7867
 41  1.818         1.9875         0.8149
 42  1.918         2.0177         0.8445
 43  2.018         2.0477         0.8721
 44  2.118         2.0774         0.8973
 45  2.218         2.2144         1.6466
 46  2.318         2.3778         1.8742
 47  2.418         2.4850         1.8251
 48  2.518         2.5824         1.8853
 49  2.618         2.6418         1.7487
 50  2.718         2.6918         1.7275
 51  2.818         2.7240         1.5787
 52  2.918         2.7610         1.6734
 53  3.018         2.8220         1.9392
 54  3.118         2.8769         1.9514
 55  3.218         2.9318         2.0063
 56  3.318         2.9804         2.0058
 57  3.418         3.0258         2.0221
 58  3.518         3.0680         2.0352
 59  3.618         3.1089         2.0621
 60  3.718         3.1494         2.0988
 61  3.818         3.1863         2.0971
 62  3.918         3.2238         2.1412
 63  4.018         3.2537         2.0769
 64  4.118         3.2810         2.0657
 65  4.218         3.3082         2.0912
 66  4.318         3.3347         2.1076
 67  4.418         3.3606         2.1231
 68  4.518         3.3829         2.0819
 69  4.618         3.4080         2.1584
 70  4.718         3.4319         2.1603
 71  4.818         3.4559         2.1871
 72  4.918         3.4794         2.1996
 73  5.018         3.5022         2.2118
 74  5.118         3.5247         2.2283
 75  5.218         3.5471         2.2475
 76  5.318         3.5690         2.2600
 77  5.418         3.5900         2.2641
 78  5.518         3.6099         2.2630
 79  5.618         3.6291         2.2651
 80  5.718         3.6476         2.2675
 81  5.818         3.6655         2.2698
 82  5.918         3.6827         2.2723
 83  6.018         3.6993         2.2744
 84  6.118         3.7155         2.2774
 85  6.218         3.7311         2.2806
 86  6.318         3.7464         2.2837
 87  6.418         3.7612         2.2875
 88  6.518         3.7757         2.2908
 89  6.618         3.7898         2.2952
 90  6.718         3.8035         2.2972
 91  6.818         3.8171         2.3039
 92  6.918         3.8311         2.3340
 93  7.018         3.8459         2.3717
 94  7.118         3.8611         2.3953
 95  7.218         3.8760         2.4045
 96  7.318         3.8902         2.3988
 97  7.418         3.9034         2.3797
 98  7.518         3.9160         2.3705
 99  7.618         3.9284         2.3786
100  7.718         3.9411         2.4020
101  7.818         3.9540         2.4184
102  7.918         3.9663         2.4118
103  8.018         3.9789         2.4355
104  8.118         3.9929         2.4942
105  8.218         4.0066         2.4983
106  8.318         4.0201         2.5087
107  8.418         4.0341         2.5343
108  8.518         4.0484         2.5572
109  8.618         4.0628         2.5762
110  8.718         4.0773         2.5946
111  8.818         4.0920         2.6156
112  8.918         4.1072         2.6431
113  9.018         4.1229         2.6718
114  9.118         4.1390         2.7014
115  9.218         4.1555         2.7265
116  9.318         4.1733         2.7782
117  9.418         4.1932         2.8432
118  9.518         4.2142         2.8881
119  9.618         4.2353         2.9108
120  9.718         4.2569         2.9426
121  9.818         4.2793         2.9820
122  9.918         4.3018         3.0052
123 10.018         4.3236         3.0126
124 10.118         4.3439         3.0030
125 10.218         4.3653         3.0471
126 10.318         4.3859         3.0533
127 10.418         4.4082         3.1072
128 10.518         4.4318         3.1541
129 10.618         4.4569         3.2063
130 10.718         4.4824         3.2389
131 10.818         4.5084         3.2721
132 10.918         4.5341         3.2943
133 11.018         4.5592         3.3085
134 11.118         4.5839         3.3261
135 11.218         4.6083         3.3462
136 11.318         4.6327         3.3692
137 11.418         4.6571         3.3950
138 11.518         4.6815         3.4201
139 11.618         4.7060         3.4438
140 11.718         4.7304         3.4681
141 11.818         4.7548         3.4930
142 11.918         4.7793         3.5186
143 12.018         4.8039         3.5450
144 12.118         4.8288         3.5736
145 12.218         4.8537         3.6010
146 12.318         4.8787         3.6255
147 12.418         4.9034         3.6471
148 12.518         4.9279         3.6658
149 12.618         4.9520         3.6852
150 12.718         4.9760         3.7067
151 12.818         5.0000         3.7300


#AGE= 4.000 BINS=150 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.007        -0.1959        -0.1959
  2 -1.907         0.0101        -0.4127
  3 -1.807         0.1402        -0.4467
  4 -1.707         0.2433        -0.4316
  5 -1.607         0.3303        -0.4112
  6 -1.507         0.4055        -0.3932
  7 -1.407         0.4725        -0.3723
  8 -1.307         0.5357        -0.3326
  9 -1.207         0.5938        -0.3082
 10 -1.107         0.6492        -0.2728
 11 -1.007         0.7008        -0.2496
 12 -0.907         0.7505        -0.2155
 13 -0.807         0.7983        -0.1841
 14 -0.707         0.8440        -0.1562
 15 -0.607         0.8886        -0.1221
 16 -0.507         0.9311        -0.0996
 17 -0.407         0.9705        -0.0910
 18 -0.307         1.0090        -0.0621
 19 -0.207         1.0489        -0.0078
 20 -0.107         1.0880         0.0233
 21 -0.007         1.1266         0.0560
 22  0.093         1.1641         0.0820
 23  0.193         1.3048         0.7468
 24  0.293         1.3374         0.1958
 25  0.393         1.3695         0.2229
 26  0.493         1.4105         0.3647
 27  0.593         1.4457         0.3380
 28  0.693         1.4739         0.2713
 29  0.793         1.5016         0.2924
 30  0.893         1.5306         0.3409
 31  0.993         1.5597         0.3709
 32  1.093         1.5893         0.4091
 33  1.193         1.6194         0.4453
 34  1.293         1.6498         0.4796
 35  1.393         1.6804         0.5133
 36  1.493         1.7114         0.5486
 37  1.593         1.7426         0.5842
 38  1.693         1.7742         0.6209
 39  1.793         1.8062         0.6564
 40  1.893         1.8384         0.6933
 41  1.993         1.8713         0.7342
 42  2.093         1.9052         0.7806
 43  2.193         1.9397         0.8222
 44  2.293         1.9749         0.8670
 45  2.393         2.0098         0.8969
 46  2.493         2.0454         0.9419
 47  2.593         2.3043         1.9567
 48  2.693         2.4391         1.8651
 49  2.793         2.5520         1.9117
 50  2.893         2.6120         1.7229
 51  2.993         2.6767         1.8182
 52  3.093         2.7410         1.8796
