#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2846 2.4865E-02 2.4865E-02   0.20   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=139 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 45  2.263         3.7004         2.3486
 46  2.363         3.7192         2.3460
 47  2.463         3.7371         2.3440
 48  2.563         3.7543         2.3425
 49  2.663         3.7708         2.3416
 50  2.763         3.7866         2.3413
 51  2.863         3.8019         2.3417
 52  2.963         3.8168         2.3428
 53  3.063         3.8312         2.3447
 54  3.163         3.8471         2.4038
 55  3.263         3.8626         2.4081
 56  3.363         3.8774         2.3997
 57  3.463         3.8913         2.3902
 58  3.563         3.9047         2.3871
 59  3.663         3.9178         2.3918
 60  3.763         3.9309         2.4051
 61  3.863         3.9443         2.4273
 62  3.963         3.9577         2.4397
 63  4.063         3.9705         2.4321
 64  4.163         3.9842         2.4762
 65  4.263         3.9994         2.5377
 66  4.363         4.0139         2.5293
 67  4.463         4.0266         2.4868
 68  4.563         4.0439         2.6352
 69  4.663         4.0580         2.5627
 70  4.763         4.0659         2.3179
 71  4.863         4.0738         2.3303
 72  4.963         4.0818         2.3438
 73  5.063         4.0899         2.3584
 74  5.163         4.0982         2.3741
 75  5.263         4.1066         2.3909
 76  5.363         4.1142         2.3548
 77  5.463         4.1215         2.3406
 78  5.563         4.1287         2.3464
 79  5.663         4.1359         2.3522
 80  5.763         4.1431         2.3580
 81  5.863         4.1503         2.3638
 82  5.963         4.1574         2.3696
 83  6.063         4.1645         2.3754
 84  6.163         4.1716         2.3812
 85  6.263         4.1787         2.3870
 86  6.363         4.1858         2.3928
 87  6.463         4.1928         2.3986
 88  6.563         4.1998         2.4044
 89  6.663         4.2068         2.4103
 90  6.763         4.2138         2.4161
 91  6.863         4.2207         2.4219
 92  6.963         4.2274         2.4109
 93  7.063         4.2338         2.4000
 94  7.163         4.2401         2.4004
 95  7.263         4.2464         2.4049
 96  7.363         4.2528         2.4141
 97  7.463         4.2592         2.4280
 98  7.563         4.2662         2.4659
 99  7.663         4.2712         2.3313
100  7.763         4.2758         2.3032
101  7.863         4.2809         2.3435
102  7.963         4.2866         2.3999
103  8.063         4.2929         2.4539
104  8.163         4.2999         2.5019
105  8.263         4.3074         2.5451
106  8.363         4.3155         2.5790
107  8.463         4.3238         2.6040
108  8.563         4.3331         2.6596
109  8.663         4.3541         3.0281
110  8.763         4.3755         3.0570
111  8.863         4.4158         3.3637
112  8.963         4.4536         3.3737
113  9.063         4.4882         3.3731
114  9.163         4.5195         3.3613
115  9.263         4.5472         3.3385
116  9.363         4.5719         3.3144
117  9.463         4.5942         3.2925
118  9.563         4.6144         3.2728
119  9.663         4.6330         3.2556
120  9.763         4.6503         3.2414
121  9.863         4.6665         3.2312
122  9.963         4.6820         3.2248
123 10.063         4.6969         3.2264
124 10.163         4.7122         3.2500
125 10.263         4.7286         3.2990
126 10.363         4.7467         3.3583
127 10.463         4.7672         3.4301
128 10.563         4.7919         3.5341
129 10.663         4.8107         3.4387
130 10.763         4.8296         3.4593
131 10.863         4.8486         3.4795
132 10.963         4.8676         3.4993
133 11.063         4.8867         3.5187
134 11.163         4.9057         3.5376
135 11.263         4.9247         3.5561
136 11.363         4.9436         3.5740
137 11.463         4.9625         3.5914
138 11.563         4.9813         3.6083
139 11.663         5.0000         3.6246


#AGE= 0.100 BINS=139 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.015            NaN         3.6246
  2 -1.915        -0.4345        -0.3477
  3 -1.815        -0.1478        -0.4636
  4 -1.715         0.0357        -0.4270
  5 -1.615         0.2810        -0.0841
  6 -1.515         0.5055         0.1116
  7 -1.415         0.6285         0.0205
  8 -1.315         0.7490         0.1335
  9 -1.215         0.8340         0.0837
 10 -1.115         0.8864        -0.0583
 11 -1.015         0.9123        -0.3237
 12 -0.915         0.9136        -1.6373
 13 -0.815         0.8995        -1.6373
 14 -0.715         0.8752        -1.6373
 15 -0.615         0.8911        -0.5544
 16 -0.515         0.8582        -0.5544
 17 -0.415         1.1919         0.9212
 18 -0.315         1.7455         1.6032
 19 -0.215         2.0807         1.8114
 20 -0.115         2.2715         1.8223
 21 -0.015         2.4085         1.8410
 22  0.085         2.5159         1.8562
 23  0.185         2.6027         1.8610
 24  0.285         2.6748         1.8594
 25  0.385         2.7376         1.8666
 26  0.485         2.7957         1.8939
 27  0.585         2.8503         1.9225
 28  0.685         2.9027         1.9579
 29  0.785         2.9567         2.0247
 30  0.885         3.0138         2.1047
 31  0.985         3.1391         2.5383
 32  1.085         3.2041         2.3472
 33  1.185         3.2571         2.3168
 34  1.285         3.3063         2.3368
 35  1.385         3.3492         2.3221
 36  1.485         3.3886         2.3270
 37  1.585         3.4278         2.3639
 38  1.685         3.4663         2.3941
 39  1.785         3.5028         2.4097
 40  1.885         3.5371         2.4180
 41  1.985         3.5654         2.3642
 42  2.085         3.5906         2.3422
 43  2.185         3.6185         2.4122
 44  2.285         3.6434         2.3895
 45  2.385         3.6657         2.3651
 46  2.485         3.6867         2.3611
 47  2.585         3.7066         2.3577
 48  2.685         3.7255         2.3548
 49  2.785         3.7435         2.3525
 50  2.885         3.7608         2.3509
 51  2.985         3.7773         2.3500
 52  3.085         3.7932         2.3499
 53  3.185         3.8086         2.3507
 54  3.285         3.8255         2.4054
 55  3.385         3.8419         2.4104
 56  3.485         3.8573         2.3992
 57  3.585         3.8718         2.3891
 58  3.685         3.8858         2.3869
 59  3.785         3.8996         2.3940
 60  3.885         3.9134         2.4112
 61  3.985         3.9273         2.4258
 62  4.085         3.9407         2.4218
 63  4.185         3.9541         2.4371
 64  4.285         3.9693         2.5067
 65  4.385         3.9840         2.5061
 66  4.485         3.9978         2.4933
 67  4.585         4.0128         2.5434
 68  4.685         4.0286         2.5803
 69  4.785         4.0393         2.4241
 70  4.885         4.0473         2.3085
 71  4.985         4.0553         2.3213
 72  5.085         4.0635         2.3355
 73  5.185         4.0719         2.3511
 74  5.285         4.0804         2.3680
 75  5.385         4.0891         2.3863
 76  5.485         4.0968         2.3454
 77  5.585         4.1043         2.3371
 78  5.685         4.1118         2.3430
 79  5.785         4.1192         2.3490
 80  5.885         4.1266         2.3550
 81  5.985         4.1340         2.3609
 82  6.085         4.1414         2.3669
 83  6.185         4.1487         2.3729
 84  6.285         4.1560         2.3789
 85  6.385         4.1633         2.3848
 86  6.485         4.1706         2.3908
 87  6.585         4.1779         2.3968
 88  6.685         4.1851         2.4027
 89  6.785         4.1923         2.4087
 90  6.885         4.1995         2.4147
 91  6.985         4.2066         2.4207
 92  7.085         4.2136         2.4172
 93  7.185         4.2203         2.4040
 94  7.285         4.2269         2.4040
 95  7.385         4.2335         2.4085
 96  7.485         4.2400         2.4180
 97  7.585         4.2468         2.4325
 98  7.685         4.2544         2.4945
 99  7.785         4.2625         2.5333
100  7.885         4.2679         2.3519
101  7.985         4.2729         2.3380
102  8.085         4.2784         2.3782
103  8.185         4.2846         2.4340
104  8.285         4.2914         2.4853
105  8.385         4.2989         2.5300
106  8.485         4.3067         2.5570
107  8.585         4.3152         2.6055
108  8.685         4.3254         2.6900
109  8.785         4.3305         2.3977
110  8.885         4.3326         2.0168
111  8.985         4.3737         3.3287
112  9.085         4.4184         3.4087
113  9.185         4.4597         3.4178
114  9.285         4.4968         3.4096
115  9.385         4.5290         3.3835
116  9.485         4.5567         3.3475
117  9.585         4.5809         3.3142
118  9.685         4.6023         3.2843
119  9.785         4.6215         3.2583
120  9.885         4.6391         3.2370
121  9.985         4.6554         3.2217
122 10.085         4.6707         3.2120
123 10.185         4.6860         3.2240
124 10.285         4.7022         3.2657
125 10.385         4.7202         3.3289
126 10.485         4.7407         3.4038
127 10.585         4.7657         3.5140
128 10.685         4.7850         3.4233
129 10.785         4.8044         3.4452
130 10.885         4.8239         3.4667
131 10.985         4.8435         3.4878
132 11.085         4.8631         3.5085
133 11.185         4.8828         3.5287
134 11.285         4.9025         3.5484
135 11.385         4.9221         3.5677
136 11.485         4.9417         3.5863
137 11.585         4.9612         3.6045
138 11.685         4.9807         3.6220
139 11.785         5.0000         3.6389


#AGE= 1.000 BINS=139 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.795        -0.2750        -0.2750
  2 -0.695         0.0347        -0.2578
  3 -0.595         0.2196        -0.2404
  4 -0.495         0.3484        -0.2424
  5 -0.395         0.4482        -0.2395
  6 -0.295         0.5298        -0.2364
  7 -0.195         0.5990        -0.2326
  8 -0.095         0.6593        -0.2281
  9  0.005         0.7128        -0.2230
 10  0.105         0.7600        -0.2269
 11  0.205         0.8031        -0.2221
 12  0.305         0.8420        -0.2251
 13  0.405         0.8779        -0.2223
 14  0.505         0.9107        -0.2278
 15  0.605         1.0962         0.6372
 16  0.705         1.2311         0.6576
 17  0.805         1.3546         0.7483
 18  0.905         1.6005         1.2362
 19  1.005         1.9328         1.6609
 20  1.105         2.1600         1.7700
 21  1.205         2.3117         1.7813
 22  1.305         2.4270         1.7948
 23  1.405         2.5196         1.8028
 24  1.505         2.5959         1.8033
 25  1.605         2.6629         1.8176
 26  1.705         2.7237         1.8399
 27  1.805         2.7804         1.8680
 28  1.905         2.8330         1.8907
 29  2.005         2.8821         1.9107
 30  2.105         2.9278         1.9277
 31  2.205         2.9704         1.9406
 32  2.305         3.0103         1.9538
 33  2.405         3.0479         1.9664
 34  2.505         3.0837         1.9822
 35  2.605         3.1183         2.0028
 36  2.705         3.1508         2.0080
 37  2.805         3.1809         2.0071
 38  2.905         3.2106         2.0313
 39  3.005         3.2393         2.0441
 40  3.105         3.2667         2.0527
 41  3.205         3.2927         2.0576
 42  3.305         3.3175         2.0626
 43  3.405         3.3413         2.0667
 44  3.505         3.3638         2.0682
 45  3.605         3.3850         2.0638
 46  3.705         3.4050         2.0570
 47  3.805         3.4248         2.0744
 48  3.905         3.4454         2.1119
 49  4.005         3.4660         2.1312
 50  4.105         3.4864         2.1477
 51  4.205         3.5063         2.1578
 52  4.305         3.5254         2.1596
 53  4.405         3.5435         2.1543
 54  4.505         3.5616         2.1718
 55  4.605         3.5788         2.1683
 56  4.705         3.5957         2.1767
 57  4.805         3.6125         2.1917
 58  4.905         3.6290         2.1999
 59  5.005         3.6452         2.2089
 60  5.105         3.6610         2.2154
 61  5.205         3.6767         2.2264
 62  5.305         3.6923         2.2398
 63  5.405         3.7074         2.2424
 64  5.505         3.7222         2.2453
 65  5.605         3.7363         2.2415
 66  5.705         3.7497         2.2323
 67  5.805         3.7625         2.2248
 68  5.905         3.7747         2.2190
 69  6.005         3.7865         2.2151
 70  6.105         3.7980         2.2129
 71  6.205         3.8091         2.2124
 72  6.305         3.8200         2.2137
 73  6.405         3.8307         2.2166
 74  6.505         3.8412         2.2210
 75  6.605         3.8516         2.2243
 76  6.705         3.8617         2.2246
 77  6.805         3.8719         2.2382
 78  6.905         3.8822         2.2522
 79  7.005         3.8926         2.2644
 80  7.105         3.9030         2.2775
 81  7.205         3.9135         2.2906
 82  7.305         3.9240         2.3036
 83  7.405         3.9346         2.3164
 84  7.505         3.9452         2.3290
 85  7.605         3.9559         2.3415
 86  7.705         3.9666         2.3538
 87  7.805         3.9774         2.3659
 88  7.905         3.9882         2.3779
 89  8.005         3.9990         2.3896
 90  8.105         4.0098         2.4011
 91  8.205         4.0207         2.4125
 92  8.305         4.0315         2.4236
 93  8.405         4.0424         2.4347
 94  8.505         4.0531         2.4410
 95  8.605         4.0630         2.4174
 96  8.706         4.0728         2.4183
 97  8.805         4.0831         2.4530
 98  8.905         4.0939         2.4864
 99  9.005         4.1052         2.5124
100  9.105         4.1168         2.5382
101  9.205         4.1292         2.5802
102  9.305         4.1418         2.5991
103  9.405         4.1548         2.6220
104  9.505         4.1684         2.6577
105  9.605         4.1825         2.6871
106  9.705         4.1972         2.7203
107  9.805         4.2126         2.7550
108  9.905         4.2287         2.7898
109 10.005         4.2458         2.8316
110 10.105         4.2639         2.8754
111 10.205         4.2827         2.9095
112 10.305         4.3023         2.9459
113 10.405         4.3226         2.9830
114 10.505         4.3437         3.0205
115 10.605         4.3657         3.0584
116 10.705         4.3885         3.0977
117 10.805         4.4127         3.1461
118 10.905         4.4367         3.1684
119 11.005         4.4602         3.1812
120 11.105         4.4845         3.2196
121 11.205         4.5096         3.2603
122 11.305         4.5358         3.3027
123 11.405         4.5628         3.3424
124 11.505         4.5901         3.3758
125 11.605         4.6175         3.4024
126 11.705         4.6443         3.4228
127 11.805         4.6711         3.4472
128 11.905         4.6978         3.4733
129 12.005         4.7245         3.5002
130 12.105         4.7513         3.5279
131 12.205         4.7782         3.5566
132 12.306         4.8052         3.5861
133 12.405         4.8325         3.6166
134 12.505         4.8600         3.6484
135 12.605         4.8878         3.6808
136 12.705         4.9159         3.7118
137 12.806         4.9440         3.7411
138 12.905         4.9721         3.7687
139 13.005         5.0000         3.7944


#AGE= 2.000 BINS=146 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.145        -0.0398        -0.0398
  2 -1.045         0.2427        -0.0777
  3 -0.945         0.4105        -0.0836
  4 -0.845         0.5332        -0.0755
  5 -0.745         0.6319        -0.0599
  6 -0.645         0.7154        -0.0421
  7 -0.545         0.7893        -0.0163
  8 -0.445         0.8555         0.0057
  9 -0.345         0.9155         0.0268
 10 -0.245         0.9704         0.0447
 11 -0.145         1.0215         0.0673
 12 -0.045         1.0694         0.0882
 13  0.055         1.1155         0.1183
 14  0.155         1.2419         0.6443
 15  0.255         1.3183         0.5256
 16  0.355         1.3758         0.4691
 17  0.455         1.4381         0.5643
 18  0.555         1.4802         0.4457
 19  0.655         1.4981         0.1046
 20  0.755         1.5153         0.1041
 21  0.855         1.5319         0.1062
 22  0.955         1.5479         0.1071
 23  1.055         1.5634         0.1078
 24  1.155         1.5784         0.1084
 25  1.255         1.5926         0.1017
 26  1.355         1.6064         0.0996
 27  1.455         1.6194         0.0893
 28  1.555         1.6320         0.0877
 29  1.655         1.6489         0.2304
 30  1.755         1.7678         1.1473
 31  1.855         1.8142         0.8194
 32  1.955         1.8837         1.0541
 33  2.055         2.0416         1.5257
 34  2.155         2.2644         1.8677
 35  2.255         2.4245         1.9135
 36  2.355         2.5321         1.8734
 37  2.455         2.6180         1.8719
 38  2.555         2.6914         1.8831
 39  2.655         2.7552         1.8913
 40  2.755         2.8112         1.8935
 41  2.855         2.8612         1.8977
 42  2.955         2.9071         1.9086
 43  3.055         2.9490         1.9121
 44  3.155         2.9876         1.9177
 45  3.255         3.0261         1.9546
 46  3.355         3.0635         1.9799
 47  3.455         3.0926         1.9042
 48  3.555         3.1209         1.9217
 49  3.655         3.1511         1.9780
 50  3.755         3.1792         1.9759
 51  3.855         3.2077         2.0108
 52  3.955         3.2360         2.0350
 53  4.055         3.2630         2.0437
 54  4.155         3.2889         2.0516
 55  4.255         3.3134         2.0522
 56  4.355         3.3362         2.0453
 57  4.455         3.3574         2.0349
 58  4.555         3.3786         2.0563
 59  4.655         3.3996         2.0745
 60  4.755         3.4200         2.0809
 61  4.855         3.4396         2.0846
 62  4.955         3.4588         2.0946
 63  5.055         3.4776         2.1045
 64  5.155         3.4959         2.1120
 65  5.255         3.5138         2.1190
 66  5.355         3.5313         2.1285
 67  5.455         3.5485         2.1391
 68  5.555         3.5653         2.1426
 69  5.655         3.5815         2.1462
 70  5.755         3.5971         2.1436
 71  5.855         3.6119         2.1380
 72  5.955         3.6261         2.1336
 73  6.055         3.6397         2.1300
 74  6.155         3.6529         2.1274
 75  6.255         3.6656         2.1258
 76  6.355         3.6779         2.1250
 77  6.455         3.6899         2.1250
 78  6.555         3.7015         2.1212
 79  6.655         3.7127         2.1194
 80  6.755         3.7241         2.1350
 81  6.855         3.7356         2.1527
 82  6.955         3.7471         2.1641
 83  7.055         3.7584         2.1710
 84  7.155         3.7697         2.1780
 85  7.255         3.7809         2.1860
 86  7.355         3.7920         2.1953
 87  7.455         3.8031         2.2058
 88  7.555         3.8143         2.2177
 89  7.655         3.8255         2.2310
 90  7.755         3.8367         2.2457
 91  7.855         3.8481         2.2620
 92  7.955         3.8597         2.2798
 93  8.055         3.8715         2.2991
 94  8.155         3.8835         2.3201
 95  8.255         3.8959         2.3443
 96  8.355         3.9075         2.3298
 97  8.455         3.9178         2.2848
 98  8.555         3.9277         2.2826
 99  8.655         3.9383         2.3204
100  8.755         3.9493         2.3484
101  8.855         3.9607         2.3730
102  8.955         3.9725         2.4002
103  9.055         3.9848         2.4300
104  9.155         3.9977         2.4642
105  9.255         4.0110         2.4893
106  9.355         4.0243         2.5063
107  9.455         4.0384         2.5412
108  9.555         4.0531         2.5756
109  9.655         4.0685         2.6096
110  9.755         4.0845         2.6449
111  9.855         4.1014         2.6827
112  9.955         4.1191         2.7197
113 10.055         4.1376         2.7586
114 10.155         4.1571         2.7984
115 10.255         4.1774         2.8376
116 10.355         4.1986         2.8764
117 10.455         4.2206         2.9149
118 10.555         4.2436         2.9557
119 10.655         4.2674         2.9953
120 10.755         4.2919         3.0310
121 10.855         4.3159         3.0457
122 10.955         4.3396         3.0641
123 11.055         4.3672         3.1576
124 11.155         4.3916         3.1289
125 11.255         4.4177         3.1830
126 11.355         4.4444         3.2192
127 11.455         4.4715         3.2536
128 11.555         4.4991         3.2890
129 11.655         4.5269         3.3193
130 11.755         4.5545         3.3441
131 11.855         4.5817         3.3647
132 11.955         4.6086         3.3875
133 12.055         4.6354         3.4121
134 12.155         4.6622         3.4385
135 12.255         4.6890         3.4668
136 12.355         4.7161         3.4972
137 12.455         4.7435         3.5298
138 12.555         4.7712         3.5629
139 12.655         4.7992         3.5947
140 12.755         4.8274         3.6261
141 12.855         4.8558         3.6572
142 12.955         4.8844         3.6878
143 13.055         4.9131         3.7187
144 13.155         4.9420         3.7513
145 13.255         4.9710         3.7818
146 13.355         5.0000         3.8095


#AGE= 3.000 BINS=143 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.929         0.0519         0.0519
  2 -0.829         0.3101        -0.0384
  3 -0.729         0.4673        -0.0505
  4 -0.629         0.5834        -0.0463
  5 -0.529         0.6774        -0.0335
  6 -0.429         0.7571        -0.0184
  7 -0.329         0.8275         0.0026
  8 -0.229         0.8911         0.0255
  9 -0.129         0.9498         0.0512
 10 -0.029         1.0045         0.0780
 11  0.071         1.0564         0.1081
 12  0.171         1.1059         0.1377
 13  0.271         1.1527         0.1621
 14  0.371         1.1965         0.1782
 15  0.471         1.2372         0.1890
 16  0.571         1.2766         0.2148
 17  0.671         1.3126         0.2135
 18  0.771         1.4940         1.0274
 19  0.871         1.5296         0.4252
 20  0.971         1.5625         0.4255
 21  1.071         1.5938         0.4367
 22  1.171         1.6230         0.4352
 23  1.271         1.6505         0.4382
 24  1.371         1.6764         0.4401
 25  1.471         1.7011         0.4429
 26  1.571         1.7244         0.4426
 27  1.671         1.7463         0.4390
 28  1.771         1.7670         0.4344
 29  1.871         1.7866         0.4313
 30  1.971         1.8051         0.4245
 31  2.071         1.8226         0.4187
 32  2.171         1.8391         0.4109
 33  2.271         1.9345         1.2297
 34  2.371         1.9861         1.0351
 35  2.471         2.0278         0.9898
 36  2.571         2.1036         1.3082
 37  2.671         2.3018         1.8656
 38  2.771         2.4794         2.0053
 39  2.871         2.5903         1.9431
 40  2.971         2.6835         1.9697
 41  3.071         2.7613         1.9763
 42  3.171         2.8253         1.9621
 43  3.271         2.8861         2.0016
 44  3.371         2.9326         1.9396
 45  3.471         2.9751         1.9440
 46  3.571         3.0189         2.0016
 47  3.671         3.0587         2.0005
 48  3.771         3.0964         2.0161
 49  3.871         3.1325         2.0349
 50  3.971         3.1668         2.0466
 51  4.071         3.1997         2.0639
 52  4.171         3.2317         2.0820
 53  4.271         3.2606         2.0705
 54  4.371         3.2860         2.0404
 55  4.471         3.3116         2.0697
 56  4.571         3.3359         2.0710
 57  4.671         3.3597         2.0863
 58  4.771         3.3827         2.0960
 59  4.871         3.4047         2.0982
 60  4.971         3.4263         2.1118
 61  5.071         3.4473         2.1220
 62  5.171         3.4677         2.1294
 63  5.271         3.4876         2.1374
 64  5.371         3.5069         2.1448
 65  5.471         3.5257         2.1526
 66  5.571         3.5439         2.1581
 67  5.671         3.5617         2.1651
 68  5.771         3.5792         2.1764
 69  5.871         3.5964         2.1861
 70  5.971         3.6127         2.1778
 71  6.071         3.6280         2.1676
 72  6.171         3.6425         2.1600
 73  6.271         3.6564         2.1551
 74  6.371         3.6699         2.1527
 75  6.471         3.6829         2.1529
 76  6.571         3.6955         2.1544
 77  6.671         3.7077         2.1490
 78  6.771         3.7198         2.1584
 79  6.871         3.7322         2.1804
 80  6.971         3.7446         2.1939
 81  7.071         3.7567         2.1974
 82  7.171         3.7685         2.1961
 83  7.271         3.7800         2.1972
 84  7.371         3.7913         2.2014
 85  7.471         3.8025         2.2090
 86  7.571         3.8137         2.2204
 87  7.671         3.8251         2.2357
 88  7.771         3.8366         2.2553
 89  7.871         3.8485         2.2791
 90  7.971         3.8608         2.3073
 91  8.071         3.8737         2.3397
 92  8.171         3.8873         2.3781
 93  8.271         3.9002         2.3658
 94  8.371         3.9110         2.3019
 95  8.471         3.9213         2.2918
 96  8.571         3.9323         2.3297
 97  8.671         3.9436         2.3526
 98  8.771         3.9552         2.3753
 99  8.871         3.9672         2.4045
100  8.971         3.9797         2.4331
101  9.071         3.9929         2.4666
102  9.171         4.0064         2.4946
103  9.271         4.0202         2.5131
104  9.371         4.0343         2.5387
105  9.471         4.0490         2.5735
106  9.571         4.0645         2.6088
107  9.671         4.0807         2.6437
108  9.771         4.0977         2.6813
109  9.871         4.1156         2.7227
110  9.971         4.1345         2.7633
111 10.071         4.1543         2.8026
112 10.171         4.1749         2.8408
113 10.271         4.1963         2.8781
114 10.371         4.2184         2.9155
115 10.471         4.2413         2.9516
116 10.571         4.2648         2.9864
117 10.671         4.2888         3.0193
118 10.771         4.3132         3.0495
119 10.871         4.3392         3.1037
120 10.971         4.3666         3.1532
121 11.071         4.3910         3.1290
122 11.171         4.4176         3.1908
123 11.271         4.4443         3.2207
124 11.371         4.4718         3.2589
125 11.471         4.4992         3.2864
126 11.571         4.5268         3.3150
127 11.671         4.5543         3.3427
128 11.771         4.5817         3.3680
129 11.871         4.6089         3.3917
130 11.971         4.6359         3.4164
131 12.071         4.6629         3.4426
132 12.171         4.6899         3.4706
133 12.271         4.7171         3.5003
134 12.371         4.7445         3.5308
135 12.471         4.7720         3.5595
136 12.571         4.7996         3.5889
137 12.671         4.8273         3.6194
138 12.771         4.8554         3.6510
139 12.871         4.8837         3.6839
140 12.971         4.9124         3.7187
141 13.071         4.9416         3.7539
142 13.171         4.9708         3.7852
143 13.271         5.0000         3.8124


#AGE= 4.000 BINS=143 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.847         0.3774         0.3774
  2 -0.747         0.5417         0.0399
  3 -0.647         0.6499        -0.0067
  4 -0.547         0.7364        -0.0068
  5 -0.447         0.8101         0.0034
  6 -0.347         0.8749         0.0170
  7 -0.247         0.9341         0.0395
  8 -0.147         0.9888         0.0615
  9 -0.047         1.0397         0.0832
 10  0.053         1.0879         0.1092
 11  0.153         1.1346         0.1436
 12  0.253         1.1795         0.1719
 13  0.353         1.2230         0.2020
 14  0.453         1.2657         0.2373
 15  0.553         1.3081         0.2769
 16  0.653         1.3506         0.3197
 17  0.753         1.3868         0.2894
 18  0.853         1.4251         0.3521
 19  0.953         1.5871         1.0803
 20  1.053         1.6171         0.4415
 21  1.153         1.6451         0.4412
 22  1.253         1.6724         0.4569
 23  1.353         1.6997         0.4836
 24  1.453         1.7263         0.5005
 25  1.553         1.7532         0.5314
 26  1.653         1.7812         0.5778
 27  1.753         1.8086         0.5942
 28  1.853         1.8354         0.6120
 29  1.953         1.8623         0.6408
 30  2.053         1.8894         0.6716
 31  2.153         1.9164         0.6960
 32  2.253         1.9429         0.7153
 33  2.353         1.9690         0.7354
 34  2.453         1.9949         0.7570
 35  2.553         2.0204         0.7772
 36  2.653         2.0455         0.7953
 37  2.753         2.3041         1.9559
 38  2.853         2.3962         1.6777
 39  2.953         2.4722         1.6776
 40  3.053         2.5215         1.5518
 41  3.153         2.5461         1.2874
 42  3.253         2.6138         1.7734
 43  3.353         2.7065         1.9902
 44  3.453         2.7779         1.9583
 45  3.553         2.8465         2.0112
 46  3.653         2.9069         2.0207
 47  3.753         2.9593         2.0144
 48  3.853         3.0067         2.0219
 49  3.953         3.0500         2.0266
 50  4.053         3.0916         2.0526
 51  4.153         3.1299         2.0568
 52  4.253         3.1611         2.0020
 53  4.353         3.1923         2.0334
 54  4.453         3.2212         2.0294
 55  4.553         3.2494         2.0474
 56  4.653         3.2763         2.0549
 57  4.753         3.3014         2.0505
 58  4.853         3.3258         2.0634
 59  4.953         3.3497         2.0780
 60  5.053         3.3728         2.0872
 61  5.153         3.3951         2.0960
 62  5.253         3.4168         2.1044
 63  5.353         3.4378         2.1118
 64  5.453         3.4582         2.1193
 65  5.553         3.4779         2.1250
 66  5.653         3.4971         2.1327
 67  5.753         3.5160         2.1446
 68  5.853         3.5345         2.1563
 69  5.953         3.5526         2.1632
 70  6.053         3.5701         2.1668
 71  6.153         3.5864         2.1519
 72  6.253         3.6016         2.1384
 73  6.353         3.6161         2.1325
 74  6.453         3.6302         2.1340
 75  6.553         3.6439         2.1344
 76  6.653         3.6571         2.1354
 77  6.753         3.6705         2.1524
 78  6.853         3.6840         2.1699
 79  6.953         3.6974         2.1786
 80  7.053         3.7105         2.1846
