#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2493 2.6111E-03 2.6111E-03  -0.80   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=129 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
117 10.344         4.7773         3.3275
118 10.444         4.7935         3.3577
119 10.544         4.8103         3.3904
120 10.644         4.8276         3.4182
121 10.744         4.8450         3.4378
122 10.844         4.8625         3.4601
123 10.944         4.8803         3.4854
124 11.044         4.8986         3.5140
125 11.144         4.9175         3.5460
126 11.244         4.9371         3.5816
127 11.344         4.9576         3.6224
128 11.444         4.9788         3.6567
129 11.544         5.0000         3.6774


#AGE= 0.100 BINS=128 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.051        -0.1894        -0.1894
  2 -0.951         0.1196        -0.1736
  3 -0.851            NaN        -0.1736
  4 -0.751            NaN        -0.1736
  5 -0.651            NaN        -0.1736
  6 -0.551            NaN        -0.1736
  7 -0.451            NaN        -0.1736
  8 -0.351            NaN        -0.1736
  9 -0.251            NaN         0.7918
 10 -0.151            NaN         0.7712
 11 -0.051            NaN         0.2856
 12  0.049         1.5670         1.8471
 13  0.149         2.2075         2.0947
 14  0.249         2.3824         1.9027
 15  0.349         2.4855         1.8108
 16  0.449         2.5659         1.7937
 17  0.549         2.6396         1.8331
 18  0.649         2.7214         1.9560
 19  0.749         2.8321         2.1842
 20  0.849         2.8829         1.9260
 21  0.949         2.9260         1.9010
 22  1.049         2.9630         1.8749
 23  1.149         2.9980         1.8878
 24  1.249         3.0328         1.9185
 25  1.349         3.0700         1.9849
 26  1.449         3.2436         2.7615
 27  1.549         3.3643         2.7493
 28  1.649         3.4186         2.4882
 29  1.749         3.4570         2.3847
 30  1.849         3.4839         2.2623
 31  1.949         3.5068         2.2181
 32  2.049         3.5271         2.1871
 33  2.149         3.5457         2.1688
 34  2.249         3.5625         2.1413
 35  2.349         3.5772         2.0985
 36  2.449         3.5906         2.0719
 37  2.549         3.6034         2.0665
 38  2.649         3.6160         2.0725
 39  2.749         3.6283         2.0751
 40  2.849         3.6405         2.0838
 41  2.949         3.6528         2.0985
 42  3.049         3.6649         2.1047
 43  3.149         3.6771         2.1182
 44  3.249         3.6901         2.1608
 45  3.349         3.7045         2.2170
 46  3.449         3.7228         2.3378
 47  3.549         3.7394         2.3149
 48  3.649         3.7539         2.2681
 49  3.749         3.7676         2.2600
 50  3.849         3.7812         2.2721
 51  3.949         3.7947         2.2782
 52  4.049         3.8080         2.2884
 53  4.149         3.8214         2.3058
 54  4.249         3.8352         2.3297
 55  4.349         3.8480         2.3093
 56  4.449         3.8595         2.2765
 57  4.549         3.8709         2.2841
 58  4.649         3.8822         2.2920
 59  4.749         3.8934         2.3002
 60  4.849         3.9045         2.3087
 61  4.949         3.9156         2.3176
 62  5.049         3.9267         2.3268
 63  5.149         3.9377         2.3364
 64  5.249         3.9487         2.3463
 65  5.349         3.9597         2.3566
 66  5.449         3.9706         2.3673
 67  5.549         3.9816         2.3784
 68  5.649         3.9926         2.3899
 69  5.749         4.0035         2.3995
 70  5.849         4.0143         2.4059
 71  5.949         4.0252         2.4156
 72  6.049         4.0360         2.4290
 73  6.149         4.0470         2.4462
 74  6.249         4.0583         2.4674
 75  6.349         4.0700         2.4923
 76  6.449         4.0819         2.5151
 77  6.549         4.0940         2.5330
 78  6.649         4.1061         2.5460
 79  6.749         4.1074         1.5878
 80  6.849         4.1160         2.4078
 81  6.949         4.1280         2.5628
 82  7.049         4.1370         2.4470
 83  7.149         4.1453         2.4242
 84  7.249         4.1536         2.4292
 85  7.349         4.1621         2.4522
 86  7.449         4.1711         2.4817
 87  7.549         4.1801         2.4919
 88  7.649         4.1886         2.4752
 89  7.749         4.1966         2.4587
 90  7.849         4.2050         2.4870
 91  7.949         4.2143         2.5396
 92  8.049         4.2247         2.5977
 93  8.149         4.2602         3.1559
 94  8.249         4.3147         3.3863
 95  8.349         4.3640         3.3946
 96  8.449         4.4061         3.3720
 97  8.549         4.4405         3.3213
 98  8.649         4.4690         3.2722
 99  8.749         4.4936         3.2347
100  8.849         4.5156         3.2083
101  8.949         4.5358         3.1932
102  9.049         4.5549         3.1900
103  9.149         4.5736         3.1981
104  9.249         4.5920         3.2103
105  9.349         4.6088         3.1874
106  9.449         4.6238         3.1548
107  9.549         4.6385         3.1593
108  9.649         4.6523         3.1498
109  9.749         4.6678         3.2125
110  9.849         4.6831         3.2204
111  9.949         4.6981         3.2313
112 10.049         4.7132         3.2452
113 10.149         4.7283         3.2621
114 10.249         4.7436         3.2823
115 10.349         4.7591         3.3055
116 10.449         4.7751         3.3318
117 10.549         4.7915         3.3610
118 10.649         4.8085         3.3931
119 10.749         4.8261         3.4244
120 10.849         4.8438         3.4454
121 10.949         4.8617         3.4675
122 11.049         4.8798         3.4924
123 11.149         4.8984         3.5200
124 11.249         4.9175         3.5506
125 11.349         4.9372         3.5844
126 11.449         4.9578         3.6228
127 11.549         4.9789         3.6556
128 11.649         5.0000         3.6762


#AGE= 1.000 BINS=138 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.999         0.0342         0.0342
  2 -0.899         0.3308         0.0252
  3 -0.799         0.5037         0.0203
  4 -0.699         0.6271         0.0202
  5 -0.599         0.7236         0.0230
  6 -0.499         0.8017         0.0184
  7 -0.399         0.8672         0.0131
  8 -0.299         0.9230         0.0043
  9 -0.199         0.9724         0.0036
 10 -0.099         1.0160        -0.0039
 11  0.001         1.0552        -0.0085
 12  0.101         1.0906        -0.0155
 13  0.201         1.1228        -0.0240
 14  0.301         1.1522        -0.0320
 15  0.401         1.1794        -0.0363
 16  0.501         1.2042        -0.0510
 17  0.601         1.3964         0.9496
 18  0.701         1.4905         0.7804
 19  0.801         1.5402         0.5736
 20  0.901         1.5892         0.6179
 21  1.001         1.6605         0.8407
 22  1.101         1.9373         1.6106
 23  1.201         2.0835         1.5394
 24  1.301         2.1979         1.5627
 25  1.401         2.2944         1.5938
 26  1.501         2.3804         1.6350
 27  1.601         2.4603         1.6858
 28  1.701         2.5352         1.7351
 29  1.801         2.5988         1.7330
 30  1.901         2.6643         1.8102
 31  2.001         2.7311         1.8852
 32  2.101         2.7956         1.9357
 33  2.201         2.8525         1.9414
 34  2.301         2.9007         1.9222
 35  2.401         2.9535         2.0121
 36  2.501         2.9997         2.0040
 37  2.601         3.0416         2.0052
 38  2.701         3.0792         1.9983
 39  2.801         3.1137         1.9961
 40  2.901         3.1469         2.0135
 41  3.001         3.1782         2.0207
 42  3.101         3.2072         2.0172
 43  3.201         3.2357         2.0393
 44  3.301         3.2650         2.0783
 45  3.401         3.2940         2.1047
 46  3.501         3.3220         2.1178
 47  3.601         3.3483         2.1171
 48  3.701         3.3723         2.1020
 49  3.801         3.3948         2.0983
 50  3.901         3.4168         2.1113
 51  4.001         3.4384         2.1236
 52  4.101         3.4595         2.1361
 53  4.201         3.4803         2.1492
 54  4.301         3.5010         2.1692
 55  4.401         3.5212         2.1802
 56  4.501         3.5410         2.1882
 57  4.601         3.5601         2.1952
 58  4.701         3.5789         2.2044
 59  4.801         3.5974         2.2179
 60  4.901         3.6153         2.2216
 61  5.001         3.6326         2.2253
 62  5.101         3.6495         2.2315
 63  5.201         3.6661         2.2402
 64  5.301         3.6825         2.2516
 65  5.401         3.6989         2.2656
 66  5.501         3.7152         2.2823
 67  5.601         3.7317         2.3035
 68  5.701         3.7483         2.3232
 69  5.801         3.7649         2.3391
 70  5.901         3.7814         2.3514
 71  6.001         3.7975         2.3600
 72  6.101         3.8133         2.3648
 73  6.201         3.8285         2.3659
 74  6.301         3.8431         2.3628
 75  6.401         3.8571         2.3563
 76  6.501         3.8705         2.3548
 77  6.601         3.8836         2.3558
 78  6.701         3.8964         2.3582
 79  6.801         3.9089         2.3618
 80  6.901         3.9211         2.3659
 81  7.001         3.9331         2.3687
 82  7.101         3.9451         2.3787
 83  7.201         3.9571         2.3923
 84  7.301         3.9649         2.2167
 85  7.401         3.9754         2.3531
 86  7.501         3.9874         2.4231
 87  7.601         3.9992         2.4266
 88  7.701         4.0109         2.4384
 89  7.801         4.0226         2.4454
 90  7.901         4.0343         2.4603
 91  8.001         4.0463         2.4812
 92  8.101         4.0588         2.5093
 93  8.201         4.0715         2.5328
 94  8.301         4.0845         2.5530
 95  8.401         4.0976         2.5730
 96  8.501         4.1111         2.5955
 97  8.601         4.1250         2.6231
 98  8.701         4.1395         2.6553
 99  8.801         4.1544         2.6826
100  8.901         4.1698         2.7116
101  9.001         4.1852         2.7291
102  9.101         4.2014         2.7630
103  9.201         4.2195         2.8314
104  9.301         4.2392         2.8849
105  9.401         4.2595         2.9210
106  9.501         4.2798         2.9395
107  9.601         4.3006         2.9692
108  9.701         4.3211         2.9861
109  9.801         4.3414         3.0005
110  9.901         4.3620         3.0272
111 10.001         4.3845         3.0875
112 10.101         4.4090         3.1488
113 10.201         4.4344         3.1885
114 10.301         4.4602         3.2209
115 10.401         4.4864         3.2551
116 10.501         4.5127         3.2813
117 10.601         4.5385         3.2989
118 10.701         4.5634         3.3094
119 10.801         4.5877         3.3247
120 10.901         4.6117         3.3412
121 11.001         4.6353         3.3579
122 11.101         4.6585         3.3748
123 11.201         4.6814         3.3919
124 11.301         4.7040         3.4093
125 11.401         4.7263         3.4268
126 11.501         4.7483         3.4419
127 11.601         4.7700         3.4568
128 11.701         4.7914         3.4730
129 11.801         4.8126         3.4907
130 11.901         4.8337         3.5100
131 12.001         4.8548         3.5309
132 12.101         4.8759         3.5524
133 12.201         4.8970         3.5724
134 12.301         4.9179         3.5909
135 12.401         4.9387         3.6080
136 12.501         4.9592         3.6239
137 12.601         4.9796         3.6411
138 12.701         5.0000         3.6610


#AGE= 2.000 BINS=159 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.781        -0.5421        -0.5421
  2 -2.681        -0.2338        -0.5277
  3 -2.581        -0.0485        -0.5078
  4 -2.481         0.0858        -0.4892
  5 -2.381         0.1941        -0.4619
  6 -2.281         0.2862        -0.4330
  7 -2.181         0.3661        -0.4083
  8 -2.081         0.4374        -0.3823
  9 -1.981         0.5026        -0.3531
 10 -1.881         0.5629        -0.3248
 11 -1.781         0.6189        -0.2985
 12 -1.681         0.6715        -0.2713
 13 -1.581         0.7214        -0.2426
 14 -1.481         0.7693        -0.2119
 15 -1.381         0.8145        -0.1904
 16 -1.281         0.8535        -0.2131
 17 -1.181         0.8941        -0.1551
 18 -1.081         0.9355        -0.1057
 19 -0.981         0.9763        -0.0715
 20 -0.881         1.0160        -0.0424
 21 -0.781         1.0538        -0.0247
 22 -0.681         1.1664         0.5250
 23 -0.581         1.2041         0.1240
 24 -0.481         1.2358         0.0838
 25 -0.381         1.2672         0.1099
 26 -0.281         1.3401         0.5290
 27 -0.181         1.3758         0.2729
 28 -0.081         1.4045         0.2116
 29  0.019         1.4340         0.2510
 30  0.119         1.4638         0.2851
 31  0.219         1.4937         0.3164
 32  0.319         1.5233         0.3421
 33  0.419         1.5524         0.3640
 34  0.519         1.5808         0.3830
 35  0.619         1.6086         0.4011
 36  0.719         1.6360         0.4211
 37  0.819         1.6627         0.4382
 38  0.919         1.6888         0.4552
 39  1.019         1.7145         0.4738
 40  1.119         1.7394         0.4865
 41  1.219         1.7640         0.5033
 42  1.319         1.7880         0.5189
 43  1.419         1.8114         0.5324
 44  1.519         1.8345         0.5478
 45  1.619         1.9981         1.4948
 46  1.719         2.1086         1.4599
 47  1.819         2.2094         1.5257
 48  1.919         2.2605         1.3061
 49  2.019         2.3449         1.5917
 50  2.119         2.4063         1.5265
 51  2.219         2.4737         1.6311
 52  2.319         2.5436         1.7162
 53  2.419         2.6071         1.7407
 54  2.519         2.6680         1.7846
 55  2.619         2.7269         1.8299
 56  2.719         2.7804         1.8446
 57  2.819         2.8298         1.8613
 58  2.919         2.8762         1.8825
 59  3.019         2.9204         1.9058
 60  3.119         2.9638         1.9424
 61  3.219         3.0070         1.9831
 62  3.319         3.0467         1.9875
 63  3.419         3.0816         1.9696
 64  3.519         3.1170         2.0109
 65  3.619         3.1486         1.9945
 66  3.719         3.1775         1.9857
 67  3.819         3.2063         2.0138
 68  3.919         3.2339         2.0239
 69  4.019         3.2584         1.9981
 70  4.119         3.2846         2.0520
 71  4.219         3.3108         2.0774
 72  4.319         3.3359         2.0856
 73  4.419         3.3600         2.0925
 74  4.519         3.3834         2.1032
 75  4.619         3.4064         2.1184
 76  4.719         3.4289         2.1315
 77  4.819         3.4509         2.1448
 78  4.919         3.4727         2.1630
 79  5.019         3.4939         2.1711
 80  5.119         3.5143         2.1763
 81  5.219         3.5345         2.1926
 82  5.319         3.5544         2.2047
 83  5.419         3.5736         2.2108
 84  5.519         3.5923         2.2165
 85  5.619         3.6106         2.2261
 86  5.719         3.6287         2.2401
 87  5.819         3.6469         2.2593
 88  5.919         3.6649         2.2746
 89  6.019         3.6827         2.2847
 90  6.119         3.6999         2.2894
 91  6.219         3.7164         2.2887
 92  6.319         3.7321         2.2830
 93  6.419         3.7472         2.2805
 94  6.519         3.7618         2.2819
 95  6.619         3.7761         2.2864
 96  6.719         3.7902         2.2932
 97  6.819         3.8040         2.2982
 98  6.919         3.8174         2.3011
 99  7.019         3.8310         2.3194
100  7.119         3.8432         2.2867
101  7.219         3.8531         2.2055
102  7.319         3.8654         2.3118
103  7.419         3.8780         2.3344
104  7.519         3.8907         2.3491
105  7.619         3.9035         2.3679
106  7.719         3.9162         2.3740
107  7.819         3.9288         2.3850
108  7.919         3.9414         2.3990
109  8.019         3.9545         2.4259
110  8.119         3.9679         2.4515
111  8.219         3.9817         2.4767
112  8.319         3.9957         2.4971
113  8.419         4.0100         2.5195
114  8.519         4.0246         2.5440
115  8.619         4.0396         2.5720
116  8.719         4.0551         2.5994
117  8.819         4.0710         2.6281
118  8.919         4.0869         2.6417
119  9.019         4.1024         2.6461
120  9.119         4.1206         2.7352
121  9.219         4.1412         2.8066
122  9.319         4.1632         2.8565
123  9.419         4.1855         2.8843
124  9.519         4.2069         2.8905
125  9.619         4.2284         2.9124
126  9.719         4.2509         2.9543
127  9.819         4.2740         2.9867
128  9.919         4.2951         2.9713
129 10.019         4.3180         3.0290
130 10.119         4.3426         3.0837
131 10.219         4.3685         3.1317
132 10.319         4.3954         3.1726
133 10.419         4.4217         3.1910
134 10.519         4.4478         3.2140
135 10.619         4.4736         3.2351
136 10.719         4.4989         3.2517
137 10.819         4.5236         3.2649
138 10.919         4.5476         3.2792
139 11.019         4.5712         3.2944
140 11.119         4.5944         3.3107
141 11.219         4.6173         3.3280
142 11.319         4.6400         3.3464
143 11.419         4.6625         3.3654
144 11.519         4.6846         3.3818
145 11.619         4.7065         3.3982
146 11.719         4.7282         3.4157
147 11.819         4.7498         3.4343
148 11.919         4.7712         3.4542
149 12.019         4.7926         3.4752
150 12.119         4.8141         3.4964
151 12.219         4.8354         3.5159
152 12.319         4.8565         3.5339
153 12.419         4.8775         3.5501
154 12.519         4.8982         3.5660
155 12.619         4.9187         3.5832
156 12.719         4.9392         3.6019
157 12.819         4.9595         3.6201
158 12.919         4.9798         3.6385
159 13.019         5.0000         3.6582


#AGE= 3.000 BINS=159 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.850        -0.6967        -0.6967
  2 -2.750        -0.3516        -0.6125
  3 -2.650        -0.1575        -0.6009
  4 -2.550        -0.0148        -0.5674
  5 -2.450         0.0992        -0.5373
  6 -2.350         0.1929        -0.5195
  7 -2.250         0.2740        -0.4943
  8 -2.150         0.3467        -0.4659
  9 -2.050         0.4123        -0.4405
 10 -1.950         0.4733        -0.4094
 11 -1.850         0.5294        -0.3875
 12 -1.750         0.5827        -0.3542
 13 -1.650         0.6333        -0.3260
 14 -1.550         0.6815        -0.2973
 15 -1.450         0.7279        -0.2658
 16 -1.350         0.7725        -0.2379
 17 -1.250         0.8160        -0.2051
 18 -1.150         0.8547        -0.2151
 19 -1.050         0.8918        -0.1950
 20 -0.950         0.9309        -0.1333
 21 -0.850         0.9703        -0.0924
 22 -0.750         1.0088        -0.0618
 23 -0.650         1.0462        -0.0380
 24 -0.550         1.0844         0.0105
 25 -0.450         1.2017         0.5758
 26 -0.350         1.2361         0.1179
 27 -0.250         1.2683         0.1213
 28 -0.150         1.3006         0.1565
 29 -0.050         1.3699         0.5386
 30  0.050         1.4037         0.2780
 31  0.150         1.4321         0.2330
 32  0.250         1.4581         0.2234
 33  0.350         1.4843         0.2520
 34  0.450         1.5114         0.2926
 35  0.550         1.5393         0.3326
 36  0.650         1.5674         0.3649
 37  0.750         1.5957         0.3954
 38  0.850         1.6244         0.4312
 39  0.950         1.6536         0.4655
 40  1.050         1.6829         0.4980
 41  1.150         1.7127         0.5341
 42  1.250         1.7428         0.5682
 43  1.350         1.7733         0.6052
 44  1.450         1.8044         0.6434
 45  1.550         1.8363         0.6872
 46  1.650         1.8694         0.7352
 47  1.750         1.9034         0.7803
 48  1.850         1.9370         0.8087
 49  1.950         1.9699         0.8325
 50  2.050         2.0648         1.3579
 51  2.150         2.2442         1.7736
 52  2.250         2.3646         1.7485
 53  2.350         2.4248         1.5367
 54  2.450         2.4826         1.5783
 55  2.550         2.5419         1.6480
 56  2.650         2.6028         1.7198
 57  2.750         2.6619         1.7664
 58  2.850         2.7152         1.7773
 59  2.950         2.7597         1.7489
 60  3.050         2.8004         1.7517
 61  3.150         2.8534         1.9131
 62  3.250         2.9053         1.9570
 63  3.350         2.9492         1.9323
 64  3.450         2.9876         1.9149
 65  3.550         3.0245         1.9363
 66  3.650         3.0602         1.9571
 67  3.750         3.0937         1.9646
 68  3.850         3.1240         1.9519
 69  3.950         3.1570         2.0209
 70  4.050         3.1889         2.0397
 71  4.150         3.2197         2.0547
 72  4.250         3.2490         2.0639
 73  4.350         3.2773         2.0775
 74  4.450         3.3048         2.0922
 75  4.550         3.3316         2.1084
 76  4.650         3.3576         2.1219
 77  4.750         3.3829         2.1361
 78  4.850         3.4078         2.1535
 79  4.950         3.4320         2.1665
 80  5.050         3.4555         2.1761
 81  5.150         3.4783         2.1876
 82  5.250         3.5012         2.2129
 83  5.350         3.5238         2.2272
 84  5.450         3.5456         2.2356
 85  5.550         3.5667         2.2441
 86  5.650         3.5873         2.2518
 87  5.750         3.6072         2.2588
 88  5.850         3.6265         2.2645
 89  5.950         3.6452         2.2704
 90  6.050         3.6634         2.2752
 91  6.150         3.6810         2.2800
 92  6.250         3.6980         2.2845
 93  6.350         3.7146         2.2874
 94  6.450         3.7306         2.2889
 95  6.550         3.7461         2.2923
 96  6.650         3.7614         2.2987
 97  6.750         3.7763         2.3060
 98  6.850         3.7909         2.3093
 99  6.950         3.8052         2.3166
100  7.050         3.8188         2.3056
101  7.150         3.8306         2.2599
102  7.250         3.8435         2.3115
103  7.350         3.8569         2.3368
104  7.450         3.8702         2.3498
105  7.550         3.8838         2.3728
106  7.650         3.8973         2.3827
107  7.750         3.9106         2.3915
108  7.850         3.9238         2.4012
109  7.950         3.9374         2.4237
110  8.050         3.9513         2.4499
111  8.150         3.9656         2.4767
112  8.250         3.9802         2.4988
113  8.350         3.9950         2.5203
114  8.450         4.0100         2.5426
115  8.550         4.0255         2.5702
116  8.650         4.0415         2.5983
117  8.750         4.0579         2.6269
118  8.850         4.0748         2.6566
119  8.950         4.0906         2.6447
120  9.050         4.1080         2.7007
121  9.150         4.1280         2.7826
122  9.250         4.1499         2.8415
123  9.350         4.1726         2.8784
124  9.450         4.1947         2.8920
125  9.550         4.2169         2.9128
126  9.650         4.2400         2.9541
127  9.750         4.2651         3.0157
128  9.850         4.2889         3.0153
129  9.950         4.3118         3.0223
130 10.050         4.3360         3.0698
131 10.150         4.3616         3.1193
132 10.250         4.3880         3.1590
133 10.350         4.4146         3.1889
134 10.450         4.4410         3.2114
135 10.550         4.4670         3.2307
136 10.650         4.4926         3.2503
137 10.750         4.5176         3.2666
138 10.850         4.5422         3.2821
139 10.950         4.5663         3.2983
140 11.050         4.5900         3.3149
141 11.150         4.6133         3.3321
142 11.250         4.6363         3.3495
143 11.350         4.6589         3.3640
144 11.450         4.6811         3.3789
145 11.550         4.7031         3.3955
146 11.650         4.7248         3.4140
147 11.750         4.7465         3.4344
148 11.850         4.7683         3.4569
149 11.950         4.7901         3.4803
150 12.050         4.8119         3.5019
151 12.150         4.8336         3.5214
152 12.250         4.8551         3.5387
153 12.350         4.8763         3.5541
154 12.450         4.8972         3.5703
155 12.550         4.9180         3.5876
156 12.650         4.9387         3.6059
157 12.750         4.9592         3.6234
158 12.850         4.9796         3.6415
159 12.950         5.0000         3.6613


#AGE= 4.000 BINS=156 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.789        -1.0155        -1.0155
  2 -2.689        -0.4892        -0.6426
  3 -2.589        -0.2604        -0.6481
  4 -2.489        -0.1052        -0.6274
  5 -2.389         0.0165        -0.5956
  6 -2.289         0.1175        -0.5653
  7 -2.189         0.2035        -0.5421
  8 -2.089         0.2806        -0.5081
  9 -1.989         0.3492        -0.4859
 10 -1.889         0.4128        -0.4535
 11 -1.789         0.4711        -0.4298
 12 -1.689         0.5257        -0.4017
 13 -1.589         0.5779        -0.3682
 14 -1.489         0.6270        -0.3435
 15 -1.389         0.6747        -0.3088
 16 -1.289         0.7204        -0.2795
 17 -1.189         0.7648        -0.2477
 18 -1.089         0.8076        -0.2196
 19 -0.989         0.8457        -0.2301
 20 -0.889         0.8838        -0.1920
 21 -0.789         0.9228        -0.1433
 22 -0.689         0.9619        -0.1036
 23 -0.589         1.0002        -0.0736
 24 -0.489         1.0349        -0.0792
 25 -0.389         1.1475         0.5060
 26 -0.289         1.1884         0.1421
 27 -0.189         1.2213         0.0842
 28 -0.089         1.2498         0.0527
 29  0.011         1.3228         0.5124
 30  0.111         1.3551         0.2101
 31  0.211         1.3838         0.1905
 32  0.311         1.4116         0.2038
 33  0.411         1.4383         0.2130
 34  0.511         1.4645         0.2335
 35  0.611         1.4919         0.2781
 36  0.711         1.5201         0.3178
 37  0.811         1.5488         0.3544
 38  0.911         1.5778         0.3879
 39  1.011         1.6071         0.4218
 40  1.111         1.6367         0.4551
 41  1.211         1.6665         0.4881
 42  1.311         1.6965         0.5217
 43  1.411         1.7266         0.5528
 44  1.511         1.7572         0.5900
 45  1.611         1.7884         0.6290
 46  1.711         1.8210         0.6805
 47  1.811         1.8548         0.7282
 48  1.911         1.8885         0.7615
 49  2.011         1.9216         0.7877
 50  2.111         1.9545         0.8170
 51  2.211         1.9865         0.8386
 52  2.311         2.0197         0.8858
 53  2.411         2.2579         1.8835
 54  2.511         2.3582         1.6725
 55  2.611         2.4270         1.5927
 56  2.711         2.4934         1.6450
 57  2.811         2.5578         1.6975
 58  2.911         2.6203         1.7470
 59  3.011         2.6794         1.7838
 60  3.111         2.7374         1.8344
 61  3.211         2.7931         1.8741
 62  3.311         2.8468         1.9119
 63  3.411         2.8972         1.9372
 64  3.511         2.9401         1.9132
 65  3.611         2.9849         1.9761
 66  3.711         3.0267         1.9895
 67  3.811         3.0663         2.0064
 68  3.911         3.1044         2.0284
 69  4.011         3.1409         2.0480
