#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2519 4.2094E-03 4.2094E-03  -0.60   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=139 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
137 11.459         4.9561         3.6406
138 11.559         4.9781         3.6714
139 11.659         5.0000         3.6917


#AGE= 0.100 BINS=136 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.739         1.8099         1.8099
  2 -1.639         2.0515         1.6815
  3 -1.539         2.1815         1.5943
  4 -1.439         2.2634         1.4990
  5 -1.339         2.3199         1.4060
  6 -1.239         2.3614         1.3215
  7 -1.139         2.3925         1.2318
  8 -1.039         2.4164         1.1445
  9 -0.939         2.4354         1.0669
 10 -0.839         2.4512         1.0049
 11 -0.739         2.4657         0.9807
 12 -0.639         2.4798         0.9854
 13 -0.539         2.4944         1.0124
 14 -0.439         2.5101         1.0604
 15 -0.339         2.5379         1.3309
 16 -0.239         2.5789         1.5332
 17 -0.139         2.6270         1.6478
 18 -0.039         2.6963         1.8648
 19  0.061         2.7450         1.7709
 20  0.161         2.7793         1.6601
 21  0.261         2.8167         1.7332
 22  0.361         2.8661         1.8970
 23  0.461         2.9074         1.8653
 24  0.561         2.9482         1.9009
 25  0.661         2.9858         1.9044
 26  0.761         3.0223         1.9294
 27  0.861         3.0598         1.9770
 28  0.961         3.1004         2.0510
 29  1.061         3.1368         2.0423
 30  1.161         3.1731         2.0767
 31  1.261         3.2185         2.2151
 32  1.361         3.2849         2.4369
 33  1.461         3.3351         2.3727
 34  1.561         3.3605         2.1148
 35  1.661         3.3832         2.0898
 36  1.761         3.4054         2.1042
 37  1.861         3.4270         2.1123
 38  1.961         3.4488         2.1391
 39  2.061         3.4703         2.1542
 40  2.161         3.4915         2.1686
 41  2.261         3.5123         2.1833
 42  2.361         3.5329         2.1990
 43  2.461         3.5533         2.2133
 44  2.561         3.5728         2.2169
 45  2.661         3.5914         2.2144
 46  2.761         3.6094         2.2174
 47  2.861         3.6271         2.2267
 48  2.961         3.6443         2.2352
 49  3.061         3.6612         2.2432
 50  3.161         3.6777         2.2492
 51  3.261         3.6940         2.2582
 52  3.361         3.7103         2.2765
 53  3.461         3.7266         2.2937
 54  3.561         3.7429         2.3087
 55  3.661         3.7587         2.3115
 56  3.761         3.7738         2.3089
 57  3.861         3.7887         2.3158
 58  3.961         3.8031         2.3168
 59  4.061         3.8167         2.3052
 60  4.161         3.8298         2.3037
 61  4.261         3.8425         2.3005
 62  4.361         3.8536         2.2552
 63  4.461         3.8646         2.2645
 64  4.561         3.8756         2.2740
 65  4.661         3.8866         2.2836
 66  4.761         3.8975         2.2932
 67  4.861         3.9084         2.3029
 68  4.961         3.9193         2.3127
 69  5.061         3.9302         2.3226
 70  5.161         3.9410         2.3326
 71  5.261         3.9518         2.3427
 72  5.361         3.9626         2.3528
 73  5.461         3.9734         2.3631
 74  5.561         3.9841         2.3711
 75  5.661         3.9948         2.3787
 76  5.761         4.0054         2.3892
 77  5.861         4.0161         2.4029
 78  5.961         4.0270         2.4197
 79  6.061         4.0386         2.4619
 80  6.161         4.0529         2.5624
 81  6.261         4.0678         2.5960
 82  6.361         4.0804         2.5356
 83  6.461         4.0866         2.2400
 84  6.561         4.0827         2.2400
 85  6.661         4.0869         2.0708
 86  6.761         4.0976         2.4850
 87  6.861         4.1100         2.5583
 88  6.961         4.1210         2.5170
 89  7.061         4.1308         2.4818
 90  7.161         4.1402         2.4710
 91  7.261         4.1499         2.4933
 92  7.361         4.1599         2.5154
 93  7.461         4.1692         2.4963
 94  7.561         4.1779         2.4778
 95  7.661         4.1869         2.4994
 96  7.761         4.1974         2.5739
 97  7.861         4.2071         2.5495
 98  7.961         4.2162         2.5343
 99  8.061         4.2429         3.0181
100  8.161         4.2702         3.0560
101  8.261         4.2985         3.0984
102  8.361         4.3274         3.1362
103  8.461         4.3577         3.1857
104  8.561         4.3870         3.2016
105  8.661         4.4152         3.2132
106  8.761         4.4420         3.2197
107  8.861         4.4673         3.2201
108  8.961         4.4907         3.2104
109  9.061         4.5120         3.1925
110  9.161         4.5315         3.1739
111  9.261         4.5494         3.1559
112  9.361         4.5661         3.1408
113  9.461         4.5818         3.1334
114  9.561         4.5977         3.1542
115  9.661         4.6143         3.1877
116  9.761         4.6304         3.1898
117  9.861         4.6451         3.1671
118  9.961         4.6613         3.2271
119 10.061         4.6776         3.2431
120 10.161         4.6939         3.2611
121 10.261         4.7104         3.2814
122 10.361         4.7271         3.3039
123 10.461         4.7441         3.3287
124 10.561         4.7616         3.3558
125 10.661         4.7794         3.3852
126 10.761         4.7978         3.4154
127 10.861         4.8164         3.4386
128 10.961         4.8352         3.4618
129 11.061         4.8542         3.4866
130 11.161         4.8736         3.5133
131 11.261         4.8934         3.5418
132 11.361         4.9136         3.5723
133 11.461         4.9345         3.6052
134 11.561         4.9561         3.6418
135 11.661         4.9781         3.6719
136 11.761         5.0000         3.6924


#AGE= 1.000 BINS=138 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.914        -0.0268        -0.0268
  2 -0.814         0.2705        -0.0344
  3 -0.714         0.4445        -0.0366
  4 -0.614         0.5684        -0.0370
  5 -0.514         0.6646        -0.0370
  6 -0.414         0.7425        -0.0423
  7 -0.314         0.8087        -0.0412
  8 -0.214         0.8662        -0.0399
  9 -0.114         0.9168        -0.0424
 10 -0.014         0.9616        -0.0468
 11  0.086         1.0017        -0.0526
 12  0.186         1.0377        -0.0623
 13  0.286         1.0703        -0.0695
 14  0.386         1.1006        -0.0719
 15  0.486         1.1281        -0.0834
 16  0.586         1.3323         0.9064
 17  0.686         1.4280         0.7243
 18  0.786         1.4665         0.3943
 19  0.886         1.4941         0.2840
 20  0.986         1.8195         1.5415
 21  1.086         2.0129         1.5687
 22  1.186         2.1493         1.5799
 23  1.286         2.2589         1.6070
 24  1.386         2.3526         1.6405
 25  1.486         2.4356         1.6766
 26  1.586         2.5115         1.7164
 27  1.686         2.5791         1.7381
 28  1.786         2.6444         1.7888
 29  1.886         2.7072         1.8366
 30  1.986         2.7669         1.8751
 31  2.086         2.8228         1.9052
 32  2.186         2.8737         1.9173
 33  2.286         2.9206         1.9305
 34  2.386         2.9639         1.9413
 35  2.486         3.0050         1.9604
 36  2.586         3.0445         1.9838
 37  2.686         3.0810         1.9875
 38  2.786         3.1146         1.9862
 39  2.886         3.1470         2.0042
 40  2.986         3.1784         2.0222
 41  3.086         3.2088         2.0383
 42  3.186         3.2381         2.0525
 43  3.286         3.2663         2.0649
 44  3.386         3.2934         2.0754
 45  3.486         3.3194         2.0839
 46  3.586         3.3443         2.0903
 47  3.686         3.3681         2.0945
 48  3.786         3.3908         2.0973
 49  3.886         3.4126         2.1040
 50  3.986         3.4339         2.1121
 51  4.086         3.4545         2.1219
 52  4.186         3.4748         2.1344
 53  4.286         3.4948         2.1484
 54  4.386         3.5146         2.1623
 55  4.486         3.5340         2.1740
 56  4.586         3.5530         2.1842
 57  4.686         3.5716         2.1944
 58  4.786         3.5900         2.2075
 59  4.886         3.6075         2.2049
 60  4.986         3.6241         2.1972
 61  5.086         3.6405         2.2106
 62  5.186         3.6572         2.2344
 63  5.286         3.6741         2.2551
 64  5.386         3.6910         2.2733
 65  5.486         3.7079         2.2891
 66  5.586         3.7247         2.3026
 67  5.686         3.7412         2.3138
 68  5.786         3.7575         2.3227
 69  5.886         3.7734         2.3291
 70  5.986         3.7889         2.3331
 71  6.086         3.8038         2.3345
 72  6.186         3.8183         2.3331
 73  6.286         3.8321         2.3288
 74  6.386         3.8456         2.3291
 75  6.486         3.8587         2.3323
 76  6.586         3.8715         2.3353
 77  6.686         3.8840         2.3380
 78  6.786         3.8963         2.3405
 79  6.886         3.9083         2.3422
 80  6.986         3.9199         2.3442
 81  7.086         3.9314         2.3485
 82  7.186         3.9430         2.3616
 83  7.286         3.9542         2.3595
 84  7.386         3.9640         2.3136
 85  7.486         3.9735         2.3112
 86  7.586         3.9847         2.3899
 87  7.686         3.9965         2.4235
 88  7.786         4.0084         2.4394
 89  7.886         4.0203         2.4549
 90  7.986         4.0323         2.4676
 91  8.086         4.0444         2.4809
 92  8.186         4.0567         2.5027
 93  8.286         4.0694         2.5281
 94  8.386         4.0823         2.5507
 95  8.486         4.0954         2.5680
 96  8.586         4.1086         2.5857
 97  8.686         4.1221         2.6078
 98  8.786         4.1361         2.6364
 99  8.886         4.1505         2.6644
100  8.986         4.1653         2.6912
101  9.086         4.1805         2.7155
102  9.186         4.1960         2.7408
103  9.286         4.2130         2.7981
104  9.386         4.2312         2.8443
105  9.486         4.2498         2.8716
106  9.586         4.2690         2.9056
107  9.686         4.2888         2.9374
108  9.786         4.3088         2.9624
109  9.886         4.3287         2.9806
110  9.986         4.3492         3.0118
111 10.086         4.3694         3.0277
112 10.186         4.3915         3.0866
113 10.286         4.4152         3.1410
114 10.386         4.4398         3.1798
115 10.486         4.4653         3.2220
116 10.586         4.4911         3.2521
117 10.686         4.5164         3.2688
118 10.786         4.5411         3.2832
119 10.886         4.5655         3.3028
120 10.986         4.5896         3.3226
121 11.086         4.6135         3.3425
122 11.186         4.6372         3.3628
123 11.286         4.6608         3.3832
124 11.386         4.6842         3.4040
125 11.486         4.7075         3.4249
126 11.586         4.7305         3.4444
127 11.686         4.7534         3.4638
128 11.786         4.7762         3.4840
129 11.886         4.7988         3.5050
130 11.986         4.8214         3.5268
131 12.086         4.8441         3.5495
132 12.186         4.8667         3.5732
133 12.286         4.8894         3.5958
134 12.386         4.9120         3.6162
135 12.486         4.9343         3.6342
136 12.586         4.9563         3.6506
137 12.686         4.9782         3.6690
138 12.786         5.0000         3.6904


#AGE= 2.000 BINS=158 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.606        -0.4904        -0.4904
  2 -2.506        -0.1884        -0.4884
  3 -2.406        -0.0072        -0.4743
  4 -2.306         0.1259        -0.4525
  5 -2.206         0.2331        -0.4270
  6 -2.106         0.3232        -0.4042
  7 -2.006         0.4020        -0.3783
  8 -1.906         0.4724        -0.3522
  9 -1.806         0.5371        -0.3216
 10 -1.706         0.5968        -0.2948
 11 -1.606         0.6525        -0.2666
 12 -1.506         0.7051        -0.2383
 13 -1.406         0.7546        -0.2125
 14 -1.306         0.8009        -0.1942
 15 -1.206         0.8439        -0.1819
 16 -1.106         0.8878        -0.1292
 17 -1.006         0.9307        -0.0955
 18 -0.906         0.9726        -0.0642
 19 -0.806         1.0130        -0.0388
 20 -0.706         1.0526        -0.0065
 21 -0.606         1.1116         0.2153
 22 -0.506         1.1537         0.1196
 23 -0.406         1.1899         0.0930
 24 -0.306         1.2228         0.0856
 25 -0.206         1.2507         0.0447
 26 -0.106         1.3947         0.8452
 27 -0.006         1.4266         0.2773
 28  0.094         1.4586         0.3095
 29  0.194         1.4903         0.3384
 30  0.294         1.5210         0.3541
 31  0.394         1.5497         0.3553
 32  0.494         1.5762         0.3486
 33  0.594         1.6011         0.3473
 34  0.694         1.6249         0.3526
 35  0.794         1.6477         0.3555
 36  0.894         1.6696         0.3623
 37  0.994         1.6906         0.3638
 38  1.094         1.7108         0.3678
 39  1.194         1.7301         0.3697
 40  1.294         1.7488         0.3729
 41  1.394         1.7667         0.3734
 42  1.494         1.7840         0.3747
 43  1.594         1.9231         1.3609
 44  1.694         2.0046         1.2379
 45  1.794         2.0951         1.3697
 46  1.894         2.1670         1.3501
 47  1.994         2.2517         1.5004
 48  2.094         2.3377         1.5920
 49  2.194         2.4357         1.7410
 50  2.294         2.5215         1.7749
 51  2.394         2.5946         1.7847
 52  2.494         2.6617         1.8180
 53  2.594         2.7216         1.8314
 54  2.694         2.7764         1.8507
 55  2.794         2.8285         1.8816
 56  2.894         2.8773         1.9037
 57  2.994         2.9241         1.9330
 58  3.094         2.9681         1.9525
 59  3.194         3.0078         1.9484
 60  3.294         3.0429         1.9337
 61  3.394         3.0780         1.9683
 62  3.494         3.1124         1.9930
 63  3.594         3.1453         2.0086
 64  3.694         3.1739         1.9781
 65  3.794         3.2021         2.0005
 66  3.894         3.2291         2.0102
 67  3.994         3.2534         1.9880
 68  4.094         3.2786         2.0306
 69  4.194         3.3038         2.0538
 70  4.294         3.3282         2.0656
 71  4.394         3.3519         2.0771
 72  4.494         3.3750         2.0895
 73  4.594         3.3976         2.1036
 74  4.694         3.4197         2.1156
 75  4.794         3.4415         2.1300
 76  4.894         3.4629         2.1450
 77  4.994         3.4837         2.1531
 78  5.094         3.5038         2.1611
 79  5.194         3.5236         2.1727
 80  5.294         3.5431         2.1853
 81  5.394         3.5622         2.1963
 82  5.494         3.5810         2.2079
 83  5.594         3.5996         2.2220
 84  5.694         3.6179         2.2338
 85  5.794         3.6359         2.2432
 86  5.894         3.6534         2.2502
 87  5.994         3.6704         2.2548
 88  6.094         3.6869         2.2570
 89  6.194         3.7027         2.2566
 90  6.294         3.7179         2.2553
 91  6.394         3.7327         2.2574
 92  6.494         3.7471         2.2602
 93  6.594         3.7611         2.2637
 94  6.694         3.7749         2.2677
 95  6.794         3.7883         2.2713
 96  6.894         3.8014         2.2743
 97  6.994         3.8142         2.2793
 98  7.094         3.8269         2.2849
 99  7.194         3.8387         2.2659
100  7.294         3.8494         2.2378
101  7.394         3.8609         2.2794
102  7.494         3.8733         2.3202
103  7.594         3.8857         2.3353
104  7.694         3.8982         2.3527
105  7.794         3.9111         2.3760
106  7.894         3.9240         2.3918
107  7.994         3.9369         2.4014
108  8.094         3.9498         2.4158
109  8.194         3.9630         2.4406
110  8.294         3.9766         2.4657
111  8.394         3.9905         2.4883
112  8.494         4.0046         2.5084
113  8.594         4.0188         2.5275
114  8.694         4.0334         2.5511
115  8.794         4.0483         2.5771
116  8.894         4.0636         2.6040
117  8.994         4.0794         2.6314
118  9.094         4.0948         2.6368
119  9.194         4.1117         2.6948
120  9.294         4.1307         2.7617
121  9.394         4.1504         2.7962
122  9.494         4.1700         2.8157
123  9.594         4.1901         2.8457
124  9.694         4.2109         2.8794
125  9.794         4.2324         2.9173
126  9.894         4.2550         2.9606
127  9.994         4.2776         2.9813
128 10.094         4.2981         2.9623
129 10.194         4.3202         3.0159
130 10.294         4.3439         3.0688
131 10.394         4.3690         3.1182
132 10.494         4.3944         3.1494
133 10.594         4.4202         3.1815
134 10.694         4.4462         3.2093
135 10.794         4.4717         3.2280
136 10.894         4.4965         3.2410
137 10.994         4.5208         3.2572
138 11.094         4.5448         3.2747
139 11.194         4.5685         3.2936
140 11.294         4.5920         3.3140
141 11.394         4.6155         3.3359
142 11.494         4.6389         3.3591
143 11.594         4.6622         3.3803
144 11.694         4.6854         3.4011
145 11.794         4.7084         3.4222
146 11.894         4.7314         3.4438
147 11.994         4.7544         3.4659
148 12.094         4.7773         3.4885
149 12.194         4.8003         3.5124
150 12.294         4.8232         3.5347
151 12.394         4.8460         3.5545
152 12.494         4.8685         3.5718
153 12.594         4.8907         3.5887
154 12.694         4.9128         3.6072
155 12.794         4.9347         3.6273
156 12.894         4.9566         3.6471
157 12.994         4.9783         3.6669
158 13.094         5.0000         3.6880


#AGE= 3.000 BINS=157 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.575        -0.4936        -0.4936
  2 -2.475        -0.1954        -0.4992
  3 -2.375        -0.0134        -0.4788
  4 -2.275         0.1166        -0.4706
  5 -2.175         0.2203        -0.4528
  6 -2.075         0.3073        -0.4338
  7 -1.975         0.3845        -0.4038
  8 -1.875         0.4533        -0.3804
  9 -1.775         0.5162        -0.3544
 10 -1.675         0.5748        -0.3236
 11 -1.575         0.6299        -0.2939
 12 -1.475         0.6821        -0.2642
 13 -1.375         0.7318        -0.2344
 14 -1.275         0.7795        -0.2031
 15 -1.175         0.8232        -0.1963
 16 -1.075         0.8651        -0.1706
 17 -0.975         0.9079        -0.1202
 18 -0.875         0.9500        -0.0842
 19 -0.775         0.9910        -0.0542
 20 -0.675         1.0307        -0.0278
 21 -0.575         1.0752         0.0632
 22 -0.475         1.1337         0.2347
 23 -0.375         1.1751         0.1336
 24 -0.275         1.2124         0.1280
 25 -0.175         1.2486         0.1508
 26 -0.075         1.2816         0.1469
 27  0.025         1.3876         0.7232
 28  0.125         1.4423         0.5154
 29  0.225         1.4697         0.2556
 30  0.325         1.4959         0.2629
 31  0.425         1.5226         0.2978
 32  0.525         1.5500         0.3362
 33  0.625         1.5779         0.3723
 34  0.725         1.6059         0.4018
 35  0.825         1.6343         0.4363
 36  0.925         1.6631         0.4695
 37  1.025         1.6921         0.5031
 38  1.125         1.7215         0.5369
 39  1.225         1.7513         0.5730
 40  1.325         1.7814         0.6075
 41  1.425         1.8120         0.6447
 42  1.525         1.8429         0.6798
 43  1.625         1.8743         0.7176
 44  1.725         1.9063         0.7574
 45  1.825         1.9388         0.7970
 46  1.925         1.9713         0.8298
 47  2.025         2.0037         0.8604
 48  2.125         2.0363         0.8953
 49  2.225         2.2637         1.8739
 50  2.325         2.3786         1.7450
 51  2.425         2.4865         1.8286
 52  2.525         2.5436         1.6343
 53  2.625         2.6046         1.7225
 54  2.725         2.6649         1.7771
 55  2.825         2.7159         1.7610
 56  2.925         2.7498         1.6255
 57  3.025         2.7849         1.6744
 58  3.125         2.8391         1.9089
 59  3.225         2.8902         1.9355
 60  3.325         2.9402         1.9765
 61  3.425         2.9819         1.9435
 62  3.525         3.0180         1.9200
 63  3.625         3.0543         1.9581
 64  3.725         3.0883         1.9657
 65  3.825         3.1203         1.9705
 66  3.925         3.1506         1.9792
 67  4.025         3.1816         2.0200
 68  4.125         3.2116         2.0359
 69  4.225         3.2405         2.0495
 70  4.325         3.2685         2.0641
 71  4.425         3.2957         2.0794
 72  4.525         3.3222         2.0941
 73  4.625         3.3479         2.1066
 74  4.725         3.3729         2.1213
 75  4.825         3.3975         2.1381
 76  4.925         3.4213         2.1493
 77  5.025         3.4446         2.1609
 78  5.125         3.4674         2.1764
 79  5.225         3.4902         2.1993
 80  5.325         3.5126         2.2150
 81  5.425         3.5344         2.2237
 82  5.525         3.5554         2.2288
 83  5.625         3.5755         2.2323
 84  5.725         3.5950         2.2373
 85  5.825         3.6139         2.2426
 86  5.925         3.6322         2.2475
 87  6.025         3.6499         2.2520
 88  6.125         3.6671         2.2566
 89  6.225         3.6839         2.2609
 90  6.325         3.7001         2.2647
 91  6.425         3.7159         2.2683
 92  6.525         3.7312         2.2721
 93  6.625         3.7462         2.2760
 94  6.725         3.7608         2.2805
 95  6.825         3.7750         2.2836
 96  6.925         3.7889         2.2859
 97  7.025         3.8024         2.2890
 98  7.125         3.8153         2.2799
 99  7.225         3.8274         2.2666
100  7.325         3.8400         2.2960
101  7.425         3.8530         2.3239
102  7.525         3.8661         2.3374
103  7.625         3.8792         2.3533
104  7.725         3.8927         2.3781
105  7.825         3.9064         2.3977
106  7.925         3.9200         2.4095
107  8.025         3.9335         2.4204
108  8.125         3.9472         2.4404
109  8.225         3.9613         2.4659
110  8.325         3.9758         2.4907
111  8.425         3.9905         2.5121
112  8.525         4.0053         2.5303
113  8.625         4.0203         2.5525
114  8.725         4.0357         2.5771
115  8.825         4.0515         2.6045
116  8.925         4.0678         2.6334
117  9.025         4.0841         2.6509
118  9.125         4.1005         2.6707
119  9.225         4.1190         2.7388
120  9.325         4.1386         2.7839
121  9.425         4.1585         2.8086
122  9.525         4.1789         2.8402
123  9.625         4.2000         2.8762
124  9.725         4.2221         2.9170
125  9.825         4.2454         2.9633
126  9.925         4.2702         3.0149
127 10.025         4.2934         3.0092
128 10.125         4.3153         3.0086
129 10.225         4.3386         3.0563
130 10.325         4.3632         3.1034
131 10.425         4.3886         3.1440
132 10.525         4.4146         3.1775
133 10.625         4.4403         3.2012
134 10.725         4.4661         3.2259
135 10.825         4.4913         3.2436
136 10.925         4.5160         3.2584
137 11.025         4.5403         3.2752
138 11.125         4.5642         3.2938
139 11.225         4.5880         3.3144
140 11.325         4.6117         3.3370
141 11.425         4.6353         3.3579
142 11.525         4.6586         3.3779
143 11.625         4.6819         3.3988
144 11.725         4.7051         3.4207
145 11.825         4.7282         3.4436
146 11.925         4.7514         3.4675
147 12.025         4.7747         3.4930
148 12.125         4.7981         3.5176
149 12.225         4.8214         3.5395
150 12.325         4.8445         3.5586
151 12.425         4.8673         3.5751
152 12.525         4.8898         3.5929
153 12.625         4.9121         3.6117
154 12.725         4.9342         3.6314
155 12.825         4.9563         3.6503
156 12.925         4.9781         3.6697
157 13.025         5.0000         3.6908


#AGE= 4.000 BINS=154 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.509        -0.5575        -0.5575
  2 -2.409        -0.2656        -0.5760
  3 -2.309        -0.0877        -0.5612
  4 -2.209         0.0428        -0.5428
  5 -2.109         0.1473        -0.5229
  6 -2.009         0.2341        -0.5076
  7 -1.909         0.3120        -0.4726
  8 -1.809         0.3800        -0.4590
  9 -1.709         0.4435        -0.4231
 10 -1.609         0.5023        -0.3950
 11 -1.509         0.5575        -0.3657
 12 -1.409         0.6097        -0.3358
 13 -1.309         0.6598        -0.3035
 14 -1.209         0.7074        -0.2764
 15 -1.109         0.7531        -0.2473
 16 -1.009         0.7952        -0.2391
 17 -0.909         0.8373        -0.1973
 18 -0.809         0.8791        -0.1580
 19 -0.709         0.9204        -0.1219
 20 -0.609         0.9605        -0.0945
 21 -0.509         1.0001        -0.0596
 22 -0.409         1.0511         0.0958
 23 -0.309         1.1022         0.1475
 24 -0.209         1.1402         0.0633
 25 -0.109         1.1759         0.0736
 26 -0.009         1.2104         0.0936
 27  0.091         1.3350         0.7317
 28  0.191         1.3658         0.2021
 29  0.291         1.3941         0.1937
 30  0.391         1.4210         0.1989
 31  0.491         1.4472         0.2151
 32  0.591         1.4743         0.2561
 33  0.691         1.5021         0.2944
 34  0.791         1.5304         0.3310
 35  0.891         1.5592         0.3656
 36  0.991         1.5881         0.3969
 37  1.091         1.6174         0.4322
 38  1.191         1.6470         0.4656
 39  1.291         1.6768         0.4984
 40  1.391         1.7068         0.5315
 41  1.491         1.7368         0.5615
 42  1.591         1.7673         0.5981
 43  1.691         1.7981         0.6331
 44  1.791         1.8295         0.6736
 45  1.891         1.8613         0.7097
 46  1.991         1.8936         0.7496
 47  2.091         1.9260         0.7828
 48  2.191         1.9587         0.8194
 49  2.291         1.9904         0.8375
 50  2.391         2.0225         0.8760
 51  2.491         2.2449         1.8477
 52  2.591         2.3984         1.8722
 53  2.691         2.4686         1.6424
 54  2.791         2.5349         1.6858
 55  2.891         2.5992         1.7379
