#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2644 1.2838E-02 1.2838E-02  -0.10   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=142 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 50  2.439         3.6717         2.3387
 51  2.539         3.6920         2.3504
 52  2.639         3.7117         2.3587
 53  2.739         3.7329         2.4111
 54  2.839         3.7534         2.4167
 55  2.939         3.7730         2.4181
 56  3.039         3.7916         2.4154
 57  3.139         3.8092         2.4083
 58  3.239         3.8257         2.3965
 59  3.339         3.8410         2.3795
 60  3.439         3.8550         2.3563
 61  3.539         3.8667         2.2924
 62  3.639         3.8769         2.2425
 63  3.739         3.8861         2.2068
 64  3.839         3.8969         2.2866
 65  3.939         3.9049         2.1684
 66  4.039         3.9186         2.4103
 67  4.139         3.9350         2.5045
 68  4.239         3.9492         2.4554
 69  4.339         3.9625         2.4424
 70  4.439         3.9754         2.4416
 71  4.539         3.9877         2.4343
 72  4.639         4.0008         2.4728
 73  4.739         4.0124         2.4331
 74  4.839         4.0213         2.3297
 75  4.939         4.0303         2.3413
 76  5.039         4.0393         2.3530
 77  5.139         4.0484         2.3649
 78  5.239         4.0576         2.3770
 79  5.339         4.0668         2.3893
 80  5.439         4.0761         2.4018
 81  5.539         4.0855         2.4144
 82  5.639         4.0949         2.4273
 83  5.739         4.1044         2.4403
 84  5.839         4.1140         2.4543
 85  5.939         4.1238         2.4699
 86  6.039         4.1336         2.4849
 87  6.139         4.1436         2.4994
 88  6.239         4.1537         2.5132
 89  6.339         4.1634         2.5108
 90  6.439         4.1710         2.4093
 91  6.539         4.1786         2.4186
 92  6.639         4.1863         2.4294
 93  6.739         4.1940         2.4419
 94  6.839         4.2019         2.4559
 95  6.939         4.2099         2.4715
 96  7.039         4.2181         2.4886
 97  7.139         4.2265         2.5072
 98  7.239         4.2350         2.5273
 99  7.339         4.2439         2.5481
100  7.439         4.2527         2.5544
101  7.539         4.2597         2.4620
102  7.639         4.2653         2.3777
103  7.739         4.2709         2.3740
104  7.839         4.2770         2.4248
105  7.939         4.2833         2.4407
106  8.039         4.2897         2.4558
107  8.139         4.2964         2.4782
108  8.239         4.3030         2.4835
109  8.339         4.3124         2.6418
110  8.439         4.3335         3.0098
111  8.539         4.3565         3.0703
112  8.639         4.3826         3.1476
113  8.739         4.4126         3.2366
114  8.839         4.4420         3.2579
115  8.939         4.4700         3.2666
116  9.039         4.4965         3.2675
117  9.139         4.5212         3.2641
118  9.239         4.5444         3.2618
119  9.339         4.5665         3.2608
120  9.439         4.5875         3.2614
121  9.539         4.6076         3.2636
122  9.639         4.6270         3.2675
123  9.739         4.6458         3.2728
124  9.839         4.6641         3.2794
125  9.939         4.6819         3.2869
126 10.039         4.6996         3.2996
127 10.139         4.7174         3.3207
128 10.239         4.7355         3.3458
129 10.339         4.7542         3.3804
130 10.439         4.7712         3.3539
131 10.539         4.7864         3.3228
132 10.639         4.8052         3.4320
133 10.739         4.8242         3.4572
134 10.839         4.8435         3.4816
135 10.939         4.8630         3.5049
136 11.039         4.8826         3.5273
137 11.139         4.9023         3.5487
138 11.239         4.9220         3.5689
139 11.339         4.9417         3.5881
140 11.439         4.9613         3.6060
141 11.539         4.9807         3.6226
142 11.639         5.0000         3.6377


#AGE= 0.100 BINS=138 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.956         1.3665         1.3665
  2 -1.856         1.6734         1.3781
  3 -1.756         1.8543         1.3866
  4 -1.656         1.9830         1.3920
  5 -1.556         2.0859         1.4099
  6 -1.456         2.1687         1.4085
  7 -1.356         2.2452         1.4530
  8 -1.256         2.3338         1.6001
  9 -1.156         2.4058         1.5899
 10 -1.056         2.4655         1.5744
 11 -0.956         2.5112         1.5107
 12 -0.856         2.5455         1.4250
 13 -0.756         2.5722         1.3474
 14 -0.656         2.5942         1.2897
 15 -0.556         2.6142         1.2656
 16 -0.456         2.6342         1.2877
 17 -0.356         2.6727         1.6012
 18 -0.256         2.7255         1.7845
 19 -0.156         2.7776         1.8305
 20 -0.056         2.8366         1.9405
 21  0.044         2.8958         2.0013
 22  0.144         2.9507         2.0250
 23  0.244         3.0057         2.0813
 24  0.344         3.0586         2.1179
 25  0.444         3.1103         2.1604
 26  0.544         3.1524         2.1186
 27  0.644         3.1856         2.0519
 28  0.744         3.2149         2.0288
 29  0.844         3.2471         2.1023
 30  0.944         3.2863         2.2217
 31  1.044         3.3310         2.3216
 32  1.144         3.3660         2.2545
 33  1.244         3.3941         2.1912
 34  1.344         3.4131         2.0460
 35  1.444         3.4321         2.0623
 36  1.544         3.4506         2.0701
 37  1.644         3.4688         2.0839
 38  1.744         3.4869         2.0981
 39  1.844         3.5051         2.1179
 40  1.944         3.5242         2.1575
 41  2.044         3.5440         2.1927
 42  2.144         3.5642         2.2222
 43  2.244         3.5846         2.2470
 44  2.344         3.6051         2.2678
 45  2.444         3.6254         2.2851
 46  2.544         3.6454         2.2993
 47  2.644         3.6651         2.3106
 48  2.744         3.6842         2.3190
 49  2.844         3.7028         2.3246
 50  2.944         3.7229         2.3789
 51  3.044         3.7424         2.3849
 52  3.144         3.7611         2.3861
 53  3.244         3.7790         2.3840
 54  3.344         3.7959         2.3784
 55  3.444         3.8119         2.3690
 56  3.544         3.8266         2.3506
 57  3.644         3.8393         2.2991
 58  3.744         3.8511         2.2773
 59  3.844         3.8624         2.2743
 60  3.944         3.8761         2.3682
 61  4.044         3.8890         2.3529
 62  4.144         3.9062         2.4971
 63  4.244         3.9220         2.4748
 64  4.344         3.9358         2.4316
 65  4.444         3.9494         2.4363
 66  4.544         3.9612         2.3907
 67  4.644         3.9737         2.4263
 68  4.744         3.9869         2.4624
 69  4.844         3.9979         2.3986
 70  4.944         4.0070         2.3225
 71  5.044         4.0161         2.3339
 72  5.144         4.0253         2.3456
 73  5.244         4.0345         2.3574
 74  5.344         4.0438         2.3694
 75  5.444         4.0532         2.3815
 76  5.544         4.0626         2.3939
 77  5.644         4.0721         2.4065
 78  5.744         4.0816         2.4192
 79  5.844         4.0913         2.4322
 80  5.944         4.1010         2.4453
 81  6.044         4.1108         2.4602
 82  6.144         4.1207         2.4759
 83  6.244         4.1308         2.4909
 84  6.344         4.1410         2.5052
 85  6.444         4.1512         2.5187
 86  6.544         4.1615         2.5316
 87  6.644         4.1715         2.5301
 88  6.744         4.1793         2.4263
 89  6.844         4.1870         2.4338
 90  6.944         4.1948         2.4430
 91  7.044         4.2026         2.4539
 92  7.144         4.2105         2.4666
 93  7.244         4.2185         2.4811
 94  7.344         4.2267         2.4973
 95  7.444         4.2350         2.5139
 96  7.544         4.2431         2.5090
 97  7.644         4.2495         2.4120
 98  7.744         4.2549         2.3485
 99  7.844         4.2605         2.3709
100  7.944         4.2667         2.4131
101  8.044         4.2729         2.4297
102  8.144         4.2794         2.4490
103  8.244         4.2861         2.4738
104  8.344         4.2936         2.5247
105  8.444         4.2920         2.5247
106  8.544         4.3021         2.6660
107  8.644         4.3248         3.0316
108  8.744         4.3548         3.1784
109  8.844         4.3859         3.2252
110  8.944         4.4167         3.2524
111  9.044         4.4468         3.2724
112  9.144         4.4757         3.2851
113  9.244         4.5032         3.2903
114  9.344         4.5289         3.2890
115  9.444         4.5531         3.2873
116  9.544         4.5760         3.2865
117  9.644         4.5978         3.2867
118  9.744         4.6185         3.2879
119  9.844         4.6384         3.2899
120  9.944         4.6576         3.2924
121 10.044         4.6760         3.2952
122 10.144         4.6942         3.3064
123 10.244         4.7123         3.3238
124 10.344         4.7308         3.3509
125 10.444         4.7476         3.3271
126 10.544         4.7620         3.2735
127 10.644         4.7807         3.4057
128 10.744         4.7999         3.4353
129 10.844         4.8194         3.4617
130 10.944         4.8391         3.4872
131 11.044         4.8591         3.5116
132 11.144         4.8792         3.5350
133 11.244         4.8994         3.5573
134 11.344         4.9197         3.5785
135 11.444         4.9399         3.5985
136 11.544         4.9601         3.6171
137 11.644         4.9802         3.6344
138 11.744         5.0000         3.6501


#AGE= 1.000 BINS=138 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.901        -0.1435        -0.1435
  2 -0.801         0.1498        -0.1592
  3 -0.701         0.3244        -0.1556
  4 -0.601         0.4489        -0.1545
  5 -0.501         0.5458        -0.1532
  6 -0.401         0.6259        -0.1475
  7 -0.301         0.6941        -0.1441
  8 -0.201         0.7538        -0.1369
  9 -0.101         0.8066        -0.1346
 10 -0.001         0.8533        -0.1391
 11  0.099         0.8956        -0.1362
 12  0.199         0.9342        -0.1362
 13  0.299         0.9694        -0.1397
 14  0.399         1.0014        -0.1471
 15  0.499         1.0307        -0.1542
 16  0.599         1.2163         0.7577
 17  0.699         1.3220         0.6563
 18  0.799         1.4377         0.8066
 19  0.899         1.7027         1.3624
 20  0.999         1.9872         1.6691
 21  1.099         2.1798         1.7337
 22  1.199         2.3180         1.7534
 23  1.299         2.4281         1.7782
 24  1.399         2.5162         1.7801
 25  1.499         2.5928         1.8019
 26  1.599         2.6611         1.8235
 27  1.699         2.7220         1.8393
 28  1.799         2.7779         1.8599
 29  1.899         2.8312         1.8938
 30  1.999         2.8815         1.9200
 31  2.099         2.9285         1.9396
 32  2.199         2.9725         1.9563
 33  2.299         3.0141         1.9754
 34  2.399         3.0533         1.9890
 35  2.499         3.0902         2.0004
 36  2.599         3.1243         2.0032
 37  2.699         3.1579         2.0301
 38  2.799         3.1899         2.0402
 39  2.899         3.2188         2.0286
 40  2.999         3.2469         2.0434
 41  3.099         3.2742         2.0582
 42  3.199         3.3006         2.0718
 43  3.299         3.3262         2.0843
 44  3.399         3.3510         2.0956
 45  3.499         3.3750         2.1058
 46  3.599         3.3983         2.1148
 47  3.699         3.4207         2.1226
 48  3.799         3.4423         2.1292
 49  3.899         3.4635         2.1404
 50  3.999         3.4842         2.1527
 51  4.099         3.5042         2.1578
 52  4.199         3.5233         2.1559
 53  4.299         3.5410         2.1426
 54  4.399         3.5571         2.1181
 55  4.499         3.5754         2.1917
 56  4.599         3.5935         2.2036
 57  4.699         3.6112         2.2136
 58  4.799         3.6287         2.2249
 59  4.899         3.6462         2.2427
 60  4.999         3.6646         2.2827
 61  5.099         3.6802         2.2258
 62  5.199         3.6942         2.1961
 63  5.299         3.7076         2.1907
 64  5.399         3.7207         2.1955
 65  5.499         3.7333         2.1884
 66  5.599         3.7461         2.2078
 67  5.699         3.7590         2.2261
 68  5.799         3.7720         2.2406
 69  5.899         3.7849         2.2541
 70  5.999         3.7981         2.2726
 71  6.099         3.8114         2.2910
 72  6.199         3.8248         2.3081
 73  6.299         3.8383         2.3239
 74  6.399         3.8518         2.3386
 75  6.499         3.8654         2.3521
 76  6.599         3.8789         2.3644
 77  6.699         3.8923         2.3756
 78  6.799         3.9056         2.3856
 79  6.899         3.9188         2.3944
 80  6.999         3.9318         2.4020
 81  7.099         3.9446         2.4083
 82  7.199         3.9572         2.4134
 83  7.299         3.9695         2.4171
 84  7.399         3.9816         2.4193
 85  7.499         3.9934         2.4201
 86  7.599         4.0048         2.4192
 87  7.699         4.0159         2.4167
 88  7.799         4.0266         2.4149
 89  7.899         4.0372         2.4178
 90  7.999         4.0477         2.4246
 91  8.099         4.0581         2.4353
 92  8.199         4.0686         2.4455
 93  8.299         4.0766         2.3409
 94  8.399         4.0859         2.4095
 95  8.499         4.0971         2.5018
 96  8.599         4.1085         2.5216
 97  8.699         4.1202         2.5454
 98  8.799         4.1322         2.5695
 99  8.899         4.1445         2.5897
100  8.999         4.1570         2.6097
101  9.099         4.1699         2.6359
102  9.199         4.1833         2.6670
103  9.299         4.1973         2.6970
104  9.399         4.2117         2.7246
105  9.499         4.2267         2.7603
106  9.599         4.2424         2.7913
107  9.699         4.2586         2.8213
108  9.799         4.2753         2.8533
109  9.899         4.2928         2.8891
110  9.999         4.3116         2.9390
111 10.099         4.3322         2.9983
112 10.199         4.3541         3.0460
113 10.299         4.3768         3.0825
114 10.399         4.3995         3.1074
115 10.499         4.4217         3.1193
116 10.599         4.4429         3.1202
117 10.699         4.4614         3.0817
118 10.799         4.4841         3.1906
119 10.899         4.5093         3.2602
120 10.999         4.5346         3.2881
121 11.099         4.5603         3.3187
122 11.199         4.5862         3.3502
123 11.299         4.6124         3.3795
124 11.399         4.6386         3.4064
125 11.499         4.6647         3.4308
126 11.599         4.6906         3.4525
127 11.699         4.7161         3.4718
128 11.799         4.7413         3.4923
129 11.899         4.7663         3.5147
130 11.999         4.7913         3.5392
131 12.099         4.8164         3.5659
132 12.199         4.8418         3.5950
133 12.299         4.8674         3.6266
134 12.399         4.8936         3.6601
135 12.499         4.9201         3.6922
136 12.599         4.9468         3.7219
137 12.699         4.9734         3.7489
138 12.799         5.0000         3.7731


#AGE= 2.000 BINS=150 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.799        -0.1757        -0.1757
  2 -1.699         0.1093        -0.2084
  3 -1.599         0.2808        -0.2056
  4 -1.499         0.4097        -0.1807
  5 -1.399         0.5132        -0.1604
  6 -1.299         0.5985        -0.1505
  7 -1.199         0.6727        -0.1313
  8 -1.099         0.7397        -0.1050
  9 -0.999         0.8009        -0.0804
 10 -0.899         0.8577        -0.0533
 11 -0.799         0.9111        -0.0261
 12 -0.699         0.9618         0.0044
 13 -0.599         1.0094         0.0251
 14 -0.499         1.0516         0.0186
 15 -0.399         1.0942         0.0643
 16 -0.299         1.1361         0.0996
 17 -0.199         1.1760         0.1197
 18 -0.099         1.2136         0.1328
 19  0.001         1.2515         0.1734
 20  0.101         1.3812         0.7932
 21  0.201         1.4647         0.7071
 22  0.301         1.5448         0.7712
 23  0.401         1.5661         0.2460
 24  0.501         1.5858         0.2325
 25  0.601         1.6043         0.2260
 26  0.701         1.6222         0.2276
 27  0.801         1.6393         0.2269
 28  0.901         1.6558         0.2272
 29  1.001         1.6716         0.2243
 30  1.101         1.6867         0.2210
 31  1.201         1.7012         0.2171
 32  1.301         1.7150         0.2111
 33  1.401         1.7282         0.2037
 34  1.501         1.7410         0.2019
 35  1.601         1.7532         0.1956
 36  1.701         1.8480         1.1406
 37  1.801         1.8793         0.7217
 38  1.901         1.9535         1.1493
 39  2.001         2.1564         1.7285
 40  2.101         2.3379         1.8713
 41  2.201         2.4720         1.8963
 42  2.301         2.5669         1.8600
 43  2.401         2.6391         1.8242
 44  2.501         2.7027         1.8373
 45  2.601         2.7606         1.8569
 46  2.701         2.8148         1.8841
 47  2.801         2.8610         1.8645
 48  2.901         2.9116         1.9530
 49  3.001         2.9579         1.9629
 50  3.101         3.0004         1.9701
 51  3.201         3.0395         1.9742
 52  3.301         3.0754         1.9752
 53  3.401         3.1123         2.0231
 54  3.501         3.1491         2.0583
 55  3.601         3.1839         2.0716
 56  3.701         3.2157         2.0632
 57  3.801         3.2432         2.0325
 58  3.901         3.2698         2.0434
 59  4.001         3.2964         2.0702
 60  4.101         3.3222         2.0837
 61  4.201         3.3466         2.0838
 62  4.301         3.3690         2.0687
 63  4.401         3.3899         2.0632
 64  4.501         3.4096         2.0556
 65  4.601         3.4262         2.0013
 66  4.701         3.4472         2.1204
 67  4.801         3.4679         2.1365
 68  4.901         3.4881         2.1458
 69  5.001         3.5080         2.1576
 70  5.101         3.5276         2.1727
 71  5.201         3.5467         2.1803
 72  5.301         3.5640         2.1577
 73  5.401         3.5803         2.1460
 74  5.501         3.5960         2.1464
 75  5.601         3.6111         2.1453
 76  5.701         3.6259         2.1500
 77  5.801         3.6404         2.1563
 78  5.901         3.6546         2.1618
 79  6.001         3.6688         2.1755
 80  6.101         3.6833         2.1992
 81  6.201         3.6980         2.2211
 82  6.301         3.7129         2.2406
 83  6.401         3.7278         2.2579
 84  6.501         3.7428         2.2730
 85  6.601         3.7577         2.2860
 86  6.701         3.7725         2.2969
 87  6.801         3.7871         2.3056
 88  6.901         3.8014         2.3122
 89  7.001         3.8154         2.3165
 90  7.101         3.8290         2.3185
 91  7.201         3.8422         2.3179
 92  7.301         3.8549         2.3145
 93  7.401         3.8670         2.3081
 94  7.501         3.8787         2.3017
 95  7.601         3.8900         2.3013
 96  7.701         3.9012         2.3065
 97  7.801         3.9124         2.3174
 98  7.901         3.9237         2.3328
 99  8.001         3.9350         2.3452
100  8.101         3.9462         2.3511
101  8.201         3.9543         2.2215
102  8.301         3.9666         2.4134
103  8.401         3.9786         2.4134
104  8.501         3.9906         2.4259
105  8.601         4.0027         2.4415
106  8.701         4.0153         2.4716
107  8.801         4.0282         2.4932
108  8.901         4.0412         2.5130
109  9.001         4.0546         2.5352
110  9.101         4.0683         2.5611
111  9.201         4.0826         2.5935
112  9.301         4.0974         2.6238
113  9.401         4.1129         2.6557
114  9.501         4.1289         2.6884
115  9.601         4.1454         2.7163
116  9.701         4.1627         2.7549
117  9.801         4.1823         2.8263
118  9.901         4.2039         2.8899
119 10.001         4.2269         2.9399
120 10.101         4.2508         2.9787
121 10.201         4.2748         3.0068
122 10.301         4.2986         3.0240
123 10.401         4.3213         3.0290
124 10.501         4.3424         3.0193
125 10.601         4.3600         2.9584
126 10.701         4.3776         2.9749
127 10.801         4.3998         3.0990
128 10.901         4.4245         3.1672
129 11.001         4.4507         3.2179
130 11.101         4.4771         3.2482
131 11.201         4.5032         3.2676
132 11.301         4.5292         3.2939
133 11.401         4.5552         3.3197
134 11.501         4.5812         3.3450
135 11.601         4.6071         3.3697
136 11.701         4.6329         3.3936
137 11.801         4.6584         3.4159
138 11.901         4.6839         3.4393
139 12.001         4.7093         3.4645
140 12.101         4.7349         3.4915
141 12.201         4.7606         3.5205
142 12.301         4.7867         3.5517
143 12.401         4.8131         3.5847
144 12.501         4.8399         3.6166
145 12.601         4.8668         3.6458
146 12.701         4.8937         3.6724
147 12.801         4.9204         3.6961
148 12.901         4.9470         3.7204
149 13.001         4.9735         3.7461
150 13.101         5.0000         3.7718


#AGE= 3.000 BINS=148 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.675         0.0487         0.0487
  2 -1.575         0.2568        -0.1626
  3 -1.475         0.3849        -0.2079
  4 -1.375         0.4819        -0.2165
  5 -1.275         0.5652        -0.1931
  6 -1.175         0.6390        -0.1674
  7 -1.075         0.7033        -0.1580
  8 -0.975         0.7619        -0.1365
  9 -0.875         0.8165        -0.1115
 10 -0.775         0.8658        -0.1037
 11 -0.675         0.9898         0.3849
 12 -0.575         1.0451         0.1231
 13 -0.475         1.0785        -0.0524
 14 -0.375         1.1129        -0.0059
 15 -0.275         1.1483         0.0428
 16 -0.175         1.1836         0.0752
 17 -0.075         1.2188         0.1103
 18  0.025         1.2529         0.1312
 19  0.125         1.2901         0.2042
 20  0.225         1.3461         0.4290
 21  0.325         1.3868         0.3382
 22  0.425         1.4195         0.2799
 23  0.525         1.5117         0.7932
 24  0.625         1.5596         0.5785
 25  0.725         1.5889         0.4031
 26  0.825         1.6185         0.4382
 27  0.925         1.6492         0.4831
 28  1.025         1.6823         0.5479
 29  1.125         1.7151         0.5766
 30  1.225         1.7461         0.5845
 31  1.325         1.7763         0.6034
 32  1.425         1.8055         0.6188
 33  1.525         1.8338         0.6339
 34  1.625         1.8610         0.6444
 35  1.725         1.8871         0.6526
 36  1.825         1.9121         0.6600
 37  1.925         1.9361         0.6665
 38  2.025         1.9591         0.6708
 39  2.125         1.9810         0.6724
 40  2.225         2.1026         1.4905
 41  2.325         2.2438         1.6870
 42  2.425         2.3020         1.4003
 43  2.525         2.3603         1.4597
 44  2.625         2.4323         1.6163
 45  2.725         2.5179         1.7703
 46  2.825         2.6154         1.9191
 47  2.925         2.7142         2.0225
 48  3.025         2.7883         1.9839
 49  3.125         2.8499         1.9713
 50  3.225         2.9084         2.0091
 51  3.325         2.9635         2.0393
 52  3.425         3.0128         2.0437
 53  3.525         3.0581         2.0539
 54  3.625         3.1015         2.0797
 55  3.725         3.1415         2.0859
 56  3.825         3.1785         2.0905
 57  3.925         3.2127         2.0914
 58  4.025         3.2441         2.0886
 59  4.125         3.2723         2.0707
 60  4.225         3.2950         2.0021
 61  4.325         3.3198         2.0636
 62  4.425         3.3413         2.0263
 63  4.525         3.3620         2.0295
 64  4.625         3.3859         2.1149
 65  4.725         3.4090         2.1233
 66  4.825         3.4322         2.1478
 67  4.925         3.4547         2.1580
 68  5.025         3.4767         2.1692
 69  5.125         3.4981         2.1809
 70  5.225         3.5191         2.1931
 71  5.325         3.5393         2.1972
 72  5.425         3.5585         2.1938
 73  5.525         3.5766         2.1889
 74  5.625         3.5940         2.1865
 75  5.725         3.6107         2.1867
 76  5.825         3.6268         2.1900
 77  5.925         3.6429         2.2017
 78  6.025         3.6588         2.2148
 79  6.125         3.6746         2.2286
 80  6.225         3.6903         2.2399
 81  6.325         3.7059         2.2550
 82  6.425         3.7215         2.2685
 83  6.525         3.7370         2.2803
 84  6.625         3.7522         2.2903
 85  6.725         3.7672         2.2987
 86  6.825         3.7820         2.3053
 87  6.925         3.7964         2.3103
 88  7.025         3.8105         2.3135
 89  7.125         3.8241         2.3149
 90  7.225         3.8373         2.3143
 91  7.325         3.8501         2.3117
 92  7.425         3.8624         2.3077
 93  7.525         3.8743         2.3078
 94  7.625         3.8861         2.3144
 95  7.725         3.8980         2.3276
 96  7.825         3.9099         2.3431
 97  7.925         3.9218         2.3545
 98  8.025         3.9331         2.3419
 99  8.125         3.9436         2.3234
100  8.225         3.9565         2.4211
101  8.325         3.9692         2.4309
102  8.425         3.9818         2.4379
103  8.525         3.9943         2.4456
104  8.625         4.0072         2.4740
105  8.725         4.0205         2.4990
106  8.825         4.0340         2.5205
107  8.925         4.0477         2.5394
108  9.025         4.0617         2.5628
109  9.125         4.0762         2.5930
110  9.225         4.0913         2.6246
111  9.325         4.1070         2.6567
112  9.425         4.1232         2.6875
113  9.525         4.1402         2.7243
114  9.625         4.1585         2.7755
115  9.725         4.1783         2.8256
116  9.825         4.1992         2.8714
117  9.925         4.2211         2.9133
118 10.025         4.2438         2.9513
119 10.125         4.2671         2.9853
120 10.225         4.2908         3.0151
121 10.325         4.3145         3.0399
122 10.425         4.3380         3.0592
123 10.525         4.3617         3.0865
124 10.625         4.3788         2.9663
125 10.725         4.3999         3.0765
126 10.825         4.4233         3.1422
127 10.925         4.4484         3.1973
128 11.025         4.4747         3.2442
129 11.125         4.5015         3.2782
130 11.225         4.5277         3.2952
131 11.325         4.5536         3.3175
132 11.425         4.5795         3.3414
133 11.525         4.6053         3.3664
134 11.625         4.6311         3.3920
135 11.725         4.6568         3.4159
136 11.825         4.6824         3.4407
137 11.925         4.7081         3.4669
138 12.025         4.7339         3.4947
139 12.125         4.7599         3.5241
140 12.225         4.7861         3.5547
141 12.325         4.8126         3.5848
142 12.425         4.8393         3.6140
143 12.525         4.8660         3.6422
144 12.625         4.8928         3.6694
145 12.725         4.9196         3.6957
146 12.825         4.9464         3.7238
147 12.925         4.9732         3.7510
148 13.025         5.0000         3.7766


#AGE= 4.000 BINS=147 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.501        -0.1014        -0.1014
  2 -1.401         0.1327        -0.2476
  3 -1.301         0.2735        -0.2840
  4 -1.201         0.3788        -0.2882
  5 -1.101         0.4696        -0.2545
  6 -1.001         0.5473        -0.2384
  7 -0.901         0.6151        -0.2250
  8 -0.801         0.6768        -0.2011
  9 -0.701         0.7346        -0.1702
 10 -0.601         0.7886        -0.1434
 11 -0.501         0.8396        -0.1157
 12 -0.401         0.8870        -0.0987
 13 -0.301         0.9319        -0.0756
 14 -0.201         0.9741        -0.0593
 15 -0.101         1.0156        -0.0249
 16 -0.001         1.0567         0.0126
 17  0.099         1.0945         0.0157
 18  0.199         1.1515         0.2414
 19  0.299         1.2102         0.3121
 20  0.399         1.2501         0.1928
 21  0.499         1.2874         0.2035
 22  0.599         1.3211         0.1946
 23  0.699         1.4437         0.8342
 24  0.799         1.4724         0.2791
 25  0.899         1.5012         0.3089
 26  0.999         1.5297         0.3327
 27  1.099         1.5591         0.3751
 28  1.199         1.5887         0.4073
 29  1.299         1.6188         0.4447
 30  1.399         1.6491         0.4772
 31  1.499         1.6797         0.5130
 32  1.599         1.7111         0.5547
 33  1.699         1.7429         0.5908
 34  1.799         1.7753         0.6327
 35  1.899         1.8080         0.6684
 36  1.999         1.8414         0.7109
 37  2.099         1.8757         0.7553
 38  2.199         1.9108         0.8011
 39  2.299         1.9468         0.8476
 40  2.399         1.9838         0.8962
 41  2.499         2.0216         0.9421
 42  2.599         2.0605         0.9939
 43  2.699         2.2902         1.9037
 44  2.799         2.4709         2.0029
 45  2.899         2.5850         1.9486
 46  2.999         2.7012         2.0720
 47  3.099         2.7738         1.9610
 48  3.199         2.8026         1.6106
 49  3.299         2.8210         1.4390
 50  3.399         2.8455         1.5835
 51  3.499         2.8837         1.8090
 52  3.599         2.9372         2.0017
 53  3.699         2.9982         2.1150
 54  3.799         3.0568         2.1585
 55  3.899         3.1053         2.1286
 56  3.999         3.1374         1.9900
 57  4.099         3.1641         1.9396
 58  4.199         3.1924         1.9933
 59  4.299         3.2176         1.9682
 60  4.399         3.2399         1.9391
 61  4.499         3.2670         2.0497
 62  4.599         3.2942         2.0767
 63  4.699         3.3212         2.1010
 64  4.799         3.3472         2.1126
 65  4.899         3.3725         2.1241
 66  4.999         3.3970         2.1369
 67  5.099         3.4210         2.1504
 68  5.199         3.4442         2.1614
 69  5.299         3.4667         2.1693
