#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2451 5.4974E-05 5.4974E-05  -2.50   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=115 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 15  0.304         1.6082         0.9283
 16  0.404         1.6521         0.6356
 17  0.504         1.6692         0.2558
 18  0.604         1.6865         0.2770
 19  0.704         1.7049         0.3224
 20  0.804         1.7252         0.3859
 21  0.904         1.7485         0.4655
 22  1.004         1.7756         0.5579
 23  1.104         1.8079         0.6634
 24  1.204         1.8469         0.7812
 25  1.304         1.8943         0.9089
 26  1.404         1.9524         1.0498
 27  1.504         2.0222         1.1941
 28  1.604         2.0975         1.2991
 29  1.704         2.1772         1.4020
 30  1.804         2.2624         1.5131
 31  1.904         2.3524         1.6245
 32  2.004         2.4391         1.6970
 33  2.104         2.5284         1.7972
 34  2.204         2.6162         1.8788
 35  2.304         2.7016         1.9532
 36  2.404         2.7777         1.9837
 37  2.504         2.8495         2.0328
 38  2.604         2.9166         2.0725
 39  2.704         2.9789         2.1049
 40  2.804         3.0365         2.1307
 41  2.904         3.0891         2.1460
 42  3.004         3.1370         2.1559
 43  3.104         3.1808         2.1622
 44  3.204         3.2213         2.1713
 45  3.304         3.2590         2.1790
 46  3.404         3.2928         2.1671
 47  3.504         3.3217         2.1297
 48  3.604         3.3483         2.1220
 49  3.704         3.3739         2.1325
 50  3.804         3.3981         2.1317
 51  3.904         3.4209         2.1303
 52  4.004         3.4439         2.1560
 53  4.104         3.4664         2.1699
 54  4.204         3.4878         2.1705
 55  4.304         3.5088         2.1811
 56  4.404         3.5294         2.1969
 57  4.504         3.5498         2.2096
 58  4.604         3.5698         2.2231
 59  4.704         3.5895         2.2368
 60  4.804         3.6089         2.2498
 61  4.904         3.6281         2.2629
 62  5.004         3.6469         2.2755
 63  5.104         3.6655         2.2875
 64  5.204         3.6838         2.2990
 65  5.304         3.7018         2.3099
 66  5.404         3.7194         2.3202
 67  5.504         3.7368         2.3299
 68  5.604         3.7538         2.3391
 69  5.704         3.7706         2.3476
 70  5.804         3.7870         2.3569
 71  5.904         3.8032         2.3670
 72  6.004         3.8192         2.3767
 73  6.104         3.8349         2.3861
 74  6.204         3.8504         2.3951
 75  6.304         3.8657         2.4037
 76  6.404         3.8807         2.4122
 77  6.504         3.8955         2.4212
 78  6.604         3.9102         2.4311
 79  6.704         3.9247         2.4408
 80  6.804         3.9389         2.4491
 81  6.904         3.9531         2.4578
 82  7.004         3.9672         2.4726
 83  7.104         3.9814         2.4886
 84  7.204         3.9958         2.5091
 85  7.304         4.0102         2.5233
 86  7.404         4.0246         2.5381
 87  7.504         4.0392         2.5590
 88  7.604         4.0543         2.5872
 89  7.704         4.0697         2.6133
 90  7.804         4.0855         2.6375
 91  7.904         4.1018         2.6687
 92  8.004         4.1190         2.7073
 93  8.104         4.1373         2.7523
 94  8.204         4.1567         2.7973
 95  8.304         4.1774         2.8450
 96  8.404         4.1994         2.8929
 97  8.504         4.2226         2.9396
 98  8.604         4.2471         2.9868
 99  8.704         4.2711         3.0008
100  8.804         4.2949         3.0224
101  8.904         4.3207         3.0816
102  9.004         4.3494         3.1544
103  9.104         4.3795         3.2062
104  9.204         4.4091         3.2275
105  9.304         4.4376         3.2411
106  9.404         4.4660         3.2673
107  9.504         4.4942         3.2915
108  9.604         4.5221         3.3161
109  9.704         4.5498         3.3418
110  9.804         4.5776         3.3690
111  9.904         4.6051         3.3940
112 10.004         4.6324         3.4164
113 10.104         4.6592         3.4362
114 10.204         4.6854         3.4537
115 10.304         4.7117         3.4810
116 10.404         4.7380         3.5057
117 10.504         4.7635         3.5211
118 10.604         4.7880         3.5271
119 10.704         4.8110         3.5233
120 10.804         4.8324         3.5132
121 10.904         4.8526         3.5114
122 11.004         4.8719         3.5095
123 11.104         4.8903         3.5068
124 11.204         4.9077         3.5029
125 11.304         4.9242         3.4956
126 11.404         4.9400         3.4940
127 11.504         4.9555         3.5000
128 11.604         4.9706         3.5034
129 11.704         4.9853         3.5077
130 11.804         5.0000         3.5223


#AGE= 2.000 BINS=144 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.144        -0.3383        -0.3383
  2 -2.044        -0.0140        -0.2929
  3 -1.944         0.1687        -0.2956
  4 -1.844         0.4658         0.1609
  5 -1.744         0.6714         0.2479
  6 -1.644         0.7284        -0.1818
  7 -1.544         0.7807        -0.1646
  8 -1.444         0.8303        -0.1363
  9 -1.344         0.8772        -0.1129
 10 -1.244         0.9221        -0.0856
 11 -1.144         0.9651        -0.0606
 12 -1.044         1.0065        -0.0345
 13 -0.944         1.0467        -0.0073
 14 -0.844         1.0857         0.0199
 15 -0.744         1.1237         0.0472
 16 -0.644         1.1608         0.0736
 17 -0.544         1.1971         0.1008
 18 -0.444         1.2326         0.1275
 19 -0.344         1.2679         0.1611
 20 -0.244         1.3024         0.1842
 21 -0.144         1.3374         0.2273
 22 -0.044         1.3724         0.2611
 23  0.056         1.4091         0.3170
 24  0.156         1.4449         0.3433
 25  0.256         1.4778         0.3407
 26  0.356         1.5099         0.3639
 27  0.456         1.5402         0.3677
 28  0.556         1.5683         0.3654
 29  0.656         1.5963         0.3918
 30  0.756         1.6231         0.3996
 31  0.856         1.6560         0.5201
 32  0.956         1.7795         1.1731
 33  1.056         1.8026         0.5169
 34  1.156         1.8227         0.4772
 35  1.256         1.8440         0.5241
 36  1.356         1.8680         0.5985
 37  1.456         1.8964         0.6975
 38  1.556         1.9304         0.8080
 39  1.656         1.9717         0.9288
 40  1.756         2.0211         1.0530
 41  1.856         2.0791         1.1763
 42  1.956         2.1452         1.2944
 43  2.056         2.2181         1.4071
 44  2.156         2.2957         1.5097
 45  2.256         2.3772         1.6104
 46  2.356         2.4610         1.7054
 47  2.456         2.5482         1.8079
 48  2.556         2.6302         1.8662
 49  2.656         2.7048         1.9026
 50  2.756         2.7722         1.9302
 51  2.856         2.8340         1.9567
 52  2.956         2.8908         1.9789
 53  3.056         2.9433         2.0000
 54  3.156         2.9926         2.0229
 55  3.256         3.0380         2.0355
 56  3.356         3.0778         2.0200
 57  3.456         3.1131         2.0057
 58  3.556         3.1466         2.0167
 59  3.656         3.1788         2.0329
 60  3.756         3.2089         2.0344
 61  3.856         3.2374         2.0406
 62  3.956         3.2662         2.0738
 63  4.056         3.2939         2.0850
 64  4.156         3.3202         2.0896
 65  4.256         3.3459         2.1044
 66  4.356         3.3710         2.1201
 67  4.456         3.3955         2.1350
 68  4.556         3.4195         2.1497
 69  4.656         3.4430         2.1649
 70  4.756         3.4659         2.1760
 71  4.856         3.4885         2.1944
 72  4.956         3.5109         2.2127
 73  5.056         3.5330         2.2287
 74  5.156         3.5547         2.2424
 75  5.256         3.5756         2.2473
 76  5.356         3.5958         2.2535
 77  5.456         3.6155         2.2620
 78  5.556         3.6348         2.2726
 79  5.656         3.6538         2.2846
 80  5.756         3.6724         2.2952
 81  5.856         3.6907         2.3056
 82  5.956         3.7086         2.3162
 83  6.056         3.7263         2.3266
 84  6.156         3.7436         2.3365
 85  6.256         3.7607         2.3462
 86  6.356         3.7774         2.3560
 87  6.456         3.7939         2.3654
 88  6.556         3.8102         2.3749
 89  6.656         3.8262         2.3838
 90  6.756         3.8419         2.3923
 91  6.856         3.8574         2.4039
 92  6.956         3.8729         2.4159
 93  7.056         3.8884         2.4337
 94  7.156         3.9040         2.4513
 95  7.256         3.9196         2.4682
 96  7.356         3.9351         2.4808
 97  7.456         3.9508         2.5002
 98  7.556         3.9669         2.5281
 99  7.656         3.9834         2.5557
100  7.756         4.0003         2.5801
101  7.856         4.0176         2.6089
102  7.956         4.0356         2.6457
103  8.056         4.0547         2.6871
104  8.156         4.0746         2.7271
105  8.256         4.0953         2.7629
106  8.356         4.1174         2.8119
107  8.456         4.1418         2.8795
108  8.556         4.1690         2.9520
109  8.656         4.1975         3.0004
110  8.756         4.2253         3.0183
111  8.856         4.2533         3.0495
112  8.956         4.2829         3.1016
113  9.056         4.3136         3.1473
114  9.156         4.3436         3.1686
115  9.256         4.3725         3.1808
116  9.356         4.4009         3.2023
117  9.456         4.4289         3.2246
118  9.556         4.4566         3.2478
119  9.656         4.4843         3.2743
120  9.756         4.5118         3.2996
121  9.856         4.5390         3.3227
122  9.956         4.5660         3.3468
123 10.056         4.5929         3.3703
124 10.156         4.6193         3.3912
125 10.256         4.6453         3.4097
126 10.356         4.6714         3.4369
127 10.456         4.6974         3.4617
128 10.556         4.7227         3.4758
129 10.656         4.7468         3.4791
130 10.756         4.7693         3.4709
131 10.856         4.7902         3.4630
132 10.956         4.8101         3.4608
133 11.056         4.8290         3.4586
134 11.156         4.8470         3.4565
135 11.256         4.8642         3.4517
136 11.356         4.8805         3.4466
137 11.456         4.8962         3.4484
138 11.556         4.9117         3.4559
139 11.656         4.9267         3.4583
140 11.756         4.9415         3.4651
141 11.856         4.9562         3.4790
142 11.956         4.9709         3.4918
143 12.056         4.9854         3.5040
144 12.156         5.0000         3.5183


#AGE= 3.000 BINS=148 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.601        -0.5266        -0.5266
  2 -2.501        -0.2208        -0.5173
  3 -2.401        -0.0358        -0.4957
  4 -2.301         0.1000        -0.4708
  5 -2.201         0.2093        -0.4437
  6 -2.101         0.3016        -0.4164
  7 -2.001         0.3821        -0.3895
  8 -1.901         0.4529        -0.3693
  9 -1.801         0.5179        -0.3396
 10 -1.701         0.5768        -0.3200
 11 -1.601         0.7656         0.3130
 12 -1.501         0.8169        -0.1362
 13 -1.401         0.8573        -0.1945
 14 -1.301         0.8962        -0.1712
 15 -1.201         0.9340        -0.1452
 16 -1.101         0.9708        -0.1195
 17 -1.001         1.0071        -0.0888
 18 -0.901         1.0425        -0.0629
 19 -0.801         1.0773        -0.0365
 20 -0.701         1.1120        -0.0032
 21 -0.601         1.1460         0.0227
 22 -0.501         1.1797         0.0529
 23 -0.401         1.2130         0.0807
 24 -0.301         1.2461         0.1118
 25 -0.201         1.2787         0.1389
 26 -0.101         1.3111         0.1674
 27 -0.001         1.3435         0.1996
 28  0.099         1.3754         0.2259
 29  0.199         1.4080         0.2670
 30  0.299         1.4410         0.3059
 31  0.399         1.4752         0.3544
 32  0.499         1.5094         0.3887
 33  0.599         1.5418         0.3986
 34  0.699         1.5725         0.4061
 35  0.799         1.6016         0.4140
 36  0.899         1.6305         0.4384
 37  0.999         1.6577         0.4419
 38  1.099         1.6846         0.4621
 39  1.199         1.7127         0.5100
 40  1.299         1.8116         1.1203
 41  1.399         1.8583         0.8668
 42  1.499         1.8910         0.7516
 43  1.599         1.9208         0.7419
 44  1.699         1.9532         0.8102
 45  1.799         1.9906         0.9069
 46  1.899         2.0344         1.0171
 47  1.999         2.0855         1.1309
 48  2.099         2.1440         1.2446
 49  2.199         2.2090         1.3521
 50  2.299         2.2803         1.4604
 51  2.399         2.3562         1.5609
 52  2.499         2.4353         1.6571
 53  2.599         2.5169         1.7503
 54  2.699         2.5964         1.8201
 55  2.799         2.6670         1.8429
 56  2.899         2.7313         1.8700
 57  2.999         2.7912         1.9011
 58  3.099         2.8468         1.9268
 59  3.199         2.8971         1.9365
 60  3.299         2.9414         1.9273
 61  3.399         2.9823         1.9359
 62  3.499         3.0215         1.9580
 63  3.599         3.0591         1.9774
 64  3.699         3.0939         1.9807
 65  3.799         3.1275         1.9992
 66  3.899         3.1614         2.0365
 67  3.999         3.1940         2.0533
 68  4.099         3.2249         2.0627
 69  4.199         3.2549         2.0791
 70  4.299         3.2842         2.0988
 71  4.399         3.3128         2.1174
 72  4.499         3.3407         2.1344
 73  4.599         3.3680         2.1533
 74  4.699         3.3945         2.1661
 75  4.799         3.4205         2.1841
 76  4.899         3.4459         2.2009
 77  4.999         3.4705         2.2120
 78  5.099         3.4944         2.2219
 79  5.199         3.5178         2.2376
 80  5.299         3.5402         2.2426
 81  5.399         3.5621         2.2543
 82  5.499         3.5838         2.2709
 83  5.599         3.6048         2.2788
 84  5.699         3.6254         2.2907
 85  5.799         3.6456         2.3026
 86  5.899         3.6653         2.3138
 87  5.999         3.6847         2.3245
 88  6.099         3.7037         2.3347
 89  6.199         3.7223         2.3449
 90  6.299         3.7405         2.3548
 91  6.399         3.7584         2.3648
 92  6.499         3.7761         2.3759
 93  6.599         3.7934         2.3859
 94  6.699         3.8104         2.3938
 95  6.799         3.8271         2.4046
 96  6.899         3.8437         2.4164
 97  6.999         3.8602         2.4328
 98  7.099         3.8768         2.4503
 99  7.199         3.8934         2.4688
100  7.299         3.9099         2.4809
101  7.399         3.9264         2.4979
102  7.499         3.9432         2.5222
103  7.599         3.9605         2.5521
104  7.699         3.9781         2.5772
105  7.799         3.9960         2.6029
106  7.899         4.0146         2.6369
107  7.999         4.0341         2.6769
108  8.099         4.0547         2.7185
109  8.199         4.0760         2.7574
110  8.299         4.0983         2.7964
111  8.399         4.1223         2.8534
112  8.499         4.1492         2.9282
113  8.599         4.1790         3.0001
114  8.699         4.2096         3.0423
115  8.799         4.2397         3.0660
116  8.899         4.2704         3.1040
117  8.999         4.3019         3.1471
118  9.099         4.3332         3.1757
119  9.199         4.3632         3.1871
120  9.299         4.3925         3.2064
121  9.399         4.4211         3.2264
122  9.499         4.4493         3.2473
123  9.599         4.4771         3.2703
124  9.699         4.5047         3.2930
125  9.799         4.5319         3.3157
126  9.899         4.5588         3.3381
127  9.999         4.5855         3.3601
128 10.099         4.6119         3.3821
129 10.199         4.6380         3.4037
130 10.299         4.6641         3.4300
131 10.399         4.6903         3.4582
132 10.499         4.7160         3.4747
133 10.599         4.7404         3.4790
134 10.699         4.7633         3.4735
135 10.799         4.7851         3.4758
136 10.899         4.8060         3.4770
137 10.999         4.8258         3.4748
138 11.099         4.8445         3.4692
139 11.199         4.8621         3.4602
140 11.299         4.8788         3.4558
141 11.399         4.8949         3.4582
142 11.499         4.9108         3.4646
143 11.599         4.9261         3.4656
144 11.699         4.9411         3.4719
145 11.799         4.9560         3.4845
146 11.899         4.9708         3.4945
147 11.999         4.9854         3.5054
148 12.099         5.0000         3.5198


#AGE= 4.000 BINS=150 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.699        -0.6635        -0.6635
  2 -2.599        -0.3486        -0.6362
  3 -2.499        -0.1574        -0.6058
  4 -2.399        -0.0199        -0.5864
  5 -2.299         0.0906        -0.5579
  6 -2.199         0.1838        -0.5301
  7 -2.099         0.2653        -0.5013
  8 -1.999         0.3385        -0.4713
  9 -1.899         0.4040        -0.4495
 10 -1.799         0.4641        -0.4248
 11 -1.699         0.5205        -0.3937
 12 -1.599         0.5724        -0.3760
 13 -1.499         0.7351         0.2299
 14 -1.399         0.7784        -0.2442
 15 -1.299         0.8181        -0.2403
 16 -1.199         0.8563        -0.2191
 17 -1.099         0.8933        -0.1947
 18 -0.999         0.9296        -0.1662
 19 -0.899         0.9652        -0.1389
 20 -0.799         1.0003        -0.1094
 21 -0.699         1.0350        -0.0794
 22 -0.599         1.0692        -0.0518
 23 -0.499         1.1033        -0.0189
 24 -0.399         1.1369         0.0091
 25 -0.299         1.1705         0.0424
 26 -0.199         1.2036         0.0687
 27 -0.099         1.2366         0.1008
 28  0.001         1.2694         0.1319
 29  0.101         1.3019         0.1600
 30  0.201         1.3343         0.1909
 31  0.301         1.3665         0.2198
 32  0.401         1.3988         0.2547
 33  0.501         1.4316         0.2929
 34  0.601         1.4657         0.3441
 35  0.701         1.5002         0.3835
 36  0.801         1.5345         0.4146
 37  0.901         1.5662         0.4141
 38  1.001         1.5970         0.4316
 39  1.101         1.6263         0.4412
 40  1.201         1.6546         0.4546
 41  1.301         1.6821         0.4702
 42  1.401         1.7097         0.4986
 43  1.501         1.7412         0.5868
 44  1.601         1.8267         1.0789
 45  1.701         1.8774         0.9196
 46  1.801         1.9190         0.8790
 47  1.901         1.9614         0.9298
 48  2.001         2.0047         0.9819
 49  2.101         2.0520         1.0664
 50  2.201         2.1063         1.1760
 51  2.301         2.1670         1.2827
 52  2.401         2.2334         1.3851
 53  2.501         2.3038         1.4790
 54  2.601         2.3778         1.5723
 55  2.701         2.4530         1.6543
 56  2.801         2.5313         1.7487
 57  2.901         2.6023         1.7808
 58  3.001         2.6661         1.8018
 59  3.101         2.7224         1.8071
 60  3.201         2.7728         1.8131
 61  3.301         2.8201         1.8331
 62  3.401         2.8654         1.8613
 63  3.501         2.9085         1.8837
 64  3.601         2.9486         1.8939
 65  3.701         2.9871         1.9159
 66  3.801         3.0258         1.9568
 67  3.901         3.0633         1.9806
 68  4.001         3.0988         1.9937
 69  4.101         3.1332         2.0154
 70  4.201         3.1670         2.0415
 71  4.301         3.2002         2.0668
 72  4.401         3.2324         2.0866
 73  4.501         3.2637         2.1057
 74  4.601         3.2939         2.1216
 75  4.701         3.3232         2.1379
 76  4.801         3.3517         2.1544
 77  4.901         3.3793         2.1676
 78  5.001         3.4056         2.1754
 79  5.101         3.4313         2.1905
 80  5.201         3.4566         2.2090
 81  5.301         3.4807         2.2135
 82  5.401         3.5046         2.2326
 83  5.501         3.5278         2.2450
 84  5.601         3.5504         2.2553
 85  5.701         3.5725         2.2677
 86  5.801         3.5941         2.2813
 87  5.901         3.6153         2.2925
 88  6.001         3.6360         2.3032
 89  6.101         3.6562         2.3146
 90  6.201         3.6760         2.3253
 91  6.301         3.6954         2.3358
 92  6.401         3.7144         2.3461
 93  6.501         3.7331         2.3570
 94  6.601         3.7515         2.3691
 95  6.701         3.7695         2.3775
 96  6.801         3.7871         2.3861
 97  6.901         3.8046         2.4012
 98  7.001         3.8220         2.4179
 99  7.101         3.8396         2.4363
100  7.201         3.8570         2.4514
101  7.301         3.8742         2.4651
102  7.401         3.8916         2.4843
103  7.501         3.9093         2.5106
104  7.601         3.9274         2.5394
105  7.701         3.9457         2.5619
106  7.801         3.9645         2.5902
107  7.901         3.9840         2.6267
108  8.001         4.0043         2.6649
109  8.101         4.0255         2.7026
110  8.201         4.0477         2.7461
111  8.301         4.0713         2.7947
112  8.401         4.0964         2.8456
113  8.501         4.1243         2.9178
114  8.601         4.1551         2.9903
115  8.701         4.1871         3.0392
116  8.801         4.2189         3.0680
117  8.901         4.2512         3.1054
118  9.001         4.2837         3.1428
119  9.101         4.3158         3.1676
120  9.201         4.3464         3.1802
121  9.301         4.3764         3.2001
122  9.401         4.4056         3.2194
123  9.501         4.4343         3.2393
124  9.601         4.4624         3.2601
125  9.701         4.4902         3.2817
126  9.801         4.5175         3.3034
127  9.901         4.5444         3.3227
128 10.001         4.5708         3.3413
129 10.101         4.5970         3.3649
130 10.201         4.6234         3.3930
131 10.301         4.6495         3.4152
