# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Nov 16 20:07:54 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i> + 2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Jmag    Hmag    Ksmag
0.00015547 -2.00000 10.00000 0.8457535505 2.4337354235    0.791  2.499  3.6916  1.556    7  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.538e-01 2.461e-01 2.717e-05 8.087e-06 6.940e-05 -1.000 1.576e-04 -1.476 0.539 -0.787 -1.421 -1.669 -1.801 -2.848 -3.346 -3.433
0.00015547 -2.00000 10.00000 0.8457638025 2.4337385783    0.791  2.539  3.6893  1.506    7  0.000  0.510     6.59     5.27     3.75     2.90     2.34  3    -1e-30      0.00 7.536e-01 2.462e-01 2.662e-05 8.685e-06 6.942e-05 -1.000 1.637e-04 -1.578 0.477 -0.873 -1.519 -1.772 -1.906 -2.959 -3.464 -3.551
0.00015547 -2.00000 10.00000 0.8457729816 2.4337414028    0.791  2.579  3.6870  1.457    7  0.000  0.496     7.32     5.76     4.08     3.16     2.55  3    -1e-30      0.00 7.534e-01 2.464e-01 2.592e-05 9.515e-06 6.943e-05 -1.000 1.622e-04 -1.678 0.420 -0.956 -1.614 -1.872 -2.010 -3.068 -3.579 -3.667
0.00015547 -2.00000 10.00000 0.8457815051 2.4337440256    0.791  2.619  3.6847  1.408    7  0.000  0.483     8.12     6.29     4.44     3.44     2.78  3    -1e-30      0.00 7.533e-01 2.466e-01 2.527e-05 1.032e-05 6.945e-05 -1.000 1.502e-04 -1.779 0.376 -1.037 -1.711 -1.974 -2.115 -3.179 -3.695 -3.784
0.00015547 -2.00000 10.00000 0.8457894325 2.4337464649    0.791  2.660  3.6824  1.358    7  0.000  0.472     9.01     6.88     4.84     3.75     3.04  3    -1e-30      0.00 7.531e-01 2.468e-01 2.471e-05 1.102e-05 6.946e-05 -1.000 1.433e-04 -1.879 0.352 -1.114 -1.808 -2.077 -2.222 -3.291 -3.813 -3.902
0.00015547 -2.00000 10.00000 0.8457970023 2.4337487941    0.791  2.699  3.6801  1.309    7  0.000  0.463    10.00     7.52     5.26     4.09     3.31  3    -1e-30      0.00 7.529e-01 2.469e-01 2.422e-05 1.162e-05 6.947e-05 -1.000 1.628e-04 -1.978 0.335 -1.189 -1.905 -2.179 -2.328 -3.402 -3.929 -4.018
0.00015547 -2.00000 10.00000 0.8458042741 2.4337510315    0.791  2.739  3.6778  1.260    7  0.000  0.454    11.10     8.21     5.73     4.45     3.61  3    -1e-30      0.00 7.527e-01 2.472e-01 2.379e-05 1.215e-05 6.948e-05 -1.000 1.494e-04 -2.078 0.327 -1.261 -2.001 -2.281 -2.433 -3.513 -4.046 -4.135
0.00015547 -2.00000 10.00000 0.8458113074 2.4337531956    0.791  2.779  3.6754  1.211    7  0.000  0.447    12.33     8.99     6.24     4.86     3.94  3    -1e-30      0.00 7.525e-01 2.474e-01 2.342e-05 1.262e-05 6.947e-05 -1.000 1.139e-04 -2.178 0.327 -1.331 -2.097 -2.384 -2.540 -3.625 -4.164 -4.253
0.00015547 -2.00000 10.00000 0.8458178043 2.4337551945    0.791  2.820  3.6731  1.161    7  0.000  0.441    13.70     9.83     6.80     5.30     4.30  2    -1e-30      0.00 7.523e-01 2.476e-01 2.310e-05 1.302e-05 6.944e-05 -1.000 1.622e-04 -2.279 0.335 -1.398 -2.192 -2.487 -2.647 -3.738 -4.283 -4.372
0.00015547 -2.00000 10.00000 0.8458233476 2.4337569000    0.791  2.859  3.6707  1.112    7  0.000  0.436    15.19    10.74     7.40     5.78     4.68  2    -1e-30      0.00 7.521e-01 2.478e-01 2.282e-05 1.338e-05 6.938e-05 -1.000 1.636e-04 -2.377 0.352 -1.461 -2.286 -2.588 -2.752 -3.848 -4.400 -4.488
0.00015547 -2.00000 10.00000 0.8458282351 2.4337584038    0.791  2.899  3.6683  1.063    7  0.000  0.432    16.87    11.74     8.06     6.30     5.10  2    -1e-30      0.00 7.518e-01 2.480e-01 2.257e-05 1.370e-05 6.930e-05 -1.000 1.637e-04 -2.476 0.379 -1.521 -2.378 -2.689 -2.858 -3.960 -4.517 -4.606
0.00015547 -2.00000 10.00000 0.8458323479 2.4337596691    0.791  2.938  3.6658  1.013    7  0.000  0.429    18.74    12.85     8.78     6.87     5.57  2    -1e-30      0.00 7.516e-01 2.482e-01 2.237e-05 1.401e-05 6.918e-05 -1.000 1.636e-04 -2.576 0.418 -1.577 -2.470 -2.790 -2.963 -4.072 -4.636 -4.724
0.00015547 -2.00000 10.00000 0.8458362222 2.4337608611    0.791  2.979  3.6632  0.962    7  0.000  0.427    20.89    14.09     9.59     7.52     6.09  2    -1e-30      0.00 7.514e-01 2.484e-01 2.218e-05 1.433e-05 6.901e-05 -1.000 1.636e-04 -2.678 0.475 -1.628 -2.563 -2.894 -3.073 -4.188 -4.758 -4.846
0.00015547 -2.00000 10.00000 0.8458401561 2.4337620714    0.791  3.022  3.6605  0.908    7  0.000  0.425    23.39    15.52    10.51     8.25     6.69  2    -1e-30      0.00 7.512e-01 2.486e-01 2.204e-05 1.464e-05 6.883e-05 -1.000 1.637e-04 -2.784 0.551 -1.673 -2.658 -3.002 -3.187 -4.310 -4.886 -4.974
0.00015547 -2.00000 10.00000 0.8458434939 2.4337630983    0.791  3.067  3.6575  0.851    7  0.000  0.424    26.41    17.21    11.61     9.13     7.40  1    -1e-30      0.00 7.511e-01 2.488e-01 2.193e-05 1.490e-05 6.866e-05 -1.000 1.438e-04 -2.898 0.637 -1.717 -2.757 -3.115 -3.306 -4.438 -5.022 -5.110
0.00015547 -2.00000 10.00000 0.8458454609 2.4337637034    0.791  3.116  3.6542  0.789    7  0.000  0.424    30.12    19.26    12.92    10.18     8.26  1    -1e-30      0.00 7.510e-01 2.489e-01 2.187e-05 1.506e-05 6.856e-05 -1.000 1.635e-04 -3.020 0.666 -1.778 -2.860 -3.232 -3.432 -4.574 -5.167 -5.257
0.00015547 -2.00000 10.00000 0.8458458185 2.4337638135    0.791  3.107  3.6547  0.800    7  0.000  0.423    29.40    18.86    12.67     9.97     8.09  1    -1e-30      0.00 7.508e-01 2.490e-01 2.179e-05 1.531e-05 6.838e-05 -1.000 1.636e-04 -2.996 0.665 -1.764 -2.839 -3.209 -3.407 -4.548 -5.140 -5.230
0.00015547 -2.00000 10.00000 0.8458459377 2.4337638501    0.791  3.113  3.6542  0.792    7  0.000  0.423    29.96    19.17    12.86    10.13     8.22  1    -1e-30      0.00 7.506e-01 2.492e-01 2.169e-05 1.567e-05 6.812e-05 -1.000 1.636e-04 -3.013 0.671 -1.772 -2.853 -3.226 -3.425 -4.567 -5.160 -5.251
0.00015547 -2.00000 10.00000 0.8458461165 2.4337639052    0.791  3.131  3.6530  0.770    7  0.000  0.423    31.39    19.94    13.36    10.53     8.54  1    -1e-30      0.00 7.506e-01 2.493e-01 2.164e-05 1.585e-05 6.799e-05 -1.000 1.637e-04 -3.056 0.681 -1.793 -2.890 -3.267 -3.469 -4.615 -5.211 -5.303
0.00015547 -2.00000 10.00000 0.8458462954 2.4337639602    0.791  3.145  3.6520  0.751    7  0.000  0.423    32.61    20.60    13.78    10.87     8.82  1    -1e-30      0.00 7.505e-01 2.493e-01 2.162e-05 1.593e-05 6.793e-05 -1.000 1.636e-04 -3.092 0.690 -1.811 -2.920 -3.301 -3.506 -4.654 -5.254 -5.345
0.00015547 -2.00000 10.00000 0.8458464146 2.4337639968    0.791  3.160  3.6510  0.732    7  0.000  0.423    33.95    21.33    14.24    11.23     9.12  1    -1e-30      0.00 7.505e-01 2.494e-01 2.160e-05 1.598e-05 6.789e-05 -1.000 1.637e-04 -3.129 0.700 -1.829 -2.951 -3.337 -3.544 -4.695 -5.298 -5.390
0.00015547 -2.00000 10.00000 0.8458466530 2.4337640702    0.791  3.177  3.6499  0.711    7  0.000  0.423    35.54    22.17    14.79    11.67     9.47  1    -1e-30      0.00 7.504e-01 2.495e-01 2.157e-05 1.611e-05 6.780e-05 -1.000 1.637e-04 -3.172 0.711 -1.849 -2.987 -3.378 -3.588 -4.742 -5.348 -5.441
0.00015547 -2.00000 10.00000 0.8458470106 2.4337641802    0.791  3.202  3.6481  0.678    7  0.000  0.422    38.10    23.53    15.65    12.36    10.03  1    -1e-30      0.00 7.502e-01 2.496e-01 2.151e-05 1.631e-05 6.765e-05 -1.000 1.636e-04 -3.236 0.729 -1.880 -3.040 -3.439 -3.652 -4.813 -5.424 -5.518
0.00015547 -2.00000 10.00000 0.8458475471 2.4337643453    0.791  3.251  3.6446  0.615    7  0.000  0.422    43.50    26.35    17.43    13.79    11.20  1    -1e-30      0.00 7.499e-01 2.499e-01 2.135e-05 1.684e-05 6.726e-05 -1.000 1.636e-04 -3.358 0.768 -1.935 -3.139 -3.554 -3.776 -4.947 -5.569 -5.666
0.00015547 -2.00000 10.00000 0.8458481431 2.4337645286    0.791  3.289  3.6419  0.567    7  0.525  0.422    48.23    28.77    18.96    15.02    12.20  1    -1e-30      0.00 7.496e-01 2.502e-01 2.122e-05 1.732e-05 6.691e-05 -1.000 1.637e-04 -3.452 0.804 -1.974 -3.215 -3.642 -3.871 -5.052 -5.682 -5.780
0.00015547 -2.00000 10.00000 0.8458482027 2.4337645470    0.791  3.289  3.6388  0.554    8  0.525  0.437    49.52    29.43    19.37    15.35    12.47  1  -4.5e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -3.452 0.912 -1.923 -3.195 -3.633 -3.869 -5.060 -5.701 -5.802
0.00015547 -2.00000 10.00000 0.8458482623 2.4337645653    0.789  3.083  3.6534  0.818    8  0.525  0.438    28.33    18.27    12.29     9.67     7.84  1 -1.98e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.938 0.743 -1.695 -2.775 -3.148 -3.348 -4.492 -5.089 -5.180
0.00015547 -2.00000 10.00000 0.8458483815 2.4337646020    0.786  2.934  3.6637  1.006    8  0.525  0.438    18.97    12.98     8.86     6.94     5.63  2 -1.15e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.565 0.529 -1.533 -2.453 -2.779 -2.956 -4.071 -4.640 -4.728
0.00015547 -2.00000 10.00000 0.8458486199 2.4337646753    0.781  2.716  3.6787  1.281    8  0.525  0.438    10.57     7.88     5.50     4.28     3.46  3 -5.68e-08      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.020 0.347 -1.214 -1.944 -2.222 -2.373 -3.450 -3.981 -4.070
0.00015547 -2.00000 10.00000 0.8458489776 2.4337647853    0.773  2.721  3.6781  1.270    8  0.526  0.438    10.79     8.02     5.60     4.35     3.53  3 -5.81e-08      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.032 0.358 -1.219 -1.955 -2.235 -2.386 -3.465 -3.998 -4.087
0.00015547 -2.00000 10.00000 0.8458493948 2.4337649137    0.764  2.799  3.6724  1.164    8  0.526  0.438    13.47     9.69     6.70     5.23     4.24  2 -7.53e-08      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -2.227 0.412 -1.338 -2.139 -2.435 -2.596 -3.689 -4.235 -4.324
0.00015547 -2.00000 10.00000 0.8458499312 2.4337650787    0.752  2.979  3.6595  0.926    8  0.526  0.438    22.25    14.84    10.07     7.91     6.41  2 -1.42e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -2.677 0.696 -1.552 -2.547 -2.893 -3.079 -4.205 -4.785 -4.873
0.00015547 -2.00000 10.00000 0.8458505273 2.4337652621    0.739  3.142  3.6477  0.707    8  0.527  0.438    35.28    21.95    14.62    11.56     9.38  1 -2.71e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -3.086 0.863 -1.734 -2.889 -3.287 -3.501 -4.663 -5.276 -5.370
0.00015547 -2.00000 10.00000 0.8458511829 2.4337654638    0.724  3.252  3.6396  0.557    8  0.527  0.438    48.40    28.66    18.85    14.98    12.16  1 -4.36e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -3.359 0.978 -1.843 -3.107 -3.543 -3.777 -4.965 -5.603 -5.704
0.00015547 -2.00000 10.00000 0.8458519578 2.4337657022    0.708  3.311  3.6349  0.468    8  0.527  0.438    58.17    33.41    21.82    17.39    14.12  1 -5.82e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 -3.508 1.067 -1.883 -3.217 -3.677 -3.925 -5.130 -5.783 -5.887
0.00015547 -2.00000 10.00000 0.8458528519 2.4337659773    0.690  3.340  3.6323  0.418    8  0.528  0.438    64.46    36.35    23.64    18.88    15.33  1 -6.86e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -3.580 1.129 -1.890 -3.266 -3.742 -3.997 -5.212 -5.873 -5.979
0.00015547 -2.00000 10.00000 0.8458538055 2.4337662707    0.671  3.356  3.6306  0.383    8  0.528  0.438    69.18    38.47    24.93    19.96    16.20  1 -7.69e-07      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.444e-04 -3.620 1.182 -1.884 -3.290 -3.776 -4.037 -5.259 -5.925 -6.032
0.00015547 -2.00000 10.00000 0.8458588719 2.4337678293    0.531 -9.999  4.0000  1.849    9  0.531  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.496e-01 2.502e-01 2.221e-05 1.732e-05 6.754e-05 -1.000 1.445e-04 29.767 30.700 29.956 30.210 30.431 30.556 30.066 30.083 30.088
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Jmag    Hmag    Ksmag
0.0001957 -1.90000 10.00000 0.0903137773 1.0846886060    0.090 -3.191  3.4895  5.495    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-17      0.00 7.487e-01 2.511e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.969e-04 12.749 20.462 16.064 13.995 12.737 12.098 10.722 10.539 10.491
0.0001957 -1.90000 10.00000 0.0904842392 1.0863121883    0.090 -3.185  3.4905  5.493    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-17      0.00 7.487e-01 2.511e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.968e-04 12.732 20.398 16.027 13.963 12.718 12.084 10.708 10.520 10.471
0.0001957 -1.90000 10.00000 0.0973224342 1.1483423601    0.097 -2.922  3.5290  5.416    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.44e-17      0.00 7.472e-01 2.526e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.968e-04 12.075 18.164 14.691 12.850 12.003 11.520 10.182 9.824 9.721
0.0001957 -1.90000 10.00000 0.1003081799 1.1736755836    0.100 -2.814  3.5450  5.385    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-16      0.00 7.465e-01 2.533e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.969e-04 11.804 17.311 14.153 12.434 11.705 11.278 9.967 9.557 9.437
0.0001957 -1.90000 10.00000 0.1202969626 1.3212694581    0.120 -2.521  3.5755  5.293    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-16      0.00 7.438e-01 2.560e-01 3.540e-05 9.550e-06 8.662e-05 -1.000 1.969e-04 11.071 15.598 12.951 11.492 10.925 10.590 9.340 8.857 8.711
0.0001957 -1.90000 10.00000 0.1402857602 1.4399919546    0.140 -2.338  3.5901  5.235    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-16      0.00 7.418e-01 2.580e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.969e-04 10.616 14.733 12.295 10.967 10.452 10.151 8.933 8.427 8.268
0.0001957 -1.90000 10.00000 0.1602745503 1.5385366598    0.160 -2.196  3.5996  5.189    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.08e-16      0.00 7.406e-01 2.592e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.968e-04 10.260 14.139 11.820 10.572 10.087 9.805 8.607 8.092 7.927
0.0001957 -1.90000 10.00000 0.2002521604 1.6947338317    0.200 -1.977  3.6118  5.115    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.2e-16      0.00 7.396e-01 2.602e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.969e-04 9.711 13.303 11.128 9.977 9.527 9.267 8.094 7.573 7.405
0.0001957 -1.90000 10.00000 0.2502241135 1.8408943289    0.250 -1.774  3.6227  5.053    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-15      0.00 7.397e-01 2.601e-01 3.540e-05 9.551e-06 8.662e-05 -1.000 1.968e-04 9.205 12.558 10.502 9.430 9.010 8.770 7.619 7.099 6.932
0.0001957 -1.90000 10.00000 0.3001961708 1.9533066449    0.300 -1.618  3.6318  5.013    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-15      0.00 7.399e-01 2.599e-01 3.539e-05 9.552e-06 8.662e-05 -1.000 1.969e-04 8.816 11.981 10.018 9.008 8.613 8.389 7.256 6.740 6.578
0.0001957 -1.90000 10.00000 0.3501681089 2.0436929139    0.350 -1.491  3.6400  4.985    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-15      0.00 7.398e-01 2.600e-01 3.537e-05 9.553e-06 8.662e-05 -1.000 1.969e-04 8.497 11.498 9.618 8.661 8.287 8.077 6.960 6.450 6.295
0.0001957 -1.90000 10.00000 0.4001400769 2.1186953837    0.400 -1.367  3.6491  4.955    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-15      0.00 7.503e-01 2.495e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.969e-04 8.187 11.015 9.225 8.322 7.970 7.775 6.676 6.175 6.027
0.0001957 -1.90000 10.00000 0.4501120746 2.1824133859    0.450 -1.213  3.6641  4.912    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-15      0.00 7.507e-01 2.491e-01 3.540e-05 9.550e-06 8.661e-05 -1.000 1.969e-04 7.802 10.350 8.714 7.895 7.578 7.407 6.337 5.855 5.721
0.0001957 -1.90000 10.00000 0.5000840425 2.2375407721    0.500 -1.042  3.6821  4.860    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -6e-15      0.00 7.508e-01 2.491e-01 3.539e-05 9.549e-06 8.660e-05 -1.000 1.968e-04 7.375 9.598 8.150 7.424 7.147 7.003 5.969 5.515 5.397
0.0001957 -1.90000 10.00000 0.5500560999 2.2837046950    0.550 -0.845  3.7019  4.783    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.81e-15      0.00 7.791e-01 2.208e-01 3.162e-05 8.536e-06 7.745e-05 -1.000 1.020e-04 6.884 8.788 7.534 6.899 6.660 6.544 5.549 5.131 5.028
0.0001957 -1.90000 10.00000 0.5997548103 2.3209550495    0.599 -0.648  3.7260  4.720    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-14      0.00 7.894e-01 2.104e-01 3.029e-05 8.181e-06 7.426e-05 -1.000 1.964e-04 6.389 7.975 6.918 6.382 6.186 6.101 5.152 4.777 4.690
0.0001957 -1.90000 10.00000 0.6000280380 2.3211403119    0.600 -0.647  3.7262  4.719    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.895e-01 2.103e-01 3.029e-05 8.179e-06 7.424e-05 -1.000 1.969e-04 6.387 7.971 6.914 6.379 6.183 6.099 5.150 4.775 4.688
0.0001957 -1.90000 10.00000 0.6126397848 2.3294853267    0.612 -0.594  3.7332  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-14      0.00 7.928e-01 2.070e-01 2.987e-05 8.069e-06 7.324e-05 -1.000 1.968e-04 6.256 7.760 6.753 6.245 6.061 5.986 5.049 4.686 4.604
0.0001957 -1.90000 10.00000 0.6273329854 2.3387226112    0.627 -0.533  3.7415  4.686    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 7.968e-01 2.030e-01 2.936e-05 7.932e-06 7.202e-05 -1.000 1.708e-04 6.103 7.523 6.568 6.090 5.920 5.854 4.932 4.581 4.505
0.0001957 -1.90000 10.00000 0.6404458880 2.3465561184    0.640 -0.478  3.7488  4.670    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 8.007e-01 1.992e-01 2.887e-05 7.802e-06 7.085e-05 -1.000 1.610e-04 5.966 7.319 6.404 5.954 5.796 5.740 4.829 4.487 4.417
0.0001957 -1.90000 10.00000 0.6499999762 2.3520353107    0.650 -0.438  3.7541  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-14      0.00 8.036e-01 1.962e-01 2.850e-05 7.703e-06 6.996e-05 -1.000 1.832e-04 5.865 7.172 6.285 5.855 5.707 5.657 4.753 4.419 4.353
0.0001957 -1.90000 10.00000 0.6583250165 2.3566608389    0.658 -0.403  3.7584  4.645    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-14      0.00 8.069e-01 1.930e-01 2.809e-05 7.594e-06 6.899e-05 -1.000 1.585e-04 5.777 7.046 6.182 5.768 5.628 5.583 4.687 4.357 4.295
0.0001957 -1.90000 10.00000 0.6708268523 2.3633596775    0.671 -0.350  3.7649  4.626    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-14      0.00 8.120e-01 1.879e-01 2.745e-05 7.422e-06 6.744e-05 -1.000 1.221e-04 5.644 6.866 6.029 5.639 5.510 5.472 4.585 4.264 4.207
0.0001957 -1.90000 10.00000 0.6831359863 2.3696805365    0.683 -0.296  3.7712  4.605    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-14      0.00 8.174e-01 1.824e-01 2.676e-05 7.239e-06 6.579e-05 -1.000 1.777e-04 5.510 6.691 5.878 5.510 5.391 5.361 4.482 4.169 4.117
0.0001957 -1.90000 10.00000 0.6940734982 2.3750812593    0.694 -0.248  3.7767  4.586    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-14      0.00 8.226e-01 1.772e-01 2.611e-05 7.065e-06 6.423e-05 -1.000 1.969e-04 5.390 6.539 5.743 5.395 5.284 5.260 4.389 4.083 4.035
0.0001957 -1.90000 10.00000 0.6999999881 2.3779266974    0.700 -0.222  3.7796  4.575    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.63e-14      0.00 8.255e-01 1.743e-01 2.574e-05 6.966e-06 6.335e-05 -1.000 1.969e-04 5.325 6.457 5.670 5.332 5.226 5.205 4.338 4.035 3.990
0.0001957 -1.90000 10.00000 0.7004592419 2.3781448847    0.700 -0.220  3.7798  4.574    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-14      0.00 8.258e-01 1.740e-01 2.570e-05 6.958e-06 6.327e-05 -1.000 1.963e-04 5.320 6.450 5.664 5.327 5.222 5.201 4.334 4.031 3.986
0.0001957 -1.90000 10.00000 0.7130104303 2.3839829365    0.713 -0.162  3.7856  4.548    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-14      0.00 8.329e-01 1.669e-01 2.477e-05 6.731e-06 6.127e-05 -1.000 1.702e-04 5.176 6.281 5.506 5.189 5.093 5.079 4.220 3.926 3.886
0.0001957 -1.90000 10.00000 0.7251023650 2.3893881090    0.725 -0.105  3.7910  4.520    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.35e-14      0.00 8.395e-01 1.604e-01 2.394e-05 6.529e-06 5.949e-05 -1.000 9.835e-05 5.033 6.115 5.349 5.051 4.965 4.957 4.106 3.820 3.783
0.0001957 -1.90000 10.00000 0.7358641624 2.3940272837    0.736 -0.052  3.7958  4.492    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.34e-14      0.00 8.450e-01 1.549e-01 2.327e-05 6.369e-06 5.808e-05 -1.000 1.256e-04 4.901 5.968 5.204 4.923 4.845 4.843 3.998 3.720 3.686
0.0001957 -1.90000 10.00000 0.7460107207 2.3982605607    0.746 -0.001  3.8001  4.464    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.48e-14      0.00 8.497e-01 1.502e-01 2.272e-05 6.239e-06 5.695e-05 -1.000 1.049e-04 4.771 5.825 5.063 4.797 4.726 4.728 3.891 3.620 3.589
0.0001957 -1.90000 10.00000 0.7500000000 2.3998889087    0.750  0.021  3.8018  4.451    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -9e-14      0.00 8.514e-01 1.485e-01 2.253e-05 6.194e-06 5.656e-05 -1.000 9.689e-05 4.719 5.769 5.005 4.745 4.677 4.682 3.846 3.579 3.548
0.0001957 -1.90000 10.00000 0.7574436665 2.4028745972    0.757  0.061  3.8051  4.429    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 8.523e-01 1.476e-01 2.255e-05 6.201e-06 5.664e-05 -1.000 1.084e-04 4.618 5.663 4.896 4.647 4.584 4.593 3.763 3.501 3.473
0.0001957 -1.90000 10.00000 0.7659653425 2.4062108806    0.765  0.109  3.8088  4.400    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 8.531e-01 1.468e-01 2.258e-05 6.213e-06 5.677e-05 -1.000 1.110e-04 4.497 5.535 4.764 4.528 4.471 4.484 3.660 3.406 3.379
0.0001957 -1.90000 10.00000 0.7741243839 2.4093261629    0.773  0.159  3.8124  4.369    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 8.539e-01 1.460e-01 2.261e-05 6.225e-06 5.691e-05 -1.000 1.253e-04 4.373 5.409 4.630 4.406 4.356 4.373 3.554 3.307 3.282
