# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Nov 16 20:17:30 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i> + 2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Jmag    Hmag    Ksmag
4.9184e-05 -2.19174 7.00000 0.2571428716 1.8581268277    0.257 -1.173  3.6270  4.481    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.69e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.703 10.776 8.918 7.926 7.516 7.278 6.135 5.625 5.456
4.9184e-05 -2.19174 7.00000 0.2855480909 1.9230309337    0.285 -1.109  3.6330  4.486    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.543 10.499 8.703 7.745 7.349 7.121 5.991 5.487 5.321
4.9184e-05 -2.19174 7.00000 0.3352551758 2.0185672379    0.335 -1.010  3.6428  4.496    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.296 10.067 8.371 7.465 7.091 6.879 5.770 5.279 5.118
4.9184e-05 -2.19174 7.00000 0.3540153503 2.0499498692    0.354 -0.977  3.6463  4.501    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.212 9.919 8.259 7.371 7.005 6.798 5.697 5.211 5.052
4.9184e-05 -2.19174 7.00000 0.3553571403 2.0521113302    0.355 -0.974  3.6466  4.501    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.206 9.909 8.251 7.364 6.998 6.792 5.691 5.206 5.047
4.9184e-05 -2.19174 7.00000 0.3868498504 2.0999871449    0.387 -0.919  3.6527  4.507    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 7.066 9.659 8.062 7.206 6.854 6.657 5.569 5.091 4.938
4.9184e-05 -2.19174 7.00000 0.4044643044 2.1246090444    0.404 -0.890  3.6560  4.510    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 6.995 9.529 7.965 7.125 6.780 6.589 5.507 5.034 4.883
4.9184e-05 -2.19174 7.00000 0.4193291068 2.1443271201    0.419 -0.865  3.6589  4.513    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.934 9.416 7.881 7.056 6.717 6.530 5.455 4.985 4.837
4.9184e-05 -2.19174 7.00000 0.4535714388 2.1864813481    0.453 -0.811  3.6653  4.519    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.798 9.171 7.698 6.904 6.579 6.402 5.339 4.878 4.735
4.9184e-05 -2.19174 7.00000 0.5026785731 2.2401984691    0.503 -0.731  3.6747  4.521    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 6.597 8.811 7.430 6.680 6.375 6.213 5.168 4.720 4.585
4.9184e-05 -2.19174 7.00000 0.5517857671 2.2851312492    0.551 -0.654  3.6820  4.513    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.405 8.502 7.189 6.473 6.184 6.032 5.002 4.562 4.435
4.9184e-05 -2.19174 7.00000 0.5819629431 2.3084592762    0.582 -0.605  3.6871  4.508    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.284 8.303 7.035 6.342 6.064 5.919 4.898 4.465 4.343
4.9184e-05 -2.19174 7.00000 0.6008928418 2.3217254164    0.601 -0.576  3.6899  4.504    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.211 8.188 6.944 6.265 5.992 5.851 4.835 4.406 4.286
4.9184e-05 -2.19174 7.00000 0.6091828346 2.3272374242    0.609 -0.564  3.6913  4.504    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 6.180 8.136 6.904 6.231 5.961 5.823 4.809 4.382 4.263
4.9184e-05 -2.19174 7.00000 0.6435077190 2.3483324317    0.643 -0.502  3.6981  4.493    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 6.024 7.882 6.707 6.065 5.809 5.681 4.680 4.262 4.149
4.9184e-05 -2.19174 7.00000 0.6499999762 2.3520353107    0.650 -0.489  3.6996  4.490    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 5.993 7.830 6.667 6.031 5.779 5.653 4.654 4.238 4.127
4.9184e-05 -2.19174 7.00000 0.6514105797 2.3528286361    0.651 -0.486  3.6999  4.490    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 5.986 7.819 6.658 6.024 5.772 5.647 4.648 4.233 4.122
4.9184e-05 -2.19174 7.00000 0.6999999881 2.3779266974    0.700 -0.380  3.7125  4.465    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-14      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 5.719 7.390 6.324 5.743 5.516 5.408 4.432 4.035 3.934
4.9184e-05 -2.19174 7.00000 0.7181035280 2.3862851043    0.718 -0.339  3.7209  4.469    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-14      0.00 7.508e-01 2.491e-01 1.789e-05 4.849e-06 4.400e-05 -1.000 9.997e-05 5.618 7.191 6.180 5.634 5.423 5.326 4.365 3.981 3.887
4.9184e-05 -2.19174 7.00000 0.7459789515 2.3982475126    0.746 -0.261  3.7355  4.466    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.67e-14      0.00 7.508e-01 2.491e-01 1.776e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.423 6.850 5.923 5.431 5.247 5.169 4.234 3.870 3.788
4.9184e-05 -2.19174 7.00000 0.7500000000 2.3998889087    0.750 -0.250  3.7375  4.465    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.395 6.802 5.887 5.403 5.222 5.147 4.215 3.855 3.774
4.9184e-05 -2.19174 7.00000 0.7560219765 2.4023095728    0.756 -0.234  3.7396  4.461    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.355 6.743 5.838 5.362 5.185 5.113 4.184 3.827 3.748
4.9184e-05 -2.19174 7.00000 0.7872810364 2.4141935631    0.787 -0.143  3.7515  4.435    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.127 6.413 5.566 5.136 4.981 4.924 4.013 3.670 3.602
4.9184e-05 -2.19174 7.00000 0.8000000119 2.4187244405    0.800 -0.103  3.7568  4.424    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.79e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.999e-05 5.028 6.275 5.449 5.039 4.894 4.844 3.940 3.603 3.539
4.9184e-05 -2.19174 7.00000 0.8072504997 2.4212339272    0.807 -0.081  3.7597  4.417    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.17e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 9.991e-05 4.972 6.196 5.383 4.984 4.845 4.798 3.898 3.565 3.504
4.9184e-05 -2.19174 7.00000 0.8341882825 2.4301196294    0.834  0.006  3.7713  4.390    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.87e-14      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.401e-05 -1.000 1.000e-04 4.755 5.912 5.133 4.775 4.655 4.622 3.738 3.420 3.368
4.9184e-05 -2.19174 7.00000 0.8500000238 2.4350346840    0.850  0.057  3.7784  4.376    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 9.999e-05 4.628 5.751 4.987 4.654 4.545 4.519 3.645 3.335 3.290
4.9184e-05 -2.19174 7.00000 0.8558432460 2.4367982738    0.855  0.075  3.7810  4.371    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.508e-01 2.491e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 9.999e-05 4.582 5.693 4.934 4.609 4.505 4.482 3.612 3.306 3.262
4.9184e-05 -2.19174 7.00000 0.8862055540 2.4455332490    0.886  0.165  3.7946  4.351    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 9.999e-05 4.359 5.421 4.674 4.396 4.314 4.308 3.458 3.175 3.140
4.9184e-05 -2.19174 7.00000 0.8999999762 2.4492786016    0.899  0.202  3.8010  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.001e-04 4.265 5.310 4.564 4.307 4.236 4.237 3.397 3.125 3.094
4.9184e-05 -2.19174 7.00000 0.9137614369 2.4528857210    0.913  0.238  3.8076  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 4.175 5.207 4.458 4.222 4.161 4.170 3.341 3.080 3.053
4.9184e-05 -2.19174 7.00000 0.9478586912 2.4613065142    0.947  0.318  3.8247  4.347    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 9.996e-05 3.975 4.987 4.216 4.030 3.997 4.026 3.226 3.001 2.978
4.9184e-05 -2.19174 7.00000 0.9499999881 2.4618121868    0.950  0.323  3.8258  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 3.963 4.974 4.201 4.019 3.987 4.018 3.219 2.997 2.975
4.9184e-05 -2.19174 7.00000 0.9578540325 2.4636447019    0.958  0.340  3.8302  4.352    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.001e-04 3.920 4.926 4.147 3.977 3.952 3.988 3.197 2.983 2.962
4.9184e-05 -2.19174 7.00000 0.9655166268 2.4653995454    0.965  0.357  3.8346  4.356    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.845e-06 4.400e-05 -1.000 1.000e-04 3.878 4.883 4.095 3.937 3.919 3.960 3.177 2.973 2.953
4.9184e-05 -2.19174 7.00000 0.9926138520 2.4713560710    0.993  0.401  3.8487  4.381    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 9.999e-05 3.769 4.770 3.951 3.833 3.839 3.896 3.137 2.963 2.945
4.9184e-05 -2.19174 7.00000 1.0000000000 2.4729154477    1.000  0.412  3.8528  4.389    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.09e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 9.999e-05 3.739 4.741 3.913 3.806 3.818 3.881 3.128 2.963 2.946
4.9184e-05 -2.19174 7.00000 1.0042675734 2.4738044115    1.004  0.419  3.8553  4.395    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.09e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.001e-04 3.723 4.725 3.891 3.791 3.807 3.873 3.125 2.965 2.948
4.9184e-05 -2.19174 7.00000 1.0448205471 2.4818368458    1.044  0.458  3.8751  4.452    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.626 4.634 3.750 3.705 3.755 3.843 3.128 3.010 2.994
4.9184e-05 -2.19174 7.00000 1.0499999523 2.4828114860    1.050  0.462  3.8776  4.460    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.615 4.624 3.734 3.696 3.750 3.841 3.130 3.017 3.001
4.9184e-05 -2.19174 7.00000 1.0535492897 2.4834730264    1.053  0.465  3.8796  4.466    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.608 4.618 3.723 3.690 3.747 3.841 3.133 3.024 3.008
4.9184e-05 -2.19174 7.00000 1.1000000238 2.4916801480    1.099  0.498  3.8982  4.526    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 1.000e-04 3.526 4.547 3.606 3.624 3.713 3.828 3.150 3.077 3.062
4.9184e-05 -2.19174 7.00000 1.1060844660 2.4926966137    1.105  0.503  3.9004  4.533    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.400e-05 -1.000 9.996e-05 3.514 4.536 3.590 3.614 3.707 3.824 3.150 3.081 3.066
4.9184e-05 -2.19174 7.00000 1.1499999762 2.4996678137    1.149  0.553  3.9157  4.560    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 9.996e-05 3.389 4.423 3.442 3.509 3.628 3.761 3.110 3.068 3.053
4.9184e-05 -2.19174 7.00000 1.1965683699 2.5064210199    1.196  0.603  3.9318  4.592    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.262 4.310 3.303 3.414 3.560 3.708 3.080 3.063 3.048
4.9184e-05 -2.19174 7.00000 1.2000000477 2.5068948796    1.200  0.608  3.9330  4.593    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.250 4.299 3.291 3.405 3.552 3.701 3.076 3.059 3.044
4.9184e-05 -2.19174 7.00000 1.2285790443 2.5107232293    1.228  0.647  3.9424  4.601    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.151 4.212 3.196 3.336 3.496 3.652 3.038 3.033 3.018
4.9184e-05 -2.19174 7.00000 1.2500000000 2.5134610955    1.250  0.676  3.9493  4.608    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.844e-06 4.399e-05 -1.000 1.000e-04 3.079 4.147 3.130 3.287 3.456 3.616 3.011 3.013 2.998
4.9184e-05 -2.19174 7.00000 1.2999999523 2.5194498592    1.300  0.742  3.9647  4.621    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.001e-04 2.915 3.998 2.992 3.181 3.368 3.537 2.950 2.965 2.952
4.9184e-05 -2.19174 7.00000 1.3472667933 2.5246437851    1.347  0.799  3.9782  4.634    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.000e-04 2.773 3.867 2.883 3.095 3.296 3.473 2.900 2.925 2.914
4.9184e-05 -2.19174 7.00000 1.3500000238 2.5249313598    1.350  0.803  3.9791  4.634    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.001e-04 2.764 3.858 2.876 3.090 3.291 3.469 2.897 2.922 2.911
4.9184e-05 -2.19174 7.00000 1.3999999762 2.5299650300    1.400  0.868  3.9937  4.643    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 9.991e-05 2.600 3.706 2.758 2.993 3.207 3.392 2.834 2.867 2.859
4.9184e-05 -2.19174 7.00000 1.4500000477 2.5346015836    1.450  0.931  4.0077  4.651    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-13      0.00 7.509e-01 2.490e-01 1.774e-05 4.843e-06 4.399e-05 -1.000 1.000e-04 2.443 3.561 2.654 2.906 3.130 3.320 2.776 2.815 2.810
4.9184e-05 -2.19174 7.00000 1.5000000000 2.5388844597    1.500  0.992  4.0213  4.659    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.000e-04 2.289 3.421 2.558 2.825 3.056 3.252 2.719 2.763 2.762
4.9184e-05 -2.19174 7.00000 1.5499999523 2.5428511323    1.550  1.050  4.0340  4.667    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.000e-04 2.146 3.292 2.473 2.751 2.989 3.189 2.667 2.715 2.716
4.9184e-05 -2.19174 7.00000 1.6000000238 2.5465340628    1.600  1.105  4.0462  4.674    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.37e-14      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.001e-04 2.008 3.169 2.392 2.680 2.924 3.129 2.616 2.668 2.672
4.9184e-05 -2.19174 7.00000 1.6499999762 2.5499614773    1.649  1.158  4.0577  4.680    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.774e-05 4.843e-06 4.398e-05 -1.000 1.000e-04 1.876 3.053 2.317 2.614 2.863 3.071 2.567 2.622 2.629
4.9184e-05 -2.19174 7.00000 1.7000000477 2.5531580802    1.699  1.210  4.0690  4.687    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.399e-05 -1.000 9.999e-05 1.746 2.940 2.244 2.550 2.803 3.015 2.519 2.576 2.586
4.9184e-05 -2.19174 7.00000 1.7500000000 2.5561455243    1.749  1.260  4.0799  4.693    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 9.997e-05 1.621 2.834 2.176 2.488 2.745 2.961 2.473 2.533 2.544
4.9184e-05 -2.19174 7.00000 1.7999999523 2.5589429085    1.799  1.307  4.0901  4.699    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.489e-01 1.773e-05 4.842e-06 4.398e-05 -1.000 9.637e-05 1.503 2.735 2.112 2.430 2.691 2.911 2.429 2.491 2.505
