# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Nov 16 20:21:48 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i> + 2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Jmag    Hmag    Ksmag
4.9184e-05 -2.19174 9.30103 0.4044643044 2.1246090444    0.404 -1.347  3.6588  4.978    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-15      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.137 10.652 9.087 8.251 7.910 7.724 6.656 6.205 6.054
4.9184e-05 -2.19174 9.30103 0.4535714388 2.1864813481    0.453 -1.213  3.6704  4.941    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-15      0.00 7.508e-01 2.491e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.803 10.116 8.668 7.889 7.572 7.404 6.358 5.920 5.778
4.9184e-05 -2.19174 9.30103 0.5026785731 2.2401984691    0.503 -1.067  3.6834  4.892    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-15      0.00 7.511e-01 2.488e-01 1.796e-05 4.846e-06 4.395e-05 -1.000 9.985e-05 7.438 9.541 8.216 7.498 7.209 7.059 6.037 5.613 5.483
4.9184e-05 -2.19174 9.30103 0.5308828950 2.2671727646    0.531 -0.974  3.6925  4.859    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.8e-15      0.00 7.542e-01 2.457e-01 1.774e-05 4.788e-06 4.343e-05 -1.000 9.987e-05 7.205 9.168 7.925 7.249 6.979 6.843 5.837 5.423 5.302
4.9184e-05 -2.19174 9.30103 0.5517857671 2.2851312492    0.551 -0.908  3.6990  4.836    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.97e-15      0.00 7.565e-01 2.434e-01 1.759e-05 4.746e-06 4.304e-05 -1.000 1.001e-04 7.040 8.908 7.721 7.074 6.818 6.691 5.697 5.290 5.175
4.9184e-05 -2.19174 9.30103 0.6008928418 2.3217254164    0.601 -0.744  3.7186  4.787    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-14      0.00 7.587e-01 2.412e-01 1.745e-05 4.708e-06 4.271e-05 -1.000 9.999e-05 6.630 8.243 7.206 6.643 6.426 6.326 5.365 4.984 4.887
4.9184e-05 -2.19174 9.30103 0.6499999762 2.3520353107    0.650 -0.582  3.7400  4.745    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-14      0.00 7.618e-01 2.381e-01 1.725e-05 4.655e-06 4.223e-05 -1.000 1.000e-04 6.225 7.615 6.707 6.228 6.050 5.979 5.054 4.702 4.622
4.9184e-05 -2.19174 9.30103 0.6684219241 2.3620934209    0.668 -0.522  3.7486  4.732    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-14      0.00 7.633e-01 2.366e-01 1.715e-05 4.630e-06 4.200e-05 -1.000 1.001e-04 6.076 7.391 6.527 6.080 5.918 5.857 4.945 4.604 4.531
4.9184e-05 -2.19174 9.30103 0.6999999881 2.3779266974    0.700 -0.423  3.7627  4.709    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-14      0.00 7.662e-01 2.337e-01 1.697e-05 4.580e-06 4.156e-05 -1.000 1.000e-04 5.828 7.033 6.233 5.838 5.702 5.658 4.767 4.442 4.381
4.9184e-05 -2.19174 9.30103 0.7349734902 2.3936492609    0.735 -0.317  3.7776  4.684    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-14      0.00 7.711e-01 2.288e-01 1.650e-05 4.492e-06 4.080e-05 -1.000 1.001e-04 5.563 6.682 5.929 5.585 5.472 5.446 4.574 4.266 4.218
4.9184e-05 -2.19174 9.30103 0.7500000000 2.3998889087    0.750 -0.273  3.7838  4.673    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-14      0.00 7.735e-01 2.264e-01 1.628e-05 4.449e-06 4.043e-05 -1.000 1.000e-04 5.452 6.542 5.803 5.480 5.378 5.358 4.494 4.195 4.151
4.9184e-05 -2.19174 9.30103 0.7630683184 2.4050862922    0.763 -0.235  3.7885  4.662    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-14      0.00 7.752e-01 2.248e-01 1.620e-05 4.429e-06 4.026e-05 -1.000 8.976e-05 5.358 6.427 5.697 5.391 5.296 5.282 4.425 4.132 4.092
4.9184e-05 -2.19174 9.30103 0.8000000119 2.4187244405    0.800 -0.131  3.8014  4.629    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-14      0.00 7.797e-01 2.202e-01 1.602e-05 4.382e-06 3.985e-05 -1.000 9.996e-05 5.097 6.122 5.405 5.142 5.069 5.069 4.232 3.959 3.928
4.9184e-05 -2.19174 9.30103 0.8345795274 2.4302438337    0.834 -0.036  3.8133  4.600    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.33e-14      0.00 7.796e-01 2.203e-01 1.606e-05 4.394e-06 3.997e-05 -1.000 7.570e-05 4.859 5.861 5.140 4.915 4.861 4.876 4.056 3.805 3.780
4.9184e-05 -2.19174 9.30103 0.8500000238 2.4350346840    0.849  0.006  3.8185  4.587    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-14      0.00 7.795e-01 2.205e-01 1.609e-05 4.402e-06 4.005e-05 -1.000 5.457e-05 4.755 5.750 5.024 4.814 4.768 4.789 3.977 3.736 3.713
4.9184e-05 -2.19174 9.30103 0.8801496029 2.4438462763    0.879  0.085  3.8288  4.564    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -8.5e-14      0.00 7.799e-01 2.200e-01 1.606e-05 4.397e-06 4.000e-05 -1.000 7.355e-05 4.557 5.542 4.801 4.620 4.590 4.623 3.829 3.609 3.589
4.9184e-05 -2.19174 9.30103 0.8999999762 2.4492786016    0.899  0.137  3.8354  4.549    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.63e-14      0.00 7.800e-01 2.199e-01 1.606e-05 4.396e-06 4.000e-05 -1.000 9.994e-05 4.428 5.412 4.656 4.494 4.475 4.516 3.733 3.527 3.508
4.9184e-05 -2.19174 9.30103 0.9061223865 2.4508989521    0.905  0.152  3.8376  4.545    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.99e-14      0.00 7.800e-01 2.199e-01 1.606e-05 4.396e-06 4.000e-05 -1.000 9.997e-05 4.389 5.373 4.612 4.456 4.440 4.484 3.705 3.504 3.485
4.9184e-05 -2.19174 9.30103 0.9443593621 2.4604744600    0.944  0.248  3.8509  4.520    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-13      0.00 7.795e-01 2.204e-01 1.608e-05 4.400e-06 4.003e-05 -1.000 1.000e-04 4.149 5.136 4.339 4.221 4.227 4.287 3.530 3.358 3.341
4.9184e-05 -2.19174 9.30103 0.9499999881 2.4618121868    0.949  0.262  3.8529  4.517    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-13      0.00 7.794e-01 2.205e-01 1.608e-05 4.401e-06 4.004e-05 -1.000 1.000e-04 4.114 5.101 4.298 4.186 4.196 4.258 3.505 3.337 3.320
4.9184e-05 -2.19174 9.30103 0.9656054974 2.4654197102    0.965  0.301  3.8588  4.509    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 7.798e-01 2.201e-01 1.606e-05 4.396e-06 4.000e-05 -1.000 1.000e-04 4.019 5.009 4.188 4.093 4.113 4.182 3.439 3.284 3.268
4.9184e-05 -2.19174 9.30103 0.9947421551 2.4718081338    0.995  0.372  3.8700  4.496    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-13      0.00 7.803e-01 2.196e-01 1.604e-05 4.389e-06 3.993e-05 -1.000 9.997e-05 3.841 4.840 3.982 3.920 3.959 4.042 3.317 3.187 3.171
4.9184e-05 -2.19174 9.30103 1.0000000000 2.4729154477    1.000  0.385  3.8721  4.494    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-13      0.00 7.804e-01 2.195e-01 1.603e-05 4.388e-06 3.992e-05 -1.000 9.999e-05 3.809 4.809 3.945 3.888 3.931 4.017 3.295 3.170 3.154
4.9184e-05 -2.19174 9.30103 1.0100003481 2.4749849996    1.010  0.408  3.8766  4.492    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.806e-01 2.193e-01 1.602e-05 4.385e-06 3.990e-05 -1.000 1.000e-04 3.749 4.754 3.874 3.831 3.882 3.972 3.259 3.143 3.127
4.9184e-05 -2.19174 9.30103 1.0336297750 2.4796926053    1.033  0.465  3.8873  4.488    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.810e-01 2.189e-01 1.600e-05 4.380e-06 3.985e-05 -1.000 1.000e-04 3.607 4.622 3.707 3.695 3.765 3.868 3.172 3.079 3.064
4.9184e-05 -2.19174 9.30103 1.0499999523 2.4828114860    1.049  0.505  3.8949  4.486    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-13      0.00 7.812e-01 2.187e-01 1.599e-05 4.377e-06 3.983e-05 -1.000 1.000e-04 3.508 4.530 3.592 3.601 3.686 3.797 3.114 3.036 3.020
4.9184e-05 -2.19174 9.30103 1.0540140867 2.4835592779    1.053  0.514  3.8967  4.485    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-13      0.00 7.813e-01 2.186e-01 1.599e-05 4.375e-06 3.982e-05 -1.000 9.997e-05 3.485 4.509 3.564 3.580 3.667 3.781 3.100 3.026 3.010
4.9184e-05 -2.19174 9.30103 1.0734863281 2.4870956706    1.073  0.559  3.9055  4.483    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-13      0.00 7.816e-01 2.183e-01 1.597e-05 4.371e-06 3.978e-05 -1.000 1.000e-04 3.372 4.404 3.434 3.475 3.578 3.701 3.035 2.978 2.962
4.9184e-05 -2.19174 9.30103 1.0912659168 2.4901982195    1.090  0.601  3.9134  4.480    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-13      0.00 7.819e-01 2.180e-01 1.596e-05 4.368e-06 3.975e-05 -1.000 1.000e-04 3.268 4.308 3.317 3.382 3.499 3.630 2.977 2.933 2.917
4.9184e-05 -2.19174 9.30103 1.1000000238 2.4916801480    1.099  0.621  3.9173  4.479    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-13      0.00 7.820e-01 2.179e-01 1.596e-05 4.366e-06 3.974e-05 -1.000 9.999e-05 3.217 4.261 3.260 3.336 3.461 3.595 2.948 2.911 2.896
4.9184e-05 -2.19174 9.30103 1.1053657532 2.4925772158    1.104  0.634  3.9197  4.478    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-13      0.00 7.821e-01 2.178e-01 1.595e-05 4.365e-06 3.972e-05 -1.000 9.991e-05 3.186 4.232 3.225 3.309 3.438 3.574 2.931 2.898 2.882
4.9184e-05 -2.19174 9.30103 1.1177679300 2.4946128180    1.117  0.663  3.9252  4.476    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-13      0.00 7.824e-01 2.175e-01 1.593e-05 4.361e-06 3.969e-05 -1.000 1.000e-04 3.112 4.164 3.147 3.246 3.385 3.526 2.891 2.866 2.850
4.9184e-05 -2.19174 9.30103 1.1327133179 2.4969978638    1.132  0.699  3.9319  4.473    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-13      0.00 7.826e-01 2.173e-01 1.592e-05 4.357e-06 3.966e-05 -1.000 1.001e-04 3.024 4.082 3.054 3.174 3.323 3.469 2.843 2.828 2.812
4.9184e-05 -2.19174 9.30103 1.1459051371 2.4990437294    1.145  0.730  3.9377  4.470    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-13      0.00 7.828e-01 2.171e-01 1.591e-05 4.355e-06 3.964e-05 -1.000 1.000e-04 2.946 4.012 2.977 3.114 3.271 3.421 2.803 2.794 2.778
4.9184e-05 -2.19174 9.30103 1.1499999762 2.4996678137    1.149  0.739  3.9394  4.469    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.94e-13      0.00 7.828e-01 2.171e-01 1.591e-05 4.355e-06 3.964e-05 -1.000 9.999e-05 2.922 3.990 2.954 3.095 3.255 3.406 2.791 2.784 2.768
4.9184e-05 -2.19174 9.30103 1.1711177826 2.5028068006    1.170  0.790  3.9489  4.463    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-13      0.00 7.831e-01 2.169e-01 1.589e-05 4.352e-06 3.961e-05 -1.000 8.804e-05 2.795 3.872 2.835 3.000 3.172 3.329 2.726 2.728 2.713
4.9184e-05 -2.19174 9.30103 1.2000000477 2.5068948796    1.199  0.862  3.9621  4.455    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-13      0.00 7.834e-01 2.166e-01 1.588e-05 4.348e-06 3.958e-05 -1.000 6.029e-05 2.614 3.702 2.676 2.870 3.057 3.222 2.634 2.648 2.634
4.9184e-05 -2.19174 9.30103 1.2155382633 2.5090020059    1.215  0.902  3.9691  4.449    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-13      0.00 7.836e-01 2.163e-01 1.587e-05 4.345e-06 3.955e-05 -1.000 6.130e-05 2.516 3.608 2.593 2.800 2.995 3.163 2.584 2.603 2.590
4.9184e-05 -2.19174 9.30103 1.2412645817 2.5123577195    1.240  0.968  3.9803  4.437    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-13      0.00 7.840e-01 2.160e-01 1.585e-05 4.341e-06 3.951e-05 -1.000 5.706e-05 2.350 3.449 2.456 2.682 2.888 3.061 2.494 2.520 2.509
4.9184e-05 -2.19174 9.30103 1.2500000000 2.5134610955    1.249  0.991  3.9839  4.431    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-13      0.00 7.841e-01 2.158e-01 1.585e-05 4.339e-06 3.949e-05 -1.000 8.613e-05 2.293 3.394 2.411 2.642 2.851 3.025 2.462 2.490 2.480
4.9184e-05 -2.19174 9.30103 1.2547459602 2.5140531590    1.254  1.003  3.9857  4.428    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-13      0.00 7.841e-01 2.158e-01 1.585e-05 4.338e-06 3.949e-05 -1.000 1.000e-04 2.263 3.365 2.386 2.620 2.830 3.006 2.444 2.473 2.464
4.9184e-05 -2.19174 9.30103 1.2763390541 2.5166831127    1.276  1.059  3.9926  4.407    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-13      0.00 7.843e-01 2.156e-01 1.583e-05 4.335e-06 3.946e-05 -1.000 1.000e-04 2.122 3.228 2.269 2.512 2.729 2.906 2.352 2.385 2.377
4.9184e-05 -2.19174 9.30103 1.2999999523 2.5194498592    1.299  1.120  3.9976  4.374    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-13      0.00 7.845e-01 2.154e-01 1.583e-05 4.333e-06 3.944e-05 -1.000 9.999e-05 1.969 3.077 2.134 2.384 2.605 2.783 2.235 2.270 2.263
4.9184e-05 -2.19174 9.30103 1.3013297319 2.5196019241    1.301  1.124  3.9978  4.372    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-13      0.00 7.845e-01 2.154e-01 1.583e-05 4.333e-06 3.944e-05 -1.000 9.952e-05 1.960 3.068 2.126 2.376 2.597 2.775 2.227 2.262 2.255
4.9184e-05 -2.19174 9.30103 1.3144885302 2.5210876253    1.314  1.160  3.9976  4.339    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-13      0.00 7.846e-01 2.153e-01 1.582e-05 4.332e-06 3.943e-05 -1.000 9.874e-05 1.871 2.978 2.034 2.286 2.506 2.684 2.136 2.171 2.164
4.9184e-05 -2.19174 9.30103 1.3280949593 2.5225883167    1.328  1.197  3.9958  4.299    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.44e-13      0.00 7.847e-01 2.153e-01 1.582e-05 4.332e-06 3.943e-05 -1.000 3.542e-05 1.776 2.882 1.932 2.183 2.402 2.578 2.030 2.064 2.056
4.9184e-05 -2.19174 9.30103 1.3418254852 2.5240672694    1.341  1.238  3.9923  4.249    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.18e-13      0.00 7.846e-01 2.153e-01 1.582e-05 4.332e-06 3.944e-05 -1.000 8.699e-05 1.674 2.777 1.816 2.064 2.282 2.455 1.904 1.937 1.929
4.9184e-05 -2.19174 9.30103 1.3480211496 2.5247232881    1.348  1.259  3.9917  4.227    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-13      0.00 7.846e-01 2.153e-01 1.582e-05 4.333e-06 3.944e-05 -1.000 1.000e-04 1.622 2.723 1.760 2.009 2.226 2.398 1.848 1.879 1.871
4.9184e-05 -2.19174 9.30103 1.3500000238 2.5249313598    1.349  1.269  3.9938  4.226    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.74e-13      0.00 7.846e-01 2.153e-01 1.582e-05 4.333e-06 3.945e-05 -1.000 9.993e-05 1.598 2.700 1.744 1.995 2.214 2.387 1.838 1.871 1.864
4.9184e-05 -2.19174 9.30103 1.3517749310 2.5251173891    1.351  1.277  3.9957  4.226    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.84e-13      0.00 7.846e-01 2.153e-01 1.582e-05 4.333e-06 3.945e-05 -1.000 9.872e-05 1.576 2.680 1.730 1.983 2.203 2.377 1.830 1.864 1.857
4.9184e-05 -2.19174 9.30103 1.3552665710 2.5254817156    1.355  1.303  4.0052  4.240    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.11e-13      0.00 7.846e-01 2.153e-01 1.583e-05 4.334e-06 3.945e-05 -1.000 9.993e-05 1.512 2.621 1.705 1.967 2.194 2.371 1.833 1.870 1.866
4.9184e-05 -2.19174 9.30103 1.3562535048 2.5255843038    1.356  1.323  4.0138  4.255    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -8.3e-13      0.00 7.846e-01 2.153e-01 1.583e-05 4.334e-06 3.946e-05 -1.000 9.996e-05 1.464 2.579 1.693 1.964 2.195 2.376 1.845 1.885 1.883
4.9184e-05 -2.19174 9.30103 1.3566998243 2.5256306408    1.356  1.343  4.0206  4.262    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.61e-13      0.00 7.845e-01 2.154e-01 1.583e-05 4.335e-06 3.946e-05 -1.000 1.000e-04 1.413 2.534 1.672 1.949 2.184 2.367 1.842 1.885 1.884
4.9184e-05 -2.19174 9.30103 1.3569505215 2.5256566528    1.356  1.362  4.0252  4.262    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.97e-13      0.00 7.845e-01 2.154e-01 1.583e-05 4.335e-06 3.946e-05 -1.000 9.996e-05 1.366 2.491 1.647 1.928 2.164 2.350 1.829 1.873 1.873
4.9184e-05 -2.19174 9.30103 1.3569809198 2.5256598061    1.356  1.363  4.0237  4.255    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.07e-13      0.00 7.845e-01 2.154e-01 1.583e-05 4.335e-06 3.946e-05 -1.000 9.997e-05 1.363 2.487 1.637 1.917 2.153 2.337 1.816 1.859 1.859
4.9184e-05 -2.19174 9.30103 1.3571734428 2.5256797735    1.357  1.372  4.0144  4.209    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.74e-13      0.00 7.845e-01 2.154e-01 1.583e-05 4.335e-06 3.946e-05 -1.000 9.999e-05 1.341 2.456 1.573 1.845 2.077 2.256 1.728 1.768 1.766
4.9184e-05 -2.19174 9.30103 1.3573436737 2.5256974235    1.357  1.387  4.0062  4.160    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-12      0.00 7.845e-01 2.154e-01 1.583e-05 4.335e-06 3.947e-05 -1.000 9.997e-05 1.302 2.410 1.497 1.763 1.991 2.166 1.631 1.668 1.664
4.9184e-05 -2.19174 9.30103 1.3576313257 2.5257272365    1.357  1.399  3.9989  4.119    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-12      0.00 7.845e-01 2.154e-01 1.583e-05 4.336e-06 3.947e-05 -1.000 9.999e-05 1.272 2.374 1.436 1.696 1.919 2.091 1.549 1.584 1.578
