#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2605 1.0219E-02 1.0219E-02  -0.20   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=146 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
107  7.682         4.2738         2.3930
108  7.782         4.2796         2.3989
109  7.882         4.2860         2.4546
110  7.982         4.2927         2.4800
111  8.082         4.3019         2.6211
112  8.182         4.3217         2.9707
113  8.282         4.3344         2.7939
114  8.382         4.3556         3.0329
115  8.482         4.3774         3.0680
116  8.582         4.4005         3.1145
117  8.682         4.4250         3.1638
118  8.782         4.4492         3.1834
119  8.882         4.4730         3.2002
120  8.982         4.4983         3.2516
121  9.082         4.5227         3.2606
122  9.182         4.5461         3.2653
123  9.282         4.5684         3.2683
124  9.382         4.5898         3.2711
125  9.482         4.6103         3.2737
126  9.582         4.6299         3.2758
127  9.682         4.6488         3.2770
128  9.782         4.6669         3.2778
129  9.882         4.6845         3.2827
130  9.982         4.7017         3.2924
131 10.082         4.7189         3.3078
132 10.182         4.7365         3.3348
133 10.282         4.7542         3.3561
134 10.382         4.7698         3.3175
135 10.482         4.7855         3.3346
136 10.582         4.8040         3.4253
137 10.682         4.8229         3.4528
138 10.782         4.8422         3.4792
139 10.882         4.8617         3.5043
140 10.982         4.8814         3.5283
141 11.082         4.9012         3.5509
142 11.182         4.9211         3.5722
143 11.282         4.9410         3.5921
144 11.382         4.9608         3.6104
145 11.482         4.9805         3.6271
146 11.582         5.0000         3.6420


#AGE= 0.100 BINS=142 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.414         1.3490         1.3490
  2 -2.314         1.6552         1.3593
  3 -2.214         1.8353         1.3660
  4 -2.114         1.9630         1.3691
  5 -2.014         2.0614         1.3684
  6 -1.914         2.1408         1.3635
  7 -1.814         2.2065         1.3541
  8 -1.714         2.2618         1.3394
  9 -1.614         2.3062         1.2938
 10 -1.514         2.3374         1.1783
 11 -1.414         2.3577         1.0162
 12 -1.314         2.3720         0.8820
 13 -1.214         2.3842         0.8290
 14 -1.114         2.3974         0.8742
 15 -1.014         2.4139         0.9839
 16 -0.914         2.4358         1.1283
 17 -0.814         2.4644         1.2691
 18 -0.714         2.5003         1.3990
 19 -0.614         2.5435         1.5202
 20 -0.514         2.5938         1.6327
 21 -0.414         2.6488         1.7240
 22 -0.314         2.7184         1.8890
 23 -0.214         2.7751         1.8625
 24 -0.114         2.8197         1.8096
 25 -0.014         2.8604         1.8116
 26  0.086         2.9029         1.8730
 27  0.186         2.9438         1.8967
 28  0.286         2.9860         1.9526
 29  0.386         3.0246         1.9551
 30  0.486         3.0657         2.0207
 31  0.586         3.1062         2.0565
 32  0.686         3.1437         2.0604
 33  0.786         3.1779         2.0581
 34  0.886         3.2110         2.0763
 35  0.986         3.2523         2.2099
 36  1.086         3.2968         2.2849
 37  1.186         3.3295         2.1905
 38  1.286         3.3559         2.1269
 39  1.386         3.3768         2.0479
 40  1.486         3.3973         2.0604
 41  1.586         3.4172         2.0700
 42  1.686         3.4369         2.0831
 43  1.786         3.4574         2.1216
 44  1.886         3.4795         2.1742
 45  1.986         3.5013         2.1914
 46  2.086         3.5230         2.2113
 47  2.186         3.5446         2.2300
 48  2.286         3.5660         2.2475
 49  2.386         3.5871         2.2638
 50  2.486         3.6080         2.2790
 51  2.586         3.6285         2.2932
 52  2.686         3.6487         2.3063
 53  2.786         3.6685         2.3183
 54  2.886         3.6880         2.3293
 55  2.986         3.7070         2.3392
 56  3.086         3.7256         2.3481
 57  3.186         3.7438         2.3558
 58  3.286         3.7614         2.3624
 59  3.386         3.7786         2.3678
 60  3.486         3.7946         2.3527
 61  3.586         3.8095         2.3381
 62  3.686         3.8242         2.3453
 63  3.786         3.8389         2.3617
 64  3.886         3.8564         2.4515
 65  3.986         3.8729         2.4438
 66  4.086         3.8897         2.4696
 67  4.186         3.9064         2.4827
 68  4.286         3.9208         2.4351
 69  4.386         3.9342         2.4166
 70  4.486         3.9476         2.4316
 71  4.586         3.9592         2.3772
 72  4.686         3.9709         2.3954
 73  4.786         3.9828         2.4163
 74  4.886         3.9950         2.4368
 75  4.986         4.0072         2.4516
 76  5.086         4.0175         2.3857
 77  5.186         4.0270         2.3617
 78  5.286         4.0365         2.3734
 79  5.386         4.0461         2.3853
 80  5.486         4.0558         2.3975
 81  5.586         4.0655         2.4099
 82  5.686         4.0752         2.4225
 83  5.786         4.0851         2.4353
 84  5.886         4.0950         2.4483
 85  5.986         4.1050         2.4616
 86  6.086         4.1150         2.4750
 87  6.186         4.1252         2.4894
 88  6.286         4.1355         2.5046
 89  6.386         4.1459         2.5192
 90  6.486         4.1563         2.5332
 91  6.586         4.1669         2.5468
 92  6.686         4.1775         2.5598
 93  6.786         4.1859         2.4690
 94  6.886         4.1941         2.4656
 95  6.986         4.2022         2.4704
 96  7.086         4.2103         2.4764
 97  7.186         4.2184         2.4839
 98  7.286         4.2265         2.4929
 99  7.386         4.2346         2.5035
100  7.486         4.2428         2.5158
101  7.586         4.2519         2.5646
102  7.686         4.2590         2.4708
103  7.786         4.2641         2.3292
104  7.886         4.2699         2.3980
105  7.986         4.2763         2.4425
106  8.086         4.2832         2.4779
107  8.186         4.2904         2.5061
108  8.286         4.2949         2.3066
109  8.386         4.3067         2.7355
110  8.486         4.3274         2.9963
111  8.586         4.3496         3.0472
112  8.686         4.3739         3.1084
113  8.786         4.3993         3.1539
114  8.886         4.4260         3.2015
115  8.986         4.4535         3.2418
116  9.086         4.4805         3.2597
117  9.186         4.5066         3.2738
118  9.286         4.5319         3.2839
119  9.386         4.5561         3.2894
120  9.486         4.5791         3.2915
121  9.586         4.6010         3.2926
122  9.686         4.6218         3.2925
123  9.786         4.6416         3.2906
124  9.886         4.6604         3.2880
125  9.986         4.6785         3.2900
126 10.086         4.6962         3.2971
127 10.186         4.7138         3.3126
128 10.286         4.7312         3.3250
129 10.386         4.7503         3.3851
130 10.486         4.7622         3.1933
131 10.586         4.7804         3.3938
132 10.686         4.7992         3.4264
133 10.786         4.8185         3.4561
134 10.886         4.8382         3.4837
135 10.986         4.8581         3.5100
136 11.086         4.8783         3.5350
137 11.186         4.8986         3.5586
138 11.286         4.9190         3.5808
139 11.386         4.9394         3.6016
140 11.486         4.9598         3.6207
141 11.586         4.9800         3.6380
142 11.686         5.0000         3.6535


#AGE= 1.000 BINS=137 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -0.872        -0.1173        -0.1173
  2 -0.772         0.1827        -0.1194
  3 -0.672         0.3596        -0.1160
  4 -0.572         0.4849        -0.1160
  5 -0.472         0.5822        -0.1149
  6 -0.372         0.6629        -0.1079
  7 -0.272         0.7313        -0.1052
  8 -0.172         0.7909        -0.1013
  9 -0.072         0.8431        -0.1028
 10  0.028         0.8901        -0.0988
 11  0.128         0.9322        -0.1026
 12  0.228         0.9700        -0.1080
 13  0.328         1.0046        -0.1114
 14  0.428         1.0363        -0.1164
 15  0.528         1.0653        -0.1248
 16  0.628         1.2961         0.9113
 17  0.728         1.3720         0.5773
 18  0.828         1.5142         0.9599
 19  0.928         1.8073         1.4983
 20  1.028         2.0510         1.6838
 21  1.128         2.2186         1.7239
 22  1.228         2.3455         1.7494
 23  1.328         2.4471         1.7665
 24  1.428         2.5317         1.7794
 25  1.528         2.6067         1.8072
 26  1.628         2.6740         1.8307
 27  1.728         2.7334         1.8403
 28  1.828         2.7888         1.8675
 29  1.928         2.8427         1.9097
 30  2.028         2.8930         1.9314
 31  2.128         2.9403         1.9540
 32  2.228         2.9847         1.9722
 33  2.328         3.0267         1.9918
 34  2.428         3.0660         2.0029
 35  2.528         3.1024         2.0078
 36  2.628         3.1377         2.0303
 37  2.728         3.1706         2.0333
 38  2.828         3.2007         2.0272
 39  2.928         3.2300         2.0437
 40  3.028         3.2583         2.0584
 41  3.128         3.2857         2.0722
 42  3.228         3.3122         2.0850
 43  3.328         3.3379         2.0969
 44  3.428         3.3628         2.1079
 45  3.528         3.3868         2.1179
 46  3.628         3.4100         2.1269
 47  3.728         3.4325         2.1348
 48  3.828         3.4542         2.1418
 49  3.928         3.4755         2.1550
 50  4.028         3.4962         2.1657
 51  4.128         3.5162         2.1678
 52  4.228         3.5349         2.1612
 53  4.328         3.5506         2.1007
 54  4.428         3.5693         2.1937
 55  4.528         3.5878         2.2076
 56  4.628         3.6059         2.2169
 57  4.728         3.6238         2.2293
 58  4.828         3.6406         2.2207
 59  4.928         3.6647         2.3959
 60  5.028         3.6839         2.3199
 61  5.128         3.6989         2.2308
 62  5.228         3.7119         2.1829
 63  5.328         3.7242         2.1688
 64  5.428         3.7364         2.1798
 65  5.528         3.7491         2.2078
 66  5.628         3.7617         2.2177
 67  5.728         3.7738         2.2127
 68  5.828         3.7858         2.2211
 69  5.928         3.7978         2.2337
 70  6.028         3.8098         2.2446
 71  6.128         3.8218         2.2580
 72  6.228         3.8339         2.2742
 73  6.328         3.8465         2.3018
 74  6.428         3.8595         2.3297
 75  6.528         3.8729         2.3546
 76  6.628         3.8865         2.3768
 77  6.728         3.9004         2.3965
 78  6.828         3.9143         2.4138
 79  6.928         3.9283         2.4288
 80  7.028         3.9422         2.4415
 81  7.128         3.9560         2.4517
 82  7.228         3.9696         2.4596
 83  7.328         3.9830         2.4648
 84  7.428         3.9961         2.4673
 85  7.528         4.0087         2.4667
 86  7.628         4.0209         2.4629
 87  7.728         4.0326         2.4554
 88  7.828         4.0437         2.4465
 89  7.928         4.0545         2.4461
 90  8.028         4.0652         2.4520
 91  8.128         4.0760         2.4640
 92  8.228         4.0862         2.4531
 93  8.328         4.0947         2.3826
 94  8.428         4.1046         2.4587
 95  8.528         4.1163         2.5403
 96  8.628         4.1283         2.5635
 97  8.728         4.1406         2.5871
 98  8.828         4.1531         2.6056
 99  8.928         4.1658         2.6242
100  9.028         4.1788         2.6498
101  9.128         4.1924         2.6810
102  9.228         4.2065         2.7101
103  9.328         4.2210         2.7372
104  9.428         4.2362         2.7726
105  9.528         4.2518         2.7998
106  9.628         4.2679         2.8283
107  9.728         4.2847         2.8648
108  9.828         4.3024         2.9025
109  9.928         4.3210         2.9448
110 10.028         4.3416         3.0076
111 10.128         4.3639         3.0620
112 10.228         4.3868         3.0982
113 10.328         4.4095         3.1161
114 10.428         4.4309         3.1128
115 10.528         4.4506         3.0988
116 10.628         4.4695         3.0988
117 10.728         4.4931         3.2161
118 10.828         4.5185         3.2727
119 10.928         4.5437         3.2952
120 11.028         4.5690         3.3222
121 11.128         4.5946         3.3511
122 11.228         4.6202         3.3785
123 11.328         4.6459         3.4045
124 11.428         4.6715         3.4289
125 11.528         4.6969         3.4516
126 11.628         4.7220         3.4725
127 11.728         4.7469         3.4925
128 11.828         4.7716         3.5140
129 11.928         4.7962         3.5374
130 12.028         4.8209         3.5628
131 12.128         4.8457         3.5903
132 12.228         4.8708         3.6201
133 12.328         4.8963         3.6520
134 12.428         4.9221         3.6833
135 12.528         4.9481         3.7123
136 12.628         4.9741         3.7388
137 12.728         5.0000         3.7626


#AGE= 2.000 BINS=151 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.974        -0.2149        -0.2149
  2 -1.874         0.0695        -0.2489
  3 -1.774         0.2404        -0.2473
  4 -1.674         0.3659        -0.2345
  5 -1.574         0.4695        -0.2036
  6 -1.474         0.5575        -0.1792
  7 -1.374         0.6333        -0.1617
  8 -1.274         0.7008        -0.1416
  9 -1.174         0.7626        -0.1144
 10 -1.074         0.8198        -0.0889
 11 -0.974         0.8737        -0.0589
 12 -0.874         0.9245        -0.0328
 13 -0.774         0.9732        -0.0008
 14 -0.674         1.0197         0.0261
 15 -0.574         1.0611         0.0192
 16 -0.474         1.1001         0.0346
 17 -0.374         1.1403         0.0869
 18 -0.274         1.1800         0.1210
 19 -0.174         1.2173         0.1329
 20 -0.074         1.2514         0.1297
 21  0.026         1.3328         0.5655
 22  0.126         1.4624         0.8738
 23  0.226         1.5457         0.7877
 24  0.326         1.5699         0.3042
 25  0.426         1.5916         0.2801
 26  0.526         1.6117         0.2674
 27  0.626         1.6307         0.2604
 28  0.726         1.6489         0.2625
 29  0.826         1.6663         0.2603
 30  0.926         1.6829         0.2581
 31  1.026         1.6989         0.2558
 32  1.126         1.7140         0.2481
 33  1.226         1.7285         0.2467
 34  1.326         1.7423         0.2361
 35  1.426         1.7555         0.2321
 36  1.526         1.7681         0.2246
 37  1.626         1.8537         1.1065
 38  1.726         1.8711         0.4638
 39  1.826         1.8988         0.6900
 40  1.926         2.0592         1.5488
 41  2.026         2.2613         1.8320
 42  2.126         2.4138         1.8852
 43  2.226         2.5209         1.8607
 44  2.326         2.6035         1.8417
 45  2.426         2.6708         1.8276
 46  2.526         2.7323         1.8530
 47  2.626         2.7879         1.8681
 48  2.726         2.8417         1.9079
 49  2.826         2.8884         1.8973
 50  2.926         2.9284         1.8719
 51  3.026         2.9722         1.9551
 52  3.126         3.0151         1.9885
 53  3.226         3.0542         1.9888
 54  3.326         3.0914         2.0062
 55  3.426         3.1254         2.0013
 56  3.526         3.1600         2.0444
 57  3.626         3.1962         2.0992
 58  3.726         3.2306         2.1127
 59  3.826         3.2607         2.0855
 60  3.926         3.2863         2.0447
 61  4.026         3.3130         2.0879
 62  4.126         3.3395         2.1120
 63  4.226         3.3642         2.1063
 64  4.326         3.3862         2.0796
 65  4.426         3.4074         2.0869
 66  4.526         3.4237         1.9883
 67  4.626         3.4425         2.0712
 68  4.726         3.4639         2.1453
 69  4.826         3.4848         2.1559
 70  4.926         3.5051         2.1651
 71  5.026         3.5252         2.1799
 72  5.126         3.5452         2.1995
 73  5.226         3.5643         2.1987
 74  5.326         3.5821         2.1843
 75  5.426         3.5988         2.1755
 76  5.526         3.6147         2.1714
 77  5.626         3.6301         2.1718
 78  5.726         3.6449         2.1714
 79  5.826         3.6593         2.1701
 80  5.926         3.6732         2.1742
 81  6.026         3.6869         2.1776
 82  6.126         3.7003         2.1813
 83  6.226         3.7134         2.1885
 84  6.326         3.7271         2.2172
 85  6.426         3.7413         2.2504
 86  6.526         3.7560         2.2789
 87  6.626         3.7711         2.3031
 88  6.726         3.7863         2.3233
 89  6.826         3.8016         2.3397
 90  6.926         3.8167         2.3523
 91  7.026         3.8317         2.3611
 92  7.126         3.8463         2.3660
 93  7.226         3.8604         2.3665
 94  7.326         3.8740         2.3624
 95  7.426         3.8869         2.3529
 96  7.526         3.8990         2.3391
 97  7.626         3.9107         2.3335
 98  7.726         3.9221         2.3360
 99  7.826         3.9335         2.3459
100  7.926         3.9450         2.3625
101  8.026         3.9566         2.3767
102  8.126         3.9669         2.3385
103  8.226         3.9768         2.3288
104  8.326         3.9893         2.4412
105  8.426         4.0016         2.4488
106  8.526         4.0140         2.4631
107  8.626         4.0269         2.4930
108  8.726         4.0400         2.5133
109  8.826         4.0533         2.5329
110  8.926         4.0668         2.5539
111  9.026         4.0807         2.5787
112  9.126         4.0952         2.6104
113  9.226         4.1101         2.6396
114  9.326         4.1256         2.6707
115  9.426         4.1417         2.7021
116  9.526         4.1580         2.7230
117  9.626         4.1753         2.7682
118  9.726         4.1955         2.8518
119  9.826         4.2178         2.9181
120  9.926         4.2415         2.9671
121 10.026         4.2658         3.0018
122 10.126         4.2900         3.0229
123 10.226         4.3132         3.0297
124 10.326         4.3347         3.0196
125 10.426         4.3538         2.9877
126 10.526         4.3683         2.8835
127 10.626         4.3883         3.0417
128 10.726         4.4115         3.1271
129 10.826         4.4363         3.1808
130 10.926         4.4625         3.2291
131 11.026         4.4887         3.2565
132 11.126         4.5143         3.2732
133 11.226         4.5399         3.2969
134 11.326         4.5654         3.3208
135 11.426         4.5908         3.3451
136 11.526         4.6161         3.3697
137 11.626         4.6414         3.3946
138 11.726         4.6667         3.4182
139 11.826         4.6918         3.4414
140 11.926         4.7169         3.4660
141 12.026         4.7420         3.4921
142 12.126         4.7673         3.5197
143 12.226         4.7928         3.5489
144 12.326         4.8186         3.5803
145 12.426         4.8448         3.6116
146 12.526         4.8711         3.6400
147 12.626         4.8973         3.6650
148 12.726         4.9232         3.6866
149 12.826         4.9489         3.7080
150 12.926         4.9745         3.7316
151 13.026         5.0000         3.7564


#AGE= 3.000 BINS=149 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.849        -0.1026        -0.1026
  2 -1.749         0.1588        -0.1859
  3 -1.649         0.3093        -0.2238
  4 -1.549         0.4202        -0.2273
  5 -1.449         0.5108        -0.2144
  6 -1.349         0.5905        -0.1850
  7 -1.249         0.6594        -0.1742
  8 -1.149         0.8443         0.3843
  9 -1.049         0.8854        -0.1583
 10 -0.949         0.9256        -0.1284
 11 -0.849         0.9648        -0.0989
 12 -0.749         1.0035        -0.0662
 13 -0.649         1.0416        -0.0342
 14 -0.549         1.0756        -0.0470
 15 -0.449         1.1096        -0.0141
 16 -0.349         1.1450         0.0392
 17 -0.249         1.1812         0.0836
 18 -0.149         1.2172         0.1181
 19 -0.049         1.2528         0.1489
 20  0.051         1.2875         0.1723
 21  0.151         1.3326         0.3272
 22  0.251         1.4112         0.6300
 23  0.351         1.4454         0.3241
 24  0.451         1.5240         0.7431
 25  0.551         1.5647         0.5162
 26  0.651         1.5924         0.3835
 27  0.751         1.6210         0.4258
 28  0.851         1.6507         0.4708
 29  0.951         1.6816         0.5181
 30  1.051         1.7143         0.5744
 31  1.151         1.7460         0.5939
 32  1.251         1.7767         0.6113
 33  1.351         1.8071         0.6374
 34  1.451         1.8369         0.6583
 35  1.551         1.8662         0.6798
 36  1.651         1.8946         0.6966
 37  1.751         1.9222         0.7121
 38  1.851         1.9492         0.7282
 39  1.951         1.9753         0.7411
 40  2.051         2.0005         0.7529
 41  2.151         2.0250         0.7632
 42  2.251         2.2096         1.7492
 43  2.351         2.3379         1.7455
 44  2.451         2.4055         1.5646
 45  2.551         2.4715         1.6205
 46  2.651         2.5308         1.6370
 47  2.751         2.5791         1.6011
 48  2.851         2.6560         1.8662
 49  2.951         2.7310         1.9317
 50  3.051         2.8090         2.0245
 51  3.151         2.8731         2.0104
 52  3.251         2.9272         1.9963
 53  3.351         2.9792         2.0316
 54  3.451         3.0293         2.0667
 55  3.551         3.0748         2.0722
 56  3.651         3.1178         2.0920
 57  3.751         3.1573         2.0964
 58  3.851         3.1951         2.1165
 59  3.951         3.2302         2.1204
 60  4.051         3.2616         2.1056
 61  4.151         3.2880         2.0574
 62  4.251         3.3113         2.0300
 63  4.351         3.3362         2.0821
 64  4.451         3.3552         1.9862
 65  4.551         3.3776         2.0793
 66  4.651         3.4004         2.1091
 67  4.751         3.4246         2.1579
 68  4.851         3.4479         2.1664
 69  4.951         3.4705         2.1762
 70  5.051         3.4927         2.1890
 71  5.151         3.5144         2.2032
 72  5.251         3.5357         2.2159
 73  5.351         3.5561         2.2185
 74  5.451         3.5755         2.2147
 75  5.551         3.5939         2.2118
 76  5.651         3.6115         2.2099
 77  5.751         3.6283         2.2082
 78  5.851         3.6445         2.2092
 79  5.951         3.6602         2.2105
 80  6.051         3.6756         2.2177
 81  6.151         3.6908         2.2254
 82  6.251         3.7058         2.2367
 83  6.351         3.7207         2.2483
 84  6.451         3.7357         2.2666
 85  6.551         3.7510         2.2902
 86  6.651         3.7664         2.3101
 87  6.751         3.7819         2.3264
 88  6.851         3.7973         2.3393
 89  6.951         3.8125         2.3486
 90  7.051         3.8274         2.3545
 91  7.151         3.8418         2.3567
 92  7.251         3.8558         2.3551
 93  7.351         3.8691         2.3492
 94  7.451         3.8817         2.3403
 95  7.551         3.8940         2.3369
 96  7.651         3.9060         2.3417
 97  7.751         3.9180         2.3547
 98  7.851         3.9302         2.3716
 99  7.951         3.9423         2.3837
100  8.051         3.9525         2.3157
101  8.151         3.9652         2.4268
102  8.251         3.9785         2.4555
103  8.351         3.9915         2.4626
104  8.451         4.0043         2.4675
105  8.551         4.0175         2.4946
106  8.651         4.0311         2.5191
107  8.751         4.0449         2.5402
108  8.851         4.0588         2.5583
109  8.951         4.0730         2.5804
110  9.051         4.0877         2.6098
111  9.151         4.1030         2.6406
112  9.251         4.1188         2.6720
113  9.351         4.1351         2.7011
114  9.451         4.1522         2.7404
115  9.551         4.1710         2.7982
116  9.651         4.1914         2.8519
117  9.751         4.2130         2.8986
118  9.851         4.2355         2.9389
119  9.951         4.2586         2.9726
120 10.051         4.2818         2.9990
121 10.151         4.3048         3.0170
122 10.251         4.3275         3.0337
123 10.351         4.3505         3.0627
124 10.451         4.3701         3.0162
125 10.551         4.3883         3.0021
126 10.651         4.4102         3.1021
127 10.751         4.4341         3.1617
128 10.851         4.4593         3.2110
129 10.951         4.4856         3.2538
130 11.051         4.5120         3.2831
131 11.151         4.5378         3.2985
132 11.251         4.5633         3.3189
133 11.351         4.5886         3.3415
134 11.451         4.6138         3.3660
135 11.551         4.6392         3.3923
136 11.651         4.6644         3.4168
137 11.751         4.6897         3.4413
138 11.851         4.7149         3.4671
139 11.951         4.7403         3.4940
140 12.051         4.7658         3.5223
141 12.151         4.7916         3.5521
142 12.251         4.8176         3.5826
143 12.351         4.8438         3.6114
144 12.451         4.8701         3.6385
145 12.551         4.8963         3.6635
146 12.651         4.9223         3.6869
147 12.751         4.9482         3.7117
148 12.851         4.9742         3.7369
149 12.951         5.0000         3.7618


#AGE= 4.000 BINS=148 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -1.676        -0.2207        -0.2207
  2 -1.576         0.0450        -0.2946
  3 -1.476         0.2003        -0.3214
  4 -1.376         0.3152        -0.3187
  5 -1.276         0.4088        -0.3036
  6 -1.176         0.4913        -0.2706
  7 -1.076         0.5648        -0.2430
  8 -0.976         0.6318        -0.2133
  9 -0.876         0.6953        -0.1708
 10 -0.776         0.7455        -0.2163
 11 -0.676         0.7934        -0.1877
 12 -0.576         0.8400        -0.1528
 13 -0.476         0.8830        -0.1426
 14 -0.376         0.9228        -0.1353
 15 -0.276         0.9628        -0.0918
 16 -0.176         1.0040        -0.0394
 17 -0.076         1.0445        -0.0061
 18  0.024         1.0844         0.0279
 19  0.124         1.1197         0.0114
 20  0.224         1.2196         0.5323
 21  0.324         1.2614         0.2241
 22  0.424         1.2977         0.2027
 23  0.524         1.3312         0.2017
 24  0.624         1.4249         0.7126
 25  0.724         1.4583         0.3280
 26  0.824         1.4848         0.2568
 27  0.924         1.5140         0.3269
 28  1.024         1.5428         0.3499
 29  1.124         1.5725         0.3930
 30  1.224         1.6026         0.4280
 31  1.324         1.6331         0.4653
 32  1.424         1.6637         0.4964
 33  1.524         1.6953         0.5407
 34  1.624         1.7269         0.5741
 35  1.724         1.7593         0.6161
 36  1.824         1.7921         0.6533
 37  1.924         1.8254         0.6931
 38  2.024         1.8593         0.7357
 39  2.124         1.8942         0.7822
 40  2.224         1.9301         0.8294
 41  2.324         1.9671         0.8785
 42  2.424         2.0049         0.9256
 43  2.524         2.0433         0.9715
 44  2.624         2.0830         1.0241
 45  2.724         2.4051         2.1242
 46  2.824         2.5383         1.9599
 47  2.924         2.6487         1.9998
 48  3.024         2.7187         1.8914
 49  3.124         2.7899         1.9694
 50  3.224         2.8231         1.6907
 51  3.324         2.8484         1.6011
 52  3.424         2.8769         1.6796
 53  3.524         2.9161         1.8516
 54  3.624         2.9701         2.0379
 55  3.724         3.0312         2.1499
 56  3.824         3.0860         2.1595
 57  3.924         3.1262         2.0733
 58  4.024         3.1540         1.9456
 59  4.124         3.1819         1.9763
