#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2452 1.0180E-04 1.0180E-04  -2.30   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=114 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
 49  3.746         3.3935         2.1398
 50  3.846         3.4168         2.1354
 51  3.946         3.4397         2.1496
 52  4.046         3.4626         2.1734
 53  4.146         3.4844         2.1738
 54  4.246         3.5055         2.1821
 55  4.346         3.5263         2.1954
 56  4.446         3.5468         2.2109
 57  4.546         3.5670         2.2243
 58  4.646         3.5868         2.2360
 59  4.746         3.6063         2.2484
 60  4.846         3.6255         2.2620
 61  4.946         3.6445         2.2752
 62  5.046         3.6631         2.2877
 63  5.146         3.6816         2.2998
 64  5.246         3.6997         2.3112
 65  5.346         3.7175         2.3221
 66  5.446         3.7351         2.3324
 67  5.546         3.7523         2.3421
 68  5.646         3.7692         2.3511
 69  5.746         3.7858         2.3595
 70  5.846         3.8021         2.3688
 71  5.946         3.8182         2.3790
 72  6.046         3.8340         2.3886
 73  6.146         3.8497         2.3977
 74  6.246         3.8650         2.4061
 75  6.346         3.8801         2.4141
 76  6.446         3.8950         2.4225
 77  6.546         3.9097         2.4312
 78  6.646         3.9242         2.4404
 79  6.746         3.9385         2.4481
 80  6.846         3.9524         2.4529
 81  6.946         3.9663         2.4622
 82  7.046         3.9801         2.4754
 83  7.146         3.9939         2.4915
 84  7.246         4.0079         2.5095
 85  7.346         4.0219         2.5219
 86  7.446         4.0358         2.5348
 87  7.546         4.0499         2.5525
 88  7.646         4.0642         2.5748
 89  7.746         4.0788         2.5997
 90  7.846         4.0939         2.6276
 91  7.946         4.1097         2.6615
 92  8.046         4.1264         2.7030
 93  8.146         4.1439         2.7404
 94  8.246         4.1625         2.7853
 95  8.346         4.1825         2.8367
 96  8.446         4.2035         2.8772
 97  8.546         4.2250         2.9094
 98  8.646         4.2474         2.9482
 99  8.746         4.2698         2.9715
100  8.846         4.2942         3.0309
101  8.946         4.3176         3.0379
102  9.046         4.3452         3.1340
103  9.146         4.3745         3.1889
104  9.246         4.4035         3.2140
105  9.346         4.4319         3.2341
106  9.446         4.4604         3.2619
107  9.546         4.4886         3.2876
108  9.646         4.5166         3.3122
109  9.746         4.5445         3.3381
110  9.846         4.5722         3.3638
111  9.946         4.5997         3.3875
112 10.046         4.6269         3.4093
113 10.146         4.6536         3.4288
114 10.246         4.6801         3.4537
115 10.346         4.7067         3.4803
116 10.446         4.7329         3.4997
117 10.546         4.7582         3.5119
118 10.646         4.7824         3.5166
119 10.746         4.8053         3.5150
120 10.846         4.8273         3.5212
121 10.946         4.8485         3.5260
122 11.046         4.8687         3.5261
123 11.146         4.8878         3.5217
124 11.246         4.9057         3.5128
125 11.346         4.9227         3.5053
126 11.446         4.9389         3.5042
127 11.546         4.9548         3.5097
128 11.646         4.9701         3.5103
129 11.746         4.9851         3.5140
130 11.846         5.0000         3.5292


#AGE= 2.000 BINS=147 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.405        -0.3854        -0.3854
  2 -2.305        -0.0689        -0.3549
  3 -2.205         0.1187        -0.3363
  4 -2.105         0.2536        -0.3199
  5 -2.005         0.3569        -0.3174
  6 -1.905         0.5997         0.2313
  7 -1.805         0.6621        -0.2109
  8 -1.705         0.7175        -0.2040
  9 -1.605         0.7687        -0.1859
 10 -1.505         0.8141        -0.1890
 11 -1.405         0.9223         0.2659
 12 -1.305         0.9637        -0.0782
 13 -1.205         1.0025        -0.0647
 14 -1.105         1.0401        -0.0411
 15 -1.005         1.0767        -0.0167
 16 -0.905         1.1125         0.0107
 17 -0.805         1.1474         0.0359
 18 -0.705         1.1820         0.0652
 19 -0.605         1.2158         0.0906
 20 -0.505         1.2493         0.1198
 21 -0.405         1.2825         0.1499
 22 -0.305         1.3154         0.1785
 23 -0.205         1.3484         0.2130
 24 -0.105         1.3811         0.2415
 25 -0.005         1.4150         0.2909
 26  0.095         1.4486         0.3195
 27  0.195         1.4801         0.3259
 28  0.295         1.5115         0.3540
 29  0.395         1.5419         0.3725
 30  0.495         1.5721         0.3997
 31  0.595         1.6014         0.4156
 32  0.695         1.6314         0.4549
 33  0.795         1.6606         0.4742
 34  0.895         1.6918         0.5335
 35  0.995         1.8211         1.2318
 36  1.095         1.8486         0.6364
 37  1.195         1.8702         0.5559
 38  1.295         1.8924         0.5901
 39  1.395         1.9175         0.6661
 40  1.495         1.9469         0.7639
 41  1.595         1.9823         0.8755
 42  1.695         2.0249         0.9953
 43  1.795         2.0756         1.1181
 44  1.895         2.1347         1.2388
 45  1.995         2.2012         1.3533
 46  2.095         2.2736         1.4604
 47  2.195         2.3498         1.5563
 48  2.295         2.4290         1.6506
 49  2.395         2.5100         1.7411
 50  2.495         2.5928         1.8320
 51  2.595         2.6707         1.8864
 52  2.695         2.7420         1.9224
 53  2.795         2.8068         1.9484
 54  2.895         2.8661         1.9719
 55  2.995         2.9208         1.9944
 56  3.095         2.9718         2.0163
 57  3.195         3.0193         2.0342
 58  3.295         3.0617         2.0310
 59  3.395         3.0988         2.0110
 60  3.495         3.1332         2.0156
 61  3.595         3.1663         2.0317
 62  3.695         3.1976         2.0401
 63  3.795         3.2269         2.0408
 64  3.895         3.2560         2.0671
 65  3.995         3.2844         2.0872
 66  4.095         3.3114         2.0908
 67  4.195         3.3375         2.1030
 68  4.295         3.3631         2.1206
 69  4.395         3.3881         2.1359
 70  4.495         3.4125         2.1504
 71  4.595         3.4363         2.1631
 72  4.695         3.4594         2.1747
 73  4.795         3.4822         2.1894
 74  4.895         3.5047         2.2092
 75  4.995         3.5270         2.2260
 76  5.095         3.5491         2.2445
 77  5.195         3.5705         2.2521
 78  5.295         3.5911         2.2574
 79  5.395         3.6111         2.2649
 80  5.495         3.6307         2.2742
 81  5.595         3.6499         2.2856
 82  5.695         3.6687         2.2971
 83  5.795         3.6872         2.3074
 84  5.895         3.7054         2.3177
 85  5.995         3.7232         2.3282
 86  6.095         3.7408         2.3382
 87  6.195         3.7580         2.3477
 88  6.295         3.7749         2.3572
 89  6.395         3.7915         2.3665
 90  6.495         3.8079         2.3754
 91  6.595         3.8240         2.3841
 92  6.695         3.8397         2.3915
 93  6.795         3.8552         2.3995
 94  6.895         3.8704         2.4077
 95  6.995         3.8855         2.4187
 96  7.095         3.9007         2.4365
 97  7.195         3.9159         2.4530
 98  7.295         3.9311         2.4671
 99  7.395         3.9461         2.4778
100  7.495         3.9612         2.4952
101  7.595         3.9765         2.5148
102  7.695         3.9921         2.5407
103  7.795         4.0083         2.5721
104  7.895         4.0249         2.5977
105  7.995         4.0425         2.6409
106  8.095         4.0610         2.6813
107  8.195         4.0804         2.7218
108  8.295         4.1007         2.7605
109  8.395         4.1218         2.7973
110  8.495         4.1435         2.8311
111  8.595         4.1651         2.8520
112  8.695         4.1905         2.9451
113  8.795         4.2195         3.0297
114  8.895         4.2479         3.0494
115  8.995         4.2766         3.0820
116  9.095         4.3070         3.1367
117  9.195         4.3370         3.1613
118  9.295         4.3657         3.1723
119  9.395         4.3942         3.1973
120  9.495         4.4223         3.2187
121  9.595         4.4501         3.2430
122  9.695         4.4779         3.2702
123  9.795         4.5055         3.2947
124  9.895         4.5328         3.3168
125  9.995         4.5598         3.3398
126 10.095         4.5865         3.3621
127 10.195         4.6129         3.3833
128 10.295         4.6392         3.4091
129 10.395         4.6657         3.4374
130 10.495         4.6917         3.4571
131 10.595         4.7169         3.4681
132 10.695         4.7409         3.4700
133 10.795         4.7634         3.4673
134 10.895         4.7851         3.4728
135 10.995         4.8059         3.4753
136 11.095         4.8256         3.4740
137 11.195         4.8443         3.4689
138 11.295         4.8619         3.4607
139 11.395         4.8787         3.4565
140 11.495         4.8949         3.4585
141 11.595         4.9107         3.4648
142 11.695         4.9260         3.4657
143 11.795         4.9410         3.4717
144 11.895         4.9559         3.4844
145 11.995         4.9707         3.4950
146 12.095         4.9854         3.5060
147 12.195         5.0000         3.5205


#AGE= 3.000 BINS=149 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.666        -0.5486        -0.5486
  2 -2.566        -0.2396        -0.5329
  3 -2.466        -0.0496        -0.5001
  4 -2.366         0.0873        -0.4805
  5 -2.266         0.1973        -0.4530
  6 -2.166         0.2904        -0.4245
  7 -2.066         0.3711        -0.3995
  8 -1.966         0.4431        -0.3726
  9 -1.866         0.5085        -0.3461
 10 -1.766         0.5656        -0.3442
 11 -1.666         0.7061         0.1479
 12 -1.566         0.7583        -0.1876
 13 -1.466         0.8015        -0.2227
 14 -1.366         0.8877         0.1428
 15 -1.266         0.9317        -0.0837
 16 -1.166         0.9688        -0.1180
 17 -1.066         1.0046        -0.0980
 18 -0.966         1.0393        -0.0751
 19 -0.866         1.0732        -0.0507
 20 -0.766         1.1071        -0.0181
 21 -0.666         1.1404         0.0083
 22 -0.566         1.1733         0.0376
 23 -0.466         1.2060         0.0666
 24 -0.366         1.2386         0.0975
 25 -0.266         1.2707         0.1235
 26 -0.166         1.3028         0.1549
 27 -0.066         1.3346         0.1834
 28  0.034         1.3661         0.2113
 29  0.134         1.3978         0.2448
 30  0.234         1.4298         0.2817
 31  0.334         1.4623         0.3197
 32  0.434         1.4953         0.3602
 33  0.534         1.5275         0.3813
 34  0.634         1.5587         0.4005
 35  0.734         1.5896         0.4258
 36  0.834         1.6208         0.4622
 37  0.934         1.6507         0.4739
 38  1.034         1.6795         0.4862
 39  1.134         1.7076         0.5040
 40  1.234         1.7368         0.5501
 41  1.334         1.7815         0.7722
 42  1.434         1.8896         1.2326
 43  1.534         1.9253         0.8228
 44  1.634         1.9576         0.8125
 45  1.734         1.9915         0.8674
 46  1.834         2.0302         0.9607
 47  1.934         2.0753         1.0699
 48  2.034         2.1276         1.1818
 49  2.134         2.1866         1.2910
 50  2.234         2.2519         1.3967
 51  2.334         2.3226         1.4995
 52  2.434         2.3970         1.5938
 53  2.534         2.4738         1.6835
 54  2.634         2.5516         1.7667
 55  2.734         2.6284         1.8379
 56  2.834         2.6975         1.8654
 57  2.934         2.7606         1.8916
 58  3.034         2.8188         1.9167
 59  3.134         2.8716         1.9308
 60  3.234         2.9192         1.9354
 61  3.334         2.9622         1.9368
 62  3.434         3.0028         1.9530
 63  3.534         3.0416         1.9729
 64  3.634         3.0780         1.9843
 65  3.734         3.1126         1.9961
 66  3.834         3.1468         2.0267
 67  3.934         3.1803         2.0507
 68  4.034         3.2122         2.0626
 69  4.134         3.2430         2.0780
 70  4.234         3.2730         2.0977
 71  4.334         3.3023         2.1158
 72  4.434         3.3307         2.1323
 73  4.534         3.3583         2.1487
 74  4.634         3.3853         2.1641
 75  4.734         3.4115         2.1798
 76  4.834         3.4373         2.1991
 77  4.934         3.4626         2.2144
 78  5.034         3.4870         2.2240
 79  5.134         3.5109         2.2396
 80  5.234         3.5339         2.2464
 81  5.334         3.5560         2.2531
 82  5.434         3.5780         2.2700
 83  5.534         3.5994         2.2821
 84  5.634         3.6203         2.2918
 85  5.734         3.6407         2.3039
 86  5.834         3.6608         2.3152
 87  5.934         3.6805         2.3264
 88  6.034         3.6997         2.3366
 89  6.134         3.7185         2.3466
 90  6.234         3.7370         2.3565
 91  6.334         3.7551         2.3662
 92  6.434         3.7729         2.3759
 93  6.534         3.7904         2.3859
 94  6.634         3.8075         2.3941
 95  6.734         3.8242         2.4019
 96  6.834         3.8406         2.4106
 97  6.934         3.8568         2.4201
 98  7.034         3.8730         2.4362
 99  7.134         3.8892         2.4525
100  7.234         3.9054         2.4689
101  7.334         3.9214         2.4790
102  7.434         3.9373         2.4945
103  7.534         3.9534         2.5133
104  7.634         3.9696         2.5337
105  7.734         3.9865         2.5684
106  7.834         4.0036         2.5906
107  7.934         4.0217         2.6318
108  8.034         4.0410         2.6807
109  8.134         4.0615         2.7235
110  8.234         4.0826         2.7602
111  8.334         4.1042         2.7903
112  8.434         4.1261         2.8162
113  8.534         4.1489         2.8573
114  8.634         4.1731         2.9082
115  8.734         4.2014         3.0017
116  8.834         4.2327         3.0751
117  8.934         4.2633         3.0961
118  9.034         4.2942         3.1308
119  9.134         4.3257         3.1708
120  9.234         4.3556         3.1775
121  9.334         4.3848         3.1985
122  9.434         4.4136         3.2214
123  9.534         4.4420         3.2425
124  9.634         4.4697         3.2615
125  9.734         4.4973         3.2854
126  9.834         4.5245         3.3092
127  9.934         4.5516         3.3326
128 10.034         4.5784         3.3562
129 10.134         4.6050         3.3788
130 10.234         4.6314         3.4019
131 10.334         4.6580         3.4307
132 10.434         4.6842         3.4526
133 10.534         4.7097         3.4656
134 10.634         4.7340         3.4692
135 10.734         4.7573         3.4752
136 10.834         4.7798         3.4843
137 10.934         4.8014         3.4877
138 11.034         4.8219         3.4853
139 11.134         4.8412         3.4776
140 11.234         4.8593         3.4708
141 11.334         4.8766         3.4684
142 11.434         4.8933         3.4708
143 11.534         4.9096         3.4744
144 11.634         4.9252         3.4737
145 11.734         4.9405         3.4792
146 11.834         4.9556         3.4907
147 11.934         4.9705         3.4987
148 12.034         4.9853         3.5084
149 12.134         5.0000         3.5232


#AGE= 4.000 BINS=151 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.766        -0.6701        -0.6701
  2 -2.666        -0.3520        -0.6366
  3 -2.566        -0.1666        -0.6256
  4 -2.466        -0.0272        -0.5886
  5 -2.366         0.0815        -0.5734
  6 -2.266         0.1750        -0.5376
  7 -2.166         0.2563        -0.5115
  8 -2.066         0.3286        -0.4855
  9 -1.966         0.3944        -0.4579
 10 -1.866         0.4546        -0.4331
 11 -1.766         0.5114        -0.4002
 12 -1.666         0.5632        -0.3864
 13 -1.566         0.6293        -0.2210
 14 -1.466         0.7272         0.0321
 15 -1.366         0.7691        -0.2671
 16 -1.266         0.8239        -0.1020
 17 -1.166         0.8896         0.0370
 18 -1.066         0.9269        -0.1579
 19 -0.966         0.9621        -0.1465
 20 -0.866         0.9965        -0.1219
 21 -0.766         1.0304        -0.0934
 22 -0.666         1.0637        -0.0693
 23 -0.566         1.0970        -0.0346
 24 -0.466         1.1299        -0.0063
 25 -0.366         1.1627         0.0242
 26 -0.266         1.1952         0.0530
 27 -0.166         1.2275         0.0828
 28 -0.066         1.2597         0.1144
 29  0.034         1.2917         0.1433
 30  0.134         1.3236         0.1733
 31  0.234         1.3554         0.2042
 32  0.334         1.3870         0.2327
 33  0.434         1.4188         0.2687
 34  0.534         1.4514         0.3107
 35  0.634         1.4844         0.3485
 36  0.734         1.5173         0.3803
 37  0.834         1.5498         0.4070
 38  0.934         1.5816         0.4314
 39  1.034         1.6132         0.4594
 40  1.134         1.6440         0.4792
 41  1.234         1.6737         0.4935
 42  1.334         1.7025         0.5097
 43  1.434         1.7310         0.5346
 44  1.534         1.7620         0.6000
 45  1.634         1.8239         0.9469
 46  1.734         1.9034         1.1271
 47  1.834         1.9477         0.9336
 48  1.934         1.9914         0.9729
 49  2.034         2.0371         1.0363
 50  2.134         2.0871         1.1235
 51  2.234         2.1422         1.2187
 52  2.334         2.2032         1.3205
 53  2.434         2.2692         1.4187
 54  2.534         2.3388         1.5087
 55  2.634         2.4112         1.5976
 56  2.734         2.4842         1.6741
 57  2.834         2.5590         1.7582
 58  2.934         2.6275         1.7913
 59  3.034         2.6889         1.8092
 60  3.134         2.7440         1.8202
 61  3.234         2.7942         1.8318
 62  3.334         2.8412         1.8522
 63  3.434         2.8858         1.8758
 64  3.534         2.9280         1.8947
 65  3.634         2.9680         1.9125
 66  3.734         3.0071         1.9417
 67  3.834         3.0456         1.9744
 68  3.934         3.0825         1.9937
 69  4.034         3.1179         2.0114
 70  4.134         3.1525         2.0358
 71  4.234         3.1862         2.0602
 72  4.334         3.2191         2.0821
 73  4.434         3.2510         2.1006
 74  4.534         3.2819         2.1191
 75  4.634         3.3118         2.1344
 76  4.734         3.3409         2.1532
 77  4.834         3.3692         2.1686
 78  4.934         3.3964         2.1798
 79  5.034         3.4226         2.1894
 80  5.134         3.4484         2.2093
 81  5.234         3.4731         2.2163
 82  5.334         3.4972         2.2288
 83  5.434         3.5209         2.2465
 84  5.534         3.5439         2.2573
 85  5.634         3.5664         2.2684
 86  5.734         3.5884         2.2817
 87  5.834         3.6099         2.2946
 88  5.934         3.6309         2.3048
 89  6.034         3.6514         2.3157
 90  6.134         3.6715         2.3268
 91  6.234         3.6912         2.3370
 92  6.334         3.7104         2.3473
 93  6.434         3.7293         2.3575
 94  6.534         3.7478         2.3679
 95  6.634         3.7659         2.3779
 96  6.734         3.7836         2.3843
 97  6.834         3.8009         2.3937
 98  6.934         3.8180         2.4047
 99  7.034         3.8351         2.4214
100  7.134         3.8522         2.4380
101  7.234         3.8691         2.4524
102  7.334         3.8859         2.4633
103  7.434         3.9026         2.4804
104  7.534         3.9195         2.5012
105  7.634         3.9365         2.5196
106  7.734         3.9542         2.5554
107  7.834         3.9721         2.5796
108  7.934         3.9909         2.6178
109  8.034         4.0111         2.6682
110  8.134         4.0324         2.7126
111  8.234         4.0545         2.7508
112  8.334         4.0772         2.7824
113  8.434         4.0999         2.8070
114  8.534         4.1234         2.8458
115  8.634         4.1489         2.9057
116  8.734         4.1781         2.9902
117  8.834         4.2111         3.0763
118  8.934         4.2432         3.0958
119  9.034         4.2756         3.1316
120  9.134         4.3077         3.1603
121  9.234         4.3383         3.1715
122  9.334         4.3684         3.1934
123  9.434         4.3977         3.2134
124  9.534         4.4264         3.2321
125  9.634         4.4545         3.2508
126  9.734         4.4824         3.2764
127  9.834         4.5100         3.2990
128  9.934         4.5370         3.3179
129 10.034         4.5637         3.3392
